t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2282.0,4.96,1185.29,315.876,1.23492,676.69,676.585,-11.9037,316.356,0.11012,57.4999,57.4742,-1.71977,734.186,734.059,-13.6235
0.232,12.5,0.0,2281.0,4.94,1180.0,318.036,1.22563,680.1,679.977,-12.9272,318.617,0.109515,57.5636,57.5407,-1.62415,737.661,737.518,-14.5514
0.482,12.5,0.0,2281.0,5.01,1196.72,311.731,1.21239,681.8,681.68,-12.7955,312.369,0.106741,56.7752,56.7713,-0.665182,738.574,738.451,-13.4607
0.732,12.5,0.0,2282.0,5.01,1197.24,311.931,1.20103,679.575,679.482,-11.242,312.588,0.108948,57.604,57.5959,-0.963806,737.179,737.078,-12.2058
0.982,12.5,0.0,2281.0,4.99,1191.94,312.783,1.20714,680.287,680.175,-12.3834,313.446,0.10735,57.1552,57.1506,-0.723925,737.442,737.325,-13.1073
1.232,12.5,0.0,2281.0,4.95,1182.39,312.755,1.20255,677.975,677.856,-12.7224,313.424,0.107333,57.1994,57.1952,-0.690236,735.173,735.051,-13.4126
1.482,12.5,0.0,2281.0,4.95,1182.39,316.418,1.23908,679.422,679.297,-13.0056,316.85,0.109405,57.9978,57.9733,-1.68672,737.417,737.271,-14.6923
1.732,12.5,0.0,2281.0,4.95,1182.39,316.064,1.24019,679.057,678.932,-13.0241,316.568,0.110749,58.7263,58.7001,-1.75226,737.78,737.632,-14.7764
1.982,12.5,0.0,2280.0,4.96,1184.25,316.402,1.23252,676.233,676.124,-12.1499,316.977,0.108504,57.7155,57.6874,-1.80073,733.944,733.811,-13.9506
2.232,12.5,0.0,2282.0,4.94,1180.51,315.111,1.20912,679.489,679.385,-11.9152,315.757,0.108952,57.784,57.7758,-0.975951,737.273,737.16,-12.8911
2.482,12.5,0.0,2281.0,4.95,1182.39,314.149,1.22916,675.246,675.066,-15.5916,314.483,0.110358,58.1042,58.0716,-1.94455,733.348,733.138,-17.5361
2.732,12.5,0.0,2281.0,4.94,1180.0,316.452,1.23651,680.908,680.799,-12.1597,317.035,0.109418,58.0586,58.0274,-1.9025,738.96,738.827,-14.0622
2.982,12.5,0.0,2280.0,4.98,1189.03,315.862,1.21724,675.843,675.738,-11.9112,316.5,0.107742,57.2616,57.2464,-1.31818,733.104,732.984,-13.2293
3.232,12.5,0.0,2281.0,4.95,1182.39,312.75,1.23259,680.679,680.525,-14.469,313.175,0.109916,57.8821,57.8589,-1.63751,738.56,738.384,-16.1065
3.482,12.5,0.0,2282.0,4.98,1190.07,317.81,1.23397,675.372,675.241,-13.3037,318.344,0.110349,57.6072,57.5881,-1.48289,732.978,732.829,-14.7866
3.732,12.5,0.0,2281.0,4.96,1184.77,315.816,1.22571,682.927,682.823,-11.9446,316.469,0.108677,57.997,57.9769,-1.52969,740.922,740.799,-13.4743
3.982,12.5,0.0,2281.0,4.96,1184.77,312.479,1.21084,680.224,680.113,-12.3128,313.098,0.105782,56.7512,56.7485,-0.557163,736.974,736.861,-12.8699
4.232,12.5,0.0,2280.0,4.97,1186.64,315.159,1.22978,677.351,677.197,-14.4291,315.697,0.110628,58.6785,58.6464,-1.94079,736.025,735.843,-16.3698
4.482,12.5,0.0,2280.0,4.94,1179.48,316.679,1.22957,677.968,677.877,-11.1019,317.292,0.110087,58.1424,58.1028,-2.14442,736.099,735.98,-13.2464
4.732,12.5,0.0,2281.0,5.02,1199.11,317.885,1.2346,679.965,679.861,-11.9136,318.459,0.108327,57.4486,57.4275,-1.55859,737.411,737.288,-13.4721
4.982,12.5,0.0,2280.0,4.97,1186.64,316.493,1.235,681.218,681.077,-13.8836,317.064,0.108154,57.6474,57.6237,-1.65033,738.864,738.701,-15.534
5.232,12.5,0.0,2281.0,4.94,1180.0,317.08,1.23041,678.044,677.899,-14.0204,317.632,0.109412,57.9269,57.8986,-1.81154,735.968,735.797,-15.8319
5.482,12.5,0.16,2292.0,4.53,1087.28,195.426,1.88671,535.874,517.703,138.364,194.934,0.499456,182.831,-3.39992,182.8,606.345,514.303,321.163
5.732,12.5,0.8,2306.0,4.57,1103.58,196.198,1.92616,551.982,533.479,141.716,195.715,0.493131,181.02,7.62988,180.859,629.964,541.109,322.575
5.982,12.5,0.96,2294.0,5.36,1287.62,318.198,1.41239,782.94,782.931,-3.75856,318.732,0.157007,84.1477,83.9335,-6.00101,866.919,866.864,-9.75957
6.232,12.5,0.64,2280.0,5.31,1267.82,318.279,1.39997,773.755,773.728,-6.42529,318.694,0.137413,72.1968,72.1967,0.0665282,845.949,845.925,-6.35876
6.482,12.5,0.48,2277.0,4.58,1092.09,311.238,1.20419,663.547,663.547,-0.557393,311.665,0.102949,54.2007,54.1547,-2.23118,717.707,717.702,-2.78857
