t/s.1,Ug_a,Ug_b,Ug_c,Ilsc_a,Ilsc_b,Ilsc_c,Imsc_a,Imsc_b,Imsc_c,Is_a,Is_b,Is_c,Ig_a,Ig_b,Ig_c,Udc,Ug_pos_d,Ug_pos_q,Ilsc_pos_d,Ilsc_pos_q,Imsc_pos_d,Imsc_pos_q,Is_pos_d,Is_pos_q,Ig_pos_d,Ig_pos_q,Ug_neg_d,Ug_neg_q,Ilsc_neg_d,Ilsc_neg_q,Imsc_neg_d,Imsc_neg_q,Is_neg_d,Is_neg_q,Ig_neg_d,Ig_neg_q,n
0.0,-0.986862,0.4741,0.512762,-0.0574098,0.0523864,0.00502335,-0.674037,0.895148,-0.221111,-0.692825,0.685932,0.00689383,-0.750235,0.738318,0.0119172,1.00596,0.977905,0,-0.0673828,0.00939941,0.808105,-0.45166,-0.813599,0.0317383,-0.880981,0.0411377,0.00292969,-0.00012207,-0.00402832,-0.00610352,0.00500488,-0.0214844,0.0355225,0.0152588,0.0314941,0.00915527,1.2666
0.002,-0.704139,-0.2675,0.97164,-0.0502335,-0.00358811,0.0538217,-0.580618,0.969444,-0.388826,-0.785892,0.193026,0.592866,-0.836125,0.189438,0.646687,1.00201,1.00134,0,-0.0623779,-0.0078125,0.866455,-0.454224,-0.829956,0.0646973,-0.892334,0.0568848,-0.0224609,0.0299072,0.0090332,0.00549316,-0.0374756,0.00708008,0.0172119,-0.0065918,0.0262451,-0.00109863,1.2666
0.004,-0.027434,-0.841046,0.86848,-0.0229639,-0.0602803,0.0832442,-0.43162,0.923908,-0.492288,-0.353306,-0.477395,0.830701,-0.37627,-0.537675,0.913945,1.00557,0.992065,0,-0.0754395,-0.00537109,0.86377,-0.424927,-0.843384,0.017334,-0.918823,0.0119629,0.0164795,-0.000610352,0.0169678,0.00842285,0.0133057,-0.0477295,0.026001,0.0483398,0.0429688,0.0567627,1.26648
0.006,0.656892,-0.992912,0.33602,0.0222463,-0.0746327,0.0523864,-0.238869,0.901139,-0.66227,0.246453,-0.799679,0.553226,0.268699,-0.874312,0.605613,0.99964,1.01672,0,-0.060791,-0.0164795,0.844727,-0.44043,-0.81543,-0.0231934,-0.876221,-0.0396729,0.0124512,-0.00817871,0.0114746,-0.00366211,0.00610352,-0.0198975,0.00256348,0.0032959,0.0140381,-0.000366211,1.2666
0.008,0.984576,-0.599756,-0.38482,0.0789384,-0.070327,-0.00861147,-0.122982,0.887958,-0.764976,0.791062,-0.741082,-0.04998,0.87,-0.811409,-0.0585915,0.998454,0.969727,0,-0.0861816,-0.0124512,0.908936,-0.42749,-0.893188,-0.0306396,-0.97937,-0.0430908,0.000732422,-0.0269775,-0.0045166,-0.00244141,0.0372314,0.0281982,-0.0458984,-0.0256348,-0.050415,-0.0280762,1.2666
0.01,0.765104,0.162659,-0.927763,0.0839618,-0.038034,-0.0459278,0.173831,0.770522,-0.944353,0.861723,-0.296433,-0.56529,0.945685,-0.334467,-0.611218,1.00122,1.02417,0,-0.0748291,0.00878906,0.791138,-0.480957,-0.806885,0.0339355,-0.881714,0.0427246,-0.0408936,0.00622559,-0.0152588,0.00158691,0.0635986,0.00976562,-0.0628662,-0.00952148,-0.078125,-0.00793457,1.26648
0.012,0.201945,0.743913,-0.945858,0.0401868,0.0243992,-0.064586,0.332288,0.644698,-0.976986,0.508417,0.406733,-0.91515,0.548603,0.431132,-0.979736,1.0028,0.981445,0,-0.0858154,-0.000488281,0.894653,-0.455566,-0.898071,-0.0189209,-0.983887,-0.0194092,0.0161133,0.0352783,-0.00720215,0.0057373,-0.0233154,0.000854492,0.0169678,0.00622559,0.00976562,0.0119629,1.2666
0.014,-0.550204,0.995996,-0.445792,0.0143524,0.0495159,-0.0638684,0.515579,0.47214,-0.987718,-0.112024,0.832424,-0.7204,-0.0976716,0.88194,-0.784269,1.00438,1.01086,0,-0.0692139,0.0098877,0.898926,-0.439331,-0.905518,-0.0119629,-0.974731,-0.0020752,0.0109863,-0.00219727,-0.00170898,-0.0107422,0.00891113,-0.000976562,0.00732422,-0.0108643,0.00561523,-0.0216064,1.2666
0.016,-0.960952,0.682242,0.278711,-0.0466454,0.0559745,-0.00932909,0.664576,0.319952,-0.984529,-0.672144,0.81002,-0.137876,-0.718789,0.865994,-0.147205,1.00359,0.994141,0,-0.0692139,0.00549316,0.89856,-0.441284,-0.895874,0.0115967,-0.965088,0.0170898,0.0217285,0.00219727,0.0012207,-0.012085,0.0045166,0.0032959,0.0195312,0.000732422,0.020752,-0.0113525,1.2666
0.018,-0.820734,-0.0416283,0.862362,-0.0688917,0.0200934,0.0487983,0.780463,0.123427,-0.903891,-0.87034,0.368817,0.501523,-0.939232,0.388911,0.550321,1.0032,0.997925,0,-0.0632324,0.00720215,0.887573,-0.459961,-0.883911,0.026001,-0.947144,0.0332031,-0.0352783,0.000610352,0.00585938,-0.00817871,-0.0114746,0.0245361,0.0257568,-0.00463867,0.0316162,-0.0128174,1.2666
0.02,-0.307108,-0.688409,0.995517,-0.0315754,-0.0387516,0.070327,0.888073,-0.100659,-0.787414,-0.573908,-0.279198,0.853106,-0.605483,-0.31795,0.923433,1.00122,0.989746,0,-0.0644531,-0.00427246,0.864258,-0.418091,-0.840942,-0.036499,-0.905396,-0.0407715,-0.00805664,0.027832,0.0078125,-0.00012207,0.00695801,0.0195312,-0.0101318,0.0100098,-0.00231934,0.0098877,1.2666
0.022,0.423703,-1.00139,0.577689,0.0215287,-0.0818089,0.0602803,0.955477,-0.298383,-0.657094,0.031022,-0.763487,0.732465,0.0525507,-0.845296,0.792745,0.999245,0.968384,0,-0.0855713,-0.0164795,0.879517,-0.409058,-0.868286,-0.0200195,-0.953857,-0.036499,-0.0292969,0.0240479,-0.00390625,0.0163574,0.0283203,0.0328369,-0.0125732,0.00366211,-0.0164795,0.0200195,1.2666
0.024,0.943425,-0.749309,-0.194115,0.0574098,-0.0832442,0.0258344,0.977944,-0.490114,-0.48783,0.598036,-0.830701,0.232665,0.655446,-0.913945,0.2585,0.991342,1.03394,0,-0.0612793,-0.0045166,0.858276,-0.504028,-0.858154,0.0209961,-0.919434,0.0164795,0.0389404,0.0339355,0.00854492,0.0229492,0.0250244,-0.0114746,-0.0112305,-0.00195312,-0.00268555,0.0209961,1.2666
0.026,0.911419,-0.124885,-0.786534,0.0861147,-0.0430573,-0.0430573,0.961389,-0.608748,-0.352641,0.875511,-0.430862,-0.444649,0.961625,-0.473919,-0.487706,1.00043,0.994507,0,-0.0878906,-0.0100098,0.87439,-0.441162,-0.872559,-0.0288086,-0.960449,-0.0388184,0.00366211,-0.00305176,0.00463867,0.00305176,-0.0150146,0.0235596,0.0135498,-0.019043,0.0181885,-0.0159912,1.2666
0.028,0.41151,0.593589,-1.0051,0.0653036,-0.00932909,-0.0559745,0.883343,-0.727382,-0.15596,0.627334,0.211984,-0.839318,0.692638,0.202655,-0.895293,1.0032,1.0083,0,-0.0726318,0.0117188,0.902466,-0.395996,-0.868652,-0.060791,-0.941284,-0.0490723,-0.00891113,0.0161133,-0.0098877,-0.00708008,-0.0284424,-0.0263672,-0.0020752,0.00866699,-0.0119629,0.00158691,1.2666
