t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2279.0,5.03,1200.44,313.244,1.19517,669.577,669.442,-13.4682,313.894,0.106006,57.462,57.4357,-1.73823,727.037,726.878,-15.2064
0.216,12.5,0.0,2279.0,4.98,1188.51,316.959,1.2019,671.569,671.418,-14.2463,317.443,0.111399,58.6225,58.6188,-0.656236,730.189,730.037,-14.9025
0.45,12.5,0.0,2278.0,4.99,1190.37,312.998,1.19195,671.884,671.74,-13.8986,313.686,0.106213,57.2882,57.2787,-1.03871,729.172,729.019,-14.9373
0.653,12.5,0.0,2280.0,5.02,1198.58,312.863,1.19465,668.791,668.62,-15.1554,313.355,0.107693,58.339,58.3188,-1.5369,727.13,726.938,-16.6923
0.903,12.5,0.0,2280.0,4.96,1184.25,317.75,1.20278,672.129,672.005,-12.9434,318.264,0.11106,58.276,58.2757,-0.200499,730.399,730.28,-13.1439
1.153,12.5,0.0,2278.0,4.98,1187.99,313.095,1.19405,671.663,671.544,-12.6735,313.762,0.106225,56.8668,56.853,-1.2505,728.53,728.397,-13.924
1.403,12.5,0.0,2280.0,5.01,1196.19,312.239,1.19004,670.157,670.003,-14.409,312.705,0.107925,58.5067,58.4922,-1.30531,728.664,728.495,-15.7143
1.653,12.5,0.0,2279.0,4.98,1188.51,313.305,1.20252,674.637,674.479,-14.6069,313.842,0.109182,57.3457,57.3455,0.123849,731.968,731.824,-14.483
1.919,12.5,0.0,2278.0,5.01,1195.14,312.338,1.19997,671.449,671.314,-13.5,312.936,0.106749,57.7268,57.7089,-1.43909,729.175,729.022,-14.9391
2.169,12.5,0.0,2280.0,4.94,1179.48,312.115,1.19191,671.509,671.364,-13.9444,312.615,0.109614,58.7948,58.7819,-1.23229,730.304,730.146,-15.1767
2.419,12.5,0.0,2277.0,5.01,1194.62,312.832,1.19777,671.267,671.131,-13.5143,313.473,0.106604,56.9426,56.933,-1.04787,728.209,728.064,-14.5622
2.669,12.5,0.0,2280.0,4.98,1189.03,311.25,1.1908,670.798,670.65,-14.0764,311.719,0.108783,58.8314,58.8125,-1.48751,729.628,729.462,-15.564
2.919,12.5,0.0,2279.0,4.98,1188.51,311.684,1.19616,671.951,671.821,-13.211,312.232,0.108564,57.0327,57.0325,-0.12714,728.975,728.853,-13.3381
3.169,12.5,0.0,2279.0,4.94,1178.96,312.489,1.19407,670.959,670.85,-12.0975,313.046,0.105676,57.4287,57.3978,-1.8814,728.382,728.248,-13.9789
3.419,12.5,0.0,2278.0,5.0,1192.76,314.593,1.20273,672.569,672.41,-14.6293,315.056,0.110047,57.8771,57.8766,0.246404,730.428,730.287,-14.3829
3.685,12.5,0.0,2280.0,4.99,1191.42,312.771,1.19786,671.422,671.296,-12.9861,313.423,0.106275,56.9532,56.9367,-1.36846,728.375,728.233,-14.3546
3.935,12.5,0.0,2279.0,4.95,1181.35,314.327,1.1992,673.488,673.321,-14.9857,314.767,0.110592,58.5324,58.5301,-0.514034,732.015,731.851,-15.4997
4.185,12.5,0.0,2280.0,4.93,1177.09,312.763,1.19582,670.91,670.784,-13.0327,313.365,0.106957,57.1119,57.1008,-1.12243,728.022,727.884,-14.1552
4.388,12.5,0.0,2278.0,4.99,1190.37,314.127,1.1972,673.413,673.242,-15.1826,314.576,0.109778,58.6789,58.677,-0.469573,732.086,731.919,-15.6522
4.638,12.5,0.0,2277.0,5.01,1194.62,312.435,1.18868,672.441,672.301,-13.6809,313.105,0.106274,57.0038,56.9976,-0.841698,729.443,729.299,-14.5226
4.872,12.5,0.0,2279.0,4.94,1178.96,314.438,1.20453,668.689,668.559,-13.1774,314.952,0.107985,58.0798,58.0543,-1.72142,726.766,726.613,-14.8988
5.122,12.5,0.0,2278.0,4.99,1190.37,313.891,1.19798,673.887,673.75,-13.6079,314.501,0.109191,57.3574,57.3566,-0.305878,731.239,731.107,-13.9138
5.356,12.5,0.0,2279.0,4.96,1183.74,312.461,1.19309,671.206,671.044,-14.7535,312.969,0.109235,58.697,58.6749,-1.61189,729.903,729.719,-16.3654
