t/s.1,Ug_a,Ug_b,Ug_c,Ilsc_a,Ilsc_b,Ilsc_c,Imsc_a,Imsc_b,Imsc_c,Is_a,Is_b,Is_c,Ig_a,Ig_b,Ig_c,Udc,Ug_pos_d,Ug_pos_q,Ilsc_pos_d,Ilsc_pos_q,Imsc_pos_d,Imsc_pos_q,Is_pos_d,Is_pos_q,Ig_pos_d,Ig_pos_q,Ug_neg_d,Ug_neg_q,Ilsc_neg_d,Ilsc_neg_q,Imsc_neg_d,Imsc_neg_q,Is_neg_d,Is_neg_q,Ig_neg_d,Ig_neg_q,n
0.0,-0.970097,0.34459,0.625507,-0.0638684,0.0480807,0.0157877,-0.575887,0.949072,-0.373185,-0.780721,0.616994,0.163727,-0.84459,0.665074,0.179515,1.00241,0.980347,0,-0.0556641,0.00256348,0.869263,-0.464355,-0.88208,0.0238037,-0.937744,0.0263672,0.00231934,0.0117188,-0.00109863,0.010498,-0.0020752,0.0203857,0.0369873,-0.0314941,0.0358887,-0.0209961,1.26648
0.002,-0.618789,-0.355382,0.974172,-0.0516688,-0.0165053,0.0681741,-0.433985,0.965849,-0.531864,-0.735912,0.0120641,0.723847,-0.78758,-0.00444119,0.792022,1.00596,0.958252,0,-0.0748291,-0.00964355,0.892944,-0.426758,-0.860474,-0.00219727,-0.935303,-0.0118408,0.0128174,0.0283203,0.0147705,0.00463867,-0.0357666,0.00476074,0.0396729,0.000244141,0.0544434,0.00488281,1.26648
0.004,0.130312,-0.903488,0.773177,-0.0251168,-0.0559745,0.0810913,-0.275527,0.944279,-0.668752,-0.292986,-0.573908,0.866893,-0.318103,-0.629882,0.947985,0.997664,1.01392,0,-0.0698242,0.0065918,0.832397,-0.452026,-0.832397,0.0144043,-0.902222,0.0209961,0.0147705,-0.0339355,0.0178223,-0.00183105,-0.0158691,0.00549316,0.0280762,0.00146484,0.0458984,-0.000366211,1.26648
0.006,0.724715,-0.952055,0.22734,0.0444926,-0.0897028,0.0452102,-0.0709512,0.848413,-0.777462,0.35503,-0.861723,0.506693,0.399523,-0.951426,0.551903,0.999245,0.988159,0,-0.0839844,-0.0164795,0.882446,-0.401978,-0.875122,-0.0438232,-0.959106,-0.0603027,-0.0065918,-0.00524902,-0.00305176,-0.0032959,0.0212402,0.0108643,-0.0169678,-0.00976562,-0.0200195,-0.0130615,1.2666
0.008,0.988386,-0.476413,-0.511973,0.0717622,-0.070327,-0.00143524,0.156093,0.720193,-0.876285,0.76004,-0.675591,-0.0844489,0.831802,-0.745918,-0.0858842,0.997269,0.968018,0,-0.0700684,-0.00305176,0.836792,-0.354248,-0.843994,-0.0332031,-0.914062,-0.0362549,0.000610352,-0.0172119,0.000488281,0.0169678,-0.0596924,-0.0078125,0.0161133,0.00939941,0.0166016,0.0263672,1.26648
0.01,0.705664,0.25825,-0.963913,0.0653036,-0.020811,-0.0444926,0.359486,0.633913,-0.993399,0.841042,-0.170621,-0.670421,0.906345,-0.191432,-0.714913,1.00162,0.990723,0,-0.0751953,0.00244141,0.8573,-0.482788,-0.85791,0.0389404,-0.933105,0.0413818,-0.0184326,0.00402832,0.00390625,0.0135498,0.0239258,0.0288086,-0.0178223,-0.026001,-0.013916,-0.0124512,1.26648
0.012,0.0335304,0.814835,-0.848366,0.0387516,0.0287049,-0.0674565,0.526222,0.460156,-0.986378,0.408457,0.501523,-0.90998,0.447208,0.530228,-0.977436,1.00715,0.984863,0,-0.0759277,0.0142822,0.87793,-0.426758,-0.890747,-0.0140381,-0.966675,0.000244141,0.0175781,0.00268555,0.00524902,0.00366211,0.00549316,-0.00280762,0.010376,0.00354004,0.015625,0.00720215,1.2666
0.014,-0.638603,0.972098,-0.333495,0.0064586,0.0538217,-0.0602803,0.685862,0.245656,-0.931518,-0.201643,0.834148,-0.632505,-0.195185,0.88797,-0.692785,1.00241,1.00122,0,-0.0570068,0.012207,0.853394,-0.455933,-0.87207,0.00146484,-0.929077,0.0136719,0.0192871,-0.00292969,0.00830078,-0.0078125,-0.0109863,-0.00256348,0.0186768,-0.0262451,0.0269775,-0.0340576,1.2666
0.016,-0.962476,0.586651,0.375826,-0.0681741,0.0545393,0.0136348,0.771003,0.109047,-0.880051,-0.747976,0.749699,-0.0017234,-0.81615,0.804238,0.0119114,1.00359,0.950317,0,-0.0805664,0.00012207,0.910889,-0.428223,-0.91333,-0.0032959,-0.993896,-0.00317383,0.00268555,-0.0229492,-0.00866699,-0.0178223,0.0183105,0.0379639,0.00317383,-0.0438232,-0.00549316,-0.0616455,1.26648
0.018,-0.743766,-0.174222,0.917988,-0.0696093,0.00861147,0.0609979,0.888073,-0.14979,-0.738282,-0.811743,0.287816,0.523928,-0.881353,0.296427,0.584926,1.00359,1.0011,0,-0.0583496,-0.00012207,0.798706,-0.476562,-0.800415,0.0377197,-0.858765,0.0375977,-0.0476074,0.00927734,-0.00671387,-0.0012207,0.0345459,0.0166016,-0.0178223,0.00830078,-0.0245361,0.00708008,1.2666
0.02,-0.175273,-0.756248,0.93152,-0.0258344,-0.0602803,0.0861147,0.937739,-0.331936,-0.605803,-0.46016,-0.387775,0.847936,-0.485995,-0.448056,0.93405,0.997269,0.972534,0,-0.0842285,-0.0118408,0.869873,-0.424194,-0.859375,-0.00878906,-0.943604,-0.0206299,-0.00146484,0.0262451,0.0113525,0.0057373,0.00183105,-0.0158691,0.0220947,0.0229492,0.0334473,0.0286865,1.2666
0.022,0.555539,-0.995996,0.440457,0.0100467,-0.0846794,0.0746327,0.949564,-0.493709,-0.455855,0.127535,-0.782445,0.65491,0.137582,-0.867124,0.729542,1.00043,0.997192,0,-0.0793457,-0.00854492,0.843384,-0.444214,-0.860962,-0.0170898,-0.940308,-0.0256348,0.00488281,-0.00244141,0.0123291,0.00012207,0.00549316,0.0172119,-0.0177002,-0.00769043,-0.00537109,-0.00756836,1.26648
