t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2281.0,4.93,1177.61,309.506,1.24909,687.89,687.774,-12.625,310.064,0.106129,56.8605,56.858,-0.528687,744.748,744.632,-13.1537
0.232,12.5,0.0,2281.0,4.95,1182.39,309.932,1.24699,687.423,687.302,-12.9291,310.511,0.105706,56.9649,56.9624,-0.529528,744.386,744.264,-13.4587
0.482,12.5,0.0,2281.0,4.95,1182.39,307.491,1.24102,684.172,684.026,-14.1256,308.03,0.111026,57.9433,57.9411,-0.513728,742.112,741.967,-14.6393
0.732,12.5,0.0,2280.0,4.95,1181.87,307.486,1.23501,684.013,683.889,-12.99,308.039,0.111403,58.7788,58.7751,-0.66132,742.79,742.664,-13.6513
0.982,12.5,0.0,2280.0,4.97,1186.64,307.898,1.24505,691.046,690.886,-14.8919,308.433,0.10692,56.8394,56.8392,-0.140796,747.876,747.725,-15.0327
1.232,12.5,0.0,2279.0,4.98,1188.51,315.74,1.26183,684.665,684.572,-11.3278,316.332,0.109086,57.5006,57.4736,-1.76211,742.161,742.045,-13.0899
1.482,12.5,0.0,2281.0,4.96,1184.77,312.358,1.25051,687.052,686.921,-13.3815,312.997,0.10623,57.0367,57.0301,-0.871004,744.088,743.952,-14.2525
1.732,12.5,0.0,2279.0,4.97,1186.12,307.124,1.23689,684.403,684.241,-14.9101,307.646,0.110623,58.6213,58.621,-0.189486,743.015,742.862,-15.0995
1.982,12.5,0.0,2281.0,4.94,1180.0,307.376,1.25975,692.677,692.545,-13.5063,307.784,0.11,57.2502,57.25,0.153989,749.914,749.795,-13.3523
2.232,12.5,0.0,2279.0,5.01,1195.67,313.614,1.25152,683.017,682.909,-12.121,314.256,0.109131,57.6191,57.6073,-1.16677,740.636,740.516,-13.2878
2.482,12.5,0.0,2280.0,4.95,1181.87,308.852,1.2416,688.389,688.222,-15.1872,309.411,0.106702,56.5416,56.5393,-0.502419,744.926,744.761,-15.6896
2.732,12.5,0.0,2281.0,4.96,1184.77,307.804,1.26053,693.056,692.934,-13.0348,308.312,0.108951,57.3264,57.3262,-0.156405,750.376,750.26,-13.1912
2.982,12.5,0.0,2279.0,5.0,1193.28,313.704,1.25969,686.95,686.78,-15.2702,314.305,0.106491,56.875,56.8578,-1.39559,743.825,743.638,-16.6658
3.232,12.5,0.0,2280.0,4.94,1179.48,310.857,1.24831,687.879,687.771,-12.1551,311.47,0.108969,57.9354,57.9346,-0.308804,745.81,745.706,-12.4639
3.482,12.5,0.0,2281.0,4.97,1187.16,306.874,1.25178,691.014,690.847,-15.2062,307.434,0.106555,56.6954,56.6953,-0.104439,747.699,747.542,-15.3106
3.732,12.5,0.0,2280.0,4.97,1186.64,316.145,1.25928,681.028,680.911,-12.5926,316.722,0.109607,57.7269,57.7119,-1.31428,738.754,738.623,-13.9069
3.982,12.5,0.0,2281.0,4.94,1180.0,310.893,1.24328,685.424,685.287,-13.7016,311.433,0.106235,56.6494,56.6475,-0.461477,742.07,741.935,-14.163
4.232,12.5,0.0,2279.0,4.96,1183.74,308.8,1.23791,685.211,685.047,-14.9777,309.386,0.109987,58.1928,58.1912,-0.432822,743.398,743.238,-15.4105
4.482,12.5,0.0,2280.0,4.95,1181.87,315.523,1.26871,685.946,685.775,-15.2901,316.042,0.109499,57.5349,57.5159,-1.47767,743.48,743.291,-16.7678
