t/s.1,Ug_a,Ug_b,Ug_c,Ilsc_a,Ilsc_b,Ilsc_c,Imsc_a,Imsc_b,Imsc_c,Is_a,Is_b,Is_c,Ig_a,Ig_b,Ig_c,Udc,Ug_pos_d,Ug_pos_q,Ilsc_pos_d,Ilsc_pos_q,Imsc_pos_d,Imsc_pos_q,Is_pos_d,Is_pos_q,Ig_pos_d,Ig_pos_q,Ug_neg_d,Ug_neg_q,Ilsc_neg_d,Ilsc_neg_q,Imsc_neg_d,Imsc_neg_q,Is_neg_d,Is_neg_q,Ig_neg_d,Ig_neg_q,n
0.0,-0.931994,0.196578,0.735416,-0.0760679,0.0251168,0.0509512,0.923548,-0.346316,-0.577233,-0.806573,0.491182,0.315391,-0.882641,0.516299,0.366342,1.00241,0.968994,0,-0.0723877,-0.00866699,0.840332,-0.429199,-0.870239,-0.0141602,-0.942627,-0.0228271,0.00610352,-0.0012207,0.00427246,-0.0057373,-0.0310059,-0.0264893,0.055542,-0.000366211,0.0598145,-0.00610352,1.26575
0.002,-0.46333,-0.528063,0.991393,-0.0624331,-0.0165053,0.0789384,0.909358,-0.454165,-0.455194,-0.627334,-0.143046,0.77038,-0.689768,-0.159551,0.849319,1.00083,0.975586,0,-0.0777588,-0.000244141,0.86145,-0.424072,-0.8479,-0.0231934,-0.925659,-0.0234375,-0.00390625,0.0187988,0.0106201,-0.0118408,-0.0152588,-0.034668,0.0189209,0.0375977,0.029541,0.0257568,1.26575
0.004,0.255289,-0.958993,0.703704,-0.00932909,-0.0731975,0.0825265,0.878613,-0.631517,-0.247096,-0.167174,-0.591142,0.758316,-0.176503,-0.664339,0.840843,1.00122,0.993652,0,-0.0804443,-0.00231934,0.801147,-0.462402,-0.773071,0.015625,-0.853516,0.0133057,-0.00793457,-0.0130615,0.0112305,-0.00793457,0.00439453,-0.0123291,0.0123291,-0.0216064,0.0235596,-0.029541,1.26575
0.006,0.812351,-0.848755,0.0364035,0.0602803,-0.101902,0.0416221,0.802931,-0.717796,-0.0851355,0.415351,-0.773827,0.358477,0.475631,-0.87573,0.400099,1.00241,0.981934,0,-0.105713,-0.0108643,0.769897,-0.459473,-0.789795,0.019165,-0.895508,0.00830078,-0.00439453,0.0268555,-0.0145264,-0.00427246,0.013916,0.0178223,-0.00305176,-0.020752,-0.0175781,-0.0250244,1.26575
0.008,0.970859,-0.31915,-0.651709,0.0882675,-0.0724798,-0.0157877,0.662211,-0.775315,0.113104,0.684208,-0.51014,-0.174068,0.772476,-0.58262,-0.189856,1.00043,0.985474,0,-0.0789795,-0.00195312,0.74353,-0.404785,-0.745361,-0.0327148,-0.824341,-0.034668,0.00402832,0.00463867,0.000854492,0.0203857,-0.0236816,-0.0125732,0.0426025,0.0213623,0.043457,0.041748,1.26575
0.01,0.595165,0.380051,-0.975216,0.0803737,-0.00789384,-0.0724798,0.608998,-0.875975,0.266977,0.680761,-0.0172345,-0.663527,0.761135,-0.0251283,-0.736007,1.00043,0.950195,0,-0.0975342,0.0020752,0.797485,-0.475098,-0.780396,0.0323486,-0.87793,0.0344238,0.0283203,0.0178223,0.00634766,0.00524902,-0.0322266,0.0245361,0.032959,-0.0157471,0.0393066,-0.010498,1.26575
0.012,-0.156221,0.906572,-0.750351,0.0487983,0.0236815,-0.0724798,0.484833,-0.932296,0.447462,0.275751,0.548056,-0.823807,0.32455,0.571737,-0.896287,1.00083,1.0127,0,-0.0690918,0.0205078,0.764771,-0.484009,-0.770142,0.0794678,-0.839233,0.0999756,0.020752,-0.0372314,-0.000488281,-0.0175781,-0.0412598,-0.00866699,0.074707,-0.00488281,0.0742188,-0.0224609,1.26575
0.014,-0.730049,0.91351,-0.183461,-0.0308578,0.0602803,-0.0294225,0.340566,-0.897544,0.556979,-0.365371,0.808296,-0.442926,-0.396228,0.868577,-0.472348,0.997269,0.965454,0,-0.0836182,-0.00231934,0.806641,-0.417114,-0.815063,-0.0170898,-0.898682,-0.0194092,-0.0111084,0.00256348,-0.0212402,-0.0179443,0.010376,-0.00158691,-0.00769043,-0.00476074,-0.0289307,-0.0227051,1.26587
0.016,-0.977717,0.416283,0.561434,-0.0595626,0.0452102,0.0143524,0.235322,-0.913123,0.677801,-0.808296,0.627334,0.180962,-0.867859,0.672545,0.195314,0.999245,0.971558,0,-0.0625,0.000366211,0.871338,-0.472168,-0.873535,-0.0124512,-0.936035,-0.012085,0.00830078,0.00305176,-0.00317383,-0.00537109,0.0767822,0.0229492,-0.0205078,-0.0419922,-0.0236816,-0.0473633,1.26587
0.018,-0.669847,-0.299107,0.968954,-0.0452102,-0.0121996,0.0574098,0.083959,-0.871181,0.787222,-0.763487,0.015511,0.747976,-0.808697,0.00331144,0.805385,0.997664,0.977173,0,-0.0716553,-0.00866699,0.882324,-0.410645,-0.869019,-0.0603027,-0.940674,-0.0689697,-0.00512695,0.0308838,0.019043,0.00280762,0.00195312,0.0579834,0.0247803,-0.0273438,0.0438232,-0.0245361,1.26587
0.02,0.0373407,-0.858006,0.820665,-0.0229639,-0.0487983,0.0717622,-0.201028,-0.768125,0.969154,-0.35503,-0.544609,0.899639,-0.377994,-0.593407,0.971401,0.995689,0.994019,0,-0.0655518,0.00634766,0.852661,-0.438232,-0.839722,-0.00683594,-0.905273,-0.000488281,0.0172119,-0.0111084,0.0174561,-0.000732422,-0.00927734,0.0374756,0.0362549,-0.0302734,0.0537109,-0.0310059,1.26587
0.022,0.67823,-0.976723,0.298494,0.0157877,-0.0681741,0.0523864,-0.399692,-0.588377,0.988069,0.292986,-0.868617,0.575631,0.308774,-0.936791,0.628017,0.998454,1.00122,0,-0.060791,-0.00817871,0.899048,-0.405396,-0.877319,-0.029541,-0.93811,-0.0377197,0.00744629,-0.00317383,0.0106201,-0.00231934,-0.0090332,0.0452881,0.0252686,-0.017334,0.0358887,-0.0196533,1.26599
0.024,0.979242,-0.555044,-0.424197,0.0731975,-0.0753503,0.00215287,-0.529769,-0.439785,0.969554,0.778998,-0.773827,-0.00517039,0.852195,-0.849178,-0.00301752,0.995294,0.955811,0,-0.0760498,-0.00341797,0.92749,-0.471191,-0.903564,-0.0185547,-0.979614,-0.0219727,-0.00292969,-0.0305176,-0.00744629,0.00231934,0.0330811,0.0117188,0.0107422,-0.00793457,0.0032959,-0.00561523,1.26599
0.026,0.738432,0.202745,-0.941177,0.0674565,-0.0308578,-0.0365987,-0.728433,-0.330737,1.05917,0.863447,-0.237836,-0.625611,0.930903,-0.268693,-0.66221,1.00162,1.01294,0,-0.0664062,0.00720215,0.866455,-0.464478,-0.883057,0.0273438,-0.949463,0.0345459,-0.039917,0.0108643,-0.00610352,0.0078125,0.0262451,-0.00109863,-0.00952148,-0.00939941,-0.015625,-0.00158691,1.26587
0.028,0.13717,0.763186,-0.900356,0.0351635,0.0315754,-0.0667389,-0.826582,-0.0359497,0.862531,0.463607,0.406733,-0.87034,0.498771,0.438309,-0.937079,1.00517,0.970703,0,-0.0791016,0.00610352,0.891602,-0.409668,-0.88855,-0.03125,-0.967651,-0.0251465,0.0115967,0.0233154,0.00463867,0.0090332,0.00695801,-0.0153809,0.00170898,0.0098877,0.00634766,0.0189209,1.26587
0.03,-0.5784,0.975952,-0.397552,0.00717622,0.0581274,-0.0653036,-0.934191,0.238466,0.695725,-0.0741082,0.768657,-0.694549,-0.066932,0.826784,-0.759852,1.00596,0.99939,0,-0.0617676,0.00866699,0.827637,-0.44751,-0.833984,0.0163574,-0.895752,0.0250244,0.0196533,-0.00231934,0.00598145,-0.00598145,-0.0220947,0.048584,0.0290527,-0.0593262,0.0350342,-0.0653076,1.26587
0.032,-0.95257,0.64601,0.30656,-0.0674565,0.064586,0.00287049,-0.953111,0.39305,0.560061,-0.622164,0.777274,-0.15511,-0.689621,0.84186,-0.15224,1.00517,0.965454,0,-0.0775146,-0.00170898,0.87915,-0.476807,-0.855835,0.0557861,-0.93335,0.0540771,0.0142822,-0.0109863,-0.00695801,-0.00634766,0.00634766,0.0384521,0.0239258,-0.0195312,0.0169678,-0.0258789,1.26587
0.034,-0.784917,-0.0955909,0.880508,-0.0825265,0.0236815,0.058845,-0.925914,0.514081,0.411833,-0.796232,0.329178,0.467054,-0.878759,0.35286,0.525899,1.00478,0.990601,0,-0.0749512,-0.000854492,0.823242,-0.48291,-0.840332,0.0686035,-0.915283,0.067749,-0.0428467,0.000366211,0.0,-0.00390625,-0.0344238,0.0135498,0.0421143,-0.0212402,0.0421143,-0.0251465,1.26575
