t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2279.0,4.97,1186.12,309.103,1.20695,674.475,674.313,-14.7512,309.655,0.110592,58.0127,58.0127,0.0243486,732.474,732.326,-14.7269
0.216,12.5,0.0,2280.0,4.96,1184.25,309.074,1.20469,673.647,673.483,-14.8344,309.553,0.108325,56.8799,56.8794,0.23007,730.509,730.363,-14.6043
0.466,12.5,0.0,2279.0,5.03,1200.44,314.227,1.23221,678.194,678.079,-12.5036,314.687,0.112641,58.1898,58.1889,0.323126,736.369,736.268,-12.1804
0.716,12.5,0.0,2280.0,4.99,1191.42,317.029,1.21992,673.713,673.59,-12.8919,317.505,0.11271,58.1043,58.1037,0.263509,731.802,731.693,-12.6284
0.966,12.5,0.0,2279.0,5.0,1193.28,308.885,1.20706,677.707,677.538,-15.1641,309.453,0.108178,56.9005,56.8998,0.264043,734.589,734.437,-14.9
1.216,12.5,0.0,2279.0,5.01,1195.67,311.969,1.21813,674.731,674.597,-13.4438,312.474,0.111202,57.5279,57.5273,0.265222,732.243,732.125,-13.1785
1.466,12.5,0.0,2280.0,4.98,1189.03,317.015,1.22884,674.806,674.624,-15.65,317.434,0.114309,58.643,58.643,-0.0673768,733.436,733.267,-15.7174
1.716,12.5,0.0,2280.0,4.98,1189.03,307.103,1.19276,674.339,674.186,-14.3791,307.667,0.108631,57.4897,57.4896,-0.0450216,731.818,731.676,-14.4241
1.966,12.5,0.0,2279.0,5.02,1198.05,310.381,1.22111,678.433,678.302,-13.3044,310.86,0.112763,58.388,58.388,0.0552887,736.81,736.69,-13.2491
2.216,12.5,0.0,2280.0,5.0,1193.81,314.361,1.22733,675.845,675.65,-16.2408,314.786,0.113313,58.5124,58.5122,0.153964,734.339,734.162,-16.0868
2.466,12.5,0.0,2279.0,5.01,1195.67,316.798,1.22649,674.874,674.722,-14.3252,317.251,0.113915,58.7048,58.7044,0.207775,733.562,733.426,-14.1174
2.716,12.5,0.0,2279.0,5.01,1195.67,316.862,1.22846,677.183,677.035,-14.1625,317.342,0.114115,58.6235,58.6232,0.182413,735.791,735.658,-13.9801
2.966,12.5,0.0,2280.0,4.96,1184.25,309.418,1.19235,675.268,675.158,-12.2333,310.054,0.108253,57.8891,57.8861,-0.591649,733.156,733.044,-12.825
3.216,12.5,0.0,2279.0,4.97,1186.12,308.659,1.20025,676.802,676.624,-15.5271,309.236,0.109808,57.7843,57.7843,0.0230793,734.572,734.408,-15.504
3.466,12.5,0.0,2279.0,5.02,1198.05,307.492,1.2092,678.335,678.165,-15.1738,308.015,0.110592,58.2422,58.242,-0.129455,736.566,736.407,-15.3033
3.716,12.5,0.0,2279.0,4.95,1181.35,314.305,1.22208,675.504,675.324,-15.5948,314.787,0.113674,58.3792,58.377,0.506041,733.856,733.701,-15.0887
3.966,12.5,0.0,2280.0,5.0,1193.81,309.92,1.21444,678.414,678.233,-15.6438,310.439,0.111993,58.1928,58.1924,0.230334,736.587,736.426,-15.4135
4.216,12.5,0.0,2280.0,5.02,1198.58,310.672,1.21741,678.764,678.576,-15.9963,311.149,0.112203,58.3397,58.3394,0.172495,737.085,736.915,-15.8238
4.466,12.5,0.0,2280.0,5.02,1198.58,312.358,1.22108,674.933,674.805,-13.1333,312.764,0.111418,57.6504,57.6496,0.291946,732.567,732.455,-12.8413
4.716,12.5,0.0,2280.0,5.03,1200.97,309.953,1.19148,673.611,673.455,-14.52,310.552,0.108013,57.4752,57.4713,-0.669815,731.084,730.926,-15.1898
4.966,12.5,0.0,2281.0,5.02,1199.11,307.16,1.20647,680.553,680.389,-14.932,307.782,0.109673,57.7144,57.7142,-0.151001,738.257,738.103,-15.083
5.216,12.5,0.32,2290.0,3.33,798.561,259.87,1.56705,580.564,574.44,84.1079,260.351,0.324345,69.2228,49.232,48.6621,637.647,623.672,132.77
5.466,12.5,0.8,2315.0,4.16,1008.49,130.564,2.23315,485.843,397.006,280.054,129.7,0.512956,150.553,-26.089,148.275,566.608,370.917,428.329
5.716,12.5,1.92,2307.0,6.07,1466.44,199.872,2.03616,517.158,471.222,213.078,199.867,0.463897,108.969,-8.71191,108.62,563.387,462.51,321.698
5.966,12.5,2.56,2313.0,5.47,1324.93,318.378,1.3928,777.782,777.774,-3.54654,318.984,0.164765,90.224,90.1895,-2.49406,867.984,867.963,-6.0406
6.169,12.5,2.56,2295.0,5.35,1285.78,311.936,1.37934,769.014,769.002,-4.29803,312.435,0.148263,80.7565,80.7357,-1.8322,849.76,849.738,-6.13023
6.419,12.5,2.24,2277.0,5.4,1287.61,317.62,1.34882,746.262,746.244,-5.26605,318.219,0.126964,68.1508,68.1281,-1.75961,814.402,814.372,-7.02565
