t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2280.0,4.96,1184.25,314.819,1.21209,684.884,684.693,-16.1581,315.275,0.114934,59.5134,59.5129,0.227504,744.377,744.206,-15.9306
0.215,12.5,0.0,2281.0,4.98,1189.55,315.541,1.20993,680.614,680.426,-15.9796,316.171,0.111158,59.1792,59.1629,-1.38953,739.793,739.589,-17.3691
0.465,12.5,0.0,2280.0,4.93,1177.09,315.808,1.21652,682.014,681.864,-14.3179,316.293,0.115837,60.2557,60.2552,0.226464,742.253,742.119,-14.0914
0.715,12.5,0.0,2280.0,4.94,1179.48,313.806,1.20267,678.458,678.287,-15.256,314.45,0.112068,59.4796,59.4775,-0.506472,737.933,737.764,-15.7625
0.965,12.5,0.0,2281.0,4.99,1191.94,315.644,1.21787,681.585,681.395,-16.119,316.079,0.116266,61.0367,61.0162,-1.58395,742.622,742.411,-17.7029
1.215,12.5,0.0,2280.0,4.97,1186.64,312.882,1.20371,680.545,680.416,-13.2053,313.408,0.113144,59.388,59.3878,0.174526,739.919,739.804,-13.0308
1.465,12.5,0.0,2280.0,5.0,1193.81,315.006,1.22069,684.69,684.534,-14.6182,315.572,0.108832,58.6693,58.6569,-1.20949,743.359,743.19,-15.8277
1.715,12.5,0.0,2280.0,5.01,1196.19,314.182,1.21586,684.119,683.927,-16.2235,314.678,0.11513,59.5965,59.5944,0.497609,743.687,743.521,-15.7259
1.919,12.5,0.0,2279.0,4.99,1190.9,314.896,1.2103,680.072,679.952,-12.7853,315.48,0.111594,59.5515,59.5256,-1.75537,739.62,739.477,-14.5407
2.169,12.5,0.0,2280.0,4.98,1189.03,317.888,1.21339,681.399,681.256,-13.9409,318.336,0.119393,61.5859,61.583,-0.598921,742.981,742.839,-14.5398
2.419,12.5,0.0,2280.0,5.01,1196.19,314.68,1.20754,681.435,681.333,-11.7577,315.347,0.110427,58.7121,58.7064,-0.817903,740.147,740.04,-12.5756
2.669,12.5,0.0,2279.0,4.98,1188.51,314.593,1.20783,675.378,675.26,-12.6475,315.098,0.112623,60.2787,60.2548,-1.69804,735.654,735.515,-14.3456
2.919,12.5,0.0,2280.0,4.98,1189.03,313.776,1.20787,681.985,681.871,-12.469,314.374,0.113059,59.4056,59.4051,0.241155,741.377,741.276,-12.2278
3.169,12.5,0.0,2280.0,4.97,1186.64,314.368,1.20411,678.733,678.569,-14.9397,314.947,0.111535,59.9559,59.9217,-2.02553,738.685,738.491,-16.9652
3.403,12.5,0.0,2281.0,4.93,1177.61,314.195,1.20699,678.826,678.71,-12.5518,314.751,0.114121,60.3737,60.3725,0.37866,739.183,739.083,-12.1731
3.606,12.5,0.0,2279.0,5.04,1202.83,315.354,1.21654,679.075,678.935,-13.8044,315.882,0.111942,60.0316,60.0023,-1.87774,739.104,738.937,-15.6822
3.856,12.5,0.0,2280.0,4.95,1181.87,314.814,1.20961,681.917,681.799,-12.6331,315.463,0.111785,59.0532,59.0532,0.0453053,740.96,740.853,-12.5878
4.059,12.5,0.0,2282.0,4.99,1192.46,313.55,1.21241,678.396,678.173,-17.4152,314.066,0.112436,59.9664,59.9362,-1.90336,738.362,738.109,-19.3186
4.309,12.5,0.0,2280.0,4.96,1184.25,317.295,1.22459,686.848,686.653,-16.3468,317.759,0.115843,59.3503,59.3484,0.470941,746.171,746.002,-15.8759
4.559,12.5,0.0,2282.0,4.97,1187.68,315.038,1.20788,678.987,678.855,-13.388,315.595,0.11183,60.2886,60.2378,-2.47274,739.263,739.093,-15.8608
4.762,12.5,0.0,2280.0,4.99,1191.42,315.474,1.22152,687.703,687.505,-16.4712,315.935,0.114026,59.4142,59.4133,0.324669,747.093,746.919,-16.1465
5.012,12.5,0.0,2279.0,5.0,1193.28,317.184,1.20656,678.165,678.045,-12.7516,317.847,0.112086,59.2852,59.2795,-0.821913,737.449,737.324,-13.5735
5.247,12.5,0.0,2287.0,4.78,1144.78,266.642,0.999001,569.021,566.745,50.8466,266.87,0.510543,203.777,16.7363,203.089,636.344,583.481,253.936
5.497,12.5,0.16,2293.0,4.75,1140.58,264.088,1.01481,587.493,584.643,57.7982,264.47,0.504879,197.508,22.379,196.236,658.035,607.022,254.034
5.7,12.5,0.0,2280.0,6.15,1468.38,270.85,1.05774,597.457,596.413,35.3036,270.985,0.482419,184.742,28.0559,182.599,661.395,624.469,217.903
5.903,12.5,0.0,2276.0,5.43,1294.2,316.122,1.36887,768.978,768.976,-1.63423,316.703,0.125639,67.7791,67.7761,-0.635436,836.755,836.752,-2.26967
6.153,12.5,0.0,2277.0,4.78,1139.78,317.864,1.11661,614.02,614.02,0.356302,318.406,0.0940619,48.5313,48.5036,-1.63932,662.525,662.523,-1.28302
6.403,12.5,0.0,2281.0,5.04,1203.88,314.043,1.1906,677.552,677.545,-2.98814,314.528,0.112846,58.8056,58.8056,-0.0541414,736.357,736.351,-3.04228
6.606,12.5,0.0,2278.0,5.06,1207.07,315.1,1.22935,691.196,691.18,-4.64239,315.662,0.109675,59.2126,59.1934,-1.50844,750.399,750.374,-6.15084
6.856,12.5,0.0,2280.0,4.94,1179.48,316.964,1.2064,674.197,674.168,-6.22735,317.458,0.110804,57.6865,57.6828,-0.652365,731.884,731.851,-6.87971
7.106,12.5,0.0,2278.0,5.01,1195.14,314.561,1.21218,684.753,684.73,-5.58503,315.217,0.108816,58.3406,58.334,-0.879299,743.092,743.064,-6.46433
7.356,12.5,0.0,2280.0,5.0,1193.81,314.007,1.19751,673.449,673.396,-8.50934,314.483,0.110712,58.9797,58.9469,-1.96566,732.418,732.343,-10.475
7.606,12.5,0.0,2281.0,4.99,1191.94,315.229,1.21164,686.082,686.008,-10.1012,315.732,0.113395,58.388,58.3855,0.542195,744.454,744.393,-9.55904
7.84,12.5,0.0,2279.0,4.95,1181.35,316.243,1.21304,678.35,678.297,-8.45878,316.821,0.107989,57.6277,57.6048,-1.62689,735.971,735.902,-10.0857
8.09,12.5,0.0,2279.0,4.96,1183.74,317.029,1.20942,679.876,679.794,-10.575,317.593,0.112278,59.165,59.1539,-1.14389,739.04,738.947,-11.7189
8.325,12.5,0.0,2279.0,5.0,1193.28,312.253,1.18948,679.732,679.648,-10.6835,312.902,0.109558,58.4754,58.4748,-0.266677,738.204,738.123,-10.9502
8.575,12.5,0.0,2281.0,4.93,1177.61,315.587,1.19832,674.687,674.619,-9.5288,316.127,0.107862,58.0485,58.0225,-1.73636,732.729,732.642,-11.2652
8.825,12.5,0.0,2279.0,5.05,1205.21,314.815,1.22238,689.624,689.477,-14.2154,315.242,0.115412,60.485,60.4846,-0.194906,750.1,749.962,-14.4103
9.059,12.5,0.0,2281.0,4.95,1182.39,314.93,1.21286,678.627,678.522,-11.934,315.502,0.108978,58.5713,58.5473,-1.67567,737.195,737.07,-13.6096
9.262,12.5,0.0,2279.0,5.0,1193.28,315.965,1.21167,682.523,682.37,-14.4426,316.434,0.117115,60.6432,60.642,-0.390254,743.16,743.012,-14.8328
