t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var],Unnamed: 20
4.434,12.5,0,2281,4.94,1180.0,310.572,1.20995,680.944,680.678,-19.0386,311.046,0.113604,60.8337,60.8195,-1.31547,741.777,741.498,-20.3541,
4.684,12.5,0,2281,4.94,1180.0,310.515,1.20014,679.035,678.823,-16.961,311.014,0.113442,60.2085,60.1833,-1.74181,739.243,739.006,-18.7028,
4.934,12.5,0,2281,4.94,1180.0,310.654,1.20835,682.016,681.757,-18.8027,311.171,0.113591,60.5998,60.5778,-1.63176,742.616,742.335,-20.4344,
5.184,12.5,0,2281,4.98,1189.55,310.896,1.20654,681.521,681.262,-18.7809,311.445,0.113158,60.1184,60.0864,-1.96106,741.638,741.348,-20.742,
5.434,12.5,0,2281,4.93,1177.61,312.482,1.18668,681.226,681.012,-17.0633,313.026,0.112634,60.1063,60.0838,-1.64355,741.332,741.096,-18.7069,
5.684,12.5,0,2280,5.0,1193.81,265.866,1.48324,672.754,672.548,16.6317,266.441,0.123782,58.7705,49.4563,31.7497,723.624,722.005,48.3815,
5.934,12.5,0,2279,5.05,1205.21,265.572,1.48399,673.564,673.442,12.7957,266.087,0.125369,59.1775,49.2919,32.7457,724.167,722.734,45.5414,
6.184,12.5,0,2279,4.9,1169.42,310.88,1.18856,671.566,671.134,-24.0737,311.384,0.113084,60.2896,60.2739,-1.37414,731.851,731.408,-25.4479,
6.434,12.5,0,2281,4.93,1177.61,310.397,1.19634,671.888,671.598,-19.7502,310.881,0.111615,59.784,59.7618,-1.62975,731.672,731.36,-21.3799,
6.684,12.5,0,2280,4.93,1177.09,311.057,1.21212,680.925,680.721,-16.6608,311.543,0.116343,62.2075,62.1772,-1.94157,743.131,742.898,-18.6023,
6.934,12.5,0,2281,4.92,1175.22,312.206,1.21299,675.345,675.064,-19.4767,312.65,0.111787,59.3852,59.3524,-1.97295,734.73,734.416,-21.4496,
7.184,12.5,0,2280,4.91,1172.32,312.166,1.2238,682.001,681.77,-17.719,312.623,0.113507,60.6958,60.6711,-1.73137,742.696,742.441,-19.4504,
7.434,12.5,0,2280,5.01,1196.19,311.787,1.21599,677.022,676.8,-17.3551,312.257,0.112699,59.8125,59.7873,-1.7379,736.835,736.587,-19.093,
7.7,12.5,0,2280,4.94,1179.48,311.917,1.22234,680.215,680.0,-17.1036,312.426,0.113651,60.3377,60.3207,-1.43287,740.553,740.321,-18.5365,
7.95,12.5,0,2280,4.99,1191.42,311.746,1.2184,679.187,678.992,-16.2772,312.186,0.112788,60.3959,60.3701,-1.76283,739.582,739.362,-18.04,
8.215,12.5,0,2280,4.92,1174.7,311.239,1.22013,678.08,677.856,-17.4259,311.679,0.112507,60.0372,60.0212,-1.3878,738.117,737.877,-18.8137,
8.465,12.5,0,2279,5.07,1209.99,311.201,1.21596,678.386,678.208,-15.5382,311.655,0.114276,60.5178,60.4963,-1.61252,738.904,738.705,-17.1507,
8.715,12.5,0,2279,4.96,1183.74,311.628,1.21679,678.029,677.869,-14.7381,312.063,0.113647,60.6916,60.662,-1.89718,738.718,738.531,-16.6353,
8.965,12.5,0,2280,5.06,1208.13,311.22,1.21249,676.932,676.787,-14.0159,311.625,0.113957,60.2751,60.2535,-1.61285,737.206,737.04,-15.6288,
9.215,12.5,0,2279,4.94,1178.96,311.543,1.20984,673.924,673.765,-14.6341,312.021,0.113164,60.1489,60.1163,-1.97989,734.07,733.882,-16.614,
9.465,12.5,0,2280,5.01,1196.19,311.231,1.21657,679.682,679.521,-14.7913,311.734,0.116274,61.7623,61.727,-2.08732,741.44,741.248,-16.8787,
9.715,12.5,0,2278,4.95,1180.83,311.169,1.21139,677.232,677.076,-14.532,311.538,0.112474,60.1164,60.0877,-1.85659,737.346,737.164,-16.3886,
9.965,12.5,0,2280,5.03,1200.97,310.927,1.21981,683.627,683.452,-15.4554,311.391,0.115072,61.0289,60.9971,-1.97108,744.653,744.449,-17.4265,
10.215,12.5,0,2279,5.02,1198.05,311.091,1.21094,676.376,676.192,-15.7659,311.527,0.113482,60.3025,60.2768,-1.75929,736.677,736.469,-17.5252,
10.465,12.5,0,2279,4.97,1186.12,310.399,1.20978,680.708,680.56,-14.1881,310.875,0.115138,61.2897,61.2598,-1.91316,741.995,741.82,-16.1012,
10.715,12.5,0,2281,4.94,1180.0,310.892,1.20099,675.156,675.0,-14.5039,311.349,0.113318,60.0126,59.9822,-1.90942,735.165,734.982,-16.4134,
10.965,12.5,0,2279,5.01,1195.67,310.723,1.22158,684.926,684.767,-14.7462,311.202,0.115107,60.5841,60.5572,-1.807,745.508,745.324,-16.5532,
11.215,12.5,0,2280,5.01,1196.19,310.194,1.20105,677.201,677.036,-14.9538,310.693,0.112495,59.9061,59.8807,-1.74643,737.106,736.916,-16.7003,
11.465,12.5,0,2279,5.0,1193.28,310.653,1.20852,683.27,683.117,-14.4502,311.125,0.115035,61.2949,61.2688,-1.79052,744.563,744.386,-16.2407,
11.715,12.5,0,2281,4.99,1191.94,310.274,1.20171,678.218,678.058,-14.7247,310.761,0.114082,60.7616,60.7316,-1.90789,738.977,738.79,-16.6326,
11.965,12.5,0,2279,5.02,1198.05,311.524,1.20557,681.744,681.56,-15.8205,312.054,0.113651,60.768,60.76,-0.987141,742.511,742.321,-16.8076,
12.215,12.5,0,2279,5.03,1200.44,311.214,1.20309,680.917,680.76,-14.643,311.749,0.114747,61.0811,61.0664,-1.34067,741.999,741.826,-15.9837,
12.465,12.5,0,2281,4.97,1187.16,312.08,1.19672,678.408,678.274,-13.4754,312.54,0.115834,61.3948,61.3794,-1.37387,739.802,739.653,-14.8493,
12.715,12.5,0,2280,5.01,1196.19,311.258,1.20312,680.353,680.214,-13.7957,311.728,0.114106,60.856,60.8411,-1.34905,741.209,741.055,-15.1448,
12.965,12.5,0,2280,4.98,1189.03,312.221,1.20855,682.096,681.926,-15.2355,312.742,0.115037,60.6826,60.6698,-1.24543,742.778,742.595,-16.481,
13.215,12.5,0,2281,5.0,1194.33,310.191,1.19477,681.109,680.977,-13.4276,310.838,0.110078,58.4047,58.4036,-0.350726,739.509,739.38,-13.7784,
13.465,12.5,0,2279,5.0,1193.28,317.521,1.22532,676.758,676.641,-12.5666,318.048,0.112791,59.3702,59.3411,-1.8569,736.124,735.982,-14.4235,
13.715,12.5,0,2279,4.99,1190.9,314.291,1.20962,679.701,679.581,-12.7626,314.785,0.112742,59.7917,59.7801,-1.17774,739.493,739.361,-13.9404,
13.934,12.5,0,2278,5.05,1204.69,312.782,1.2054,680.936,680.791,-14.0272,313.433,0.110711,58.6541,58.6526,-0.415572,739.585,739.444,-14.4428,
14.153,12.5,0,2280,4.98,1189.03,315.601,1.2197,679.633,679.478,-14.4976,316.05,0.116588,60.8085,60.7962,-1.21998,740.441,740.275,-15.7175,
14.356,12.5,0,2280,4.95,1181.87,309.382,1.20203,682.107,681.94,-15.0794,309.909,0.111535,59.887,59.8799,-0.920209,741.992,741.82,-15.9996,
14.606,12.5,0,2279,4.99,1190.9,315.023,1.20693,677.952,677.783,-15.1506,315.701,0.109678,58.6635,58.6534,-1.09073,736.615,736.436,-16.2413,
14.856,12.5,0,2281,4.95,1182.39,314.581,1.2158,681.351,681.226,-13.0369,315.147,0.113057,59.7368,59.7355,-0.387761,741.083,740.962,-13.4246,
15.106,12.5,0,2280,4.98,1189.03,315.471,1.21091,676.614,676.494,-12.7253,316.083,0.111874,59.5844,59.5784,-0.843282,736.198,736.073,-13.5686,
15.34,12.5,0,2280,4.99,1191.42,315.12,1.22311,680.147,679.989,-14.6669,315.487,0.115632,60.4945,60.4751,-1.53061,740.641,740.464,-16.1976,
15.559,12.5,0,2279,4.99,1190.9,317.046,1.22333,677.063,676.953,-12.2428,317.546,0.113233,59.7687,59.7588,-1.08727,736.832,736.711,-13.3301,
15.793,12.5,0,2279,5.0,1193.28,309.058,1.22488,678.832,678.68,-14.3802,309.382,0.115534,60.6903,60.6762,-1.30753,739.522,739.356,-15.6877,
16.028,12.5,0,2280,5.01,1196.19,309.632,1.21204,680.288,680.154,-13.5198,310.043,0.11327,59.9917,59.9674,-1.70816,740.278,740.121,-15.2279,
16.231,12.5,0,2280,4.98,1189.03,312.156,1.21245,679.308,679.126,-15.7455,312.705,0.110858,58.6892,58.6859,-0.619251,737.993,737.812,-16.3647,
16.434,12.5,0,2279,4.98,1188.51,312.357,1.24693,684.776,684.529,-18.4011,312.713,0.11546,59.5657,59.5596,-0.846169,744.337,744.088,-19.2473,
16.637,12.5,0,2281,5.02,1199.11,315.772,1.21779,676.369,676.221,-14.1204,316.17,0.11506,60.2885,60.2761,-1.22135,736.657,736.497,-15.3418,
16.872,12.5,0,2280,4.99,1191.42,314.365,1.22302,678.685,678.543,-13.8954,314.845,0.113282,60.5255,60.4998,-1.76083,739.208,739.043,-15.6562,
17.106,12.5,0,2282,5.0,1194.85,313.761,1.20636,671.014,670.896,-12.5834,314.279,0.109877,59.2063,59.1825,-1.67928,730.218,730.079,-14.2627,
17.325,12.5,0,2281,4.95,1182.39,316.108,1.21961,684.871,684.74,-13.4092,316.651,0.114657,60.5507,60.5297,-1.59611,745.421,745.27,-15.0053,
17.559,12.5,0,2281,4.95,1182.39,314.858,1.20228,676.776,676.639,-13.6319,315.431,0.112852,60.197,60.1883,-1.02358,736.973,736.827,-14.6555,
17.778,12.5,0,2280,5.0,1193.81,314.054,1.22959,682.794,682.633,-14.8119,314.432,0.117491,60.9087,60.8982,-1.12933,743.702,743.531,-15.9412,
17.981,12.5,0,2280,4.95,1181.87,309.303,1.21427,682.342,682.213,-13.2764,309.785,0.112402,58.9369,58.9366,0.200081,741.265,741.149,-13.0763,
18.2,12.5,0,2281,5.0,1194.33,314.881,1.22415,683.204,683.025,-15.6014,315.352,0.113763,60.0796,60.067,-1.22835,743.283,743.092,-16.8297,
18.418,12.5,0,2279,4.96,1183.74,314.92,1.24684,682.783,682.619,-14.9896,315.28,0.116647,60.6404,60.6299,-1.12757,743.423,743.248,-16.1172,
18.653,12.5,0,2279,5.0,1193.28,308.796,1.1978,674.011,673.841,-15.138,309.223,0.112244,59.6655,59.6441,-1.59769,733.676,733.485,-16.7357,
18.887,12.5,0,2280,5.0,1193.81,315.771,1.22868,680.131,679.982,-14.2576,316.178,0.118737,61.5357,61.5173,-1.50621,741.666,741.499,-15.7638,
19.122,12.5,0,2281,5.0,1194.33,313.802,1.20836,675.046,674.899,-14.0663,314.271,0.115595,60.8473,60.8165,-1.93563,735.89,735.716,-16.002,
19.356,12.5,0,2280,4.97,1186.64,305.901,1.19178,685.046,684.924,-12.9612,306.478,0.111067,60.3915,60.3788,-1.23546,745.438,745.303,-14.1967,
19.59,12.5,0,2279,5.0,1193.28,309.846,1.21248,680.316,680.138,-15.5638,310.273,0.11356,59.7121,59.7099,-0.508728,740.023,739.848,-16.0726,
19.84,12.5,0,2279,4.96,1183.74,312.556,1.22147,684.5,684.356,-14.0494,312.966,0.116526,60.9267,60.9264,-0.201519,745.419,745.282,-14.2509,
20.09,12.5,0,2279,4.97,1186.12,317.804,1.23083,678.27,678.112,-14.6121,318.207,0.117874,61.4054,61.3903,-1.36208,739.675,739.503,-15.9742,
20.325,12.5,0,2280,5.0,1193.81,319.352,1.23238,681.053,680.944,-12.2187,319.814,0.116297,59.9663,59.9491,-1.43426,741.019,740.893,-13.6529,
20.528,12.5,0,2282,4.97,1187.68,311.94,1.19503,679.111,679.007,-11.8409,312.629,0.110928,59.285,59.2816,-0.630726,738.394,738.289,-12.4717,
20.778,12.5,0,2282,5.04,1204.41,311.189,1.19074,678.511,678.405,-12.0298,311.831,0.109498,58.5264,58.5245,-0.47503,737.035,736.929,-12.5048,
21.028,12.5,0,2282,4.93,1178.12,313.857,1.19625,675.764,675.682,-10.5618,314.547,0.111682,59.2083,59.2038,-0.72918,734.972,734.885,-11.291,
21.278,12.5,0,2283,4.96,1185.81,313.788,1.19824,677.554,677.451,-11.835,314.43,0.110294,58.8889,58.8856,-0.625185,736.442,736.336,-12.4601,
21.528,12.5,0,2282,4.94,1180.51,313.413,1.20174,678.494,678.402,-11.2103,314.088,0.111567,59.1801,59.1753,-0.753951,737.674,737.577,-11.9642,
21.778,12.5,0,2281,4.93,1177.61,314.573,1.20141,677.353,677.259,-11.2965,315.252,0.109894,58.8847,58.8765,-0.982954,736.238,736.135,-12.2795,
22.028,12.5,0,2280,4.96,1184.25,312.495,1.21869,676.046,675.909,-13.6243,312.923,0.114182,60.3899,60.3582,-1.9577,736.432,736.267,-15.582,
22.231,12.5,0,2280,4.97,1186.64,312.533,1.22218,678.285,678.129,-14.5414,312.93,0.11283,59.4206,59.3937,-1.7857,737.704,737.523,-16.3271,
22.481,12.5,0,2280,4.97,1186.64,312.404,1.22233,678.913,678.764,-14.2368,312.778,0.113165,60.0635,60.0275,-2.07869,738.971,738.791,-16.3154,
22.731,12.5,0,2280,5.0,1193.81,311.726,1.21873,677.788,677.623,-14.9447,312.19,0.112487,59.5834,59.5519,-1.93571,737.369,737.175,-16.8804,
22.981,12.5,0,2280,4.95,1181.87,312.674,1.22601,683.065,682.882,-15.7783,313.153,0.11388,59.7687,59.7367,-1.95714,742.831,742.619,-17.7355,
23.231,12.5,0,2279,5.03,1200.44,312.042,1.21669,675.912,675.744,-15.0491,312.504,0.112457,59.4643,59.4255,-2.14926,735.371,735.17,-17.1984,
23.481,12.5,0,2278,5.0,1192.76,311.668,1.22798,682.414,682.278,-13.6016,312.055,0.11381,60.4577,60.4217,-2.08612,742.865,742.7,-15.6877,
23.731,12.5,0,2280,5.02,1198.58,311.934,1.21307,676.429,676.28,-14.1586,312.355,0.112959,59.6785,59.6418,-2.09384,736.102,735.922,-16.2524,
23.981,12.5,0,2280,4.99,1191.42,311.244,1.21816,681.208,681.058,-14.2662,311.671,0.112849,59.947,59.914,-1.99065,741.151,740.972,-16.2569,
24.231,12.5,0,2279,5.01,1195.67,311.17,1.21041,676.072,675.927,-13.9695,311.651,0.1138,60.372,60.3428,-1.8765,736.441,736.27,-15.846,
24.481,12.5,0,2278,5.02,1197.53,311.101,1.21783,680.13,679.989,-13.834,311.571,0.113098,59.9005,59.8715,-1.86261,740.027,739.86,-15.6966,
24.731,12.5,0,2280,4.97,1186.64,311.184,1.2179,681.564,681.374,-16.103,311.633,0.113898,59.6381,59.6114,-1.78713,741.201,740.985,-17.8902,
24.981,12.5,0,2279,5.02,1198.05,311.159,1.21688,681.914,681.728,-15.8867,311.636,0.11359,59.8076,59.7773,-1.90392,741.719,741.506,-17.7906,
25.231,12.5,0,2279,4.97,1186.12,310.771,1.21361,679.675,679.511,-14.8947,311.18,0.114371,60.9077,60.8853,-1.65171,740.582,740.397,-16.5464,
25.481,12.5,0,2279,5.03,1200.44,310.933,1.21171,682.495,682.341,-14.5358,311.376,0.11331,59.9631,59.9409,-1.63421,742.458,742.282,-16.17,
25.731,12.5,0,2279,4.98,1188.51,310.735,1.20652,680.978,680.808,-15.2226,311.192,0.114327,60.4163,60.3886,-1.83004,741.393,741.197,-17.0527,
25.981,12.5,0,2280,4.99,1191.42,310.844,1.21365,684.606,684.411,-16.332,311.314,0.11611,61.5082,61.4825,-1.77624,746.113,745.893,-18.1082,
26.231,12.5,0,2280,4.95,1181.87,310.578,1.20627,676.305,676.197,-12.098,311.075,0.113566,60.7865,60.7603,-1.78458,737.088,736.958,-13.8826,
26.481,12.5,0,2280,5.01,1196.19,310.933,1.22455,683.546,683.391,-14.55,311.387,0.114035,60.5404,60.5088,-1.95594,744.083,743.899,-16.5059,
26.731,12.5,0,2280,4.98,1189.03,310.853,1.20888,677.29,677.17,-12.7134,311.3,0.113065,60.1627,60.129,-2.01624,737.446,737.299,-14.7296,
26.981,12.5,0,2280,4.97,1186.64,310.916,1.22507,686.66,686.525,-13.6394,311.372,0.113057,60.33,60.295,-2.05556,746.985,746.82,-15.695,
27.231,12.5,0,2280,4.97,1186.64,310.781,1.20567,676.748,676.63,-12.6366,311.215,0.113872,60.3714,60.332,-2.1793,737.111,736.962,-14.8159,
27.481,12.5,0,2280,5.0,1193.81,310.409,1.21743,682.489,682.339,-14.303,310.854,0.114059,60.7868,60.7632,-1.69504,743.275,743.103,-15.998,
27.731,12.5,0,2280,4.95,1181.87,310.597,1.20855,680.157,680.025,-13.3939,311.058,0.113483,59.8526,59.8247,-1.82619,740.006,739.849,-15.2201,
27.981,12.5,0,2280,5.0,1193.81,310.674,1.21245,681.035,680.903,-13.4004,311.151,0.114585,61.0941,61.0612,-2.00626,742.124,741.964,-15.4067,
28.231,12.5,0,2279,4.99,1190.9,310.702,1.21155,682.197,682.055,-13.9088,311.173,0.114675,60.7426,60.7158,-1.80482,742.937,742.771,-15.7136,
28.481,12.5,0,2279,5.03,1200.44,310.594,1.20888,681.165,681.017,-14.217,311.044,0.114432,61.1616,61.1286,-2.00747,742.323,742.146,-16.2244,
28.731,12.5,0,2278,5.01,1195.14,310.243,1.20898,682.024,681.879,-14.0658,310.747,0.113691,60.727,60.7039,-1.67366,742.749,742.583,-15.7395,
28.981,12.5,0,2280,4.99,1191.42,310.409,1.20552,677.275,677.122,-14.4093,310.893,0.114157,60.9618,60.9391,-1.66473,738.236,738.061,-16.074,
29.231,12.5,0,2279,4.99,1190.9,310.741,1.20897,684.296,684.161,-13.6097,311.165,0.113817,60.5313,60.5018,-1.88805,744.824,744.663,-15.4977,
29.481,12.5,0,2280,4.99,1191.42,310.897,1.21035,682.46,682.3,-14.7558,311.37,0.113713,60.1488,60.12,-1.85985,742.606,742.42,-16.6157,
29.731,12.5,0,2279,4.98,1188.51,310.326,1.1991,680.407,680.292,-12.5167,310.763,0.114423,60.9493,60.9171,-1.98042,741.351,741.209,-14.4972,
29.981,12.5,0,2278,5.0,1192.76,310.686,1.2081,682.501,682.342,-14.7028,311.143,0.113317,60.7181,60.6987,-1.53507,743.218,743.041,-16.2378,
30.231,12.5,0,2280,4.98,1189.03,310.608,1.19606,678.015,677.881,-13.4623,311.119,0.116571,61.4967,61.4551,-2.261,739.504,739.336,-15.7233,
30.481,12.5,0,2280,4.99,1191.42,310.951,1.20622,680.578,680.41,-15.103,311.422,0.113864,60.7954,60.7696,-1.77163,741.372,741.18,-16.8747,
30.731,12.5,0,2279,4.98,1188.51,310.247,1.20234,680.633,680.492,-13.8535,310.779,0.115422,61.2463,61.22,-1.79211,741.877,741.712,-15.6456,
30.997,12.5,0,2280,5.03,1200.97,310.548,1.20061,679.427,679.281,-14.0856,310.969,0.113326,60.4192,60.3968,-1.64483,739.845,739.678,-15.7304,
31.247,12.5,0,2279,4.98,1188.51,310.762,1.20952,685.594,685.443,-14.4336,311.218,0.115073,61.3054,61.2904,-1.35611,746.9,746.733,-15.7897,
31.497,12.5,0,2280,5.05,1205.74,310.357,1.2025,680.1,679.954,-14.083,310.828,0.114275,60.8791,60.8525,-1.79915,740.977,740.807,-15.8822,
31.747,12.5,0,2280,5.0,1193.81,310.941,1.21141,684.932,684.762,-15.2664,311.455,0.114567,61.1137,61.0922,-1.61997,746.045,745.854,-16.8864,
31.997,12.5,0,2283,5.0,1195.38,310.426,1.19715,675.215,675.055,-14.6815,310.915,0.114456,61.0835,61.0537,-1.90748,736.296,736.109,-16.589,
32.247,12.5,0,2282,4.99,1192.46,310.405,1.21554,685.759,685.575,-15.907,310.957,0.114645,60.9563,60.9296,-1.80288,746.714,746.504,-17.7098,
32.497,12.5,0,2282,5.0,1194.85,310.366,1.19637,678.416,678.257,-14.6604,310.888,0.113177,60.2217,60.2,-1.61701,738.637,738.457,-16.2774,
32.747,12.5,0,2281,5.01,1196.72,310.62,1.20582,680.524,680.336,-16.0067,311.074,0.114682,61.3559,61.3362,-1.5538,741.88,741.672,-17.5605,
32.997,12.5,0,2282,4.98,1190.07,310.343,1.19618,674.381,674.223,-14.6255,310.821,0.115109,61.2663,61.2407,-1.77094,735.646,735.463,-16.3965,
33.247,12.5,0,2281,4.97,1187.16,317.748,1.23338,686.052,685.86,-16.2652,318.225,0.118992,60.5286,60.5279,-0.290288,746.571,746.388,-16.5555,
33.45,12.5,0,2281,4.98,1189.55,318.115,1.22551,680.002,679.868,-13.4983,318.541,0.115709,59.763,59.7605,-0.545075,739.762,739.629,-14.0434,
33.7,12.5,0,2280,4.97,1186.64,318.101,1.23569,683.826,683.698,-13.2628,318.566,0.118756,61.1524,61.1522,-0.148941,744.971,744.85,-13.4117,
33.95,12.5,0,2281,4.97,1187.16,317.803,1.22488,681.858,681.675,-15.7912,318.275,0.116156,59.8595,59.8595,-0.0028475,741.703,741.535,-15.7941,
34.2,12.5,0,2281,4.92,1175.22,318.067,1.23734,684.719,684.586,-13.5294,318.564,0.11858,61.0779,61.0778,-0.0878116,745.788,745.663,-13.6172,
34.45,12.5,0,2281,4.96,1184.77,317.443,1.22739,679.814,679.678,-13.6136,317.888,0.115279,59.4713,59.4713,-0.0198554,739.275,739.149,-13.6334,
34.7,12.5,0,2281,4.95,1182.39,316.652,1.22748,683.155,682.972,-15.8158,317.127,0.117373,59.9199,59.9199,0.0661224,743.059,742.892,-15.7496,
34.95,12.5,0,2281,4.95,1182.39,318.393,1.22405,678.672,678.51,-14.7837,318.891,0.118684,61.1635,61.1635,0.0860429,739.82,739.674,-14.6977,
35.2,12.5,0,2280,4.96,1184.25,317.595,1.22929,683.436,683.265,-15.298,317.997,0.116184,60.0742,60.0742,-0.0460163,743.498,743.339,-15.344,
35.45,12.5,0,2281,4.96,1184.77,318.144,1.23809,684.799,684.623,-15.5289,318.563,0.119023,61.5862,61.5861,-0.06854,746.372,746.209,-15.5975,
35.7,12.5,0,2281,4.97,1187.16,317.89,1.22203,676.964,676.8,-14.8884,318.307,0.115913,60.1536,60.1535,0.0741483,737.103,736.954,-14.8143,
35.95,12.5,0,2280,4.98,1189.03,317.952,1.2364,684.962,684.748,-17.1393,318.43,0.117131,60.0642,60.0631,0.355795,745.0,744.811,-16.7835,
36.2,12.5,0,2279,4.98,1188.51,314.473,1.23027,682.579,682.431,-14.2059,314.894,0.115784,60.1598,60.1588,0.332229,742.719,742.59,-13.8737,
36.45,12.5,0,2280,4.98,1189.03,314.862,1.23596,683.888,683.727,-14.8567,315.282,0.116169,59.5995,59.5968,0.558951,743.461,743.323,-14.2977,
36.7,12.5,0,2280,4.99,1191.42,314.109,1.23191,683.175,682.993,-15.7682,314.527,0.115369,59.6028,59.5983,0.734156,742.743,742.591,-15.034,
36.95,12.5,0,2280,4.95,1181.87,314.13,1.22825,680.918,680.758,-14.7483,314.604,0.115761,60.0562,60.0544,0.454632,740.95,740.812,-14.2937,
37.2,12.5,0,2279,4.98,1188.51,313.306,1.2327,687.364,687.181,-15.8731,313.783,0.114919,59.6085,59.6053,0.620865,746.942,746.786,-15.2522,
37.45,12.5,0,2280,4.97,1186.64,314.69,1.22667,677.797,677.617,-15.6143,315.089,0.116703,60.105,60.1033,0.455361,737.876,737.72,-15.1589,
37.7,12.5,0,2280,4.99,1191.42,314.871,1.23559,684.711,684.532,-15.6141,315.303,0.117582,60.92,60.9197,0.185175,745.612,745.452,-15.4289,
37.95,12.5,0,2280,4.97,1186.64,314.326,1.22076,678.618,678.42,-16.3954,314.801,0.116619,59.7382,59.7364,0.462755,738.329,738.157,-15.9327,
38.2,12.5,0,2279,5.0,1193.28,314.374,1.23598,687.368,687.163,-16.788,314.839,0.116154,59.7962,59.7937,0.545166,747.133,746.957,-16.2428,
38.45,12.5,0,2281,4.96,1184.77,314.156,1.2256,679.569,679.375,-16.2317,314.609,0.115411,59.4901,59.4855,0.738537,739.023,738.861,-15.4932,
38.7,12.5,0,2279,4.97,1186.12,312.286,1.22588,686.922,686.743,-15.6596,312.754,0.115163,60.2499,60.2491,0.301793,747.15,746.992,-15.3578,
38.95,12.5,0,2280,4.98,1189.03,311.508,1.21903,682.592,682.413,-15.6202,312.0,0.114254,59.416,59.4151,0.332976,741.985,741.828,-15.2873,
39.2,12.5,0,2280,4.98,1189.03,311.183,1.21778,683.513,683.366,-14.1707,311.732,0.116015,60.6596,60.659,0.251185,744.155,744.025,-13.9195,
39.45,12.5,0,2280,4.97,1186.64,311.086,1.2205,684.351,684.197,-14.5243,311.584,0.112938,59.5499,59.5499,0.10078,743.887,743.747,-14.4236,
