t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2281.0,4.97,1187.16,312.087,1.21947,683.218,683.071,-14.1859,312.612,0.109682,57.1948,57.159,-2.02215,740.407,740.23,-16.208
0.247,12.5,0.0,2281.0,4.91,1172.83,312.362,1.21238,683.004,682.851,-14.468,312.901,0.110262,57.4693,57.4283,-2.17109,740.466,740.279,-16.6391
0.497,12.5,0.0,2281.0,4.97,1187.16,311.976,1.21639,683.935,683.733,-16.6325,312.406,0.107389,56.4279,56.4029,-1.6781,740.362,740.136,-18.3106
0.747,12.5,0.0,2281.0,4.91,1172.83,311.553,1.21113,683.975,683.822,-14.478,312.112,0.109611,57.3377,57.3027,-2.00204,741.308,741.124,-16.4801
0.997,12.5,0.0,2281.0,4.98,1189.55,312.721,1.22047,682.008,681.883,-13.0773,313.18,0.109615,57.4998,57.4653,-1.99357,739.501,739.348,-15.0709
1.247,12.5,0.0,2281.0,4.89,1168.05,314.399,1.22586,677.389,677.25,-13.7308,314.854,0.108301,56.2573,56.2233,-1.9539,733.641,733.473,-15.6847
1.497,12.5,0.0,2281.0,4.97,1187.16,314.6,1.23216,684.214,684.006,-16.8883,315.11,0.108572,56.2103,56.1773,-1.92657,740.422,740.183,-18.8149
1.747,12.5,0.0,2281.0,4.94,1180.0,314.215,1.22681,678.459,678.278,-15.6758,314.701,0.10852,56.3158,56.2864,-1.8209,734.773,734.564,-17.4967
1.997,12.5,0.0,2281.0,4.95,1182.39,313.962,1.22965,683.662,683.502,-14.8211,314.433,0.109379,56.5334,56.4972,-2.02441,740.191,739.999,-16.8455
2.247,12.5,0.0,2280.0,4.96,1184.25,313.981,1.22563,678.462,678.317,-14.0271,314.436,0.109966,56.6738,56.6256,-2.33809,735.125,734.943,-16.3652
2.497,12.5,0.0,2281.0,4.92,1175.22,313.472,1.22836,680.269,680.083,-15.883,313.947,0.108456,56.2566,56.2176,-2.09527,736.52,736.301,-17.9782
2.747,12.5,0.0,2280.0,5.0,1193.81,312.848,1.22708,681.976,681.799,-15.5561,313.281,0.110513,57.3268,57.2831,-2.23702,739.296,739.082,-17.7932
2.997,12.5,0.0,2280.0,4.97,1186.64,312.646,1.22011,678.986,678.799,-15.9557,313.108,0.106655,55.6745,55.6281,-2.27174,734.653,734.427,-18.2274
3.247,12.5,0.0,2281.0,4.94,1180.0,318.979,1.23192,688.521,688.351,-15.328,319.484,0.11303,57.7722,57.7683,-0.669651,746.29,746.119,-15.9977
3.497,12.5,0.0,2280.0,4.99,1191.42,314.026,1.20943,683.047,682.879,-15.1779,314.612,0.110612,57.5886,57.5782,-1.09182,740.636,740.457,-16.2697
3.747,12.5,0.0,2281.0,4.95,1182.39,312.453,1.22143,686.328,686.109,-17.3218,312.954,0.109256,57.0998,57.0657,-1.9719,743.426,743.175,-19.2937
3.997,12.5,0.0,2279.0,4.98,1188.51,312.411,1.20365,680.52,680.372,-14.1874,312.932,0.109093,57.4682,57.444,-1.67024,737.986,737.816,-15.8576
4.247,12.5,0.0,2281.0,4.95,1182.39,311.659,1.21725,681.054,680.897,-14.6084,312.148,0.109242,56.7442,56.7106,-1.95253,737.794,737.608,-16.5609
4.497,12.5,0.0,2280.0,4.96,1184.25,312.142,1.21359,679.963,679.819,-14.0297,312.621,0.109922,57.2215,57.1894,-1.91648,737.181,737.008,-15.9462
4.747,12.5,0.0,2281.0,4.99,1191.94,317.986,1.21718,683.516,683.241,-19.407,318.501,0.112295,57.6868,57.6824,-0.711919,741.196,740.923,-20.1189
4.997,12.5,0.0,2279.0,4.97,1186.12,315.007,1.2186,686.709,686.547,-14.9495,315.548,0.111745,58.0194,58.0127,-0.884111,744.728,744.559,-15.8336
5.247,12.5,0.0,2284.0,4.84,1157.63,315.149,1.2054,682.823,682.674,-14.2875,315.705,0.110691,57.3491,57.3404,-0.995813,740.172,740.014,-15.2834
5.497,12.5,0.0,2296.0,4.4,1057.92,202.737,1.73771,471.993,429.725,195.229,203.56,0.552635,175.211,4.30615,175.158,570.587,434.031,370.387
5.7,12.5,0.8,2310.0,4.37,1057.11,202.851,1.8494,521.608,475.526,214.361,203.702,0.504424,166.188,-7.7914,166.006,602.872,467.734,380.367
5.95,12.5,1.12,2317.0,5.73,1390.3,291.981,1.39875,651.519,643.735,100.41,292.651,0.354103,75.8651,47.7339,58.966,709.599,691.469,159.376
6.153,12.5,1.44,2294.0,5.41,1299.63,314.757,1.34958,770.373,770.362,-4.23004,315.402,0.134181,73.2398,73.2388,-0.379088,843.613,843.601,-4.60912
6.403,12.5,1.28,2281.0,5.29,1263.6,312.661,1.33754,755.837,755.81,-6.27852,313.163,0.12245,64.5985,64.5978,0.289202,820.43,820.408,-5.98932
6.653,12.5,0.96,2279.0,4.66,1112.14,310.832,1.17825,664.248,664.246,-1.78832,311.405,0.0981521,50.2123,50.2087,0.60112,714.455,714.454,-1.1872
