t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2280.0,5.0,1193.81,314.165,1.17815,675.078,674.987,-11.0799,314.873,0.10704,56.9573,56.9557,-0.419406,732.033,731.943,-11.4993
0.247,12.5,0.0,2281.0,4.97,1187.16,314.951,1.18289,674.663,674.578,-10.7468,315.64,0.107524,57.6424,57.6353,-0.904951,732.306,732.213,-11.6518
0.497,12.5,0.0,2281.0,4.98,1189.55,318.172,1.20723,671.093,670.965,-13.1072,318.677,0.108352,57.7092,57.6811,-1.80192,728.799,728.646,-14.9092
0.747,12.5,0.0,2281.0,4.94,1180.0,319.405,1.21417,675.861,675.776,-10.7632,320.014,0.109723,58.6198,58.5975,-1.61488,734.478,734.373,-12.3781
0.997,12.5,0.0,2281.0,4.94,1180.0,319.97,1.20363,672.823,672.719,-11.831,320.618,0.108629,58.0009,57.9845,-1.38231,730.823,730.704,-13.2134
1.247,12.5,0.0,2281.0,4.97,1187.16,316.211,1.19396,676.499,676.39,-12.1207,316.935,0.10641,56.9768,56.9628,-1.26509,733.475,733.353,-13.3858
1.497,12.5,0.0,2280.0,4.97,1186.64,316.346,1.18596,672.849,672.751,-11.4901,317.023,0.107239,57.5749,57.5607,-1.28151,730.424,730.312,-12.7716
1.747,12.5,0.0,2281.0,4.96,1184.77,313.614,1.17867,674.349,674.223,-13.0055,314.303,0.106704,57.3843,57.3784,-0.821327,731.732,731.602,-13.8268
1.997,12.5,0.0,2281.0,4.93,1177.61,317.163,1.21766,675.126,675.004,-12.7956,317.65,0.109679,58.4191,58.3883,-1.89658,733.54,733.393,-14.6922
2.247,12.5,0.0,2281.0,4.97,1187.16,319.888,1.20543,672.822,672.711,-12.2262,320.55,0.107887,57.5436,57.5304,-1.23004,730.365,730.241,-13.4562
2.497,12.5,0.0,2281.0,4.96,1184.77,317.823,1.19683,673.885,673.788,-11.4316,318.491,0.107199,57.2606,57.2508,-1.05651,731.146,731.039,-12.4881
2.747,12.5,0.0,2281.0,4.95,1182.39,316.124,1.18554,674.469,674.338,-13.267,316.862,0.10713,57.4573,57.4404,-1.39639,731.926,731.779,-14.6634
2.997,12.5,0.0,2281.0,4.96,1184.77,316.402,1.20947,672.716,672.578,-13.6008,316.95,0.108836,58.2487,58.2195,-1.8464,730.961,730.798,-15.4472
3.247,12.5,0.0,2281.0,4.93,1177.61,318.914,1.20854,672.423,672.316,-11.9968,319.488,0.10849,57.8741,57.8518,-1.60634,730.295,730.168,-13.6032
3.497,12.5,0.0,2281.0,4.96,1184.77,318.861,1.20396,677.226,677.093,-13.4048,319.538,0.108853,57.7057,57.6918,-1.2658,734.931,734.785,-14.6706
3.747,12.5,0.0,2281.0,4.95,1182.39,315.879,1.19122,676.301,676.165,-13.5648,316.592,0.107243,57.9248,57.9102,-1.29901,734.226,734.075,-14.8638
3.997,12.5,0.0,2280.0,4.96,1184.25,314.419,1.2136,674.761,674.623,-13.6261,314.898,0.108859,58.4467,58.4222,-1.69296,733.206,733.046,-15.319
4.247,12.5,0.0,2282.0,4.96,1185.29,318.822,1.22549,677.531,677.41,-12.8124,319.316,0.108746,57.7613,57.7377,-1.65108,735.29,735.148,-14.4635
