t/s.1,Ug_a,Ug_b,Ug_c,Ilsc_a,Ilsc_b,Ilsc_c,Imsc_a,Imsc_b,Imsc_c,Is_a,Is_b,Is_c,Ig_a,Ig_b,Ig_c,Udc,Ug_pos_d,Ug_pos_q,Ilsc_pos_d,Ilsc_pos_q,Imsc_pos_d,Imsc_pos_q,Is_pos_d,Is_pos_q,Ig_pos_d,Ig_pos_q,Ug_neg_d,Ug_neg_q,Ilsc_neg_d,Ilsc_neg_q,Imsc_neg_d,Imsc_neg_q,Is_neg_d,Is_neg_q,Ig_neg_d,Ig_neg_q,n
0.0,-0.98229,0.393156,0.589134,-0.0631507,0.0495159,0.0136348,-0.788741,-0.0335531,0.822294,-0.784168,0.611823,0.172345,-0.847319,0.661339,0.185979,1.00359,0.989868,0,-0.05896,0.00195312,0.86499,-0.372192,-0.867676,-0.0350342,-0.926636,-0.0330811,0.0134277,0.0112305,-0.00378418,0.0045166,-0.02771,0.0137939,0.0313721,-0.0252686,0.0275879,-0.020752,1.26587
0.002,-0.658416,-0.319921,0.978337,-0.0523864,-0.0165053,0.0688917,-0.943651,0.219293,0.724358,-0.799679,0.10513,0.694549,-0.852065,0.0886249,0.763441,1.00043,0.973145,0,-0.0803223,-0.00952148,0.841064,-0.449585,-0.817017,0.0136719,-0.897339,0.00415039,0.00476074,0.0322266,0.019165,0.000488281,0.0129395,0.0283203,-0.0045166,-0.0045166,0.0146484,-0.00402832,1.26599
0.004,0.0762056,-0.879591,0.803385,-0.0294225,-0.0516688,0.0810913,-0.988587,0.383464,0.605124,-0.348136,-0.549779,0.897915,-0.377559,-0.601448,0.979007,0.997664,1.00598,0,-0.0693359,0.0,0.833862,-0.488647,-0.854736,0.0480957,-0.924072,0.0480957,0.0179443,-0.0233154,0.0123291,-0.00695801,-0.0238037,0.0142822,0.0325928,0.00683594,0.0449219,-0.00012207,1.26599
0.006,0.701853,-0.963618,0.261765,0.0287049,-0.0810913,0.0523864,-0.960207,0.572799,0.387408,0.284369,-0.847936,0.563567,0.313074,-0.929027,0.615953,0.99964,1.00354,0,-0.0726318,-0.00964355,0.809692,-0.406372,-0.846924,0.0175781,-0.919556,0.00793457,0.00976562,0.000488281,0.00793457,-0.00598145,-0.0397949,0.0527344,0.0155029,0.00256348,0.0234375,-0.00341797,1.26599
0.008,0.992196,-0.527292,-0.464905,0.0810913,-0.0739151,-0.00717622,-0.927096,0.67945,0.247647,0.778998,-0.699719,-0.0792786,0.860089,-0.773634,-0.0864548,0.998059,0.964722,0,-0.0854492,-0.00292969,0.885498,-0.420288,-0.889404,-0.019043,-0.974854,-0.0219727,-0.00012207,-0.0280762,-0.00427246,0.000854492,-0.00756836,0.0301514,0.0065918,-0.0350342,0.00231934,-0.0341797,1.26587
0.01,0.726239,0.228185,-0.954424,0.0789384,-0.026552,-0.0523864,-0.857327,0.780109,0.0772186,0.806573,-0.144769,-0.661803,0.885511,-0.171321,-0.71419,1.00003,1.01233,0,-0.0775146,0.00524902,0.854248,-0.423096,-0.882324,-0.0267334,-0.959839,-0.0214844,-0.0328369,0.0119629,-0.00488281,0.00500488,-0.0128174,0.00415039,0.036499,-0.0184326,0.0316162,-0.0134277,1.26587
0.012,0.0937328,0.786312,-0.880045,0.0373164,0.038034,-0.0753503,-0.718972,0.910726,-0.191754,0.448096,0.420521,-0.868617,0.485412,0.458555,-0.943967,1.0032,0.978027,0,-0.0900879,0.00598145,0.811523,-0.438599,-0.813599,-0.0098877,-0.903687,-0.00390625,0.0153809,0.0137939,0.00598145,0.00854492,0.00610352,0.0328369,0.00378418,-0.0373535,0.00976562,-0.0288086,1.26587
0.014,-0.610407,0.974411,-0.364004,0.00861147,0.0559745,-0.064586,-0.569975,0.969444,-0.399469,-0.134429,0.81002,-0.675591,-0.125817,0.865994,-0.740177,1.00162,1.01428,0,-0.0650635,0.0065918,0.81897,-0.480957,-0.856323,0.036377,-0.921387,0.0429688,0.0319824,-0.00244141,0.00585938,-0.0119629,-0.0380859,0.00830078,0.0289307,-0.020752,0.03479,-0.0327148,1.26587
0.016,-0.965525,0.625195,0.340329,-0.0617155,0.0545393,0.00717622,-0.41743,0.959857,-0.542428,-0.701443,0.775551,-0.0741081,-0.763158,0.83009,-0.0669319,1.00162,0.968262,0,-0.0770264,-0.00292969,0.849854,-0.446167,-0.870972,0.0114746,-0.947998,0.00854492,0.0115967,-0.0136719,-0.000976562,-0.0125732,-0.00317383,0.00170898,0.0314941,-0.0198975,0.0305176,-0.0324707,1.26599
0.018,-0.769676,-0.127968,0.897645,-0.0731975,0.0200934,0.053104,-0.28144,0.944279,-0.662839,-0.86,0.301603,0.558397,-0.933197,0.321696,0.611501,1.00122,1.00146,0,-0.0610352,0.0045166,0.845093,-0.493042,-0.86853,0.0582275,-0.929565,0.0627441,-0.0483398,0.00195312,-0.00354004,-0.00158691,-0.00158691,0.0356445,0.0303955,-0.0263672,0.0268555,-0.0279541,1.26599
