t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var],Unnamed: 20
10.216,12.5,0,2278,5.01,1195.14,310.604,1.21596,687.368,687.236,-13.4639,311.018,0.112602,60.2951,60.26,-2.05789,747.657,747.496,-15.5218,
10.466,12.5,0,2282,4.99,1192.46,311.822,1.22237,684.565,684.42,-14.0959,312.25,0.113958,60.4902,60.4528,-2.12627,745.05,744.873,-16.2222,
10.716,12.5,0,2281,4.94,1180.0,311.256,1.22963,690.039,689.885,-14.5669,311.671,0.112673,59.5423,59.5135,-1.85158,749.579,749.399,-16.4185,
10.966,12.5,0,2280,4.94,1179.48,319.054,1.24406,689.695,689.47,-17.6251,319.438,0.117281,59.7451,59.7451,-0.0143213,749.422,749.215,-17.6394,
11.2,12.5,0,2282,4.92,1175.73,313.341,1.23582,692.139,691.959,-15.7525,313.842,0.11265,59.1423,59.1388,-0.643252,751.277,751.098,-16.3958,
11.434,12.5,0,2281,4.97,1187.16,318.985,1.26166,683.603,683.496,-12.1112,319.281,0.115392,59.089,59.0817,-0.929744,742.692,742.577,-13.0409,
11.637,12.5,0,2280,4.97,1186.64,312.246,1.20802,688.8,688.711,-11.1016,312.855,0.111952,59.5929,59.59,-0.582164,748.392,748.301,-11.6837,
11.887,12.5,0,2282,4.97,1187.68,312.242,1.21493,687.33,687.196,-13.612,312.83,0.107696,57.9599,57.9579,-0.484731,745.287,745.153,-14.0967,
12.137,12.5,0,2279,5.01,1195.67,312.467,1.20237,685.198,685.093,-11.9802,313.078,0.110798,59.2887,59.285,-0.659907,744.485,744.378,-12.6401,
12.387,12.5,0,2278,5.02,1197.53,311.038,1.22743,688.184,687.996,-16.0987,311.507,0.111327,58.6414,58.6404,-0.33461,746.817,746.636,-16.4333,
12.637,12.5,0,2280,5.02,1198.58,314.682,1.22577,687.034,686.923,-12.3647,315.165,0.116585,60.615,60.6057,-1.05771,747.649,747.528,-13.4224,
12.841,12.5,0,2281,4.97,1187.16,306.108,1.20838,686.999,686.761,-18.0709,306.571,0.112868,59.7121,59.7027,-1.05804,746.709,746.464,-19.129,
13.075,12.5,0,2280,5.02,1198.58,306.219,1.23353,697.359,697.148,-17.1595,306.614,0.113098,59.3905,59.3834,-0.918832,756.747,756.531,-18.0783,
13.294,12.5,0,2280,5.0,1193.81,316.526,1.2491,685.561,685.395,-15.0878,316.897,0.117496,60.4625,60.4581,-0.729232,746.021,745.854,-15.8171,
13.528,12.5,0,2280,5.02,1198.58,313.229,1.23411,688.08,687.898,-15.7935,313.717,0.115703,59.6937,59.6932,-0.223804,747.763,747.592,-16.0173,
13.762,12.5,0,2281,4.93,1177.61,317.827,1.22496,684.592,684.494,-11.5834,318.506,0.113267,59.642,59.621,-1.58547,744.231,744.114,-13.1689,
14.012,12.5,0,2281,4.97,1187.16,310.853,1.21382,690.946,690.777,-15.307,311.463,0.109687,58.8008,58.7988,-0.478118,749.742,749.576,-15.7851,
14.231,12.5,0,2281,4.98,1189.55,315.433,1.22761,689.5,689.377,-13.0302,315.87,0.115381,60.5119,60.5068,-0.783633,750.011,749.884,-13.8138,
14.45,12.5,0,2281,4.95,1182.39,311.027,1.23214,689.744,689.555,-16.1438,311.353,0.117201,60.7526,60.7526,-0.0506094,750.483,750.308,-16.1944,
14.7,12.5,0,2281,4.99,1191.94,314.751,1.23083,689.652,689.516,-13.6676,315.275,0.112222,58.9906,58.9844,-0.854074,748.642,748.501,-14.5217,
14.95,12.5,0,2280,4.97,1186.64,313.264,1.22691,691.024,690.876,-14.2977,313.746,0.118848,60.7853,60.7852,-0.117193,751.799,751.661,-14.4149,
15.169,12.5,0,2281,4.96,1184.77,314.972,1.2333,686.531,686.36,-15.346,315.357,0.118185,61.2016,61.1934,-1.0053,747.732,747.553,-16.3513,
15.403,12.5,0,2281,4.99,1191.94,312.834,1.21265,690.666,690.565,-11.8011,313.429,0.114584,60.3504,60.3369,-1.27482,751.016,750.902,-13.0759,
15.637,12.5,0,2281,5.0,1194.33,311.562,1.21076,691.296,691.104,-16.3144,312.085,0.114189,59.3326,59.3319,0.280758,750.607,750.436,-16.0337,
15.856,12.5,0,2281,4.98,1189.55,315.159,1.22646,690.641,690.507,-13.6231,315.678,0.115382,60.5615,60.5519,-1.07878,751.202,751.059,-14.7019,
16.091,12.5,0,2280,4.97,1186.64,317.665,1.24992,687.552,687.416,-13.6757,318.08,0.116352,59.56,59.559,-0.357775,747.107,746.975,-14.0334,
16.341,12.5,0,2281,4.99,1191.94,317.688,1.2475,690.941,690.742,-16.6025,318.05,0.117625,59.3234,59.3221,0.396048,750.239,750.064,-16.2065,
16.559,12.5,0,2281,4.92,1175.22,312.548,1.22767,694.628,694.487,-14.0115,313.057,0.114021,59.3776,59.3776,0.00491288,753.995,753.865,-14.0066,
16.794,12.5,0,2280,5.04,1203.36,318.563,1.23835,691.732,691.616,-12.6801,319.162,0.113599,58.4623,58.4616,0.278643,750.18,750.078,-12.4015,
17.028,12.5,0,2280,5.03,1200.97,312.881,1.20128,686.939,686.776,-14.9898,313.447,0.114543,60.2857,60.2841,-0.440321,747.219,747.06,-15.4301,
17.262,12.5,0,2282,4.94,1180.51,315.288,1.22926,687.597,687.459,-13.8151,315.697,0.118034,60.6253,60.6209,-0.729287,748.221,748.08,-14.5444,
17.512,12.5,0,2279,4.97,1186.12,320.348,1.24874,689.63,689.414,-17.2419,320.769,0.116314,59.5801,59.5801,0.0519336,749.192,748.994,-17.19,
17.731,12.5,0,2281,4.95,1182.39,311.759,1.20476,683.64,683.555,-10.8201,312.281,0.115034,60.2968,60.2946,-0.515431,743.936,743.849,-11.3355,
17.966,12.5,0,2281,4.92,1175.22,309.841,1.22653,696.553,696.375,-15.7729,310.279,0.112635,59.2946,59.2945,0.0973513,755.832,755.669,-15.6755,
18.2,12.5,0,2281,4.97,1187.16,311.15,1.23861,688.313,688.158,-14.5636,311.465,0.11503,59.8452,59.8179,-1.8073,748.155,747.976,-16.3709,
18.403,12.5,0,2279,5.0,1193.28,315.097,1.24135,691.388,691.247,-13.9971,315.542,0.116037,59.8586,59.8585,0.0742737,751.234,751.105,-13.9228,
18.653,12.5,0,2282,4.98,1190.07,307.424,1.22697,692.689,692.585,-12.0012,307.823,0.113958,60.2205,60.2193,-0.383429,752.906,752.804,-12.3846,
18.856,12.5,0,2280,5.0,1193.81,312.473,1.2205,687.042,686.884,-14.7015,312.973,0.116498,60.5821,60.5818,0.193586,747.607,747.466,-14.5079,
19.106,12.5,0,2281,4.96,1184.77,314.71,1.23448,691.157,690.982,-15.5512,315.182,0.114274,58.5271,58.525,0.489663,749.658,749.507,-15.0615,
19.325,12.5,0,2282,4.96,1185.29,311.167,1.20511,687.991,687.84,-14.4332,311.736,0.114856,60.2631,60.2631,-0.0672254,748.243,748.103,-14.5005,
19.559,12.5,0,2281,4.98,1189.55,309.589,1.2282,694.023,693.807,-17.2974,310.042,0.113588,59.3269,59.3265,-0.228097,753.338,753.134,-17.5255,
19.762,12.5,0,2280,4.91,1172.32,314.228,1.20729,685.16,685.016,-14.0306,314.791,0.114807,60.0866,60.0856,-0.34229,745.24,745.102,-14.3728,
19.966,12.5,0,2280,4.94,1179.48,312.21,1.23147,688.316,688.194,-12.9247,312.596,0.11338,60.233,60.2074,-1.75724,748.546,748.402,-14.682,
20.2,12.5,0,2282,4.94,1180.51,310.237,1.2029,684.926,684.794,-13.4587,310.734,0.114682,60.0585,60.0575,0.341222,744.967,744.851,-13.1175,
20.434,12.5,0,2281,4.96,1184.77,313.301,1.2296,694.644,694.444,-16.669,313.799,0.114645,59.0601,59.0591,0.330427,753.68,753.503,-16.3386,
20.637,12.5,0,2280,4.96,1184.25,316.53,1.23311,687.328,687.161,-15.1281,316.971,0.113732,59.2972,59.2887,-1.0036,746.624,746.45,-16.1317,
20.887,12.5,0,2280,5.02,1198.58,315.392,1.23856,690.364,690.172,-16.2776,315.803,0.117284,60.7386,60.7368,-0.466373,751.096,750.909,-16.744,
21.106,12.5,0,2279,5.01,1195.67,314.311,1.21878,687.846,687.724,-12.952,314.995,0.108078,57.5499,57.5471,-0.565099,745.394,745.271,-13.5171,
21.356,12.5,0,2280,4.98,1189.03,313.82,1.20721,686.773,686.636,-13.7473,314.456,0.111818,59.7289,59.7244,-0.732559,746.501,746.36,-14.4798,
21.606,12.5,0,2281,4.99,1191.94,313.484,1.20975,685.732,685.602,-13.3372,314.063,0.110936,58.7205,58.716,-0.727253,744.451,744.318,-14.0644,
21.856,12.5,0,2278,5.05,1204.69,314.791,1.20586,684.833,684.7,-13.4971,315.42,0.110144,58.9156,58.9126,-0.593297,743.746,743.613,-14.0904,
22.106,12.5,0,2280,4.97,1186.64,313.686,1.22654,690.154,689.997,-14.7079,314.346,0.108908,58.1784,58.177,-0.402929,748.327,748.174,-15.1108,
22.356,12.5,0,2279,5.01,1195.67,315.786,1.20712,681.75,681.608,-13.9038,316.432,0.110187,58.8495,58.8436,-0.830716,740.598,740.452,-14.7345,
22.606,12.5,0,2279,4.97,1186.12,315.991,1.23371,690.562,690.404,-14.7418,316.642,0.109812,58.4427,58.434,-1.00882,749.004,748.838,-15.7506,
22.856,12.5,0,2279,5.03,1200.44,314.112,1.20401,683.588,683.494,-11.31,314.73,0.110372,58.6494,58.6465,-0.581317,742.236,742.141,-11.8914,
23.106,12.5,0,2279,4.98,1188.51,316.173,1.2357,690.922,690.776,-14.1859,316.855,0.109199,58.2636,58.2465,-1.40869,749.185,749.023,-15.5946,
23.356,12.5,0,2281,4.94,1180.0,314.193,1.2477,691.543,691.343,-16.6396,314.709,0.111585,57.9111,57.9076,-0.634925,749.449,749.25,-17.2746,
23.606,12.5,0,2281,4.95,1182.39,318.458,1.25443,691.523,691.378,-14.1621,318.993,0.110191,58.026,58.0073,-1.47523,749.548,749.385,-15.6373,
23.856,12.5,0,2282,4.93,1178.12,318.384,1.23677,683.82,683.686,-13.5494,318.903,0.111212,58.4308,58.4071,-1.6618,742.249,742.093,-15.2112,
24.106,12.5,0,2280,4.94,1179.48,318.117,1.24809,689.316,689.194,-13.0088,318.679,0.111007,58.6287,58.6007,-1.81245,747.941,747.794,-14.8212,
24.356,12.5,0,2282,4.94,1180.51,317.824,1.23987,684.218,684.083,-13.6179,318.32,0.113139,59.2997,59.2653,-2.01993,743.512,743.348,-15.6379,
24.606,12.5,0,2281,4.94,1180.0,317.788,1.24823,687.396,687.28,-12.6437,318.252,0.111785,58.4409,58.4135,-1.79018,745.833,745.693,-14.4339,
24.856,12.5,0,2282,4.94,1180.51,317.743,1.24068,684.304,684.149,-14.5667,318.224,0.113146,59.4527,59.4347,-1.4627,743.757,743.584,-16.0294,
25.106,12.5,0,2280,4.96,1184.25,318.048,1.24526,686.887,686.76,-13.2224,318.588,0.111155,58.6552,58.6276,-1.7984,745.539,745.388,-15.0208,
25.356,12.5,0,2282,4.95,1182.9,317.736,1.24437,685.425,685.279,-14.1393,318.252,0.112867,59.1335,59.0954,-2.12436,744.552,744.374,-16.2636,
25.606,12.5,0,2281,4.91,1172.83,317.767,1.24529,687.469,687.322,-14.2563,318.263,0.113135,59.252,59.216,-2.06488,746.716,746.538,-16.3212,
25.856,12.5,0,2282,4.96,1185.29,316.069,1.23588,683.148,683.015,-13.5029,316.534,0.113764,60.1717,60.1344,-2.11666,743.313,743.149,-15.6195,
26.106,12.5,0,2281,4.95,1182.39,315.073,1.24877,690.561,690.373,-16.1059,315.503,0.11118,58.4666,58.4434,-1.64759,749.027,748.816,-17.7535,
26.356,12.5,0,2282,4.96,1185.29,314.396,1.24087,684.956,684.797,-14.7559,314.838,0.113742,60.083,60.0608,-1.63353,745.038,744.857,-16.3895,
26.606,12.5,0,2280,4.95,1181.87,315.347,1.24161,687.016,686.864,-14.4458,315.765,0.111476,58.8441,58.8232,-1.56736,745.859,745.688,-16.0131,
26.856,12.5,0,2281,4.95,1182.39,313.755,1.23981,686.792,686.592,-16.5861,314.141,0.113545,59.8352,59.8031,-1.96212,746.625,746.395,-18.5482,
27.106,12.5,0,2280,4.96,1184.25,315.174,1.222,686.233,686.036,-16.4244,315.62,0.117732,60.4526,60.4526,-0.0282241,746.67,746.489,-16.4526,
27.309,12.5,0,2280,5.0,1193.81,319.018,1.2533,689.099,688.967,-13.4881,319.433,0.118344,60.6702,60.6701,0.106547,749.757,749.637,-13.3816,
27.559,12.5,0,2280,4.93,1177.09,319.185,1.24686,692.133,691.974,-14.8135,319.637,0.116499,59.586,59.5851,0.321648,751.699,751.559,-14.4919,
27.809,12.5,0,2280,5.02,1198.58,319.395,1.25114,689.544,689.415,-13.3613,319.84,0.118473,60.515,60.5144,0.25963,750.044,749.929,-13.1017,
28.059,12.5,0,2279,4.97,1186.12,316.305,1.24375,691.786,691.546,-18.2386,316.719,0.115749,58.6186,58.6124,0.849501,750.36,750.158,-17.3891,
28.309,12.5,0,2279,5.04,1202.83,315.862,1.24422,689.838,689.663,-15.5259,316.231,0.116006,59.7651,59.763,0.501928,749.576,749.426,-15.0239,
28.559,12.5,0,2280,4.95,1181.87,316.204,1.24673,692.356,692.107,-18.5798,316.574,0.115612,59.1358,59.1277,0.981658,751.441,751.235,-17.5982,
28.809,12.5,0,2280,5.03,1200.97,315.82,1.24153,687.825,687.663,-14.9309,316.22,0.114894,59.3225,59.3164,0.854515,747.112,746.979,-14.0764,
29.059,12.5,0,2280,4.94,1179.48,315.148,1.23903,690.02,689.809,-17.0482,315.564,0.115927,59.1627,59.158,0.749866,749.145,748.967,-16.2984,
29.309,12.5,0,2279,5.03,1200.44,315.142,1.24797,692.852,692.715,-13.7656,315.508,0.116871,59.9453,59.9411,0.703976,752.77,752.657,-13.0616,
29.559,12.5,0,2279,5.01,1195.67,314.957,1.24212,691.81,691.548,-19.0402,315.325,0.114292,58.3857,58.3756,1.08574,750.139,749.924,-17.9545,
29.809,12.5,0,2280,5.02,1198.58,311.583,1.22583,688.16,688.02,-13.8808,312.097,0.115187,60.1428,60.1423,0.239632,748.287,748.163,-13.6412,
30.059,12.5,0,2280,4.96,1184.25,311.014,1.22314,691.502,691.303,-16.6154,311.528,0.111793,58.5476,58.5464,-0.377381,750.041,749.849,-16.9927,
30.309,12.5,0,2281,5.01,1196.72,310.615,1.20845,686.566,686.418,-14.2697,311.133,0.114083,59.4491,59.4488,0.171171,746.0,745.867,-14.0986,
30.559,12.5,0,2280,4.97,1186.64,310.259,1.2234,693.036,692.83,-16.9111,310.833,0.111748,58.4261,58.4261,-0.0400146,751.447,751.256,-16.9511,
30.809,12.5,0,2281,5.01,1196.72,310.266,1.20186,685.471,685.335,-13.6612,310.837,0.113797,59.7157,59.7143,-0.395962,745.181,745.049,-14.0572,
31.059,12.5,0,2280,5.0,1193.81,310.651,1.21662,692.153,691.97,-15.9518,311.231,0.110623,58.7934,58.7931,0.199632,750.928,750.763,-15.7522,
31.309,12.5,0,2281,4.97,1187.16,310.584,1.20281,685.808,685.687,-12.921,311.23,0.112653,59.5888,59.5888,0.0107062,745.387,745.276,-12.9103,
31.559,12.5,0,2280,5.0,1193.81,310.965,1.22314,691.994,691.778,-17.2882,311.547,0.112283,58.7922,58.7918,0.188778,750.764,750.569,-17.0994,
31.809,12.5,0,2281,4.96,1184.77,311.129,1.20035,683.626,683.479,-14.1678,311.686,0.110912,58.7876,58.7875,0.0157777,742.402,742.267,-14.152,
32.059,12.5,0,2281,4.99,1191.94,310.366,1.21551,690.815,690.664,-14.4508,310.898,0.111419,58.8996,58.8996,0.0383014,749.702,749.564,-14.4125,
32.309,12.5,0,2282,4.96,1185.29,311.233,1.19518,682.155,682.053,-11.8034,311.782,0.111981,59.2934,59.2934,0.058271,741.439,741.346,-11.7451,
32.559,12.5,0,2281,5.02,1199.11,311.222,1.21822,691.674,691.481,-16.3259,311.805,0.108827,58.206,58.206,-0.0952588,749.867,749.687,-16.4212,
32.809,12.5,0,2282,4.93,1178.12,311.476,1.1897,681.097,681.008,-11.0587,312.125,0.112255,59.2734,59.2729,-0.247031,740.367,740.281,-11.3057,
33.059,12.5,0,2281,5.02,1199.11,311.962,1.20701,686.539,686.423,-12.6562,312.544,0.109955,58.7093,58.7086,-0.281303,745.244,745.131,-12.9375,
33.309,12.5,0,2281,4.98,1189.55,312.031,1.19741,683.092,682.981,-12.3372,312.646,0.110563,58.8344,58.8344,-0.0419573,741.918,741.815,-12.3792,
33.559,12.5,0,2281,5.03,1201.49,311.815,1.21994,690.764,690.608,-14.6962,312.453,0.109842,58.6711,58.6679,-0.615354,749.432,749.276,-15.3115,
33.809,12.5,0,2281,4.98,1189.55,311.835,1.20132,684.713,684.604,-12.2497,312.446,0.111128,59.269,59.2681,-0.335599,743.978,743.872,-12.5853,
34.059,12.5,0,2282,4.94,1180.51,315.698,1.23568,691.711,691.567,-14.1186,316.285,0.109532,58.4673,58.4608,-0.872531,750.178,750.028,-14.9911,
34.309,12.5,0,2282,4.95,1182.9,316.205,1.21182,681.714,681.596,-12.6835,316.795,0.11006,58.5392,58.5328,-0.866455,740.252,740.128,-13.5499,
34.559,12.5,0,2281,4.94,1180.0,316.302,1.23573,691.281,691.124,-14.7717,316.924,0.109157,57.9383,57.9299,-0.987386,749.219,749.053,-15.759,
34.809,12.5,0,2282,4.93,1178.12,316.262,1.212,682.462,682.319,-13.959,316.896,0.111784,59.4119,59.4041,-0.961702,741.873,741.723,-14.9207,
35.059,12.5,0,2280,4.96,1184.25,318.856,1.24751,690.016,689.87,-14.2195,319.464,0.111739,59.0433,59.0203,-1.64613,749.058,748.89,-15.8657,
35.309,12.5,0,2282,4.93,1178.12,317.734,1.21962,680.593,680.454,-13.7562,318.364,0.110531,58.5033,58.4818,-1.58487,739.095,738.936,-15.3411,
35.559,12.5,0,2280,4.94,1179.48,318.943,1.24765,691.707,691.53,-15.6653,319.551,0.110856,58.6304,58.6046,-1.73968,750.336,750.134,-17.405,
35.809,12.5,0,2281,4.94,1180.0,318.434,1.23308,683.077,682.953,-13.0173,318.98,0.111583,59.195,59.1568,-2.12792,742.265,742.11,-15.1453,
36.059,12.5,0,2281,4.97,1187.16,318.596,1.24795,690.464,690.301,-14.993,319.126,0.11056,58.5023,58.4832,-1.49466,748.966,748.784,-16.4877,
36.309,12.5,0,2282,4.92,1175.73,317.66,1.24078,684.955,684.746,-16.9106,318.112,0.111003,58.5122,58.4794,-1.95866,743.465,743.225,-18.8693,
36.559,12.5,0,2281,4.94,1180.0,317.933,1.25341,691.313,691.165,-14.3104,318.373,0.111962,58.9925,58.9622,-1.89245,750.302,750.127,-16.2029,
36.809,12.5,0,2281,4.93,1177.61,316.898,1.24164,684.124,683.953,-15.3119,317.347,0.111145,58.696,58.6671,-1.8429,742.818,742.62,-17.1548,
37.059,12.5,0,2281,4.94,1180.0,316.736,1.24224,685.205,685.074,-13.3515,317.172,0.114117,59.9132,59.88,-1.99398,745.112,744.954,-15.3454,
37.309,12.5,0,2281,4.94,1180.0,316.574,1.2384,682.341,682.18,-14.8274,316.989,0.111668,58.8816,58.8459,-2.05111,741.218,741.026,-16.8785,
37.559,12.5,0,2281,4.95,1182.39,316.782,1.25467,692.61,692.438,-15.4115,317.195,0.112047,58.9558,58.9158,-2.17051,751.56,751.354,-17.582,
37.809,12.5,0,2282,4.94,1180.51,316.429,1.24259,684.818,684.662,-14.6204,316.874,0.113311,59.4391,59.3983,-2.20241,744.251,744.061,-16.8228,
38.059,12.5,0,2280,4.98,1189.03,317.116,1.25441,691.425,691.274,-14.4728,317.495,0.111925,59.0115,58.9885,-1.65042,750.436,750.262,-16.1233,
38.309,12.5,0,2281,4.92,1175.22,316.111,1.23887,683.936,683.739,-16.4319,316.519,0.111792,59.4913,59.4678,-1.67255,743.427,743.207,-18.1045,
38.559,12.5,0,2280,4.98,1189.03,312.558,1.21605,691.219,691.027,-16.2878,313.083,0.115761,60.6696,60.6602,-1.0689,751.887,751.687,-17.3567,
38.809,12.5,0,2281,4.96,1184.77,312.401,1.21947,687.469,687.252,-17.2493,312.821,0.114147,60.2264,60.2125,-1.29423,747.695,747.465,-18.5435,
39.059,12.5,0,2279,4.97,1186.12,312.189,1.23958,689.085,688.915,-15.2908,312.606,0.115427,59.9606,59.9586,0.487073,749.02,748.874,-14.8038,
39.294,12.5,0,2279,5.0,1193.28,312.332,1.23629,692.387,692.181,-16.8686,312.753,0.113459,58.318,58.3144,0.650264,750.671,750.496,-16.2183,
