t/s.1,Ug_a,Ug_b,Ug_c,Ilsc_a,Ilsc_b,Ilsc_c,Imsc_a,Imsc_b,Imsc_c,Is_a,Is_b,Is_c,Ig_a,Ig_b,Ig_c,Udc,Ug_pos_d,Ug_pos_q,Ilsc_pos_d,Ilsc_pos_q,Imsc_pos_d,Imsc_pos_q,Is_pos_d,Is_pos_q,Ig_pos_d,Ig_pos_q,Ug_neg_d,Ug_neg_q,Ilsc_neg_d,Ilsc_neg_q,Imsc_neg_d,Imsc_neg_q,Is_neg_d,Is_neg_q,Ig_neg_d,Ig_neg_q,n
0.0,-0.95257,0.219705,0.732865,-0.0602803,0.0258344,0.0344459,-0.814757,0.747754,0.0670026,-0.828978,0.480841,0.348136,-0.889258,0.506676,0.382582,1.0028,0.995361,0,-0.0515137,0.000732422,0.862183,-0.386597,-0.868774,-0.0467529,-0.920288,-0.0460205,0.00598145,0.0174561,0.00561523,0.00598145,-0.0223389,0.00866699,0.0513916,-0.00708008,0.0570068,-0.00109863,1.26587
0.002,-0.49686,-0.509561,1.00642,-0.0552569,-0.020811,0.0760679,-0.733163,0.927503,-0.19434,-0.679038,-0.0741082,0.753146,-0.734295,-0.0949192,0.829214,1.00043,0.977051,0,-0.0712891,0.00158691,0.814941,-0.436523,-0.846802,-0.00158691,-0.918091,0.0,0.00488281,0.0211182,0.0163574,-0.00939941,0.0214844,0.0355225,0.017334,0.00366211,0.0336914,-0.0057373,1.26587
0.004,0.233951,-0.966702,0.732751,0.00143524,-0.0667389,0.0653036,-0.606633,0.987419,-0.380786,-0.208537,-0.677314,0.885851,-0.207102,-0.744053,0.951155,0.999245,1.01233,0,-0.0684814,-0.0128174,0.847534,-0.477173,-0.824707,0.0496826,-0.893188,0.0368652,-0.0045166,-0.0212402,0.00378418,-0.00244141,-0.0126953,0.00512695,0.0383301,-0.00964355,0.0421143,-0.012085,1.26587
0.006,0.80092,-0.880362,0.079441,0.0602803,-0.091138,0.0308578,-0.444628,0.950271,-0.505643,0.453266,-0.844489,0.391222,0.513547,-0.935627,0.42208,0.99964,0.977905,0,-0.0931396,-0.0148926,0.86438,-0.441162,-0.859741,-0.00793457,-0.952881,-0.0228271,-0.0213623,0.0152588,-0.0167236,0.00317383,0.0147705,0.0275879,-0.0140381,-0.0174561,-0.0307617,-0.0142822,1.26587
0.008,0.98991,-0.342277,-0.647633,0.0696093,-0.0638684,-0.00574098,-0.275527,0.920313,-0.644785,0.822084,-0.579078,-0.243006,0.891693,-0.642946,-0.248747,0.99964,1.01245,0,-0.0648193,-0.00854492,0.872559,-0.446777,-0.871826,-0.0140381,-0.936646,-0.022583,0.00769043,0.0180664,0.00305176,0.0241699,-0.00109863,0.0220947,-0.00183105,-0.0279541,0.0012207,-0.00378418,1.26587
0.01,0.624886,0.365404,-0.99029,0.070327,-0.00861147,-0.0617155,-0.101697,0.867586,-0.76589,0.744529,0.00517034,-0.749699,0.814856,-0.00344113,-0.811415,1.00162,0.969849,0,-0.0869141,-0.00268555,0.86084,-0.420898,-0.865479,-0.0247803,-0.952393,-0.0274658,0.0305176,0.0247803,0.00219727,0.00756836,-0.0119629,0.0113525,0.0170898,-0.0157471,0.0192871,-0.00817871,1.26587
0.012,-0.132598,0.909656,-0.777058,0.0466454,0.0186582,-0.0653036,0.160823,0.789695,-0.950518,0.339519,0.542886,-0.882404,0.386164,0.561544,-0.947708,1.00241,1.03149,0,-0.0622559,0.0174561,0.78125,-0.488892,-0.811279,0.0400391,-0.873535,0.0574951,0.0275879,-0.0388184,-0.00012207,-0.019165,-0.0338135,0.0494385,0.0355225,-0.055542,0.0354004,-0.074707,1.26587
0.014,-0.718618,0.942804,-0.224185,-0.0315754,0.0574098,-0.0258344,0.320463,0.625525,-0.945988,-0.313667,0.842765,-0.529098,-0.345243,0.900175,-0.554932,1.00438,0.975952,0,-0.0748291,-0.00012207,0.865479,-0.45166,-0.865234,-0.00952148,-0.940063,-0.00964355,-0.0187988,0.000976562,-0.0159912,-0.0163574,0.00256348,0.00183105,0.013916,-0.0349121,-0.0020752,-0.0512695,1.26587
0.016,-0.987624,0.452515,0.535109,-0.0581274,0.0495159,0.00861147,0.469461,0.468545,-0.938005,-0.787615,0.666974,0.120641,-0.845742,0.71649,0.129253,1.0032,0.979248,0,-0.0645752,0.010498,0.859619,-0.403442,-0.868286,0.0131836,-0.932861,0.0236816,0.00256348,0.0020752,-0.00817871,-0.00695801,-0.0449219,0.0245361,0.0231934,-0.0257568,0.0150146,-0.0327148,1.26587
0.018,-0.693471,-0.28446,0.977931,-0.0509512,-0.00861147,0.0595626,0.629101,0.317556,-0.946657,-0.773827,0.122365,0.651463,-0.824779,0.113753,0.711025,1.00201,0.996216,0,-0.0656738,-0.00366211,0.856323,-0.44043,-0.837158,0.0198975,-0.902832,0.0162354,-0.0153809,0.0339355,0.0106201,-0.0012207,-0.00354004,0.000610352,0.0168457,0.00280762,0.0274658,0.00158691,1.26587
0.02,0.00381028,-0.854151,0.850341,-0.0258344,-0.0552569,0.0810913,0.74144,0.150989,-0.892429,-0.342966,-0.501523,0.844489,-0.3688,-0.55678,0.92558,1.00122,0.998779,0,-0.072876,0.000854492,0.840942,-0.458008,-0.842041,0.00683594,-0.914917,0.00769043,0.0192871,-0.0090332,0.0175781,0.00219727,-0.0178223,-0.0137939,0.0183105,0.0285645,0.0358887,0.0307617,1.26587
