t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2282.0,4.95,1182.9,310.361,1.22506,683.873,683.665,-16.8439,310.73,0.111043,58.3477,58.329,-1.4795,742.22,741.994,-18.3234
0.231,12.5,0.0,2281.0,4.95,1182.39,310.262,1.22547,684.384,684.209,-15.4845,310.637,0.111618,58.9153,58.8798,-2.04504,743.295,743.089,-17.5296
0.481,12.5,0.0,2282.0,4.94,1180.51,313.583,1.23231,677.766,677.659,-12.0045,314.004,0.111521,58.7185,58.6795,-2.13874,736.475,736.339,-14.1432
0.731,12.5,0.0,2281.0,4.96,1184.77,315.784,1.23921,683.809,683.623,-15.9436,316.176,0.109954,57.4684,57.4382,-1.86319,741.276,741.062,-17.8068
0.981,12.5,0.0,2281.0,4.92,1175.22,317.695,1.24712,684.435,684.29,-14.0923,318.164,0.111525,57.9678,57.9465,-1.56848,742.402,742.237,-15.6608
1.231,12.5,0.0,2280.0,4.97,1186.64,308.661,1.20839,682.342,682.165,-15.5582,309.082,0.11196,59.2807,59.2539,-1.783,741.621,741.419,-17.3412
1.481,12.5,0.0,2281.0,4.94,1180.0,312.543,1.23505,680.506,680.381,-13.0671,312.919,0.112492,59.1208,59.0905,-1.89459,739.623,739.471,-14.9617
1.731,12.5,0.0,2280.0,4.97,1186.64,314.818,1.22989,678.408,678.245,-14.8964,315.214,0.110061,57.2914,57.2645,-1.75544,735.698,735.509,-16.6518
1.981,12.5,0.0,2280.0,4.97,1186.64,310.489,1.20464,684.699,684.559,-13.8413,310.947,0.116309,60.3868,60.3619,-1.73543,745.084,744.921,-15.5768
2.231,12.5,0.0,2280.0,4.98,1189.03,309.698,1.21388,678.397,678.219,-15.54,310.121,0.11108,58.2667,58.2407,-1.74165,736.663,736.46,-17.2816
2.481,12.5,0.0,2280.0,4.98,1189.03,315.336,1.24486,687.5,687.349,-14.3894,315.731,0.111943,58.6849,58.6419,-2.24524,746.176,745.991,-16.6346
2.731,12.5,0.0,2279.0,4.99,1190.9,317.078,1.23354,679.737,679.613,-13.0015,317.545,0.111899,58.2156,58.1952,-1.54279,737.951,737.808,-14.5443
2.981,12.5,0.0,2281.0,4.97,1187.16,310.437,1.22849,687.598,687.367,-17.8297,310.89,0.112971,59.2796,59.2542,-1.7324,746.877,746.621,-19.5621
3.231,12.5,0.0,2280.0,4.98,1189.03,312.667,1.22978,679.102,678.971,-13.3554,313.066,0.109954,57.5321,57.5049,-1.76959,736.631,736.476,-15.125
3.481,12.5,0.0,2281.0,4.94,1180.0,317.146,1.2392,684.378,684.244,-13.5443,317.684,0.111692,58.2696,58.2288,-2.18002,742.639,742.473,-15.7243
3.731,12.5,0.0,2280.0,4.95,1181.87,310.174,1.22309,684.548,684.321,-17.6277,310.532,0.111819,58.8997,58.8714,-1.82398,743.447,743.193,-19.4516
3.981,12.5,0.0,2281.0,4.94,1180.0,311.585,1.22919,676.768,676.668,-11.6272,311.966,0.113763,59.8516,59.8063,-2.3279,736.607,736.475,-13.9551
4.231,12.5,0.0,2280.0,4.95,1181.87,316.618,1.24039,683.272,683.114,-14.6955,317.038,0.110818,57.7524,57.7307,-1.58619,741.023,740.844,-16.2817
4.481,12.5,0.0,2281.0,4.94,1180.0,308.531,1.2067,683.631,683.499,-13.4046,308.939,0.112337,59.3121,59.2881,-1.68546,742.94,742.787,-15.0901
4.731,12.5,0.0,2279.0,4.98,1188.51,310.445,1.21483,680.333,680.193,-13.8131,310.875,0.111602,58.8333,58.8072,-1.74956,739.164,739.0,-15.5627
4.981,12.5,0.0,2280.0,4.94,1179.48,311.456,1.22642,678.637,678.513,-13.0176,311.833,0.111274,58.478,58.4534,-1.69474,737.113,736.966,-14.7123
5.231,12.5,0.0,2280.0,4.99,1191.42,314.406,1.23714,684.34,684.174,-15.0771,314.874,0.109878,57.7122,57.6872,-1.69847,742.051,741.861,-16.7756
5.481,12.5,0.0,2286.0,4.75,1137.1,218.712,1.60915,579.428,578.597,31.0143,218.685,0.513001,202.571,11.7772,202.229,634.779,590.374,233.243
5.731,12.5,0.32,2295.0,4.73,1136.77,216.212,1.6423,602.338,601.501,31.7399,216.134,0.503061,196.669,17.9881,195.844,659.971,619.489,227.584
5.981,12.5,0.64,2292.0,5.27,1264.89,316.125,1.46516,792.499,792.488,4.28415,316.558,0.155886,83.3686,82.863,-9.16734,875.364,875.351,-4.88318
