t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2281.0,4.96,1184.77,312.56,1.232,685.007,684.818,-16.0824,312.908,0.110811,57.6851,57.6807,0.718976,742.657,742.499,-15.3634
0.247,12.5,0.0,2281.0,4.94,1180.0,315.301,1.23639,679.747,679.604,-13.9368,315.709,0.114161,58.4164,58.4144,0.480147,738.141,738.018,-13.4567
0.497,12.5,0.0,2280.0,5.0,1193.81,310.418,1.20313,686.309,686.162,-14.2124,311.055,0.107851,56.5742,56.5739,0.19097,742.868,742.736,-14.0214
0.747,12.5,0.0,2282.0,4.96,1185.29,310.164,1.20896,683.476,683.365,-12.2969,310.69,0.109865,57.5609,57.5606,0.207604,741.024,740.925,-12.0893
0.997,12.5,0.0,2281.0,4.99,1191.94,309.533,1.22818,689.12,688.927,-16.2743,310.04,0.110146,57.279,57.2766,0.522041,746.37,746.204,-15.7522
1.247,12.5,0.0,2282.0,4.92,1175.73,316.491,1.23702,680.642,680.49,-14.3748,316.903,0.115267,58.7394,58.7394,0.100574,739.368,739.23,-14.2742
1.497,12.5,0.0,2280.0,4.99,1191.42,309.772,1.1963,681.446,681.307,-13.7959,310.283,0.108657,57.6674,57.6674,-0.0586729,739.104,738.974,-13.8546
1.747,12.5,0.0,2281.0,4.96,1184.77,310.254,1.20845,685.77,685.609,-14.8226,310.777,0.107217,56.4044,56.4042,-0.147396,742.165,742.014,-14.9699
1.997,12.5,0.0,2281.0,4.98,1189.55,309.318,1.21696,686.699,686.528,-15.3328,309.817,0.109273,56.8868,56.8837,0.595825,743.558,743.412,-14.737
2.247,12.5,0.0,2282.0,4.94,1180.51,309.49,1.21211,686.028,685.869,-14.79,310.012,0.110083,57.375,57.3748,0.184163,743.387,743.243,-14.6058
2.497,12.5,0.0,2281.0,4.93,1177.61,313.482,1.23415,684.53,684.336,-16.2875,313.848,0.112804,57.6861,57.6836,0.535767,742.187,742.02,-15.7517
2.747,12.5,0.0,2281.0,4.97,1187.16,309.863,1.1963,683.856,683.753,-11.8678,310.488,0.107905,57.1985,57.1983,-0.161969,741.049,740.952,-12.0298
2.997,12.5,0.0,2281.0,4.96,1184.77,310.079,1.22115,687.135,686.924,-17.0092,310.626,0.111053,57.6597,57.6568,0.576528,744.762,744.581,-16.4327
3.247,12.5,0.0,2281.0,4.97,1187.16,312.627,1.23178,685.498,685.351,-14.2092,313.052,0.111569,57.2773,57.2758,0.418939,742.755,742.627,-13.7903
3.497,12.5,0.0,2281.0,4.96,1184.77,312.984,1.22731,680.673,680.574,-11.5797,313.424,0.113428,58.6678,58.6658,0.482065,739.324,739.24,-11.0976
3.747,12.5,0.0,2282.0,5.04,1204.41,317.484,1.24014,684.37,684.186,-15.8766,317.884,0.11614,59.5758,59.5751,0.279578,743.924,743.761,-15.597
3.997,12.5,0.0,2282.0,4.94,1180.51,317.538,1.23555,683.177,682.999,-15.5948,317.934,0.115359,59.3651,59.3646,0.245174,742.522,742.363,-15.3496
4.247,12.5,0.0,2282.0,5.04,1204.41,317.703,1.24481,689.331,689.124,-16.8993,318.131,0.115015,58.2552,58.2552,0.0175469,747.57,747.379,-16.8817
4.497,12.5,0.0,2282.0,4.92,1175.73,317.752,1.236,685.501,685.283,-17.2597,318.166,0.115786,58.7508,58.7461,0.74733,744.213,744.029,-16.5123
4.747,12.5,0.0,2282.0,5.05,1206.8,317.91,1.23727,684.504,684.291,-17.0528,318.281,0.114066,58.6694,58.6688,0.278815,743.149,742.96,-16.774
4.997,12.5,0.0,2281.0,4.99,1191.94,317.928,1.24364,688.77,688.555,-17.215,318.316,0.114858,58.9492,58.9475,0.448687,747.69,747.502,-16.7663
5.247,12.5,0.0,2283.0,4.91,1173.86,318.326,1.23007,683.597,683.41,-15.9764,318.729,0.114997,59.1088,59.1061,0.564684,742.676,742.516,-15.4118
5.497,12.5,0.0,2279.0,5.02,1198.05,237.609,1.87673,685.73,685.307,24.0836,237.938,0.229928,104.938,43.8122,95.354,738.837,729.119,119.438
5.747,12.5,0.0,2277.0,4.91,1170.77,236.727,1.79576,649.532,649.018,25.8423,237.102,0.233748,106.192,40.0155,98.3637,700.139,689.034,124.206
5.997,12.5,0.0,2280.0,4.88,1165.15,316.328,1.20604,668.752,668.721,6.46687,316.721,0.106274,54.1854,54.1853,-0.11536,722.934,722.906,6.35151
6.247,12.5,0.0,2280.0,5.08,1212.91,311.788,1.21651,687.554,687.548,2.71855,312.47,0.106522,56.7181,56.7177,-0.213128,744.27,744.266,2.50542
6.497,12.5,0.0,2279.0,4.93,1176.58,314.224,1.2155,674.91,674.891,-5.05157,314.676,0.108255,54.9889,54.9816,0.89956,729.885,729.873,-4.15201
6.747,12.5,0.0,2280.0,5.0,1193.81,312.588,1.24197,693.244,693.214,-6.43496,313.075,0.110036,57.1488,57.1477,0.355327,750.386,750.361,-6.07963
6.997,12.5,0.0,2281.0,4.97,1187.16,312.143,1.21482,677.073,677.051,-5.47958,312.557,0.108734,55.7987,55.7924,0.837528,732.858,732.843,-4.64205
7.247,12.5,0.0,2280.0,4.95,1181.87,312.465,1.23081,687.67,687.623,-8.01657,312.854,0.110845,57.375,57.3736,0.395111,745.036,744.997,-7.62146
7.497,12.5,0.0,2281.0,4.96,1184.77,313.435,1.22292,681.363,681.298,-9.40249,313.82,0.110025,56.2373,56.2324,0.737293,737.582,737.531,-8.66519
7.747,12.5,0.0,2280.0,4.95,1181.87,312.997,1.23004,685.636,685.554,-10.6423,313.445,0.11192,57.2218,57.2209,0.314554,742.846,742.775,-10.3278
7.997,12.5,0.0,2282.0,4.93,1178.12,312.801,1.22556,684.271,684.177,-11.3355,313.273,0.110515,57.162,57.1584,0.641139,741.412,741.335,-10.6943
8.247,12.5,0.0,2281.0,4.97,1187.16,312.014,1.22081,682.843,682.729,-12.4796,312.472,0.110052,57.1099,57.1082,0.446983,739.935,739.837,-12.0326
8.497,12.5,0.0,2282.0,4.96,1185.29,312.755,1.22204,680.736,680.629,-12.1097,313.176,0.110312,57.1584,57.1579,0.247351,737.882,737.786,-11.8624
8.747,12.5,0.0,2281.0,4.99,1191.94,313.975,1.24408,692.053,691.913,-13.9371,314.39,0.11364,58.2573,58.2546,0.563882,750.287,750.167,-13.3732
8.997,12.5,0.0,2282.0,4.98,1190.07,312.849,1.21965,679.463,679.339,-12.9709,313.295,0.110093,57.2664,57.2633,0.598874,736.706,736.602,-12.3721
9.247,12.5,0.0,2281.0,5.0,1194.33,312.223,1.23139,687.134,687.022,-12.449,312.667,0.11325,58.2788,58.2784,0.234569,745.4,745.3,-12.2144
