t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
3.996,12.5,0.0,2281.0,4.97,1187.16,318.94,1.22324,679.347,679.184,-14.8784,319.501,0.114147,59.1012,59.1012,-0.032256,738.436,738.285,-14.9107
4.246,12.5,0.0,2280.0,4.96,1184.25,318.409,1.19912,673.67,673.519,-14.2611,319.022,0.113874,59.222,59.2208,-0.377362,732.886,732.74,-14.6385
4.496,12.5,0.0,2281.0,4.93,1177.61,318.885,1.20012,675.882,675.71,-15.2523,319.503,0.116032,60.1091,60.1081,-0.349364,735.983,735.818,-15.6017
4.746,12.5,0.0,2281.0,4.99,1191.94,318.678,1.20386,677.11,676.97,-13.8004,319.279,0.113086,58.6762,58.676,-0.167653,735.778,735.646,-13.9681
4.996,12.5,0.0,2281.0,4.96,1184.77,312.982,1.20847,677.539,677.389,-14.2733,313.495,0.112085,58.584,58.5839,0.133724,736.108,735.973,-14.1396
5.246,12.5,0.0,2281.0,4.97,1187.16,316.003,1.20967,673.884,673.733,-14.2453,316.505,0.115035,59.168,59.1668,0.367227,733.031,732.9,-13.878
5.496,12.5,0.0,2289.0,4.62,1107.43,183.571,1.99604,530.177,515.336,124.564,184.152,0.507947,184.738,2.99419,184.713,603.588,518.33,309.278
5.746,12.5,0.48,2301.0,4.66,1122.87,183.239,2.04612,555.756,538.219,138.508,183.891,0.499425,181.56,12.5587,181.125,636.806,550.778,319.633
6.012,12.5,0.8,2300.0,5.3,1276.53,318.49,1.28945,770.662,770.645,5.15532,319.279,0.214561,77.2568,77.2502,-1.00422,847.906,847.895,4.15111
6.246,12.5,0.32,2277.0,5.43,1294.77,313.042,1.35477,773.627,773.602,-6.24399,313.712,0.130296,70.5792,70.5791,-0.125303,844.205,844.181,-6.36929
6.512,12.5,0.16,2277.0,4.6,1096.86,313.682,1.11236,623.937,623.937,0.148568,314.305,0.0962706,50.072,50.0681,-0.628566,674.005,674.005,-0.479998
6.746,12.5,0.0,2280.0,5.12,1222.46,310.817,1.20103,683.807,683.785,-5.51249,311.488,0.107539,57.025,57.0247,-0.197144,740.832,740.81,-5.70964
6.996,12.5,0.0,2279.0,4.92,1174.19,310.728,1.19959,687.49,687.455,-6.90351,311.435,0.109469,58.3766,58.3763,-0.194568,745.865,745.832,-7.09808
7.246,12.5,0.0,2279.0,5.04,1202.83,310.244,1.16345,664.039,664.005,-6.71637,310.87,0.10582,56.2321,56.2319,-0.16061,720.27,720.237,-6.87698
7.496,12.5,0.0,2279.0,4.93,1176.58,310.44,1.19066,680.757,680.697,-8.97781,311.134,0.108029,57.9708,57.9694,-0.395852,738.726,738.667,-9.37367
7.746,12.5,0.0,2278.0,5.04,1202.3,310.957,1.18477,671.486,671.402,-10.5839,311.635,0.104069,55.8779,55.8778,0.113066,727.355,727.28,-10.4708
7.996,12.5,0.0,2278.0,4.96,1183.22,309.674,1.18004,677.696,677.618,-10.3182,310.372,0.106419,57.227,57.2247,-0.519307,734.922,734.842,-10.8375
8.246,12.5,0.0,2278.0,5.05,1204.69,310.451,1.18459,673.828,673.686,-13.8216,311.1,0.106912,56.8822,56.8813,-0.3188,730.704,730.567,-14.1404
8.496,12.5,0.0,2277.0,4.97,1185.08,311.061,1.17326,671.513,671.416,-11.4278,311.736,0.107971,57.4059,57.4043,-0.43081,728.917,728.82,-11.8587
8.746,12.5,0.0,2278.0,5.01,1195.14,311.203,1.18193,674.7,674.57,-13.2038,311.891,0.107565,57.5372,57.5372,0.0295347,732.226,732.108,-13.1742
8.996,12.5,0.0,2278.0,4.98,1187.99,311.646,1.17769,673.948,673.817,-13.2751,312.374,0.107838,57.462,57.4559,-0.833129,731.409,731.273,-14.1082
9.246,12.5,0.0,2278.0,5.0,1192.76,312.13,1.18007,673.79,673.67,-12.7302,312.81,0.107321,57.5665,57.562,-0.715513,731.356,731.232,-13.4457
9.496,12.5,0.0,2278.0,5.01,1195.14,311.785,1.18452,675.516,675.408,-12.0722,312.489,0.108117,57.4766,57.476,-0.281633,732.988,732.884,-12.3539
9.746,12.5,0.0,2277.0,5.02,1197.0,310.929,1.18056,674.44,674.321,-12.6719,311.667,0.107834,57.606,57.6051,-0.323623,732.042,731.926,-12.9955
9.996,12.5,0.0,2279.0,4.99,1190.9,311.103,1.17784,674.012,673.897,-12.4802,311.851,0.107663,57.6102,57.6038,-0.859389,731.622,731.5,-13.3396
10.246,12.5,0.0,2278.0,4.98,1187.99,311.723,1.17634,673.363,673.241,-12.815,312.462,0.106902,57.8308,57.8297,-0.34628,731.189,731.071,-13.1613
10.496,12.5,0.0,2280.0,4.99,1191.42,313.095,1.17737,672.478,672.346,-13.3212,313.82,0.109586,58.5445,58.5411,-0.633554,731.021,730.887,-13.9547
10.746,12.5,0.0,2279.0,4.96,1183.74,311.676,1.17392,673.27,673.146,-12.9581,312.421,0.107828,58.0893,58.0846,-0.736175,731.358,731.23,-13.6942
10.996,12.5,0.0,2283.0,4.98,1190.59,315.905,1.21041,671.584,671.438,-13.9829,316.41,0.11171,59.4778,59.4528,-1.72621,731.06,730.891,-15.7091
11.2,12.5,0.0,2282.0,4.94,1180.51,315.443,1.20988,670.684,670.523,-14.7115,315.943,0.11139,59.2055,59.1862,-1.51218,729.889,729.709,-16.2237
11.45,12.5,0.0,2282.0,4.99,1192.46,314.959,1.20544,670.217,670.062,-14.4503,315.456,0.110438,59.0236,58.9966,-1.78691,729.239,729.058,-16.2372
11.7,12.5,0.0,2282.0,4.95,1182.9,314.812,1.21297,673.239,673.097,-13.8204,315.318,0.112956,60.7068,60.6882,-1.50229,733.946,733.786,-15.3227
11.95,12.5,0.0,2283.0,4.95,1183.42,315.031,1.20696,670.163,670.004,-14.5859,315.503,0.111536,59.4802,59.4602,-1.54003,729.643,729.464,-16.1259
12.2,12.5,0.0,2281.0,4.96,1184.77,314.253,1.21437,675.514,675.348,-14.9794,314.785,0.11077,59.4692,59.4546,-1.3162,734.983,734.802,-16.2956
12.45,12.5,0.0,2282.0,4.95,1182.9,313.665,1.20137,669.395,669.243,-14.225,314.204,0.111883,60.0541,60.033,-1.59006,729.448,729.276,-15.815
12.7,12.5,0.0,2282.0,4.97,1187.68,313.795,1.21467,676.886,676.734,-14.3128,314.274,0.111942,60.1841,60.1548,-1.87907,737.067,736.889,-16.1918
12.95,12.5,0.0,2282.0,4.98,1190.07,314.428,1.20567,671.035,670.897,-13.5774,314.919,0.111545,59.8509,59.8272,-1.68669,730.884,730.724,-15.2641
13.2,12.5,0.0,2282.0,4.95,1182.9,312.909,1.2036,672.663,672.547,-12.466,313.413,0.112474,59.9976,59.9703,-1.8094,732.657,732.518,-14.2754
13.45,12.5,0.0,2280.0,4.97,1186.64,314.754,1.20619,672.321,672.179,-13.84,315.256,0.110855,59.4697,59.4463,-1.66966,731.79,731.625,-15.5097
13.7,12.5,0.0,2279.0,4.97,1186.12,312.923,1.20142,675.422,675.232,-16.0219,313.498,0.11184,58.5035,58.5029,0.255453,733.904,733.734,-15.7664
13.918,12.5,0.0,2281.0,4.96,1184.77,317.66,1.19258,673.013,672.88,-13.3928,318.301,0.110732,58.9014,58.9004,-0.344166,731.909,731.78,-13.737
14.121,12.5,0.0,2281.0,5.0,1194.33,312.092,1.21751,675.365,675.145,-17.2186,312.577,0.112895,58.3465,58.3465,0.0781536,733.692,733.492,-17.1404
14.371,12.5,0.0,2280.0,4.98,1189.03,314.19,1.21198,676.16,675.996,-14.8762,314.809,0.111504,58.8483,58.8358,-1.21609,735.008,734.832,-16.0923
14.575,12.5,0.0,2280.0,4.94,1179.48,308.765,1.18479,676.212,676.053,-14.6871,309.373,0.109427,58.3382,58.3378,-0.232217,734.542,734.39,-14.9193
14.809,12.5,0.0,2280.0,4.99,1191.42,313.774,1.2009,676.253,676.08,-15.3106,314.474,0.107227,57.564,57.5602,-0.657686,733.814,733.64,-15.9683
15.043,12.5,0.0,2282.0,4.98,1190.07,313.005,1.20309,674.523,674.392,-13.2601,313.608,0.109135,58.7251,58.7084,-1.40344,733.247,733.101,-14.6635
15.262,12.5,0.0,2279.0,5.0,1193.28,310.616,1.21327,677.201,677.038,-14.8145,311.152,0.110307,58.6545,58.6472,-0.924218,735.854,735.686,-15.7387
15.496,12.5,0.0,2279.0,4.98,1188.51,311.239,1.21805,674.634,674.505,-13.2359,311.692,0.1119,58.3163,58.3161,-0.140921,732.943,732.821,-13.3768
15.746,12.5,0.0,2281.0,4.97,1187.16,309.186,1.20656,680.446,680.304,-13.9202,309.807,0.108284,58.1861,58.1765,-1.05727,738.632,738.481,-14.9775
15.965,12.5,0.0,2280.0,4.97,1186.64,315.133,1.20085,678.343,678.178,-14.962,315.777,0.113647,59.4423,59.4422,0.0487738,737.771,737.62,-14.9133
16.168,12.5,0.0,2281.0,5.02,1199.11,316.859,1.22049,676.551,676.385,-14.9945,317.429,0.112442,58.1359,58.1342,0.444811,734.664,734.519,-14.5497
16.371,12.5,0.0,2281.0,4.96,1184.77,316.595,1.20767,677.208,677.027,-15.6616,317.039,0.115099,60.4923,60.4917,0.25951,737.68,737.519,-15.4021
16.575,12.5,0.0,2281.0,4.98,1189.55,316.912,1.20137,674.116,673.963,-14.3386,317.557,0.110249,58.6875,58.6832,-0.715163,732.801,732.647,-15.0537
16.793,12.5,0.0,2280.0,5.05,1205.74,314.558,1.20977,681.244,681.1,-13.9898,315.107,0.110924,58.3343,58.3323,0.483716,739.556,739.432,-13.5061
16.996,12.5,0.0,2280.0,4.94,1179.48,312.875,1.18804,673.883,673.736,-14.0958,313.532,0.108807,58.5018,58.4995,-0.509277,732.381,732.236,-14.605
17.231,12.5,0.0,2281.0,4.96,1184.77,314.871,1.19698,680.451,680.335,-12.5928,315.509,0.11183,59.4244,59.4226,-0.456832,739.872,739.757,-13.0497
17.45,12.5,0.0,2282.0,5.02,1199.63,314.988,1.19818,676.679,676.562,-12.6314,315.606,0.110374,58.504,58.4968,-0.917317,735.183,735.058,-13.5487
17.684,12.5,0.0,2282.0,4.97,1187.68,316.347,1.19197,676.078,675.946,-13.3487,316.95,0.11112,59.4079,59.4045,-0.640137,735.484,735.351,-13.9888
17.903,12.5,0.0,2280.0,4.98,1189.03,309.993,1.18783,675.241,675.09,-14.2787,310.647,0.109237,58.7025,58.7024,-0.0790057,733.932,733.792,-14.3577
18.153,12.5,0.0,2280.0,4.94,1179.48,310.471,1.20047,677.505,677.324,-15.6326,311.021,0.112427,59.375,59.3735,-0.423489,736.873,736.698,-16.0561
18.387,12.5,0.0,2280.0,5.01,1196.19,310.391,1.20455,675.572,675.395,-15.4675,310.925,0.109329,57.9166,57.914,-0.544997,733.484,733.309,-16.0125
18.59,12.5,0.0,2280.0,4.97,1186.64,307.181,1.17537,679.575,679.46,-12.4992,307.869,0.109695,58.8322,58.8289,-0.626096,738.405,738.288,-13.1253
18.825,12.5,0.0,2279.0,4.94,1178.96,318.331,1.20914,672.102,671.953,-14.1726,318.942,0.110481,58.5525,58.5407,-1.17441,730.655,730.494,-15.347
19.059,12.5,0.0,2280.0,4.96,1184.25,310.297,1.16544,675.31,675.094,-17.0643,311.074,0.107087,58.9516,58.9297,-1.60814,734.261,734.024,-18.6725
19.293,12.5,0.0,2280.0,4.99,1191.42,309.498,1.18663,671.725,671.609,-12.4949,309.985,0.111305,59.8863,59.8628,-1.67765,731.609,731.472,-14.1725
19.543,12.5,0.0,2280.0,4.96,1184.25,309.362,1.21744,680.144,679.959,-15.8628,309.875,0.111614,59.0726,59.0709,-0.448269,739.21,739.03,-16.3111
19.778,12.5,0.0,2280.0,4.98,1189.03,306.144,1.1684,671.102,670.95,-14.2584,306.776,0.108623,59.1407,59.1299,-1.13116,730.242,730.08,-15.3896
19.996,12.5,0.0,2279.0,5.02,1198.05,316.693,1.22386,679.11,678.931,-15.5895,317.182,0.110527,59.3802,59.3444,-2.06175,738.486,738.275,-17.6512
20.231,12.5,0.0,2280.0,4.98,1189.03,310.4,1.19257,675.167,674.974,-16.1576,310.936,0.110341,58.9261,58.9157,-1.10822,734.093,733.89,-17.2658
20.481,12.5,0.0,2282.0,4.98,1190.07,313.761,1.17718,673.428,673.288,-13.735,314.413,0.111232,59.7052,59.6952,-1.09342,733.133,732.983,-14.8285
20.7,12.5,0.0,2281.0,5.02,1199.11,314.967,1.19726,673.81,673.674,-13.5631,315.615,0.109185,58.7029,58.6868,-1.37697,732.513,732.36,-14.9401
20.934,12.5,0.0,2282.0,4.95,1182.9,316.045,1.19818,677.566,677.371,-16.2509,316.614,0.113199,59.9282,59.9254,-0.584176,737.488,737.296,-16.8351
21.184,12.5,0.0,2281.0,5.03,1201.49,316.634,1.20076,677.998,677.796,-16.5583,317.219,0.114314,60.411,60.4083,-0.572522,738.403,738.204,-17.1308
21.434,12.5,0.0,2281.0,4.96,1184.77,312.915,1.18131,674.949,674.809,-13.7318,313.442,0.111756,60.0823,60.0759,-0.874,735.03,734.885,-14.6058
21.684,12.5,0.0,2281.0,5.01,1196.72,313.473,1.19263,678.864,678.709,-14.505,314.066,0.112767,60.5114,60.507,-0.730963,739.373,739.216,-15.2359
21.934,12.5,0.0,2281.0,4.97,1187.16,312.893,1.1788,672.379,672.229,-14.2136,313.502,0.113148,60.1621,60.1566,-0.81216,732.539,732.385,-15.0258
22.184,12.5,0.0,2281.0,5.01,1196.72,314.325,1.19671,680.755,680.619,-13.5925,314.929,0.114195,60.9582,60.9548,-0.643037,741.711,741.574,-14.2356
22.434,12.5,0.0,2281.0,4.96,1184.77,311.534,1.18216,674.085,673.948,-13.5884,312.071,0.11132,59.829,59.8166,-1.21939,733.914,733.765,-14.8078
22.684,12.5,0.0,2281.0,4.96,1184.77,311.678,1.1925,680.18,680.018,-14.8582,312.211,0.111084,59.6063,59.6007,-0.819764,739.785,739.618,-15.6779
22.934,12.5,0.0,2281.0,4.97,1187.16,312.292,1.18968,677.263,677.122,-13.8185,312.872,0.109743,59.6953,59.6906,-0.743623,736.957,736.813,-14.5621
23.184,12.5,0.0,2281.0,4.98,1189.55,312.448,1.19062,678.666,678.515,-14.3077,313.02,0.114088,61.0092,60.9999,-1.06296,739.674,739.515,-15.3707
23.434,12.5,0.0,2282.0,4.98,1190.07,312.535,1.18228,675.369,675.23,-13.6665,313.094,0.110493,59.5681,59.5617,-0.871241,734.936,734.792,-14.5377
23.684,12.5,0.0,2280.0,4.99,1191.42,314.083,1.19906,680.423,680.301,-12.8414,314.649,0.114237,60.6223,60.618,-0.725117,741.044,740.919,-13.5666
23.934,12.5,0.0,2280.0,4.97,1186.64,312.212,1.20277,671.856,671.706,-14.194,312.752,0.111286,57.7671,57.7647,0.52023,729.599,729.471,-13.6738
24.137,12.5,0.0,2280.0,4.96,1184.25,313.264,1.2233,681.684,681.536,-14.2046,313.74,0.113991,59.0494,59.0482,0.381773,740.714,740.585,-13.8228
24.387,12.5,0.0,2280.0,5.01,1196.19,311.067,1.20672,677.364,677.211,-14.4018,311.626,0.11008,57.3397,57.3395,0.160623,734.688,734.55,-14.2412
24.637,12.5,0.0,2280.0,4.97,1186.64,310.698,1.20415,679.338,679.21,-13.192,311.313,0.112377,58.7372,58.7366,0.249211,738.06,737.946,-12.9428
24.887,12.5,0.0,2279.0,5.02,1198.05,311.19,1.19846,676.691,676.551,-13.8067,311.816,0.11034,58.0487,58.0482,0.247128,734.724,734.599,-13.5596
25.137,12.5,0.0,2279.0,4.98,1188.51,310.448,1.20119,679.708,679.575,-13.4066,311.015,0.113231,59.4192,59.419,-0.17497,739.119,738.994,-13.5815
25.387,12.5,0.0,2280.0,4.99,1191.42,310.337,1.19782,677.356,677.219,-13.6469,310.898,0.108245,57.32,57.3199,0.0814687,734.664,734.538,-13.5654
25.637,12.5,0.0,2280.0,4.97,1186.64,310.598,1.20144,679.807,679.688,-12.7122,311.227,0.110609,58.4567,58.4567,0.0412282,738.253,738.145,-12.671
25.887,12.5,0.0,2280.0,5.0,1193.81,310.396,1.1967,676.83,676.694,-13.5868,311.014,0.109951,57.937,57.937,-0.00342622,734.757,734.631,-13.5902
26.137,12.5,0.0,2280.0,5.0,1193.81,310.001,1.19591,679.488,679.36,-13.2026,310.638,0.11055,58.3959,58.3953,-0.249684,737.878,737.755,-13.4523
26.387,12.5,0.0,2279.0,5.01,1195.67,310.381,1.19451,677.49,677.355,-13.5342,310.989,0.109661,57.9609,57.9606,-0.161307,735.443,735.316,-13.6956
26.637,12.5,0.0,2279.0,4.98,1188.51,310.647,1.19333,677.68,677.569,-12.2565,311.348,0.110716,58.6189,58.6184,-0.231197,736.294,736.188,-12.4876
26.887,12.5,0.0,2280.0,4.97,1186.64,310.49,1.19726,677.782,677.646,-13.5859,311.119,0.109853,57.7342,57.7339,-0.203839,735.509,735.38,-13.7897
27.137,12.5,0.0,2279.0,4.98,1188.51,309.704,1.19557,679.475,679.377,-11.5629,310.356,0.110412,58.5351,58.5341,-0.355386,738.007,737.911,-11.9183
27.387,12.5,0.0,2279.0,4.99,1190.9,310.061,1.1998,680.113,679.969,-13.9824,310.685,0.110791,58.5525,58.5515,-0.332816,738.66,738.521,-14.3152
27.637,12.5,0.0,2280.0,4.98,1189.03,309.554,1.19368,676.775,676.628,-14.1057,310.185,0.109267,57.9167,57.9167,-0.00277677,734.68,734.545,-14.1085
27.887,12.5,0.0,2280.0,4.98,1189.03,309.674,1.19893,680.295,680.15,-14.0684,310.315,0.108885,58.3972,58.3972,-0.0931833,738.683,738.547,-14.1616
28.137,12.5,0.0,2279.0,4.98,1188.51,310.184,1.18585,676.731,676.629,-11.7585,310.845,0.109095,58.2429,58.2415,-0.40391,734.971,734.87,-12.1625
28.387,12.5,0.0,2280.0,5.0,1193.81,310.741,1.19499,681.176,681.033,-13.9841,311.432,0.109655,58.5288,58.5277,-0.354696,739.699,739.56,-14.3388
28.637,12.5,0.0,2280.0,4.99,1191.42,310.772,1.18507,677.728,677.641,-10.8255,311.432,0.10915,58.1313,58.1309,-0.199618,735.855,735.772,-11.0251
28.887,12.5,0.0,2281.0,4.98,1189.55,310.992,1.18871,679.363,679.225,-13.6953,311.74,0.108312,58.3531,58.35,-0.60949,737.714,737.575,-14.3048
29.137,12.5,0.0,2279.0,5.01,1195.67,311.086,1.1794,674.227,674.091,-13.5684,311.746,0.107639,57.8463,57.8441,-0.499746,732.07,731.935,-14.0681
29.387,12.5,0.0,2281.0,4.97,1187.16,311.821,1.19274,681.707,681.568,-13.7368,312.565,0.109764,59.0427,59.0417,-0.35167,740.744,740.61,-14.0885
29.637,12.5,0.0,2280.0,4.99,1191.42,310.689,1.17721,673.465,673.346,-12.7006,311.397,0.109147,58.2613,58.2608,-0.250803,731.721,731.606,-12.9514
29.887,12.5,0.0,2280.0,5.0,1193.81,311.711,1.18982,680.476,680.323,-14.387,312.389,0.111027,59.3626,59.357,-0.812874,739.837,739.681,-15.1999
30.137,12.5,0.0,2280.0,5.03,1200.97,312.11,1.17832,675.057,674.941,-12.5287,312.777,0.109201,57.8879,57.8834,-0.727543,732.944,732.824,-13.2562
30.387,12.5,0.0,2280.0,4.98,1189.03,312.457,1.18153,678.165,678.062,-11.8094,313.191,0.109042,58.3773,58.3748,-0.547531,736.54,736.437,-12.357
30.637,12.5,0.0,2279.0,5.01,1195.67,312.502,1.18004,674.221,674.106,-12.4587,313.213,0.108327,58.1505,58.1472,-0.625589,732.37,732.253,-13.0843
30.887,12.5,0.0,2280.0,4.97,1186.64,313.112,1.18834,677.72,677.58,-13.7606,313.798,0.109694,59.0409,59.0366,-0.71301,736.759,736.616,-14.4736
31.137,12.5,0.0,2280.0,4.99,1191.42,313.297,1.18376,675.62,675.509,-12.2474,314.021,0.108752,58.6171,58.6131,-0.685916,734.236,734.122,-12.9333
31.387,12.5,0.0,2280.0,5.02,1198.58,313.424,1.18276,675.019,674.903,-12.5397,314.157,0.108868,58.5784,58.5724,-0.834016,733.597,733.475,-13.3737
31.637,12.5,0.0,2280.0,5.01,1196.19,314.101,1.19336,679.451,679.342,-12.204,314.824,0.109899,58.9265,58.9167,-1.07429,738.378,738.258,-13.2783
31.887,12.5,0.0,2280.0,4.98,1189.03,314.229,1.18321,673.83,673.682,-14.1255,314.92,0.108878,58.1694,58.1629,-0.866859,731.998,731.845,-14.9923
32.137,12.5,0.0,2280.0,5.02,1198.58,314.18,1.19707,680.635,680.503,-13.3977,314.932,0.110647,59.1913,59.1848,-0.876979,739.826,739.688,-14.2747
32.387,12.5,0.0,2280.0,4.99,1191.42,314.761,1.1824,670.509,670.342,-14.9362,315.476,0.107369,57.7112,57.706,-0.775424,728.218,728.048,-15.7116
32.637,12.5,0.0,2280.0,5.03,1200.97,315.346,1.2033,680.301,680.151,-14.2812,316.105,0.110514,59.1834,59.1739,-1.06328,739.484,739.325,-15.3444
32.887,12.5,0.0,2280.0,4.99,1191.42,315.048,1.18207,670.344,670.206,-13.6171,315.719,0.106965,57.3047,57.2977,-0.894189,727.648,727.503,-14.5113
33.137,12.5,0.0,2280.0,4.99,1191.42,315.676,1.19391,677.439,677.289,-14.2626,316.415,0.110166,59.0649,59.0516,-1.25705,736.504,736.341,-15.5196
33.387,12.5,0.0,2280.0,5.01,1196.19,315.879,1.19056,674.812,674.683,-13.1799,316.604,0.107563,57.9966,57.9822,-1.2918,732.808,732.665,-14.4717
33.637,12.5,0.0,2280.0,5.01,1196.19,315.639,1.20219,678.369,678.248,-12.8052,316.325,0.10824,57.9259,57.916,-1.07355,736.295,736.164,-13.8787
33.887,12.5,0.0,2279.0,5.01,1195.67,316.282,1.19797,676.757,676.618,-13.7182,316.93,0.108549,58.5849,58.5679,-1.41247,735.342,735.186,-15.1307
34.137,12.5,0.0,2280.0,4.97,1186.64,316.887,1.19656,674.615,674.492,-12.886,317.611,0.110317,59.0595,59.0384,-1.57843,733.673,733.531,-14.4644
34.387,12.5,0.0,2279.0,5.03,1200.44,316.563,1.19403,676.703,676.567,-13.5808,317.325,0.109657,58.6253,58.6096,-1.35905,735.328,735.177,-14.9399
34.637,12.5,0.0,2280.0,4.99,1191.42,317.308,1.20093,674.774,674.629,-13.9903,318.032,0.108667,58.251,58.2368,-1.28911,733.025,732.866,-15.2794
34.887,12.5,0.0,2279.0,5.01,1195.67,314.85,1.19504,679.523,679.399,-12.9564,315.509,0.109575,58.8526,58.8415,-1.13992,738.375,738.241,-14.0964
35.137,12.5,0.0,2279.0,5.02,1198.05,314.099,1.18841,676.385,676.246,-13.7209,314.795,0.107778,57.9765,57.9715,-0.76453,734.36,734.218,-14.4855
35.387,12.5,0.0,2280.0,4.98,1189.03,314.301,1.18988,677.723,677.629,-11.2696,315.016,0.110741,59.0866,59.078,-1.0089,736.81,736.707,-12.2785
35.637,12.5,0.0,2278.0,5.01,1195.14,315.171,1.18932,673.517,673.41,-11.966,315.892,0.106792,57.5985,57.5845,-1.26672,731.115,730.995,-13.2327
35.887,12.5,0.0,2280.0,5.01,1196.19,314.298,1.19348,678.467,678.354,-12.4009,314.936,0.110629,59.045,59.0387,-0.862401,737.512,737.392,-13.2633
36.137,12.5,0.0,2279.0,5.03,1200.44,316.206,1.19356,675.144,675.039,-11.9293,316.887,0.108875,58.4027,58.3829,-1.52091,733.545,733.422,-13.4502
36.387,12.5,0.0,2279.0,4.99,1190.9,315.696,1.20076,678.782,678.668,-12.4566,316.409,0.109844,58.7334,58.7229,-1.10922,737.515,737.391,-13.5658
36.637,12.5,0.0,2279.0,5.03,1200.44,316.305,1.19431,672.856,672.741,-12.4178,316.991,0.107262,57.5156,57.5018,-1.26024,730.371,730.243,-13.6781
36.887,12.5,0.0,2279.0,5.02,1198.05,316.773,1.19941,677.581,677.486,-11.3669,317.445,0.110459,58.7685,58.7585,-1.08408,736.35,736.245,-12.451
37.137,12.5,0.0,2280.0,5.0,1193.81,317.308,1.19787,673.619,673.496,-12.9088,317.942,0.107715,57.8074,57.7878,-1.50196,731.425,731.283,-14.4108
37.387,12.5,0.0,2279.0,5.04,1202.83,317.49,1.20404,675.787,675.643,-13.949,318.173,0.10929,58.2583,58.239,-1.50031,734.045,733.882,-15.4493
37.637,12.5,0.0,2280.0,4.97,1186.64,317.487,1.20174,675.018,674.893,-12.9948,318.214,0.108287,58.4714,58.4451,-1.75262,733.486,733.338,-14.7474
37.887,12.5,0.0,2278.0,5.02,1197.53,318.142,1.20522,675.326,675.203,-12.9068,318.839,0.108972,58.5468,58.5326,-1.28975,733.873,733.735,-14.1965
38.137,12.5,0.0,2280.0,5.01,1196.19,317.347,1.20455,676.054,675.948,-11.9955,318.061,0.109066,58.4606,58.4447,-1.36085,734.514,734.392,-13.3563
