t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2281.0,4.94,1180.0,315.803,1.23916,681.547,681.369,-15.5626,316.219,0.112861,57.873,57.8727,0.206859,739.402,739.242,-15.3557
0.231,12.5,0.0,2281.0,5.02,1199.11,314.576,1.24587,686.283,686.12,-14.9473,314.911,0.114122,58.4497,58.4484,0.394241,744.711,744.568,-14.553
0.481,12.5,0.0,2282.0,4.97,1187.68,314.368,1.23203,679.131,678.998,-13.4518,314.757,0.113512,58.4535,58.4516,0.472978,737.564,737.449,-12.9788
0.731,12.5,0.0,2282.0,4.96,1185.29,314.057,1.24605,686.654,686.461,-16.3092,314.477,0.112719,57.971,57.9667,0.705355,744.591,744.427,-15.6039
0.981,12.5,0.0,2282.0,4.99,1192.46,313.322,1.23555,681.782,681.649,-13.4466,313.752,0.113335,58.4781,58.4774,0.301249,740.244,740.127,-13.1453
1.231,12.5,0.0,2281.0,4.96,1184.77,312.688,1.23827,684.361,684.135,-17.5964,313.106,0.113322,58.4891,58.4889,0.177036,742.828,742.623,-17.4193
1.481,12.5,0.0,2282.0,5.03,1202.02,312.912,1.23619,684.145,683.972,-15.3905,313.333,0.112446,58.3287,58.3277,0.34489,742.452,742.299,-15.0456
1.731,12.5,0.0,2281.0,4.99,1191.94,311.575,1.22731,683.351,683.161,-16.0826,312.025,0.11114,57.2987,57.2963,0.518417,740.621,740.458,-15.5642
1.981,12.5,0.0,2282.0,4.99,1192.46,313.811,1.24568,686.602,686.398,-16.7141,314.286,0.112369,57.9847,57.9834,0.381795,744.561,744.382,-16.3323
2.231,12.5,0.0,2282.0,5.01,1197.24,311.827,1.22972,681.807,681.655,-14.3807,312.277,0.112836,58.1226,58.1225,0.10688,739.915,739.778,-14.2738
2.481,12.5,0.0,2281.0,4.97,1187.16,311.616,1.23205,683.364,683.166,-16.4478,312.073,0.111663,57.8543,57.8514,0.587356,741.187,741.017,-15.8604
2.731,12.5,0.0,2281.0,5.03,1201.49,310.986,1.22658,682.983,682.843,-13.8723,311.506,0.112751,58.2514,58.2505,0.312205,741.217,741.093,-13.56
2.981,12.5,0.0,2281.0,4.98,1189.55,310.283,1.22113,679.279,679.143,-13.6106,310.791,0.110763,58.0525,58.0524,0.0305243,737.32,737.195,-13.5801
3.231,12.5,0.0,2281.0,5.01,1196.72,310.44,1.22201,681.11,680.96,-14.3107,310.912,0.112362,59.262,59.262,-0.0312444,740.361,740.222,-14.342
3.481,12.5,0.0,2282.0,4.97,1187.68,310.436,1.21911,678.394,678.243,-14.3521,310.898,0.111861,58.6257,58.6256,0.0810233,737.006,736.868,-14.2711
3.731,12.5,0.0,2281.0,5.01,1196.72,309.772,1.22059,682.969,682.832,-13.68,310.303,0.11334,58.9197,58.9197,-0.00471025,741.878,741.752,-13.6848
