t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2277.0,4.98,1187.47,313.943,1.18011,652.136,651.929,-16.4288,314.526,0.108079,58.0345,58.0234,-1.13319,710.169,709.952,-17.562
0.247,12.5,0.0,2279.0,4.99,1190.9,315.325,1.1789,657.319,657.142,-15.2175,315.832,0.113974,59.0743,59.0743,0.0207186,716.378,716.217,-15.1968
0.45,12.5,0.0,2279.0,4.93,1176.58,310.951,1.15313,652.217,652.067,-14.0169,311.713,0.110159,58.9592,58.9543,-0.763537,711.174,711.021,-14.7805
0.7,12.5,0.0,2280.0,4.98,1189.03,311.454,1.16243,649.341,649.218,-12.6361,312.019,0.113173,60.6524,60.6282,-1.71163,709.991,709.846,-14.3477
0.95,12.5,0.0,2278.0,4.94,1178.44,309.974,1.16149,660.312,660.166,-13.89,310.694,0.109375,58.6511,58.6471,-0.685549,718.961,718.813,-14.5756
1.153,12.5,0.0,2281.0,4.94,1180.0,312.916,1.1669,651.741,651.552,-15.7078,313.562,0.111086,59.7068,59.6753,-1.93802,711.446,711.227,-17.6459
1.403,12.5,0.0,2279.0,4.92,1174.19,315.379,1.18033,656.909,656.717,-15.9049,315.924,0.113664,58.9669,58.9648,0.498135,715.848,715.682,-15.4068
1.606,12.5,0.0,2277.0,5.03,1199.39,312.466,1.16069,650.308,650.123,-15.5242,313.125,0.111473,59.667,59.6469,-1.54618,709.975,709.77,-17.0704
1.841,12.5,0.0,2281.0,4.9,1170.44,313.816,1.16034,649.604,649.48,-12.6764,314.4,0.114859,60.3866,60.3865,-0.109205,709.981,709.866,-12.7856
2.091,12.5,0.0,2279.0,5.04,1202.83,313.014,1.17634,653.277,653.169,-11.8735,313.635,0.110093,59.6438,59.6098,-2.01498,712.914,712.779,-13.8885
2.294,12.5,0.0,2279.0,4.93,1176.58,313.6,1.17902,660.608,660.383,-17.2086,314.157,0.113112,59.5346,59.5344,0.146656,720.12,719.918,-17.0619
2.544,12.5,0.0,2277.0,4.99,1189.85,311.837,1.16971,650.887,650.742,-13.7406,312.516,0.110811,59.1862,59.1726,-1.26802,710.074,709.915,-15.0086
2.778,12.5,0.0,2278.0,4.97,1185.6,314.264,1.17591,652.491,652.396,-11.1335,314.809,0.114809,60.0972,60.0972,0.0608574,712.579,712.493,-11.0727
2.981,12.5,0.0,2280.0,5.0,1193.81,315.445,1.17394,651.35,651.231,-12.4588,316.082,0.111187,59.3774,59.3459,-1.93502,710.722,710.576,-14.3938
3.216,12.5,0.0,2279.0,4.91,1171.8,314.108,1.18127,657.137,657.012,-12.7858,314.676,0.114154,59.8124,59.8122,-0.149741,716.941,716.824,-12.9355
3.419,12.5,0.0,2281.0,4.95,1182.39,311.829,1.16778,655.565,655.419,-13.828,312.519,0.110317,59.3646,59.3296,-2.03699,714.925,714.749,-15.865
3.669,12.5,0.0,2279.0,4.89,1167.03,315.051,1.18097,655.301,655.19,-12.1057,315.633,0.113371,59.7389,59.7389,-0.00601707,715.031,714.928,-12.1118
3.919,12.5,0.0,2280.0,5.01,1196.19,313.291,1.18021,658.139,657.95,-15.7744,314.009,0.108784,58.382,58.3748,-0.914992,716.519,716.325,-16.6894
4.169,12.5,0.0,2280.0,5.0,1193.81,313.551,1.18025,658.846,658.63,-16.8479,314.153,0.112679,60.0193,60.0096,-1.07814,718.864,718.64,-17.926
4.419,12.5,0.0,2278.0,4.97,1185.6,310.331,1.17521,656.262,656.093,-14.8986,311.024,0.112641,59.3279,59.3278,-0.0269788,715.576,715.42,-14.9256
4.669,12.5,0.0,2279.0,5.0,1193.28,312.886,1.16598,648.356,648.246,-11.9496,313.41,0.113385,61.1236,61.101,-1.66387,709.478,709.347,-13.6135
4.919,12.5,0.0,2279.0,4.98,1188.51,311.757,1.14258,648.542,648.335,-16.3641,312.471,0.114042,59.576,59.5759,0.138219,708.097,707.911,-16.2259
5.169,12.5,0.0,2305.0,4.41,1064.48,311.836,1.20174,645.948,645.816,-13.0892,312.383,0.104328,51.3426,51.3175,-1.60604,697.288,697.133,-14.6952
5.419,12.5,2.88,2385.0,1.32,329.679,62.8047,0.235703,111.264,-34.5855,105.752,62.1369,0.900423,75.2464,-75.218,2.06835,153.89,-109.804,107.82
5.685,12.5,8.8,2459.0,2.7,695.266,62.5929,0.265347,115.036,-32.9625,110.213,62.0383,0.903268,74.9787,-74.9784,-0.184673,154.134,-107.941,110.028
5.935,12.5,13.76,2477.0,5.33,1382.55,314.395,1.25987,703.832,703.801,6.54737,314.97,0.263445,142.079,141.755,-9.58763,845.561,845.556,-3.04027
6.169,12.5,16.16,2428.0,5.29,1345.03,318.188,1.35189,764.22,764.171,-8.60327,319.007,0.271788,149.67,149.641,-2.94831,913.885,913.812,-11.5516
6.388,12.5,17.76,2385.0,5.28,1318.71,310.407,1.31283,748.281,748.17,-12.8833,310.921,0.226538,125.862,125.844,-2.09232,874.143,874.014,-14.9756
6.591,12.5,18.4,2323.0,5.27,1282.0,317.172,1.32202,743.348,743.274,-10.5158,317.753,0.18312,99.1036,99.1007,-0.768821,842.45,842.374,-11.2846
6.841,12.5,17.12,2262.0,5.33,1262.55,318.167,1.31975,739.394,739.347,-8.3603,318.876,0.135418,73.2755,73.2488,-1.97877,812.661,812.595,-10.3391
7.106,12.5,16.32,2255.0,3.31,781.633,307.11,0.677368,379.003,378.929,7.48935,307.785,0.0722757,10.8485,10.7976,1.05027,389.82,389.727,8.53962
7.356,12.5,16.0,2267.0,3.26,773.923,306.983,0.680079,381.996,381.961,5.17431,307.609,0.04784,9.51094,9.49403,-0.566874,391.482,391.455,4.60743
7.606,12.5,15.84,2271.0,3.57,849.012,306.621,0.692523,385.462,385.458,1.68826,307.216,0.0589644,13.452,13.4488,-0.295518,398.909,398.907,1.39274
7.81,12.5,15.52,2275.0,3.8,905.302,309.518,0.805779,449.975,449.967,-2.81041,310.189,0.0764676,22.5109,22.4959,-0.82023,472.477,472.463,-3.63064
8.06,12.5,15.2,2272.0,3.56,847.007,307.859,0.807232,450.846,450.826,-4.20297,308.552,0.0621389,27.4477,27.3908,-1.76663,478.254,478.217,-5.9696
8.31,12.5,15.04,2273.0,3.8,904.506,309.549,0.824219,457.409,457.4,-2.93216,310.17,0.0690425,27.447,27.4346,0.824515,484.839,484.835,-2.10765
8.56,12.5,14.72,2273.0,3.7,880.704,309.321,0.811923,451.136,451.105,-5.25105,310.065,0.0679275,26.7904,26.7628,-1.21606,477.912,477.868,-6.46711
8.81,12.5,14.4,2274.0,3.8,904.904,308.763,0.831534,462.212,462.168,-6.41611,309.336,0.0704164,28.2391,28.2345,0.511711,490.438,490.402,-5.9044
9.013,12.5,14.08,2271.0,3.81,906.089,308.85,0.839319,467.135,467.07,-7.80218,309.45,0.0590908,30.7483,30.7182,-1.35863,497.872,497.788,-9.16081
9.216,12.5,13.92,2271.0,3.86,917.98,308.19,0.825291,465.688,465.647,-6.19507,308.874,0.062586,29.4215,29.4209,0.190516,495.104,495.068,-6.00456
9.419,12.5,13.6,2275.0,3.79,902.92,307.919,0.839997,466.976,466.892,-8.85865,308.474,0.0589404,30.812,30.8065,-0.581967,497.788,497.698,-9.44062
9.669,12.5,13.44,2272.0,3.95,939.797,309.951,0.863682,483.583,483.451,-11.2986,310.51,0.0625225,31.1318,31.1297,0.362453,514.697,514.58,-10.9361
9.919,12.5,13.12,2275.0,3.84,914.832,309.551,0.862644,481.651,481.566,-9.08318,310.149,0.0675681,34.2195,34.1969,-1.24348,515.866,515.763,-10.3267
10.122,12.5,12.8,2274.0,3.98,947.768,309.166,0.877115,490.634,490.523,-10.4333,309.702,0.0740527,35.12,35.119,0.261884,525.74,525.642,-10.1714
10.372,12.5,12.64,2275.0,3.93,936.273,311.148,0.886723,487.926,487.834,-9.48108,311.81,0.0742413,35.9787,35.9595,-1.17427,523.902,523.793,-10.6553
