t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2278.0,4.99,1190.37,309.684,1.16864,663.286,663.162,-12.7914,310.313,0.103984,55.3719,55.3719,-0.0856968,718.649,718.534,-12.8771
0.263,12.5,0.0,2279.0,4.98,1188.51,309.662,1.16945,663.186,663.031,-14.3302,310.348,0.103695,54.7183,54.7183,0.0722131,717.891,717.749,-14.258
0.513,12.5,0.0,2278.0,5.01,1195.14,309.837,1.18026,669.52,669.347,-15.2389,310.507,0.105192,55.5171,55.5166,-0.230404,725.029,724.864,-15.4693
0.763,12.5,0.0,2279.0,4.97,1186.12,310.549,1.17541,664.539,664.38,-14.5467,311.194,0.104739,54.9337,54.9336,-0.102276,719.462,719.313,-14.649
1.013,12.5,0.0,2278.0,5.0,1192.76,310.228,1.18798,669.005,668.785,-17.1482,310.809,0.104126,54.9721,54.9721,-0.0377417,723.961,723.757,-17.1859
1.263,12.5,0.0,2279.0,4.94,1178.96,310.373,1.17108,662.334,662.148,-15.6932,311.068,0.102646,54.5007,54.4999,-0.303169,716.826,716.648,-15.9964
1.513,12.5,0.0,2278.0,4.99,1190.37,310.156,1.17983,667.796,667.619,-15.3527,310.875,0.104449,55.3649,55.3648,0.0650172,723.146,722.984,-15.2877
1.763,12.5,0.0,2279.0,4.98,1188.51,309.945,1.16582,662.409,662.238,-15.0906,310.627,0.104585,54.8439,54.8436,-0.179192,717.244,717.081,-15.2698
2.013,12.5,0.0,2278.0,5.02,1197.53,310.731,1.17723,665.282,665.077,-16.5111,311.372,0.102522,54.4035,54.4033,0.167345,719.666,719.48,-16.3437
2.263,12.5,0.0,2278.0,4.98,1187.99,310.123,1.17348,665.486,665.341,-13.8971,310.727,0.105861,55.5207,55.5193,-0.398656,721.002,720.86,-14.2957
2.513,12.5,0.0,2278.0,4.95,1180.83,309.737,1.17761,666.25,666.081,-15.0156,310.338,0.103315,54.8991,54.8991,0.0210904,721.136,720.98,-14.9945
2.763,12.5,0.0,2279.0,4.98,1188.51,309.592,1.17116,662.129,661.948,-15.4564,310.24,0.104472,55.23,55.2299,0.117412,717.342,717.178,-15.339
3.013,12.5,0.0,2278.0,4.97,1185.6,308.218,1.17352,663.911,663.8,-12.1253,308.802,0.105641,55.3871,55.3868,-0.205534,719.292,719.187,-12.3308
3.263,12.5,0.0,2278.0,5.0,1192.76,310.193,1.19278,670.31,670.173,-13.5764,310.8,0.106858,55.1129,55.1118,0.352586,725.405,725.285,-13.2238
3.513,12.5,0.0,2278.0,4.96,1183.22,311.861,1.19553,665.832,665.692,-13.6413,312.394,0.108802,55.9112,55.9095,0.433528,721.723,721.602,-13.2078
3.763,12.5,0.0,2280.0,4.94,1179.48,312.177,1.20024,665.342,665.192,-14.1336,312.736,0.109646,56.0811,56.0803,0.30451,721.405,721.273,-13.8291
4.013,12.5,0.0,2278.0,4.97,1185.6,312.68,1.20468,667.874,667.76,-12.3622,313.176,0.109912,56.4554,56.454,0.394255,724.312,724.214,-11.968
4.263,12.5,0.0,2278.0,4.95,1180.83,312.463,1.20324,665.464,665.31,-14.3088,313.002,0.108777,55.7792,55.7751,0.673945,721.214,721.086,-13.6349
4.513,12.5,0.0,2278.0,4.95,1180.83,312.297,1.19866,662.978,662.869,-12.0097,312.835,0.108528,55.9474,55.9468,0.2467,718.912,718.816,-11.763
4.763,12.5,0.0,2279.0,4.96,1183.74,311.135,1.17787,666.408,666.252,-14.4365,311.831,0.102098,54.2239,54.2233,-0.248914,720.625,720.475,-14.6854
5.013,12.5,0.0,2278.0,4.95,1180.83,311.296,1.17375,664.485,664.36,-12.8868,312.015,0.104307,55.0441,55.0404,-0.640377,719.528,719.401,-13.5272
5.263,12.5,0.0,2279.0,4.9,1169.42,310.827,1.17369,665.354,665.184,-15.0293,311.52,0.104504,55.4344,55.4312,-0.596458,720.785,720.616,-15.6258
5.513,12.5,0.0,2280.0,4.92,1174.7,311.396,1.17339,663.99,663.853,-13.4853,312.054,0.103579,54.8603,54.8592,-0.34579,718.845,718.712,-13.8311
5.763,12.5,2.08,2354.0,1.31,322.928,51.347,1.88165,235.043,-52.2488,229.162,52.1605,0.90885,109.307,-109.3,1.22818,281.386,-161.549,230.39
6.013,12.5,7.36,2454.0,1.46,375.194,51.3099,1.9182,242.955,-55.3813,236.559,52.1198,0.893862,108.951,-108.948,0.788396,288.683,-164.329,237.348
6.263,12.5,11.68,2478.0,4.78,1240.39,307.821,0.857086,477.332,476.862,21.1744,308.481,0.26695,24.0275,24.0176,0.690644,501.357,500.88,21.8651
