t/s.1,Ug_a,Ug_b,Ug_c,Ilsc_a,Ilsc_b,Ilsc_c,Imsc_a,Imsc_b,Imsc_c,Is_a,Is_b,Is_c,Ig_a,Ig_b,Ig_c,Udc,Ug_pos_d,Ug_pos_q,Ilsc_pos_d,Ilsc_pos_q,Imsc_pos_d,Imsc_pos_q,Is_pos_d,Is_pos_q,Ig_pos_d,Ig_pos_q,Ug_neg_d,Ug_neg_q,Ilsc_neg_d,Ilsc_neg_q,Imsc_neg_d,Imsc_neg_q,Is_neg_d,Is_neg_q,Ig_neg_d,Ig_neg_q,n
0.0,-0.753673,-0.152637,0.90631,-0.0667389,0.020811,0.0459278,0.734345,-0.927503,0.193157,-0.816914,0.325731,0.491182,-0.883652,0.346542,0.53711,1.01268,1.00342,0,-0.0574951,0.00378418,0.793945,-0.474365,-0.785889,0.0670166,-0.843384,0.0708008,-0.0516357,0.0020752,-0.00366211,-0.0012207,0.0219727,0.00109863,-0.0280762,0.00549316,-0.0317383,0.00427246,1.26575
0.002,-0.198897,-0.74083,0.939726,-0.0251168,-0.0523864,0.0775032,0.59126,-0.944279,0.353019,-0.486012,-0.348136,0.834148,-0.511129,-0.400523,0.911651,0.99964,0.973999,0,-0.076416,-0.0102539,0.876709,-0.43457,-0.848145,0.00646973,-0.924561,-0.00378418,0.000732422,0.0297852,0.00939941,0.0045166,-0.00354004,-0.0327148,0.0169678,0.0234375,0.0263672,0.0279541,1.26575
0.004,0.54487,-1.00216,0.457293,0.0100467,-0.0832442,0.0731975,0.418612,-0.964651,0.546038,0.0930661,-0.77038,0.677314,0.103113,-0.853625,0.750512,0.99964,1.00232,0,-0.0793457,-0.00354004,0.8302,-0.463745,-0.842651,0.0184326,-0.921997,0.0148926,0.00012207,-0.0045166,0.010376,0.00878906,-0.013916,0.0162354,0.00830078,0.00195312,0.0186768,0.0107422,1.26575
0.006,0.967049,-0.695347,-0.271702,0.0688917,-0.0796561,0.0107643,0.238869,-0.927503,0.688633,0.651463,-0.782445,0.130982,0.720354,-0.862101,0.141746,0.99885,0.998779,0,-0.0760498,-0.00390625,0.859009,-0.463501,-0.844604,0.0375977,-0.920654,0.0336914,0.0214844,0.00195312,0.00439453,0.0142822,0.0109863,0.00695801,-0.0175781,0.0213623,-0.0131836,0.0356445,1.26575
0.008,0.837499,0.00616716,-0.843666,0.091138,-0.0516688,-0.0394692,0.127712,-0.874776,0.747064,0.828978,-0.324008,-0.50497,0.920116,-0.375677,-0.544439,0.99885,0.993774,0,-0.0854492,0.00708008,0.863647,-0.441895,-0.864136,-0.00683594,-0.949585,0.000244141,-0.0281982,-0.0124512,-0.0020752,0.00231934,-0.0290527,0.0360107,0.0252686,-0.0396729,0.0231934,-0.0373535,1.26587
0.01,0.319301,0.65526,-0.974562,0.0545393,0.00789384,-0.0624331,-0.120617,-0.733374,0.853991,0.541162,0.267134,-0.808296,0.595701,0.275028,-0.870729,1.00003,0.993408,0,-0.0770264,0.0107422,0.822266,-0.353027,-0.796875,-0.0795898,-0.873901,-0.0688477,-0.00866699,0.0183105,-0.00378418,-0.00280762,0.0455322,-0.010376,-0.0324707,-0.00952148,-0.0362549,-0.0123291,1.26587
0.012,-0.393983,0.985974,-0.591991,0.0064586,0.058845,-0.0653036,-0.320463,-0.641103,0.961566,0.0258517,0.751423,-0.777274,0.0323103,0.810268,-0.842578,1.00003,0.96814,0,-0.0808105,0.00158691,0.876465,-0.440918,-0.862671,-0.000488281,-0.943481,0.00109863,-0.0220947,0.0177002,-0.0115967,-0.00268555,-0.00305176,0.00012207,0.0273438,-0.0115967,0.0157471,-0.0142822,1.26587
0.014,-0.911419,0.738517,0.172902,-0.0337282,0.0660212,-0.032293,-0.500206,-0.479329,0.979536,-0.553226,0.853106,-0.29988,-0.586954,0.919127,-0.332173,1.00201,1.01599,0,-0.0629883,0.00976562,0.845581,-0.475708,-0.851929,0.06604,-0.914917,0.0758057,0.03125,0.0472412,0.000366211,0.000854492,0.000976562,0.0090332,0.013916,0.0144043,0.0142822,0.0152588,1.26587
0.016,-0.907608,0.13799,0.769618,-0.0667389,0.0229639,0.0437749,-0.594808,-0.339126,0.933933,-0.823807,0.441202,0.382605,-0.890546,0.464166,0.42638,1.00241,0.972534,0,-0.0664062,-0.00610352,0.853271,-0.393188,-0.861206,-0.0158691,-0.927612,-0.0219727,0.000244141,-0.00500488,0.010376,-0.00244141,-0.0395508,-0.00158691,0.0473633,-0.020874,0.0577393,-0.0233154,1.26587
0.018,-0.408462,-0.588193,0.996654,-0.0466454,-0.0193758,0.0660212,-0.71779,-0.174955,0.892745,-0.599759,-0.206814,0.806573,-0.646405,-0.226189,0.872594,1.00003,0.998779,0,-0.0666504,-0.0012207,0.884644,-0.400146,-0.864868,-0.0493164,-0.931519,-0.0505371,-0.0224609,0.0216064,0.0102539,-0.00720215,-0.0249023,0.00500488,0.0349121,0.0196533,0.045166,0.0124512,1.26587
0.02,0.295678,-0.977494,0.681817,0.0100467,-0.0760679,0.0660212,-0.85851,0.0383464,0.820163,-0.110301,-0.689378,0.799679,-0.100254,-0.765446,0.8657,0.99885,0.979248,0,-0.0797119,-0.0145264,0.842896,-0.415039,-0.816162,-0.0290527,-0.895874,-0.0435791,-0.0262451,0.00610352,0.0020752,0.0032959,-0.0360107,0.0133057,0.0394287,-0.0217285,0.0415039,-0.0184326,1.26587
