t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var],Unnamed: 20
3.012,12.5,0,2279,5.02,1198.05,314.919,1.23684,681.789,681.592,-16.4013,315.4,0.114466,60.4921,60.4719,-1.56602,742.281,742.064,-17.9673,
3.262,12.5,0,2279,4.97,1186.12,315.475,1.23585,682.256,682.096,-14.7985,315.98,0.113696,60.3925,60.3692,-1.67624,742.648,742.465,-16.4748,
3.512,12.5,0,2280,5.0,1193.81,315.887,1.23606,682.904,682.665,-18.0621,316.43,0.113195,60.059,60.0332,-1.75933,742.962,742.698,-19.8215,
3.762,12.5,0,2279,5.0,1193.28,316.028,1.24042,681.733,681.58,-14.4579,316.501,0.114645,61.0137,60.9775,-2.10101,742.742,742.557,-16.5589,
4.012,12.5,0,2279,4.99,1190.9,315.994,1.23312,681.656,681.433,-17.4454,316.497,0.11335,59.9831,59.9599,-1.66785,741.639,741.393,-19.1133,
4.262,12.5,0,2279,4.99,1190.9,316.011,1.2403,682.866,682.695,-15.2922,316.532,0.113554,59.9924,59.9564,-2.07825,742.854,742.651,-17.3704,
4.512,12.5,0,2279,4.99,1190.9,316.706,1.23275,678.75,678.544,-16.7349,317.211,0.114384,60.3502,60.3283,-1.62465,739.1,738.872,-18.3596,
4.762,12.5,0,2280,4.97,1186.64,317.073,1.24014,682.591,682.419,-15.3353,317.553,0.113723,60.5344,60.5062,-1.84806,743.124,742.925,-17.1834,
5.012,12.5,0,2278,5.01,1195.14,317.314,1.23278,677.636,677.475,-14.7513,317.859,0.114016,60.3492,60.3281,-1.59667,737.984,737.803,-16.3479,
5.262,12.5,0,2280,4.98,1189.03,317.086,1.23759,680.031,679.89,-13.8799,317.649,0.114616,60.7419,60.7099,-1.97085,740.769,740.599,-15.8507,
5.512,12.5,0,2279,4.96,1183.74,316.908,1.23238,677.582,677.481,-11.7168,317.405,0.111026,59.4333,59.4147,-1.48684,737.014,736.895,-13.2037,
5.762,12.5,0,2279,4.96,1183.74,316.959,1.24637,684.886,684.777,-12.2022,317.48,0.113522,60.268,60.2426,-1.75029,745.151,745.02,-13.9525,
6.012,12.5,0,2279,5.0,1193.28,317.766,1.23657,681.831,681.678,-14.431,318.336,0.112235,59.4835,59.4615,-1.61612,741.313,741.139,-16.0471,
6.262,12.5,0,2280,4.93,1177.09,317.929,1.23787,681.354,681.226,-13.2025,318.498,0.112728,60.0476,60.0182,-1.87916,741.397,741.244,-15.0817,
6.512,12.5,0,2278,5.01,1195.14,317.712,1.2318,682.644,682.494,-14.317,318.273,0.114197,60.5479,60.525,-1.66373,743.191,743.019,-15.9807,
6.762,12.5,0,2280,4.95,1181.87,317.899,1.2393,682.547,682.427,-12.7807,318.513,0.112069,59.6771,59.6431,-2.01468,742.218,742.071,-14.7954,
7.012,12.5,0,2278,5.0,1192.76,318.076,1.23003,683.639,683.49,-14.274,318.679,0.11372,60.0877,60.0675,-1.55795,743.726,743.558,-15.832,
7.262,12.5,0,2280,4.97,1186.64,318.029,1.23088,681.84,681.732,-12.127,318.59,0.1143,60.4477,60.414,-2.0178,742.281,742.146,-14.1448,
7.512,12.5,0,2279,5.0,1193.28,317.733,1.2179,678.673,678.513,-14.7545,318.317,0.11073,58.6519,58.6413,-1.11514,737.325,737.154,-15.8697,
7.762,12.5,0,2280,4.96,1184.25,317.669,1.24478,688.95,688.78,-15.3015,318.301,0.112253,59.8017,59.7698,-1.95326,748.748,748.549,-17.2547,
8.012,12.5,0,2278,5.04,1202.3,317.821,1.22702,682.958,682.832,-13.1512,318.418,0.111008,59.1151,59.0966,-1.47798,742.073,741.928,-14.6292,
8.262,12.5,0,2280,4.95,1181.87,317.793,1.22963,682.555,682.432,-12.9182,318.402,0.112249,59.8544,59.831,-1.67114,742.407,742.263,-14.5894,
8.512,12.5,0,2279,5.02,1198.05,317.594,1.22534,683.96,683.799,-14.8046,318.242,0.112301,60.1177,60.0956,-1.62953,744.077,743.895,-16.4341,
8.762,12.5,0,2280,4.99,1191.42,317.85,1.23146,683.502,683.354,-14.2174,318.454,0.11068,59.1853,59.1717,-1.26449,742.687,742.525,-15.4819,
9.012,12.5,0,2279,5.01,1195.67,317.52,1.22531,682.809,682.665,-13.9876,318.103,0.111429,59.2539,59.2348,-1.50379,742.062,741.9,-15.4914,
9.262,12.5,0,2280,4.98,1189.03,317.248,1.23476,684.298,684.174,-13.0032,317.895,0.113322,60.3143,60.2993,-1.34787,744.612,744.474,-14.3511,
9.512,12.5,0,2279,5.0,1193.28,316.807,1.21796,680.266,680.097,-15.192,317.501,0.112483,59.9194,59.9074,-1.20022,740.186,740.004,-16.3922,
9.762,12.5,0,2280,4.97,1186.64,316.782,1.23478,686.847,686.718,-13.2859,317.442,0.11126,59.6252,59.6068,-1.48203,746.471,746.325,-14.7679,
10.012,12.5,0,2280,5.0,1193.81,316.906,1.21602,681.273,681.15,-12.949,317.542,0.111207,59.5869,59.5715,-1.35734,740.86,740.722,-14.3064,
10.262,12.5,0,2280,4.97,1186.64,316.578,1.22247,682.536,682.423,-12.4281,317.295,0.113617,60.7032,60.6891,-1.30886,743.239,743.112,-13.737,
10.512,12.5,0,2279,5.04,1202.83,316.1,1.20975,679.922,679.764,-14.6824,316.763,0.111438,59.809,59.7972,-1.191,739.731,739.561,-15.8734,
10.762,12.5,0,2280,4.99,1191.42,315.875,1.22402,684.788,684.678,-12.293,316.55,0.11167,59.3739,59.352,-1.61549,744.16,744.03,-13.9085,
11.012,12.5,0,2279,5.04,1202.83,315.8,1.21027,680.961,680.82,-13.8626,316.475,0.110304,59.3597,59.3482,-1.166,740.321,740.169,-15.0286,
11.262,12.5,0,2280,4.99,1191.42,314.998,1.21031,684.909,684.785,-13.0506,315.676,0.110573,59.3181,59.3111,-0.910955,744.227,744.096,-13.9615,
11.512,12.5,0,2280,5.01,1196.19,314.735,1.2093,682.675,682.537,-13.7082,315.375,0.111685,59.9168,59.9109,-0.844536,742.591,742.448,-14.5527,
11.762,12.5,0,2280,4.99,1191.42,314.889,1.21267,685.64,685.518,-12.9367,315.547,0.109979,58.9137,58.9103,-0.639771,744.552,744.429,-13.5765,
12.012,12.5,0,2279,5.01,1195.67,314.386,1.20898,683.823,683.682,-13.8628,315.068,0.111861,60.0717,60.0687,-0.599027,743.891,743.751,-14.4618,
12.262,12.5,0,2280,4.98,1189.03,314.054,1.20856,685.716,685.591,-13.0927,314.701,0.111169,59.32,59.3131,-0.902443,745.036,744.905,-13.9951,
12.512,12.5,0,2280,4.99,1191.42,313.604,1.20779,684.527,684.398,-13.3185,314.306,0.110544,60.0289,60.0247,-0.704091,744.555,744.423,-14.0226,
12.762,12.5,0,2281,4.98,1189.55,313.249,1.20573,683.476,683.363,-12.462,313.976,0.110611,59.5047,59.5044,-0.19651,742.975,742.867,-12.6585,
13.012,12.5,0,2280,4.99,1191.42,314.0,1.21557,686.448,686.325,-13.0172,314.659,0.11042,59.1997,59.1951,-0.742728,745.647,745.52,-13.7599,
13.262,12.5,0,2279,5.01,1195.67,314.05,1.20166,681.698,681.591,-12.1319,314.716,0.111235,59.725,59.7212,-0.669513,741.422,741.312,-12.8014,
13.512,12.5,0,2279,5.02,1198.05,313.796,1.21341,685.29,685.18,-12.3024,314.481,0.110849,59.758,59.7549,-0.612346,745.047,744.935,-12.9147,
13.762,12.5,0,2280,4.99,1191.42,313.664,1.20664,683.817,683.688,-13.2622,314.303,0.110572,59.7539,59.7494,-0.733883,743.57,743.438,-13.9961,
14.012,12.5,0,2280,4.97,1186.64,313.255,1.20761,684.083,683.923,-14.7774,313.903,0.110542,59.8789,59.8781,-0.304378,743.954,743.801,-15.0818,
14.262,12.5,0,2280,4.98,1189.03,312.834,1.20766,683.688,683.563,-13.053,313.525,0.110263,59.3521,59.3491,-0.596211,743.037,742.912,-13.6492,
14.512,12.5,0,2280,4.98,1189.03,312.301,1.20842,684.719,684.568,-14.3915,313.0,0.110065,59.1009,59.0974,-0.637784,743.817,743.665,-15.0293,
14.762,12.5,0,2280,4.99,1191.42,312.196,1.19708,680.596,680.509,-10.8683,312.832,0.111814,59.8839,59.8814,-0.544365,740.478,740.39,-11.4126,
15.012,12.5,0,2280,5.01,1196.19,311.943,1.20389,684.142,684.035,-12.0792,312.59,0.111281,59.8512,59.8481,-0.609143,743.991,743.883,-12.6883,
15.262,12.5,0,2281,4.97,1187.16,311.559,1.20316,684.967,684.877,-11.1022,312.273,0.110457,59.214,59.2108,-0.612188,744.18,744.087,-11.7143,
15.512,12.5,0,2279,5.0,1193.28,311.297,1.2046,685.712,685.599,-12.3975,311.927,0.109719,59.1849,59.1779,-0.914064,744.896,744.777,-13.3116,
15.762,12.5,0,2280,4.96,1184.25,311.262,1.20169,683.111,683.014,-11.5112,311.873,0.112964,60.1681,60.1656,-0.548105,743.277,743.179,-12.0593,
16.012,12.5,0,2279,5.04,1202.83,310.767,1.2047,685.146,685.026,-12.8084,311.435,0.108983,58.5626,58.5592,-0.6339,743.707,743.586,-13.4423,
16.262,12.5,0,2279,4.98,1188.51,310.853,1.2045,687.926,687.826,-11.7197,311.503,0.112701,60.3981,60.3929,-0.790913,748.324,748.219,-12.5106,
16.512,12.5,0,2279,5.04,1202.83,310.58,1.21006,684.485,684.34,-14.0875,311.211,0.109805,59.2055,59.2054,-0.0929873,743.68,743.545,-14.1805,
16.762,12.5,0,2279,4.99,1190.9,310.288,1.20239,684.963,684.865,-11.6265,310.982,0.112292,59.89,59.8897,-0.191239,744.848,744.755,-11.8177,
17.012,12.5,0,2279,5.04,1202.83,310.04,1.20973,685.754,685.594,-14.8407,310.712,0.110269,59.471,59.4707,-0.176549,745.216,745.065,-15.0172,
17.262,12.5,0,2280,4.99,1191.42,309.817,1.20202,683.763,683.647,-12.5688,310.408,0.112099,60.0517,60.0514,-0.207839,743.808,743.699,-12.7766,
17.512,12.5,0,2279,5.03,1200.44,309.773,1.21354,686.842,686.697,-14.0882,310.368,0.109994,58.7558,58.7554,0.218457,745.581,745.452,-13.8698,
17.762,12.5,0,2280,5.0,1193.81,309.945,1.20782,687.069,686.946,-13.0206,310.611,0.113763,60.7859,60.7853,-0.269055,747.849,747.731,-13.2897,
18.012,12.5,0,2279,5.0,1193.28,309.865,1.21184,685.443,685.267,-15.5663,310.52,0.110484,59.1764,59.176,-0.217843,744.61,744.443,-15.7841,
18.262,12.5,0,2279,5.01,1195.67,310.038,1.21335,687.15,686.996,-14.5582,310.643,0.112257,59.7308,59.7308,0.0150422,746.868,746.727,-14.5432,
18.512,12.5,0,2280,4.99,1191.42,309.545,1.20468,683.419,683.262,-14.6419,310.209,0.110828,58.9453,58.9452,-0.12612,742.354,742.207,-14.768,
18.762,12.5,0,2280,4.98,1189.03,309.866,1.20839,686.758,686.625,-13.5037,310.475,0.112788,60.0807,60.0795,-0.386805,746.834,746.705,-13.8905,
19.012,12.5,0,2280,4.99,1191.42,309.864,1.21245,684.656,684.481,-15.4788,310.434,0.110916,59.1803,59.1802,-0.0784344,743.824,743.662,-15.5572,
19.262,12.5,0,2280,5.01,1196.19,309.859,1.20775,684.867,684.718,-14.2536,310.428,0.112447,59.5337,59.5336,0.0603049,744.387,744.252,-14.1933,
19.512,12.5,0,2279,4.99,1190.9,310.038,1.21228,684.781,684.649,-13.4492,310.611,0.1124,59.7552,59.7552,-0.0410563,744.527,744.404,-13.4902,
19.762,12.5,0,2280,4.99,1191.42,309.932,1.21174,685.875,685.763,-12.3865,310.525,0.113852,59.954,59.954,-0.0307084,745.82,745.717,-12.4172,
20.012,12.5,0,2280,4.97,1186.64,310.12,1.22081,687.162,687.032,-13.3733,310.667,0.112606,59.325,59.3243,0.287367,746.471,746.356,-13.086,
20.262,12.5,0,2279,5.01,1195.67,310.181,1.21407,684.866,684.75,-12.5688,310.8,0.114757,60.6924,60.6924,0.0151785,745.549,745.443,-12.5536,
20.512,12.5,0,2279,5.0,1193.28,310.567,1.22308,683.924,683.815,-12.2228,311.108,0.11355,59.7441,59.7423,0.467469,743.65,743.557,-11.7553,
20.762,12.5,0,2279,4.98,1188.51,310.958,1.22524,688.322,688.229,-11.3283,311.424,0.114791,60.5264,60.5259,-0.240925,748.844,748.755,-11.5692,
21.012,12.5,0,2280,4.97,1186.64,311.266,1.22754,686.835,686.7,-13.6224,311.813,0.115197,60.1041,60.1035,0.266544,746.923,746.804,-13.3558,
21.262,12.5,0,2279,4.98,1188.51,311.007,1.22229,683.2,683.069,-13.3481,311.537,0.113675,60.0265,60.0265,0.0441244,743.215,743.096,-13.304,
21.512,12.5,0,2281,5.01,1196.72,310.629,1.22804,687.959,687.784,-15.5247,311.185,0.114455,59.965,59.9644,0.258655,747.904,747.748,-15.266,
21.762,12.5,0,2281,5.0,1194.33,310.807,1.2186,686.938,686.826,-12.4336,311.367,0.114547,60.0921,60.0908,0.389677,747.013,746.916,-12.0439,
22.012,12.5,0,2280,4.99,1191.42,311.165,1.2222,687.659,687.486,-15.432,311.703,0.114918,59.8557,59.8557,-0.0134441,747.501,747.341,-15.4454,
22.262,12.5,0,2281,5.0,1194.33,311.263,1.22885,690.009,689.88,-13.3413,311.754,0.115234,60.0427,60.0423,0.22063,750.037,749.922,-13.1207,
22.512,12.5,0,2282,4.97,1187.68,311.06,1.21923,685.406,685.245,-14.8336,311.571,0.115969,60.0729,60.0723,0.285036,745.459,745.317,-14.5485,
22.762,12.5,0,2280,4.99,1191.42,311.562,1.22936,687.466,687.317,-14.3355,312.088,0.116558,60.6465,60.6462,0.194779,748.097,747.963,-14.1407,
23.012,12.5,0,2280,4.98,1189.03,311.813,1.22534,686.039,685.842,-16.4707,312.333,0.11543,59.4659,59.4657,0.14952,745.486,745.307,-16.3211,
23.262,12.5,0,2279,5.02,1198.05,312.267,1.22897,686.333,686.151,-15.7878,312.775,0.115168,59.7766,59.7761,0.246279,746.089,745.928,-15.5415,
23.512,12.5,0,2279,5.01,1195.67,312.812,1.22794,684.354,684.182,-15.3182,313.334,0.115781,59.7672,59.7658,0.405779,744.098,743.948,-14.9124,
23.762,12.5,0,2281,5.0,1194.33,312.845,1.22892,683.664,683.481,-15.816,313.338,0.11535,60.0864,60.0861,0.175683,743.732,743.567,-15.6403,
24.012,12.5,0,2279,5.03,1200.44,313.1,1.22575,683.418,683.229,-16.0379,313.59,0.116261,60.4225,60.4216,0.338827,743.817,743.651,-15.6991,
24.262,12.5,0,2279,5.02,1198.05,313.485,1.23977,686.159,686.018,-13.9098,313.958,0.116669,60.8199,60.8185,0.419587,746.958,746.837,-13.4902,
24.512,12.5,0,2280,4.96,1184.25,313.927,1.23331,685.972,685.789,-15.8367,314.442,0.115494,59.8256,59.8245,0.368303,745.774,745.613,-15.4684,
24.762,12.5,0,2280,5.01,1196.19,314.452,1.24386,687.523,687.376,-14.2341,314.832,0.117921,60.9572,60.9556,0.432612,748.459,748.332,-13.8015,
25.012,12.5,0,2280,4.96,1184.25,314.809,1.24019,688.821,688.636,-15.9822,315.253,0.116288,59.753,59.7507,0.527529,748.546,748.386,-15.4547,
25.262,12.5,0,2279,5.0,1193.28,314.791,1.24597,687.856,687.728,-13.3083,315.246,0.116624,60.8341,60.8319,0.518186,748.669,748.56,-12.7901,
25.512,12.5,0,2280,4.97,1186.64,315.093,1.23774,685.651,685.511,-13.8511,315.555,0.116022,59.9837,59.9835,0.187865,745.619,745.494,-13.6632,
25.762,12.5,0,2278,5.03,1199.91,315.519,1.24576,687.498,687.391,-12.1398,315.921,0.117763,60.7732,60.7731,0.113779,748.261,748.164,-12.026,
26.012,12.5,0,2279,4.98,1188.51,315.98,1.23507,685.264,685.079,-15.9191,316.38,0.115858,59.9333,59.9312,0.494755,745.17,745.011,-15.4243,
26.262,12.5,0,2279,5.01,1195.67,316.235,1.24763,686.811,686.666,-14.1143,316.709,0.117118,60.6093,60.6086,0.295395,747.403,747.275,-13.8189,
26.512,12.5,0,2283,4.96,1185.81,316.045,1.23421,685.163,684.961,-16.6072,316.513,0.117073,60.2114,60.2097,0.45662,745.346,745.171,-16.1506,
26.762,12.5,0,2279,5.0,1193.28,317.005,1.23977,685.914,685.745,-15.2071,317.421,0.11624,59.872,59.8716,0.22673,745.767,745.617,-14.9803,
27.012,12.5,0,2283,4.96,1185.81,316.886,1.24118,688.748,688.53,-17.3393,317.341,0.116679,60.0621,60.0579,0.710246,748.772,748.588,-16.6291,
27.262,12.5,0,2278,5.03,1199.91,317.231,1.23954,684.311,684.181,-13.3616,317.679,0.117776,60.7082,60.7079,0.1953,745.005,744.889,-13.1663,
27.512,12.5,0,2280,4.96,1184.25,317.595,1.24338,688.001,687.858,-14.028,318.059,0.118171,61.1032,61.1032,-0.00267824,749.093,748.961,-14.0307,
27.762,12.5,0,2278,5.02,1197.53,317.772,1.2488,688.143,687.993,-14.3671,318.246,0.116403,60.2087,60.2086,0.0834452,748.338,748.201,-14.2836,
28.012,12.5,0,2280,4.99,1191.42,318.054,1.24606,688.973,688.812,-14.878,318.559,0.11672,60.3747,60.3739,0.323736,749.327,749.186,-14.5542,
28.262,12.5,0,2278,5.03,1199.91,318.074,1.23403,682.01,681.871,-13.7417,318.557,0.118165,60.9261,60.9258,0.195179,742.921,742.797,-13.5465,
28.512,12.5,0,2280,4.98,1189.03,318.102,1.24493,690.688,690.458,-17.8451,318.522,0.118643,61.0955,61.0952,0.200932,751.76,751.553,-17.6442,
28.762,12.5,0,2279,5.02,1198.05,318.162,1.24173,684.434,684.295,-13.8171,318.599,0.118171,61.1711,61.1706,0.258522,745.588,745.465,-13.5586,
29.012,12.5,0,2279,4.98,1188.51,318.345,1.24393,686.506,686.371,-13.6117,318.789,0.118161,61.472,61.4717,-0.195042,747.97,747.843,-13.8068,
29.262,12.5,0,2282,5.01,1197.24,318.451,1.24585,685.6,685.463,-13.6924,318.946,0.117635,60.8141,60.8141,0.0684426,746.402,746.277,-13.6239,
29.512,12.5,0,2280,4.98,1189.03,318.621,1.24211,686.254,686.094,-14.8171,319.104,0.117716,61.1221,61.122,-0.130965,747.365,747.216,-14.9481,
29.762,12.5,0,2279,5.01,1195.67,318.362,1.24685,686.04,685.93,-12.284,318.839,0.117608,61.0494,61.049,-0.210794,747.083,746.979,-12.4948,
30.012,12.5,0,2282,4.99,1192.46,318.538,1.24515,689.074,688.915,-14.8333,319.036,0.118486,60.7021,60.7011,-0.339647,749.769,749.616,-15.1729,
30.262,12.5,0,2278,5.04,1202.3,318.725,1.24207,683.849,683.732,-12.6876,319.267,0.118752,61.4623,61.4622,-0.13536,745.304,745.194,-12.8229,
30.512,12.5,0,2280,5.01,1196.19,318.574,1.24053,688.577,688.455,-12.9882,319.078,0.117103,60.4523,60.4492,-0.611087,749.028,748.904,-13.5993,
30.762,12.5,0,2279,5.02,1198.05,318.845,1.23286,685.233,685.122,-12.3211,319.34,0.118044,61.0201,61.0194,-0.280585,746.248,746.141,-12.6016,
31.012,12.5,0,2280,4.98,1189.03,318.676,1.23616,687.372,687.201,-15.3397,319.202,0.11838,60.6594,60.6592,-0.139057,748.02,747.86,-15.4788,
31.262,12.5,0,2279,5.02,1198.05,318.854,1.23926,684.842,684.696,-14.135,319.357,0.117759,60.7259,60.7258,-0.0722754,745.558,745.422,-14.2073,
31.512,12.5,0,2280,4.99,1191.42,318.677,1.22963,685.588,685.42,-15.1549,319.233,0.117943,60.5493,60.5479,-0.411319,746.13,745.968,-15.5662,
31.762,12.5,0,2279,4.99,1190.9,318.609,1.23218,683.798,683.712,-10.8333,319.138,0.118771,61.6291,61.6275,-0.449274,745.425,745.34,-11.2825,
32.012,12.5,0,2280,5.0,1193.81,318.634,1.23205,687.253,687.077,-15.5386,319.115,0.117651,60.1603,60.1599,-0.216692,747.403,747.237,-15.7553,
32.262,12.5,0,2279,4.99,1190.9,318.771,1.23581,685.292,685.184,-12.1857,319.244,0.117748,61.372,61.3708,-0.368842,746.66,746.555,-12.5546,
32.512,12.5,0,2280,5.02,1198.58,318.53,1.23398,687.825,687.667,-14.7393,319.088,0.117069,60.7899,60.7887,-0.380637,748.609,748.456,-15.12,
32.762,12.5,0,2280,4.96,1184.25,318.487,1.23427,685.577,685.428,-14.2781,319.048,0.118977,61.9835,61.9805,-0.608539,747.557,747.409,-14.8866,
33.012,12.5,0,2279,5.0,1193.28,318.225,1.22234,684.049,683.899,-14.3543,318.761,0.116841,60.51,60.5091,-0.344072,744.553,744.408,-14.6984,
33.262,12.5,0,2280,4.97,1186.64,318.504,1.23611,686.871,686.734,-13.7005,319.017,0.117998,61.657,61.6561,-0.316481,748.522,748.39,-14.017,
33.512,12.5,0,2281,4.96,1184.77,317.903,1.22467,685.069,684.843,-17.602,318.448,0.115936,60.1882,60.1873,-0.336085,745.246,745.03,-17.9381,
33.762,12.5,0,2279,5.0,1193.28,318.31,1.23245,688.627,688.501,-13.134,318.87,0.118901,61.8459,61.8423,-0.670789,750.471,750.344,-13.8048,
34.012,12.5,0,2280,4.96,1184.25,318.483,1.22858,687.659,687.451,-16.8918,318.981,0.116609,60.6334,60.632,-0.412658,748.283,748.083,-17.3044,
34.262,12.5,0,2280,4.98,1189.03,317.771,1.22732,684.695,684.504,-16.191,318.261,0.119924,61.9856,61.9841,-0.420982,746.673,746.488,-16.612,
34.512,12.5,0,2281,4.94,1180.0,317.985,1.23089,687.607,687.358,-18.4887,318.476,0.115665,60.1289,60.1283,-0.268873,747.722,747.487,-18.7575,
34.762,12.5,0,2281,4.96,1184.77,317.861,1.22303,684.623,684.463,-14.8085,318.412,0.119878,62.1219,62.1179,-0.702471,746.742,746.581,-15.511,
35.012,12.5,0,2281,4.9,1170.44,317.549,1.23441,689.38,689.15,-17.8208,318.115,0.116784,60.5045,60.5035,-0.342699,749.873,749.653,-18.1635,
35.262,12.5,0,2281,4.97,1187.16,317.25,1.22568,686.197,685.992,-16.7497,317.74,0.119121,61.8674,61.8655,-0.484441,748.056,747.858,-17.2342,
35.512,12.5,0,2281,4.95,1182.39,316.969,1.22215,684.026,683.877,-14.252,317.498,0.116203,61.1022,61.0971,-0.787508,745.126,744.975,-15.0395,
35.762,12.5,0,2280,4.98,1189.03,317.102,1.22042,685.952,685.818,-13.584,317.626,0.118139,61.8697,61.8654,-0.73386,747.82,747.683,-14.3179,
36.012,12.5,0,2282,4.94,1180.51,316.94,1.23028,688.134,687.924,-16.9943,317.447,0.115961,60.4932,60.4919,-0.402186,748.618,748.416,-17.3965,
36.262,12.5,0,2281,4.99,1191.94,316.874,1.22215,686.726,686.535,-16.2091,317.438,0.11656,60.6673,60.6609,-0.877735,747.391,747.196,-17.0868,
36.512,12.5,0,2281,4.97,1187.16,316.371,1.23085,689.898,689.68,-17.309,316.93,0.117008,61.2476,61.2407,-0.923083,751.142,750.921,-18.2321,
36.762,12.5,0,2281,4.95,1182.39,316.137,1.21487,683.546,683.426,-12.8068,316.595,0.11912,62.3054,62.2995,-0.859172,745.851,745.726,-13.666,
37.012,12.5,0,2281,4.96,1184.77,315.896,1.2279,690.644,690.465,-15.7025,316.347,0.115539,60.9684,60.9608,-0.9582,751.611,751.426,-16.6607,
37.262,12.5,0,2281,4.97,1187.16,315.335,1.2168,685.124,685.009,-12.5718,315.894,0.116843,61.8999,61.8938,-0.868611,747.024,746.903,-13.4404,
37.512,12.5,0,2281,4.95,1182.39,315.192,1.22169,688.656,688.477,-15.6827,315.753,0.115776,61.4382,61.4368,-0.420517,750.087,749.914,-16.1032,
37.762,12.5,0,2282,4.95,1182.9,315.144,1.21181,684.744,684.598,-14.1465,315.656,0.115896,61.1222,61.1137,-1.01786,745.866,745.712,-15.1644,
38.012,12.5,0,2281,4.97,1187.16,315.312,1.22032,688.038,687.851,-16.062,315.759,0.116373,61.4236,61.4211,-0.558091,749.456,749.272,-16.6201,
38.262,12.5,0,2282,4.94,1180.51,314.81,1.21132,685.578,685.441,-13.6887,315.285,0.116372,61.5461,61.5407,-0.817246,747.123,746.982,-14.5059,
38.512,12.5,0,2281,4.97,1187.16,314.801,1.22393,689.53,689.341,-16.147,315.295,0.117335,62.1507,62.1486,-0.518403,751.674,751.49,-16.6654,
38.762,12.5,0,2281,4.95,1182.39,314.122,1.20921,683.524,683.381,-13.9685,314.627,0.116901,61.8542,61.8485,-0.839217,745.377,745.23,-14.8077,
39.012,12.5,0,2281,4.96,1184.77,314.569,1.22314,688.664,688.447,-17.2824,315.047,0.115528,61.3646,61.3614,-0.623556,750.022,749.809,-17.9059,
39.262,12.5,0,2281,4.94,1180.0,314.216,1.20718,684.525,684.376,-14.2573,314.702,0.116814,61.8412,61.8345,-0.912797,746.365,746.211,-15.1701,
39.512,12.5,0,2281,4.97,1187.16,313.913,1.22261,688.209,687.982,-17.658,314.428,0.115546,61.5204,61.5119,-1.01731,749.727,749.494,-18.6753,
39.762,12.5,0,2281,4.95,1182.39,313.707,1.20595,683.433,683.288,-14.0825,314.254,0.120122,62.9626,62.9428,-1.5757,746.395,746.231,-15.6582,
40.012,12.5,0,2282,5.0,1194.85,313.456,1.21576,685.292,685.075,-17.2625,313.996,0.115383,61.2362,61.2231,-1.27105,746.528,746.298,-18.5335,
40.262,12.5,0,2282,4.93,1178.12,313.297,1.2041,685.082,684.936,-14.119,313.815,0.119429,62.6844,62.6646,-1.57592,747.765,747.601,-15.6949,
