t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2281.0,5.0,1194.33,314.611,1.21655,680.041,679.926,-12.4604,315.117,0.110292,57.9995,57.966,-1.97092,738.034,737.892,-14.4313
0.216,12.5,0.0,2281.0,4.96,1184.77,312.152,1.20063,675.343,675.217,-13.0148,312.753,0.109233,57.1538,57.1533,0.231336,732.482,732.371,-12.7835
0.466,12.5,0.0,2281.0,4.97,1187.16,314.105,1.20777,674.504,674.379,-13.0132,314.636,0.107703,56.8482,56.8167,-1.8912,731.347,731.195,-14.9044
0.716,12.5,0.0,2280.0,4.94,1179.48,315.754,1.2134,680.745,680.586,-14.6941,316.205,0.114269,58.5353,58.5339,-0.394668,739.274,739.12,-15.0888
0.966,12.5,0.0,2281.0,5.05,1206.27,313.553,1.20392,674.718,674.584,-13.441,314.157,0.106355,56.7764,56.7635,-1.21032,731.495,731.348,-14.6513
1.2,12.5,0.0,2280.0,4.97,1186.64,316.083,1.21705,679.428,679.293,-13.5504,316.571,0.113206,58.1351,58.1349,0.139618,737.55,737.428,-13.4108
1.404,12.5,0.0,2282.0,4.96,1185.29,313.718,1.20463,676.528,676.403,-13.0238,314.327,0.106149,56.9003,56.8907,-1.04291,733.428,733.293,-14.0667
1.654,12.5,0.0,2281.0,4.97,1187.16,316.193,1.21048,675.494,675.388,-11.9694,316.841,0.108747,57.7792,57.7552,-1.66343,733.27,733.143,-13.6328
1.904,12.5,0.0,2279.0,4.95,1181.35,315.588,1.21625,678.732,678.624,-12.1544,316.084,0.11452,58.9063,58.9062,-0.114982,737.632,737.53,-12.2694
2.154,12.5,0.0,2281.0,5.0,1194.33,311.543,1.20655,677.269,677.167,-11.7531,312.096,0.107425,57.0916,57.0658,-1.7154,734.357,734.233,-13.4685
2.388,12.5,0.0,2279.0,4.97,1186.12,314.731,1.22265,681.556,681.402,-14.4623,315.183,0.113361,58.0809,58.0789,0.487838,739.613,739.481,-13.9745
2.591,12.5,0.0,2280.0,4.93,1177.09,313.651,1.21831,681.21,681.077,-13.4255,314.256,0.107502,57.2533,57.2286,-1.68151,738.46,738.306,-15.107
2.841,12.5,0.0,2280.0,4.95,1181.87,315.708,1.21809,678.976,678.816,-14.7391,316.129,0.113705,58.4653,58.4596,-0.820896,737.44,737.276,-15.56
3.107,12.5,0.0,2279.0,5.03,1200.44,311.627,1.21647,683.048,682.912,-13.6145,312.207,0.110455,57.1544,57.1542,0.175338,740.188,740.066,-13.4391
3.341,12.5,0.0,2281.0,4.93,1177.61,312.89,1.20819,677.33,677.187,-13.9191,313.445,0.107778,56.8406,56.8136,-1.75101,734.168,734.001,-15.6701
3.591,12.5,0.0,2280.0,5.01,1196.19,314.288,1.22553,682.748,682.6,-14.2455,314.736,0.114973,58.396,58.3936,0.534666,741.12,740.993,-13.7108
3.841,12.5,0.0,2281.0,4.94,1180.0,313.872,1.20932,674.796,674.664,-13.3146,314.428,0.107125,57.2334,57.2055,-1.7861,732.025,731.87,-15.1007
4.091,12.5,0.0,2280.0,4.94,1179.48,316.291,1.22057,678.45,678.312,-13.6758,316.788,0.115557,59.1321,59.1318,-0.20829,737.574,737.444,-13.884
4.341,12.5,0.0,2281.0,4.97,1187.16,313.575,1.21356,680.612,680.477,-13.5516,314.219,0.1082,57.3087,57.2963,-1.19388,737.921,737.774,-14.7455
4.591,12.5,0.0,2279.0,5.02,1198.05,314.364,1.21381,678.595,678.474,-12.8124,314.789,0.112246,58.5427,58.5295,-1.24101,737.138,737.004,-14.0534
4.857,12.5,0.0,2282.0,4.97,1187.68,312.849,1.21039,678.717,678.595,-12.9099,313.458,0.108438,57.0468,57.0454,-0.399023,735.76,735.64,-13.3089
5.091,12.5,0.0,2280.0,4.96,1184.25,314.323,1.21899,679.135,678.935,-16.4895,314.706,0.112446,59.2351,59.2241,-1.13972,738.369,738.159,-17.6292
5.341,12.5,0.0,2281.0,4.93,1177.61,312.756,1.20546,677.582,677.455,-13.1233,313.362,0.108481,57.0212,57.021,-0.125276,734.595,734.476,-13.2486
5.591,12.5,0.16,2293.0,4.53,1087.75,116.587,2.64769,501.955,437.499,246.076,116.322,0.504351,173.423,7.4563,173.263,611.417,444.956,419.339
5.841,12.5,0.96,2307.0,4.55,1099.23,116.296,2.68836,520.175,455.399,251.384,116.149,0.506086,174.501,14.0914,173.931,633.494,469.491,425.316
6.091,12.5,1.12,2299.0,5.26,1266.35,316.852,1.39102,754.692,754.691,-1.55248,317.468,0.212328,78.9761,78.7619,-5.81238,833.485,833.453,-7.36486
6.294,12.5,0.8,2280.0,5.44,1298.86,315.477,1.37418,773.4,773.38,-5.55288,316.082,0.131757,70.1594,70.1594,0.0452473,843.558,843.54,-5.50763
6.513,12.5,0.48,2277.0,4.69,1118.32,318.86,1.36517,761.937,761.908,-6.69634,319.33,0.127758,67.2213,67.2211,-0.131298,829.157,829.129,-6.82764
