t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2279.0,5.02,1198.05,313.239,1.20533,680.425,680.249,-15.4579,313.712,0.115868,60.6109,60.6016,-1.05977,741.035,740.851,-16.5177
0.246,12.5,0.0,2280.0,4.98,1189.03,312.114,1.2042,682.858,682.655,-16.6314,312.616,0.114503,60.4698,60.4583,-1.18343,743.327,743.114,-17.8148
0.496,12.5,0.0,2281.0,5.0,1194.33,316.458,1.23121,681.438,681.245,-16.1821,316.828,0.115506,59.5663,59.5658,0.252365,740.982,740.811,-15.9297
0.7,12.5,0.0,2281.0,4.99,1191.94,315.354,1.2323,682.411,682.211,-16.497,315.807,0.116462,59.7509,59.7486,0.521386,742.132,741.96,-15.9756
0.95,12.5,0.0,2281.0,4.94,1180.0,314.135,1.23043,684.976,684.747,-17.7102,314.566,0.114677,58.8939,58.8899,0.685743,743.831,743.637,-17.0244
1.2,12.5,0.0,2281.0,5.0,1194.33,314.103,1.23312,683.464,683.304,-14.7913,314.56,0.11542,59.8782,59.8763,0.474131,743.318,743.18,-14.3171
1.45,12.5,0.0,2282.0,4.94,1180.51,314.748,1.22837,681.616,681.386,-17.6882,315.187,0.114591,59.0613,59.0604,0.31769,740.65,740.447,-17.3705
1.7,12.5,0.0,2279.0,5.02,1198.05,312.687,1.20634,683.5,683.365,-13.5788,313.348,0.110505,59.1044,59.0993,-0.774701,742.603,742.464,-14.3535
1.903,12.5,0.0,2280.0,4.96,1184.25,311.945,1.18745,674.649,674.534,-12.4463,312.583,0.109657,59.0043,59.0026,-0.443623,733.65,733.537,-12.8899
2.153,12.5,0.0,2280.0,5.0,1193.81,312.534,1.19937,680.238,680.134,-11.9233,313.22,0.112475,59.9388,59.9349,-0.690584,740.176,740.069,-12.6139
2.403,12.5,0.0,2280.0,4.98,1189.03,312.499,1.18624,674.962,674.849,-12.3927,313.147,0.110703,59.0249,59.0227,-0.503598,733.985,733.871,-12.8963
2.653,12.5,0.0,2280.0,4.97,1186.64,312.657,1.19837,682.194,682.075,-12.739,313.279,0.110512,59.4807,59.4806,-0.141549,741.667,741.555,-12.8806
2.903,12.5,0.0,2280.0,4.99,1191.42,311.661,1.19219,677.838,677.71,-13.1796,312.279,0.109327,58.2368,58.2356,-0.378343,736.07,735.945,-13.558
3.153,12.5,0.0,2280.0,4.96,1184.25,312.151,1.20997,686.066,685.917,-14.2928,312.834,0.110366,58.9978,58.9958,-0.487288,745.059,744.913,-14.7801
3.403,12.5,0.0,2280.0,4.98,1189.03,312.291,1.19013,676.675,676.574,-11.6594,312.992,0.110526,59.2218,59.215,-0.899888,735.896,735.789,-12.5593
3.653,12.5,0.0,2281.0,4.95,1182.39,315.059,1.22959,678.897,678.744,-14.4404,315.521,0.114055,60.6702,60.638,-1.97611,739.564,739.382,-16.4165
3.856,12.5,0.0,2281.0,4.94,1180.0,315.427,1.22773,675.725,675.582,-13.855,315.88,0.113501,60.2935,60.2576,-2.07895,736.013,735.84,-15.9339
4.106,12.5,0.0,2281.0,4.92,1175.22,315.363,1.2343,681.965,681.793,-15.3274,315.812,0.112161,60.0518,60.0196,-1.96756,742.014,741.813,-17.295
4.356,12.5,0.0,2281.0,4.98,1189.55,315.984,1.22881,676.725,676.561,-14.9307,316.42,0.114041,59.9084,59.8745,-2.0148,736.63,736.435,-16.9455
4.606,12.5,0.0,2281.0,4.94,1180.0,315.8,1.22803,677.297,677.123,-15.3832,316.245,0.113855,60.286,60.2504,-2.07025,737.58,737.373,-17.4534
4.856,12.5,0.0,2282.0,4.93,1178.12,316.061,1.23244,678.986,678.81,-15.4525,316.579,0.11502,60.501,60.4738,-1.81425,739.485,739.284,-17.2668
5.106,12.5,0.0,2281.0,4.94,1180.0,316.078,1.23251,681.521,681.32,-16.5573,316.569,0.112135,59.4729,59.4499,-1.65407,740.993,740.77,-18.2114
5.356,12.5,0.0,2280.0,4.98,1189.03,317.201,1.22431,679.307,679.182,-13.0474,317.764,0.113111,59.5961,59.5699,-1.766,738.9,738.752,-14.8134
5.606,12.5,0.0,2277.0,5.02,1197.0,213.714,2.19351,654.7,651.527,64.3816,213.718,0.234747,107.266,50.7943,94.4772,720.064,702.322,158.859
5.809,12.5,0.0,2279.0,4.86,1159.87,212.762,2.10857,614.624,610.866,67.8625,212.779,0.239991,108.76,47.3356,97.9185,678.758,658.202,165.781
6.059,12.5,0.0,2279.0,4.88,1164.64,315.197,1.2043,663.514,663.452,9.01571,315.689,0.106363,55.8926,55.8312,-2.61917,719.312,719.284,6.39654
6.309,12.5,0.0,2279.0,5.0,1193.28,311.576,1.23464,697.198,697.191,3.08301,312.06,0.113536,60.5123,60.4973,-1.34838,757.691,757.689,1.73463
6.559,12.5,0.0,2278.0,4.97,1185.6,316.058,1.22557,674.286,674.257,-6.33643,316.589,0.109945,56.7429,56.7232,-1.49512,731.022,730.98,-7.83155
