t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2280.0,4.94,1179.48,314.866,1.22517,687.754,687.613,-13.953,315.327,0.11507,59.7924,59.7886,-0.671051,747.545,747.401,-14.624
0.262,12.5,0.0,2280.0,4.99,1191.42,315.573,1.23999,695.159,694.951,-17.0263,316.037,0.115609,59.4588,59.4523,-0.882473,754.616,754.403,-17.9087
0.512,12.5,0.0,2280.0,4.98,1189.03,311.102,1.20554,683.064,682.945,-12.7367,311.547,0.114764,60.0067,59.9868,-1.54325,743.069,742.932,-14.28
0.762,12.5,0.0,2279.0,5.0,1193.28,317.912,1.23808,688.874,688.634,-18.2081,318.348,0.119447,60.3686,60.3686,-0.0660459,749.225,749.002,-18.2741
1.012,12.5,0.0,2279.0,4.98,1188.51,316.641,1.22114,683.835,683.731,-11.9164,317.069,0.115759,59.9114,59.9066,-0.762041,743.745,743.637,-12.6784
1.262,12.5,0.0,2280.0,4.98,1189.03,310.501,1.20533,685.897,685.734,-14.9371,310.963,0.114868,60.665,60.6483,-1.42457,746.562,746.383,-16.3617
1.512,12.5,0.0,2280.0,5.0,1193.81,319.869,1.25587,693.664,693.514,-14.4103,320.329,0.116293,59.3001,59.2988,-0.382993,752.958,752.813,-14.7933
1.762,12.5,0.0,2279.0,5.0,1193.28,315.658,1.2198,686.5,686.392,-12.1853,316.084,0.114748,59.9217,59.9196,-0.504022,746.419,746.311,-12.6893
2.012,12.5,0.0,2280.0,4.97,1186.64,312.19,1.22763,694.229,694.039,-16.2767,312.654,0.113884,60.1437,60.1251,-1.49744,754.373,754.164,-17.7742
2.262,12.5,0.0,2279.0,5.0,1193.28,318.253,1.24891,689.355,689.269,-10.9276,318.72,0.116977,59.7055,59.7055,-0.0216335,749.054,748.974,-10.9492
2.512,12.5,0.0,2280.0,5.0,1193.81,317.393,1.21757,684.86,684.733,-13.1881,317.94,0.115792,60.2962,60.2945,-0.454271,745.152,745.027,-13.6424
2.762,12.5,0.0,2280.0,5.0,1193.81,312.1,1.22529,691.992,691.795,-16.5157,312.573,0.114693,59.8859,59.8704,-1.36184,751.878,751.665,-17.8776
3.012,12.5,0.0,2279.0,5.02,1198.05,310.454,1.2131,683.344,683.177,-15.0917,310.933,0.114767,60.1069,60.0789,-1.83199,743.449,743.256,-16.9237
3.262,12.5,0.0,2279.0,5.04,1202.83,317.673,1.2474,695.574,695.303,-19.3931,318.129,0.116961,59.5313,59.5308,-0.232946,755.089,754.834,-19.626
3.512,12.5,0.0,2279.0,5.02,1198.05,312.301,1.21322,687.965,687.785,-15.7192,312.775,0.113396,59.4044,59.3953,-1.03649,747.368,747.181,-16.7557
3.762,12.5,0.0,2278.0,5.03,1199.91,311.677,1.2201,690.979,690.791,-16.1216,312.109,0.114422,59.9138,59.9001,-1.27775,750.892,750.691,-17.3994
4.012,12.5,0.0,2280.0,4.99,1191.42,310.934,1.22049,686.956,686.802,-14.5318,311.338,0.114506,60.3326,60.2958,-2.10574,747.283,747.098,-16.6375
4.262,12.5,0.0,2280.0,4.92,1174.7,317.026,1.23841,692.043,691.899,-14.1266,317.505,0.116773,60.2097,60.1991,-1.12578,752.253,752.098,-15.2524
4.512,12.5,0.0,2280.0,4.97,1186.64,313.856,1.23339,691.683,691.475,-16.9351,314.307,0.113661,59.7406,59.7369,-0.659291,751.418,751.212,-17.5944
