t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var],Unnamed: 20
4.794,12.5,0,2281,4.97,1187.16,315.182,1.21901,678.953,678.832,-12.827,315.728,0.112962,60.2654,60.2357,-1.89275,739.214,739.067,-14.7197,
5.044,12.5,0,2281,4.95,1182.39,314.249,1.21346,685.062,684.873,-16.0646,314.679,0.116594,60.0922,60.0922,0.0411964,745.138,744.966,-16.0234,
5.278,12.5,0,2279,5.03,1200.44,314.409,1.22096,681.724,681.53,-16.2666,314.892,0.109428,58.642,58.6226,-1.50879,740.366,740.153,-17.7754,
5.481,12.5,0,2281,4.95,1182.39,300.359,1.10832,656.932,656.218,30.6184,301.133,0.136946,62.3381,56.1337,27.1116,714.687,712.352,57.73,
5.731,12.5,0,2279,5.02,1198.05,299.852,1.11035,659.212,658.582,28.7939,300.773,0.119337,56.6942,51.5154,23.6728,712.033,710.098,52.4668,
5.997,12.5,0,2280,4.89,1167.54,317.003,1.17378,673.459,673.118,-21.4234,317.483,0.114242,60.7006,60.2641,-7.26688,733.943,733.382,-28.6902,
6.247,12.5,0,2280,5.09,1215.29,316.394,1.21691,681.932,681.635,-20.131,316.855,0.115061,59.443,59.443,0.0185688,741.351,741.078,-20.1125,
6.497,12.5,0,2282,4.89,1168.57,315.662,1.23665,689.977,689.656,-21.0292,316.16,0.114737,61.0328,61.0029,-1.91204,751.01,750.659,-22.9412,
6.7,12.5,0,2279,5.04,1202.83,317.031,1.20893,677.918,677.659,-18.7533,317.509,0.116799,59.923,59.9228,-0.150525,737.824,737.582,-18.9039,
6.95,12.5,0,2281,4.92,1175.22,313.475,1.21962,691.552,691.357,-16.4033,314.087,0.112914,59.4458,59.4427,-0.605636,750.992,750.8,-17.009,
7.2,12.5,0,2280,5.03,1200.97,315.516,1.20701,679.838,679.614,-17.4353,316.007,0.114754,60.2966,60.287,-1.07198,740.132,739.901,-18.5073,
7.403,12.5,0,2280,4.96,1184.25,313.549,1.21704,689.199,689.05,-14.3044,314.091,0.114183,59.3626,59.3619,0.286905,748.543,748.412,-14.0175,
7.653,12.5,0,2280,4.98,1189.03,314.843,1.21203,680.725,680.593,-13.3981,315.43,0.110656,58.7753,58.7645,-1.12527,739.5,739.358,-14.5234,
7.903,12.5,0,2279,4.97,1186.12,317.759,1.2389,692.104,691.867,-18.0978,318.27,0.11548,59.9252,59.9244,0.290765,752.003,751.792,-17.807,
8.153,12.5,0,2282,4.95,1182.9,314.635,1.21895,688.026,687.895,-13.431,315.191,0.112526,58.9271,58.9271,0.0717091,746.942,746.822,-13.3593,
8.403,12.5,0,2279,5.03,1200.44,313.199,1.21854,685.041,684.891,-14.3421,313.686,0.110816,59.0485,59.0229,-1.73905,744.087,743.914,-16.0811,
8.653,12.5,0,2281,4.98,1189.55,319.156,1.23083,687.718,687.482,-18.0331,319.593,0.115595,59.0182,59.0167,0.421813,746.706,746.499,-17.6113,
8.856,12.5,0,2280,4.97,1186.64,313.837,1.21614,679.687,679.509,-15.5951,314.385,0.111646,58.9329,58.929,-0.675551,738.617,738.438,-16.2707,
9.091,12.5,0,2279,5.02,1198.05,316.661,1.20922,681.279,681.091,-16.0293,317.223,0.112399,58.8329,58.8304,-0.540531,740.106,739.921,-16.5699,
9.341,12.5,0,2279,4.99,1190.9,315.97,1.24098,691.125,690.864,-18.9902,316.486,0.115144,59.0257,59.0169,1.02268,750.096,749.881,-17.9675,
9.544,12.5,0,2280,5.01,1196.19,315.126,1.22468,684.323,684.132,-16.186,315.466,0.116454,60.0639,60.0624,-0.423987,744.38,744.194,-16.61,
9.778,12.5,0,2280,4.96,1184.25,317.413,1.23835,683.865,683.722,-13.9851,317.932,0.111077,58.321,58.3162,-0.748171,742.185,742.038,-14.7333,
9.997,12.5,0,2281,4.94,1180.0,311.02,1.2161,683.088,682.95,-13.7272,311.524,0.108979,58.1749,58.1647,-1.09009,741.263,741.115,-14.8173,
10.2,12.5,0,2282,4.93,1178.12,314.471,1.2117,685.044,684.933,-12.3409,315.045,0.111382,59.1458,59.1353,-1.11944,744.19,744.069,-13.4604,
10.45,12.5,0,2282,4.98,1190.07,314.08,1.18395,678.83,678.715,-12.5236,314.707,0.110267,58.7429,58.7129,-1.87627,737.568,737.428,-14.3999,
10.7,12.5,0,2282,4.99,1192.46,317.478,1.22574,682.3,682.163,-13.661,317.978,0.117582,60.8019,60.8014,-0.23942,743.094,742.964,-13.9004,
10.95,12.5,0,2282,4.94,1180.51,317.29,1.21536,680.73,680.603,-13.1168,317.771,0.116934,60.0379,60.0377,0.145932,740.754,740.641,-12.9708,
11.184,12.5,0,2279,4.99,1190.9,314.592,1.21039,683.412,683.298,-12.4878,315.187,0.111347,59.139,59.1367,-0.515736,742.549,742.435,-13.0035,
11.419,12.5,0,2280,5.0,1193.81,314.339,1.20731,687.585,687.425,-14.8371,314.951,0.111226,58.774,58.7738,0.122489,746.344,746.199,-14.7146,
11.669,12.5,0,2281,4.97,1187.16,314.373,1.21843,683.143,683.026,-12.625,314.93,0.110853,58.7305,58.7256,-0.756783,741.873,741.752,-13.3817,
11.887,12.5,0,2282,4.96,1185.29,314.482,1.21446,684.116,683.978,-13.7229,315.05,0.113635,59.1679,59.1665,0.406487,743.264,743.145,-13.3164,
12.091,12.5,0,2279,5.03,1200.44,312.607,1.19849,676.781,676.676,-11.9148,313.189,0.11197,59.5254,59.5166,-1.02241,736.306,736.193,-12.9372,
12.341,12.5,0,2281,4.98,1189.55,313.536,1.21108,686.372,686.178,-16.3296,314.0,0.114302,59.5632,59.5628,0.22094,745.915,745.741,-16.1087,
12.606,12.5,0,2280,5.0,1193.81,315.39,1.20878,680.309,680.203,-12.0329,315.932,0.110806,58.4687,58.4665,-0.515236,738.776,738.669,-12.5482,
12.841,12.5,0,2281,4.98,1189.55,309.116,1.19513,681.818,681.66,-14.6834,309.677,0.109816,59.2688,59.2517,-1.42215,741.087,740.912,-16.1055,
13.091,12.5,0,2279,4.98,1188.51,313.507,1.21964,682.264,682.119,-14.0725,314.071,0.107905,57.7818,57.7738,-0.960193,740.045,739.892,-15.0327,
13.341,12.5,0,2280,4.99,1191.42,313.351,1.21743,679.455,679.323,-13.3733,313.769,0.112821,60.0574,60.0326,-1.72627,739.51,739.356,-15.0996,
13.591,12.5,0,2280,4.99,1191.42,313.239,1.22723,688.214,688.03,-15.941,313.783,0.110177,58.5377,58.5316,-0.847742,746.75,746.561,-16.7887,
13.794,12.5,0,2280,4.99,1191.42,317.533,1.22929,685.702,685.599,-11.871,318.028,0.114076,59.6866,59.683,-0.658577,745.387,745.282,-12.5295,
14.044,12.5,0,2279,4.98,1188.51,315.648,1.23073,686.436,686.224,-17.0532,316.063,0.114105,58.9047,58.9037,-0.333632,745.331,745.128,-17.3868,
14.278,12.5,0,2280,5.0,1193.81,314.664,1.20555,680.682,680.582,-11.6588,315.273,0.111269,58.8402,58.8396,-0.245994,739.518,739.422,-11.9048,
14.528,12.5,0,2279,4.97,1186.12,316.009,1.21082,684.153,684.0,-14.4796,316.614,0.110655,58.6821,58.6603,-1.59893,742.834,742.66,-16.0785,
14.778,12.5,0,2279,4.97,1186.12,314.041,1.21405,686.713,686.517,-16.39,314.561,0.112406,59.314,59.3096,-0.724378,746.023,745.827,-17.1143,
14.997,12.5,0,2281,4.94,1180.0,318.716,1.22949,680.967,680.825,-13.9328,319.255,0.112157,58.4783,58.4776,-0.285404,739.439,739.302,-14.2182,
15.2,12.5,0,2281,4.96,1184.77,310.482,1.20313,685.595,685.46,-13.5833,311.046,0.109702,59.3911,59.3771,-1.29092,744.986,744.838,-14.8742,
15.434,12.5,0,2282,4.96,1185.29,314.628,1.2161,679.495,679.363,-13.4069,315.155,0.110917,58.5254,58.5218,-0.650786,738.018,737.885,-14.0577,
15.669,12.5,0,2280,5.03,1200.97,312.459,1.19091,683.63,683.456,-15.4456,313.016,0.114258,60.7194,60.7052,-1.30904,744.35,744.161,-16.7547,
15.903,12.5,0,2281,4.96,1184.77,314.858,1.20623,683.83,683.736,-11.3517,315.457,0.10899,58.5056,58.4982,-0.931553,742.336,742.234,-12.2832,
16.122,12.5,0,2282,4.94,1180.51,309.869,1.19642,692.223,692.077,-14.2031,310.584,0.107611,58.5182,58.5105,-0.94781,750.741,750.588,-15.1509,
16.372,12.5,0,2282,4.98,1190.07,315.604,1.21497,682.176,682.078,-11.56,316.14,0.109637,58.6041,58.5809,-1.65058,740.776,740.658,-13.2106,
16.622,12.5,0,2282,4.98,1190.07,311.667,1.18201,679.182,679.077,-11.9465,312.286,0.109999,58.726,58.7259,-0.131593,737.902,737.803,-12.0781,
16.856,12.5,0,2279,5.0,1193.28,316.822,1.22731,684.399,684.22,-15.6572,317.265,0.114356,59.2635,59.2631,-0.217509,743.653,743.483,-15.8747,
17.091,12.5,0,2279,5.0,1193.28,314.735,1.21648,685.329,685.192,-13.7114,315.42,0.110608,58.687,58.6819,-0.76991,744.015,743.874,-14.4813,
17.341,12.5,0,2280,4.97,1186.64,318.204,1.21363,680.248,680.146,-11.818,318.775,0.114003,59.5285,59.5267,-0.460988,739.774,739.672,-12.279,
17.544,12.5,0,2280,4.99,1191.42,314.34,1.22095,679.879,679.79,-11.0138,314.877,0.112257,59.1752,59.1648,-1.11031,739.054,738.954,-12.1241,
17.778,12.5,0,2281,4.92,1175.22,312.075,1.21501,681.864,681.679,-15.8578,312.567,0.110667,58.6544,58.6412,-1.24577,740.518,740.32,-17.1036,
18.012,12.5,0,2281,4.98,1189.55,306.084,1.21023,691.239,691.069,-15.3708,306.64,0.108429,58.9987,58.9938,-0.760794,750.236,750.062,-16.1316,
18.247,12.5,0,2281,4.96,1184.77,315.065,1.2101,682.188,682.055,-13.4599,315.61,0.109776,58.8737,58.8402,-1.98442,741.057,740.896,-15.4443,
18.45,12.5,0,2281,4.94,1180.0,309.987,1.20525,683.145,682.988,-14.643,310.561,0.109441,59.369,59.3532,-1.36596,742.514,742.341,-16.009,
18.669,12.5,0,2280,4.99,1191.42,314.51,1.21168,686.212,686.114,-11.5693,315.097,0.111674,58.411,58.4109,-0.0898632,744.617,744.525,-11.6592,
18.919,12.5,0,2279,5.02,1198.05,309.089,1.2074,689.716,689.592,-13.1075,309.659,0.110068,59.4385,59.4344,-0.691694,749.153,749.026,-13.7992,
19.153,12.5,0,2281,4.93,1177.61,315.33,1.2162,686.891,686.713,-15.6707,315.828,0.114865,59.2552,59.252,0.621866,746.116,745.965,-15.0489,
19.356,12.5,0,2278,5.02,1197.53,314.776,1.20223,678.253,678.117,-13.5898,315.341,0.11281,59.941,59.9221,-1.50297,738.193,738.039,-15.0928,
19.606,12.5,0,2280,5.01,1196.19,314.3,1.20008,679.172,679.057,-12.511,314.883,0.111302,58.7116,58.7103,-0.388018,737.88,737.767,-12.899,
19.809,12.5,0,2280,4.93,1177.09,314.97,1.21128,682.727,682.492,-17.8853,315.445,0.115603,61.1385,61.113,-1.76471,743.865,743.605,-19.6501,
20.059,12.5,0,2280,4.96,1184.25,310.225,1.19351,683.632,683.461,-15.2652,310.837,0.111229,59.9968,59.9809,-1.3793,743.629,743.442,-16.6445,
20.262,12.5,0,2281,5.01,1196.72,315.173,1.21843,689.17,689.001,-15.2705,315.627,0.113962,59.4754,59.473,0.536144,748.619,748.474,-14.7343,
20.512,12.5,0,2280,4.97,1186.64,314.036,1.22839,681.951,681.816,-13.5287,314.492,0.114439,60.2553,60.2289,-1.7832,742.203,742.045,-15.3119,
20.716,12.5,0,2281,4.95,1182.39,313.079,1.19005,678.464,678.338,-13.0652,313.696,0.110739,59.761,59.7276,-1.99724,738.219,738.065,-15.0624,
20.934,12.5,0,2280,4.93,1177.09,318.861,1.23244,684.396,684.266,-13.3574,319.384,0.112457,59.8834,59.8605,-1.65628,744.278,744.126,-15.0137,
21.2,12.5,0,2280,4.97,1186.64,314.937,1.21354,684.608,684.494,-12.4823,315.543,0.109658,58.4517,58.4255,-1.74978,743.056,742.92,-14.232,
21.434,12.5,0,2280,4.95,1181.87,311.081,1.19727,683.864,683.705,-14.7339,311.728,0.108529,58.445,58.4236,-1.58066,742.308,742.129,-16.3146,
21.684,12.5,0,2281,4.96,1184.77,316.926,1.22537,683.253,683.135,-12.7227,317.459,0.115111,60.2138,60.2102,-0.656084,743.465,743.345,-13.3787,
21.934,12.5,0,2281,5.04,1203.88,313.414,1.19923,679.076,678.974,-11.7513,314.053,0.109148,58.0881,58.0878,-0.190885,737.158,737.062,-11.9422,
22.169,12.5,0,2281,4.95,1182.39,313.503,1.22063,680.092,679.947,-14.0284,313.93,0.113908,60.3589,60.3313,-1.8251,740.448,740.278,-15.8535,
22.434,12.5,0,2279,4.99,1190.9,314.279,1.19335,680.828,680.72,-12.0786,314.919,0.111669,59.0881,59.0817,-0.866602,739.915,739.802,-12.9452,
22.653,12.5,0,2280,5.0,1193.81,311.862,1.20907,687.304,687.156,-14.256,312.387,0.112996,59.9376,59.9209,-1.41858,747.241,747.077,-15.6746,
22.887,12.5,0,2280,4.97,1186.64,314.777,1.18261,678.122,678.004,-12.6726,315.428,0.110187,58.8201,58.8118,-0.987395,736.942,736.815,-13.66,
23.122,12.5,0,2281,4.97,1187.16,316.322,1.20822,680.998,680.861,-13.6505,316.945,0.111947,59.292,59.282,-1.08829,740.29,740.143,-14.7388,
23.325,12.5,0,2280,4.97,1186.64,318.879,1.20553,679.126,679.042,-10.7329,319.549,0.111697,59.1602,59.1453,-1.32824,738.285,738.187,-12.0611,
23.544,12.5,0,2279,5.0,1193.28,314.549,1.21114,685.713,685.618,-11.4621,315.135,0.111177,58.9684,58.9647,-0.664167,744.681,744.582,-12.1263,
23.778,12.5,0,2278,5.04,1202.3,309.939,1.20156,682.765,682.584,-15.7428,310.461,0.111774,59.9612,59.9526,-1.01025,742.725,742.536,-16.7531,
23.981,12.5,0,2280,4.99,1191.42,315.341,1.22018,686.332,686.143,-16.1099,315.828,0.114347,59.6432,59.641,0.507091,745.947,745.784,-15.6028,
24.231,12.5,0,2280,5.01,1196.19,316.243,1.21737,683.141,683.038,-11.87,316.797,0.110302,58.6556,58.6371,-1.47012,741.795,741.675,-13.3401,
24.466,12.5,0,2281,4.97,1187.16,316.303,1.22565,688.69,688.511,-15.7031,316.765,0.114962,59.6915,59.691,0.231119,748.362,748.202,-15.4719,
24.669,12.5,0,2280,5.0,1193.81,314.068,1.21324,682.297,682.174,-12.9651,314.641,0.110236,59.1096,59.0974,-1.19848,741.407,741.271,-14.1635,
24.919,12.5,0,2281,4.96,1184.77,317.672,1.23159,689.832,689.587,-18.4037,318.122,0.115776,59.39,59.389,-0.344749,749.21,748.976,-18.7484,
25.169,12.5,0,2279,5.02,1198.05,313.43,1.21431,683.757,683.632,-13.0515,313.961,0.112604,59.4105,59.4102,0.171202,743.154,743.042,-12.8803,
25.419,12.5,0,2279,5.02,1198.05,311.708,1.21436,681.61,681.414,-16.3565,312.174,0.112457,59.9799,59.9473,-1.9772,741.588,741.361,-18.3337,
25.653,12.5,0,2281,4.96,1184.77,314.782,1.21832,689.532,689.373,-14.7846,315.375,0.110895,57.7289,57.7289,-0.0576751,747.249,747.102,-14.8423,
25.856,12.5,0,2282,4.97,1187.68,314.032,1.21951,684.762,684.63,-13.4513,314.486,0.112957,59.8377,59.8036,-2.01961,744.594,744.433,-15.471,
26.106,12.5,0,2280,5.0,1193.81,312.297,1.2139,687.6,687.378,-17.438,312.782,0.111802,58.9149,58.9146,-0.175471,746.501,746.293,-17.6134,
26.372,12.5,0,2281,4.99,1191.94,314.891,1.21694,682.106,681.997,-12.2404,315.478,0.108788,58.4413,58.4194,-1.59907,740.545,740.416,-13.8395,
26.622,12.5,0,2282,4.96,1185.29,314.881,1.20868,683.25,683.078,-15.3231,315.381,0.114146,60.5238,60.5065,-1.44384,743.774,743.585,-16.7669,
26.872,12.5,0,2281,4.97,1187.16,313.188,1.20147,680.787,680.662,-13.0351,313.786,0.111351,59.0448,59.0439,-0.326294,739.826,739.706,-13.3614,
27.122,12.5,0,2281,4.96,1184.77,314.989,1.21526,681.02,680.831,-16.0449,315.532,0.112328,59.6559,59.6223,-2.00268,740.673,740.453,-18.0476,
27.372,12.5,0,2279,5.01,1195.67,315.819,1.227,686.046,685.855,-16.1935,316.281,0.116566,60.3271,60.3271,0.083329,746.356,746.182,-16.1102,
27.622,12.5,0,2281,4.94,1180.0,315.647,1.20319,675.62,675.488,-13.3514,316.21,0.111739,59.6042,59.5836,-1.56801,735.223,735.072,-14.9194,
27.825,12.5,0,2280,4.97,1186.64,316.365,1.2089,684.091,683.921,-15.2742,316.833,0.115333,60.5988,60.5946,-0.716769,744.687,744.515,-15.991,
28.075,12.5,0,2280,4.97,1186.64,314.298,1.20837,683.004,682.901,-11.8527,314.824,0.111112,58.7174,58.7162,0.376516,741.706,741.617,-11.4762,
28.341,12.5,0,2279,5.01,1195.67,313.732,1.21524,681.625,681.502,-12.9866,314.189,0.11295,60.2307,60.2026,-1.84034,741.852,741.704,-14.8269,
28.591,12.5,0,2281,4.99,1191.94,317.026,1.23641,690.811,690.602,-16.9681,317.478,0.114861,59.893,59.8923,-0.290182,750.693,750.495,-17.2583,
28.841,12.5,0,2282,4.93,1178.12,316.554,1.21591,683.286,683.138,-14.1944,317.17,0.109132,58.7688,58.7513,-1.43196,742.054,741.89,-15.6263,
29.091,12.5,0,2279,5.01,1195.67,315.622,1.2155,687.494,687.324,-15.3183,316.149,0.113601,60.1834,60.1657,-1.4561,747.677,747.489,-16.7744,
29.341,12.5,0,2283,5.0,1195.38,315.683,1.21556,683.615,683.449,-15.0625,316.324,0.110153,58.7329,58.7247,-0.981528,742.347,742.174,-16.044,
29.575,12.5,0,2280,4.93,1177.09,313.405,1.21282,680.675,680.484,-16.1245,313.889,0.111627,59.9157,59.8912,-1.71477,740.59,740.375,-17.8393,
29.825,12.5,0,2279,5.03,1200.44,316.564,1.22142,685.771,685.572,-16.5233,317.013,0.115855,60.0345,60.0336,0.338418,745.781,745.606,-16.1849,
30.075,12.5,0,2283,4.93,1178.64,313.993,1.19648,680.391,680.276,-12.5062,314.653,0.110862,58.8043,58.8028,-0.423613,739.192,739.079,-12.9298,
30.325,12.5,0,2279,5.01,1195.67,314.653,1.20653,683.256,683.096,-14.7719,315.117,0.114782,60.4247,60.4004,-1.71355,743.679,743.496,-16.4854,
30.575,12.5,0,2280,5.02,1198.58,316.034,1.21395,684.777,684.636,-13.9222,316.615,0.11218,59.1773,59.1766,0.291239,743.937,743.812,-13.6309,
30.809,12.5,0,2280,4.93,1177.09,313.749,1.20207,683.036,682.897,-13.7692,314.245,0.11452,60.2709,60.2564,-1.32114,743.307,743.153,-15.0903,
31.012,12.5,0,2281,4.94,1180.0,315.756,1.21051,684.379,684.259,-12.8094,316.374,0.113609,58.978,58.9777,-0.167305,743.35,743.237,-12.9767,
31.262,12.5,0,2280,4.97,1186.64,316.78,1.21391,685.717,685.571,-14.17,317.28,0.116831,60.7427,60.7323,-1.12414,746.46,746.303,-15.2942,
31.466,12.5,0,2281,4.97,1187.16,314.818,1.20807,681.923,681.826,-11.4922,315.372,0.112598,58.9917,58.9916,-0.0716035,740.908,740.818,-11.5638,
31.716,12.5,0,2281,4.99,1191.94,315.693,1.22083,687.15,686.985,-15.0633,316.217,0.113996,60.1234,60.0922,-1.93605,747.271,747.077,-16.9994,
31.981,12.5,0,2279,5.0,1193.28,314.883,1.21335,684.76,684.651,-12.2074,315.525,0.111731,58.3925,58.3924,0.111863,743.142,743.044,-12.0955,
32.231,12.5,0,2281,4.96,1184.77,314.77,1.2151,683.273,683.126,-14.2039,315.333,0.109693,58.7696,58.7396,-1.87796,742.039,741.865,-16.0819,
32.481,12.5,0,2281,4.95,1182.39,315.437,1.22632,688.3,688.199,-11.7836,315.97,0.113983,59.6453,59.6438,0.416043,747.93,747.843,-11.3675,
32.684,12.5,0,2280,4.92,1174.7,315.006,1.21817,683.071,682.923,-14.248,315.615,0.108704,58.4018,58.3845,-1.42142,741.473,741.307,-15.6694,
32.934,12.5,0,2281,4.96,1184.77,315.62,1.23584,691.138,690.947,-16.2449,316.048,0.115509,59.8853,59.8849,-0.21292,751.012,750.832,-16.4578,
33.184,12.5,0,2280,5.01,1196.19,314.409,1.21358,686.571,686.46,-12.3384,315.035,0.11135,58.2222,58.2191,-0.598443,744.791,744.679,-12.9368,
33.434,12.5,0,2282,4.93,1178.12,316.588,1.22217,685.575,685.4,-15.4951,317.021,0.114482,59.8188,59.789,-1.88871,745.392,745.189,-17.3838,
33.669,12.5,0,2279,5.0,1193.28,313.973,1.21533,687.705,687.584,-12.9028,314.555,0.107951,57.4441,57.444,-0.0673234,745.141,745.028,-12.9702,
33.872,12.5,0,2281,4.99,1191.94,314.2,1.20984,682.218,682.094,-12.9843,314.641,0.114878,61.2803,61.2523,-1.85025,743.494,743.346,-14.8346,
34.122,12.5,0,2280,4.99,1191.42,315.581,1.2184,685.735,685.588,-14.2194,316.147,0.112131,58.8553,58.853,0.528486,744.567,744.441,-13.6909,
34.372,12.5,0,2280,4.97,1186.64,315.316,1.21651,682.02,681.931,-11.0005,315.836,0.113424,60.378,60.3347,-2.28821,742.385,742.266,-13.2887,
34.622,12.5,0,2280,4.96,1184.25,316.752,1.21458,684.052,683.882,-15.2466,317.211,0.116028,59.861,59.8608,0.165634,743.896,743.743,-15.0809,
34.872,12.5,0,2281,4.96,1184.77,316.727,1.21198,681.371,681.289,-10.5564,317.344,0.112618,59.8237,59.7992,-1.71179,741.19,741.089,-12.2681,
35.075,12.5,0,2281,4.97,1187.16,314.354,1.22137,683.952,683.825,-13.198,314.857,0.112796,59.6729,59.6367,-2.07864,743.618,743.461,-15.2766,
35.325,12.5,0,2280,5.02,1198.58,316.163,1.21081,685.63,685.443,-16.015,316.655,0.116208,60.5472,60.5449,-0.537369,746.172,745.988,-16.5523,
35.575,12.5,0,2281,4.95,1182.39,313.933,1.19946,681.686,681.579,-12.0541,314.553,0.11057,58.4325,58.4318,-0.276863,740.113,740.011,-12.3309,
35.841,12.5,0,2279,4.99,1190.9,315.057,1.22185,688.293,688.109,-15.9182,315.521,0.113616,60.5551,60.516,-2.17429,748.843,748.625,-18.0925,
36.091,12.5,0,2280,4.96,1184.25,315.788,1.21716,688.993,688.834,-14.8109,316.325,0.112915,58.8264,58.8261,0.194862,747.803,747.66,-14.6161,
36.341,12.5,0,2279,5.03,1200.44,315.823,1.2156,682.457,682.282,-15.4313,316.283,0.115112,61.4093,61.3725,-2.12509,743.862,743.655,-17.5563,
36.544,12.5,0,2280,4.96,1184.25,314.788,1.2119,687.066,686.93,-13.6694,315.372,0.114186,59.2259,59.2259,0.013153,746.281,746.156,-13.6562,
36.794,12.5,0,2279,4.98,1188.51,315.353,1.21514,684.197,684.027,-15.2726,315.878,0.11384,60.6407,60.6098,-1.93801,744.835,744.636,-17.2106,
37.044,12.5,0,2281,4.96,1184.77,317.323,1.21193,684.031,683.861,-15.2527,317.861,0.115602,60.2268,60.2192,-0.957431,744.256,744.08,-16.2101,
37.294,12.5,0,2281,4.94,1180.0,316.218,1.22517,686.846,686.669,-15.5765,316.833,0.111141,58.5456,58.5449,-0.291191,745.383,745.214,-15.8677,
37.528,12.5,0,2281,4.95,1182.39,315.595,1.20796,682.836,682.664,-15.3301,316.053,0.11692,60.6155,60.6021,-1.27706,743.451,743.266,-16.6071,
37.731,12.5,0,2281,4.98,1189.55,313.595,1.21873,689.385,689.239,-14.1888,314.234,0.114541,59.1761,59.1759,0.130691,748.547,748.415,-14.0581,
37.981,12.5,0,2279,5.01,1195.67,314.792,1.20503,679.721,679.522,-16.4154,315.335,0.11384,59.8736,59.8339,-2.18194,739.59,739.356,-18.5974,
38.231,12.5,0,2281,4.98,1189.55,314.63,1.22229,690.34,690.158,-15.849,315.183,0.11174,58.4393,58.4374,0.469937,748.754,748.596,-15.3791,
