t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var],Unnamed: 20
4.262,12.5,0,2282,4.93,1178.12,310.611,1.2581,690.654,690.533,-12.9445,311.027,0.115912,60.7422,60.717,-1.74926,751.393,751.25,-14.6937,
4.512,12.5,0,2280,4.99,1191.42,316.236,1.28331,691.745,691.553,-16.3001,316.614,0.11958,60.0528,60.0518,0.3374,751.774,751.605,-15.9627,
4.762,12.5,0,2282,4.93,1178.12,318.121,1.28564,695.243,695.056,-16.1387,318.58,0.117824,60.0485,60.0442,-0.715147,755.288,755.1,-16.8539,
5.012,12.5,0,2280,5.02,1198.58,313.206,1.24196,683.595,683.462,-13.4619,313.67,0.117504,61.5367,61.5293,-0.954099,745.131,744.992,-14.416,
5.262,12.5,0,2282,4.92,1175.73,312.193,1.24492,692.848,692.674,-15.5072,312.602,0.114434,59.7989,59.7777,-1.58988,752.646,752.452,-17.0971,
5.512,12.5,0,2280,4.98,1189.03,298.351,1.14661,674.699,674.538,14.7349,298.767,0.122881,59.1169,45.7388,37.4536,722.165,720.277,52.1886,
5.762,12.5,0,2281,4.97,1187.16,297.166,1.13063,675.382,675.189,16.1698,297.669,0.117433,56.8789,46.7958,32.3321,723.612,721.984,48.5019,
6.012,12.5,0,2281,4.93,1177.61,312.862,1.19916,681.148,680.808,-21.498,313.241,0.114879,60.1036,60.0935,-1.09927,741.246,740.902,-22.5972,
6.262,12.5,0,2282,4.95,1182.9,318.911,1.24418,693.947,693.57,-22.8768,319.347,0.119621,60.2589,60.2589,-0.0289997,754.177,753.829,-22.9058,
6.512,12.5,0,2279,4.99,1190.9,317.834,1.23102,688.084,687.637,-24.8157,318.308,0.114906,59.1401,59.1401,-0.0740637,747.191,746.777,-24.8897,
6.762,12.5,0,2281,4.96,1184.77,317.376,1.24181,696.268,696.015,-18.7547,317.822,0.116817,60.575,60.5727,-0.526455,756.834,756.588,-19.2811,
7.012,12.5,0,2280,5.0,1193.81,318.378,1.21665,684.701,684.481,-17.3727,318.857,0.117802,59.5242,59.5213,-0.59111,744.219,744.002,-17.9639,
7.262,12.5,0,2280,4.93,1177.09,317.014,1.23553,695.215,695.012,-16.8003,317.515,0.117007,60.6399,60.6362,-0.667898,755.85,755.648,-17.4682,
7.512,12.5,0,2280,4.98,1189.03,315.821,1.22307,688.177,688.002,-15.5379,316.276,0.115439,59.8674,59.861,-0.87032,748.043,747.863,-16.4083,
7.762,12.5,0,2280,4.92,1174.7,316.242,1.24739,690.455,690.274,-15.8252,316.695,0.120357,59.9528,59.9527,0.0511901,750.392,750.226,-15.774,
8.012,12.5,0,2280,4.99,1191.42,319.141,1.24302,688.995,688.749,-18.4177,319.557,0.116758,59.473,59.4729,0.00326255,748.448,748.222,-18.4144,
8.262,12.5,0,2280,4.94,1179.48,318.703,1.24966,694.877,694.688,-16.2144,319.107,0.117159,60.1737,60.1731,-0.27334,755.041,754.861,-16.4877,
8.512,12.5,0,2279,4.96,1183.74,315.596,1.23237,690.618,690.433,-15.9607,315.991,0.114935,60.0687,60.0663,-0.530892,750.681,750.5,-16.4916,
8.762,12.5,0,2281,4.94,1180.0,314.833,1.2094,684.21,684.055,-14.5453,315.354,0.118313,61.2563,61.2514,-0.777184,745.464,745.306,-15.3224,
9.012,12.5,0,2279,5.0,1193.28,312.367,1.23318,688.202,687.975,-17.6665,312.759,0.113569,58.2802,58.278,0.50074,746.451,746.253,-17.1658,
9.262,12.5,0,2281,4.92,1175.22,318.199,1.26002,693.511,693.266,-18.4467,318.57,0.116627,58.7039,58.702,0.474436,752.182,751.968,-17.9722,
9.512,12.5,0,2279,5.01,1195.67,319.035,1.24616,691.927,691.64,-19.9305,319.473,0.116603,59.4323,59.432,-0.177416,751.341,751.072,-20.1079,
9.762,12.5,0,2281,4.92,1175.22,318.595,1.23909,684.565,684.378,-16.0007,318.986,0.118749,60.9238,60.9236,0.15799,745.47,745.301,-15.8427,
10.012,12.5,0,2280,4.99,1191.42,318.874,1.24642,692.587,692.32,-19.2211,319.275,0.117778,59.3652,59.3641,0.363837,751.921,751.685,-18.8573,
10.262,12.5,0,2281,4.93,1177.61,318.67,1.25107,688.839,688.663,-15.5798,319.037,0.118319,60.7328,60.7328,-0.0564111,749.559,749.396,-15.6362,
10.512,12.5,0,2279,5.0,1193.28,318.186,1.24693,692.623,692.367,-18.8493,318.636,0.117162,59.3794,59.3788,0.254534,751.976,751.746,-18.5947,
10.762,12.5,0,2281,4.93,1177.61,318.469,1.24865,688.086,687.901,-15.9772,318.869,0.117998,60.5875,60.5863,0.3841,748.65,748.487,-15.5931,
11.012,12.5,0,2281,4.96,1184.77,313.279,1.22839,685.965,685.852,-12.4825,313.671,0.116269,60.1166,60.1094,-0.934107,746.082,745.961,-13.4167,
11.215,12.5,0,2279,5.0,1193.28,310.262,1.21614,690.543,690.433,-12.3241,310.823,0.111583,59.5391,59.5222,-1.41867,750.081,749.955,-13.7428,
11.434,12.5,0,2281,5.01,1196.72,309.627,1.19165,681.264,681.137,-13.1555,310.179,0.112804,59.2188,59.2064,-1.2108,740.483,740.344,-14.3663,
11.653,12.5,0,2279,5.01,1195.67,310.167,1.20623,681.377,681.215,-14.8945,310.647,0.115985,59.9544,59.9535,-0.325416,741.324,741.168,-15.22,
11.872,12.5,0,2278,5.0,1192.76,310.939,1.22357,689.065,688.8,-19.1151,311.432,0.112172,58.5232,58.523,0.153236,747.563,747.323,-18.9619,
12.075,12.5,0,2282,4.93,1178.12,317.189,1.22835,693.507,693.346,-14.9449,317.765,0.112552,57.9184,57.9171,0.391646,751.404,751.263,-14.5532,
12.293,12.5,0,2280,4.96,1184.25,312.488,1.24335,691.419,691.245,-15.498,312.903,0.110879,58.4918,58.4818,-1.08521,749.91,749.727,-16.5832,
12.512,12.5,0,2280,5.04,1203.36,309.698,1.21925,692.01,691.882,-13.3468,310.26,0.110374,58.8381,58.8203,-1.44581,750.848,750.702,-14.7926,
12.731,12.5,0,2279,5.0,1193.28,313.275,1.22016,679.761,679.593,-15.1044,313.748,0.114734,60.4466,60.421,-1.75867,740.206,740.014,-16.8631,
12.965,12.5,0,2281,4.94,1180.0,311.881,1.23195,687.674,687.524,-14.3322,312.261,0.116346,60.0312,60.0289,-0.526791,747.701,747.553,-14.859,
13.231,12.5,0,2280,4.95,1181.87,310.926,1.22563,690.299,690.088,-17.0425,311.406,0.112597,58.9679,58.9471,-1.56694,749.267,749.035,-18.6094,
13.465,12.5,0,2281,4.95,1182.39,315.109,1.24109,692.171,691.995,-15.6159,315.669,0.108057,57.3482,57.3311,-1.40194,749.52,749.326,-17.0178,
13.684,12.5,0,2281,4.98,1189.55,314.003,1.21789,687.865,687.676,-16.1484,314.464,0.115204,59.9654,59.9555,-1.0859,747.83,747.631,-17.2343,
13.918,12.5,0,2281,5.03,1201.49,318.575,1.23518,682.46,682.346,-12.4985,319.044,0.116272,60.5845,60.573,-1.17707,743.045,742.919,-13.6755,
14.137,12.5,0,2280,4.99,1191.42,315.445,1.24534,686.646,686.546,-11.7131,315.972,0.11059,58.4288,58.3987,-1.87626,745.069,744.945,-13.5894,
14.356,12.5,0,2281,4.95,1182.39,314.105,1.24352,686.487,686.282,-16.7711,314.439,0.117276,59.9261,59.9227,-0.64258,746.408,746.205,-17.4136,
14.559,12.5,0,2281,5.03,1201.49,319.065,1.23607,685.007,684.806,-16.5954,319.473,0.117066,60.2401,60.2272,-1.24894,745.247,745.033,-17.8444,
14.793,12.5,0,2281,4.99,1191.94,318.976,1.23408,689.743,689.484,-18.9311,319.478,0.116643,59.5253,59.5249,-0.228775,749.253,749.008,-19.1598,
15.043,12.5,0,2282,5.03,1202.02,318.978,1.24054,685.912,685.739,-15.3888,319.37,0.119563,60.8266,60.8254,-0.384748,746.731,746.565,-15.7736,
15.293,12.5,0,2282,5.0,1194.85,310.76,1.21399,685.234,685.066,-15.1804,311.335,0.113263,59.1944,59.1939,0.255133,744.41,744.26,-14.9252,
15.543,12.5,0,2282,5.04,1204.41,311.695,1.23711,690.182,689.973,-16.9953,312.149,0.114444,58.8687,58.8644,0.712352,749.015,748.838,-16.2829,
15.793,12.5,0,2282,4.99,1192.46,317.02,1.2429,685.472,685.334,-13.7254,317.443,0.116898,59.3701,59.3701,0.00286814,744.831,744.704,-13.7226,
16.043,12.5,0,2281,4.97,1187.16,316.476,1.24731,690.522,690.341,-15.7795,316.903,0.116517,59.701,59.6992,0.459241,750.197,750.041,-15.3203,
16.293,12.5,0,2281,4.94,1180.0,310.608,1.21204,690.486,690.382,-12.0121,311.196,0.111011,57.9362,57.9361,-0.0545226,748.415,748.318,-12.0666,
16.543,12.5,0,2281,4.97,1187.16,310.199,1.22736,688.546,688.399,-14.2014,310.767,0.11528,59.0783,59.0782,0.117067,747.61,747.478,-14.0844,
16.793,12.5,0,2281,4.94,1180.0,315.492,1.24186,692.357,692.111,-18.4367,315.883,0.116253,58.616,58.609,0.908906,750.925,750.72,-17.5278,
17.043,12.5,0,2281,4.97,1187.16,310.387,1.20414,686.265,686.159,-12.0973,310.958,0.110691,58.5768,58.5764,-0.215616,744.837,744.735,-12.3129,
17.293,12.5,0,2280,4.98,1189.03,310.022,1.21585,690.377,690.236,-13.9847,310.556,0.111581,58.1867,58.1854,-0.392868,748.559,748.421,-14.3775,
17.543,12.5,0,2280,4.99,1191.42,312.192,1.23775,691.015,690.866,-14.3446,312.653,0.113672,57.958,57.9537,0.704701,748.944,748.82,-13.6399,
17.793,12.5,0,2281,4.96,1184.77,312.376,1.23757,689.623,689.434,-16.1319,312.827,0.113386,58.3308,58.3282,0.546924,747.925,747.762,-15.585,
18.043,12.5,0,2281,4.94,1180.0,314.21,1.20704,686.02,685.902,-12.7089,314.889,0.108798,57.8684,57.8655,-0.582637,743.886,743.767,-13.2915,
18.293,12.5,0,2280,4.98,1189.03,310.95,1.22073,691.045,690.791,-18.7583,311.536,0.108876,57.4385,57.4383,0.17661,748.46,748.229,-18.5817,
18.543,12.5,0,2280,4.97,1186.64,310.041,1.21812,688.701,688.598,-11.9181,310.537,0.111942,58.5109,58.5104,0.241504,747.2,747.109,-11.6766,
18.793,12.5,0,2280,4.98,1189.03,316.412,1.21706,684.984,684.835,-14.3106,317.069,0.111396,58.7875,58.7743,-1.24174,743.772,743.609,-15.5523,
19.043,12.5,0,2281,4.93,1177.61,313.23,1.21123,688.541,688.402,-13.835,313.824,0.107311,57.6328,57.6315,-0.388892,746.169,746.033,-14.2239,
19.293,12.5,0,2280,4.96,1184.25,312.278,1.2107,687.856,687.735,-12.9181,312.924,0.109776,58.4419,58.4412,-0.291515,746.293,746.176,-13.2096,
19.543,12.5,0,2281,4.98,1189.55,310.349,1.22267,689.996,689.814,-15.851,310.973,0.110611,58.1137,58.1127,0.339201,748.087,747.926,-15.5118,
19.793,12.5,0,2280,4.95,1181.87,310.854,1.23612,694.048,693.831,-17.3244,311.35,0.115,58.6173,58.6151,0.505662,752.635,752.447,-16.8187,
20.043,12.5,0,2281,4.97,1187.16,310.705,1.22183,687.947,687.792,-14.6031,311.241,0.112614,58.8237,58.8232,0.230697,746.754,746.616,-14.3724,
20.293,12.5,0,2280,4.99,1191.42,316.667,1.22413,685.448,685.373,-10.1339,317.261,0.111674,58.3273,58.313,-1.29389,743.774,743.686,-11.4278,
20.543,12.5,0,2280,4.96,1184.25,312.39,1.20016,684.358,684.257,-11.7404,313.035,0.110616,58.3727,58.3721,-0.279016,742.727,742.629,-12.0194,
20.793,12.5,0,2280,4.95,1181.87,310.606,1.19986,685.644,685.528,-12.5728,311.172,0.109655,57.9669,57.9669,-0.015736,743.602,743.495,-12.5885,
21.043,12.5,0,2281,4.96,1184.77,310.496,1.21438,686.828,686.686,-13.9594,311.052,0.113653,59.2968,59.2968,0.0605579,746.113,745.983,-13.8988,
21.293,12.5,0,2279,4.96,1183.74,317.38,1.23091,684.869,684.79,-10.4159,317.992,0.111703,58.2927,58.2793,-1.25139,743.161,743.069,-11.6672,
21.543,12.5,0,2281,4.95,1182.39,314.934,1.21324,683.978,683.86,-12.6821,315.546,0.110927,58.3777,58.3721,-0.81194,742.355,742.232,-13.494,
21.793,12.5,0,2279,4.94,1178.96,311.475,1.20025,685.969,685.865,-11.9708,312.106,0.112841,58.8964,58.8949,-0.416892,744.863,744.76,-12.3877,
22.043,12.5,0,2281,4.98,1189.55,313.133,1.2227,691.776,691.657,-12.8163,313.778,0.109655,58.0357,58.0341,-0.437179,749.808,749.691,-13.2535,
22.293,12.5,0,2279,4.99,1190.9,311.293,1.19688,683.835,683.702,-13.4875,311.898,0.111117,58.5655,58.563,-0.541795,742.398,742.265,-14.0293,
22.543,12.5,0,2281,4.94,1180.0,319.452,1.24908,686.798,686.691,-12.0794,319.965,0.11204,58.072,58.0393,-1.9461,744.863,744.731,-14.0255,
22.793,12.5,0,2281,4.95,1182.39,317.927,1.24862,686.56,686.477,-10.6378,318.444,0.112781,59.13,59.0989,-1.91882,745.682,745.576,-12.5566,
23.043,12.5,0,2281,4.91,1172.83,317.06,1.23325,692.898,692.729,-15.2662,317.651,0.108409,56.9199,56.9043,-1.33091,749.817,749.634,-16.5971,
23.293,12.5,0,2280,4.95,1181.87,317.94,1.23504,688.69,688.511,-15.738,318.544,0.110089,58.3378,58.318,-1.51951,747.028,746.829,-17.2575,
23.543,12.5,0,2280,4.97,1186.64,316.652,1.23682,692.158,692.035,-13.0124,317.261,0.108158,57.5021,57.4808,-1.56416,749.658,749.516,-14.5765,
23.793,12.5,0,2279,4.99,1190.9,314.51,1.24101,688.061,687.919,-14.0091,314.936,0.112536,59.0549,59.0241,-1.90663,747.112,746.943,-15.9157,
24.043,12.5,0,2281,4.93,1177.61,317.634,1.24303,687.36,687.189,-15.3252,318.046,0.112064,58.4207,58.3996,-1.56886,745.78,745.589,-16.8941,
24.293,12.5,0,2280,4.97,1186.64,318.866,1.24185,682.707,682.597,-12.2637,319.313,0.112711,58.4649,58.4357,-1.84646,741.167,741.033,-14.1102,
24.543,12.5,0,2281,4.92,1175.22,317.433,1.24155,690.711,690.557,-14.5636,318.032,0.109686,57.8035,57.7928,-1.11274,748.514,748.35,-15.6763,
24.793,12.5,0,2279,4.99,1190.9,317.313,1.22022,681.991,681.897,-11.3395,317.954,0.111633,58.3465,58.3362,-1.09833,740.338,740.233,-12.4379,
25.043,12.5,0,2281,4.96,1184.77,317.049,1.22923,687.794,687.658,-13.6703,317.659,0.108853,57.9832,57.9697,-1.2514,745.777,745.628,-14.9217,
25.293,12.5,0,2280,4.95,1181.87,315.241,1.22859,690.25,690.103,-14.2491,315.891,0.109875,57.834,57.8305,-0.633423,748.081,747.933,-14.8825,
25.543,12.5,0,2282,4.92,1175.73,317.813,1.25317,690.389,690.231,-14.7699,318.28,0.112582,58.5806,58.5518,-1.83815,748.967,748.783,-16.608,
25.793,12.5,0,2280,4.96,1184.25,318.953,1.23374,687.549,687.382,-15.1516,319.373,0.119493,59.8864,59.8864,0.0454363,747.421,747.269,-15.1062,
26.028,12.5,0,2281,4.99,1191.94,317.404,1.22414,688.271,688.082,-16.1043,317.841,0.118647,60.9146,60.9131,-0.438698,749.178,748.995,-16.543,
26.278,12.5,0,2280,4.97,1186.64,318.174,1.23386,691.016,690.867,-14.3435,318.68,0.117073,59.8015,59.7986,-0.584893,750.814,750.665,-14.9284,
26.528,12.5,0,2280,5.03,1200.97,314.639,1.25123,692.45,692.29,-14.8818,315.054,0.115997,58.7665,58.764,0.533083,751.191,751.054,-14.3487,
26.778,12.5,0,2281,4.97,1187.16,318.827,1.24034,687.459,687.279,-15.707,319.245,0.119112,60.0484,60.0482,0.163673,747.489,747.328,-15.5433,
27.028,12.5,0,2280,4.99,1191.42,315.819,1.22009,692.555,692.385,-15.3435,316.412,0.113724,58.5579,58.5574,0.246896,751.095,750.943,-15.0966,
27.278,12.5,0,2281,4.97,1187.16,312.1,1.20552,684.252,684.138,-12.5214,312.731,0.110911,58.4132,58.4116,-0.436566,742.662,742.549,-12.9579,
27.528,12.5,0,2281,4.95,1182.39,318.161,1.24458,687.67,687.556,-12.5579,318.728,0.112686,58.9987,58.9761,-1.63262,746.667,746.532,-14.1905,
27.778,12.5,0,2281,4.98,1189.55,317.516,1.22943,689.854,689.704,-14.4048,318.121,0.109561,57.7182,57.7097,-0.989722,747.572,747.413,-15.3946,
28.028,12.5,0,2281,4.95,1182.39,312.439,1.23118,693.76,693.618,-14.0275,313.078,0.109181,57.9713,57.969,-0.516705,751.728,751.587,-14.5442,
28.278,12.5,0,2281,4.95,1182.39,317.37,1.23675,685.547,685.404,-13.9996,317.868,0.112118,58.4141,58.3892,-1.70652,743.959,743.793,-15.7061,
28.528,12.5,0,2282,4.96,1185.29,318.218,1.23231,686.026,685.843,-15.8639,318.8,0.110417,57.6644,57.6437,-1.54651,743.69,743.486,-17.4104,
28.778,12.5,0,2281,4.94,1180.0,315.231,1.22676,689.683,689.521,-14.971,315.814,0.106837,57.3692,57.3616,-0.935923,747.052,746.882,-15.9069,
29.028,12.5,0,2281,4.97,1187.16,315.412,1.21868,684.784,684.687,-11.553,316.038,0.110862,58.5965,58.5908,-0.812366,743.38,743.277,-12.3654,
29.278,12.5,0,2281,4.95,1182.39,315.399,1.22725,690.931,690.769,-14.9311,316.01,0.109297,57.7912,57.7871,-0.687983,748.719,748.556,-15.6191,
29.528,12.5,0,2281,4.96,1184.77,316.095,1.25288,686.093,685.927,-15.1139,316.499,0.11066,57.8309,57.8099,-1.55967,743.923,743.737,-16.6735,
29.778,12.5,0,2282,4.94,1180.51,317.84,1.23861,683.954,683.817,-13.6843,318.364,0.112593,59.4971,59.4746,-1.63451,743.449,743.292,-15.3188,
30.028,12.5,0,2281,4.95,1182.39,316.228,1.21769,682.134,682.046,-10.9592,316.854,0.111418,58.2283,58.2181,-1.09083,740.362,740.264,-12.0501,
30.278,12.5,0,2281,5.03,1201.49,312.289,1.20642,688.944,688.856,-11.0356,312.922,0.110995,58.5133,58.5107,-0.548853,747.456,747.367,-11.5844,
30.528,12.5,0,2281,5.01,1196.72,312.792,1.22604,690.578,690.458,-12.9071,313.425,0.108698,58.0965,58.0964,0.0829043,748.664,748.554,-12.8242,
30.778,12.5,0,2281,4.95,1182.39,313.576,1.24482,690.881,690.697,-15.9424,313.964,0.113709,59.5245,59.4976,-1.79042,750.404,750.194,-17.7328,
31.028,12.5,0,2282,4.93,1178.12,317.171,1.24582,686.607,686.494,-12.4595,317.587,0.113344,59.0634,59.033,-1.89443,745.665,745.527,-14.3539,
31.278,12.5,0,2282,4.96,1185.29,318.082,1.25421,687.744,687.582,-14.9016,318.537,0.111368,57.9398,57.917,-1.62406,745.683,745.499,-16.5257,
31.528,12.5,0,2282,4.93,1178.12,317.809,1.23633,684.247,684.153,-11.3636,318.404,0.112985,58.9853,58.964,-1.58539,743.229,743.116,-12.949,
31.778,12.5,0,2281,5.02,1199.11,315.428,1.21211,683.287,683.209,-10.308,316.105,0.111243,58.6042,58.597,-0.918209,741.891,741.806,-11.2262,
32.028,12.5,0,2282,4.95,1182.9,316.026,1.23906,682.066,681.909,-14.6421,316.431,0.11424,59.5576,59.5236,-2.01269,741.62,741.433,-16.6548,
32.278,12.5,0,2281,4.96,1184.77,315.078,1.24268,683.429,683.302,-13.1568,315.488,0.113405,59.845,59.8088,-2.08059,743.267,743.111,-15.2374,
32.528,12.5,0,2282,4.92,1175.73,317.101,1.24177,685.764,685.577,-15.9886,317.577,0.114052,59.2314,59.2083,-1.65111,744.994,744.785,-17.6397,
32.778,12.5,0,2282,4.94,1180.51,317.11,1.24794,688.892,688.777,-12.535,317.556,0.111928,58.3277,58.2988,-1.83483,747.214,747.076,-14.3698,
33.028,12.5,0,2280,4.95,1181.87,316.212,1.24214,688.204,687.965,-18.1343,316.667,0.113618,58.7577,58.7221,-2.04676,746.96,746.687,-20.1811,
33.278,12.5,0,2280,4.96,1184.25,318.157,1.25222,687.723,687.577,-14.1428,318.641,0.112798,58.9741,58.9333,-2.19334,746.689,746.511,-16.3361,
33.528,12.5,0,2280,4.95,1181.87,317.626,1.24226,685.008,684.869,-13.8303,318.189,0.113065,58.9365,58.9148,-1.59918,743.943,743.783,-15.4294,
33.778,12.5,0,2281,4.93,1177.61,317.565,1.22711,684.746,684.61,-13.6342,318.139,0.111145,58.0531,58.036,-1.4092,742.799,742.646,-15.0434,
34.028,12.5,0,2281,4.9,1170.44,312.654,1.23507,688.08,687.964,-12.6448,313.033,0.115419,60.4121,60.3824,-1.89458,748.488,748.347,-14.5393,
34.278,12.5,0,2281,4.95,1182.39,312.658,1.23292,682.357,682.192,-15.0165,313.123,0.115087,60.3419,60.309,-1.99413,742.696,742.501,-17.0107,
34.528,12.5,0,2280,4.94,1179.48,315.471,1.25158,691.241,691.05,-16.2492,315.902,0.114298,59.266,59.2319,-2.01133,750.504,750.282,-18.2605,
34.778,12.5,0,2281,4.92,1175.22,318.107,1.23706,680.293,680.141,-14.4041,318.593,0.112169,58.7743,58.7525,-1.60045,739.067,738.893,-16.0045,
35.028,12.5,0,2280,4.94,1179.48,317.425,1.24273,682.452,682.354,-11.5642,317.874,0.113608,59.3591,59.3256,-1.99454,741.804,741.68,-13.5587,
35.278,12.5,0,2281,4.93,1177.61,319.015,1.23973,684.179,684.063,-12.5638,319.504,0.112556,58.4781,58.4511,-1.77604,742.653,742.515,-14.3399,
35.528,12.5,0,2281,4.9,1170.44,310.317,1.22111,683.388,683.236,-14.4008,310.708,0.114984,60.5932,60.5736,-1.54048,743.981,743.81,-15.9413,
35.778,12.5,0,2281,4.92,1175.22,312.108,1.22222,680.395,680.26,-13.5564,312.537,0.115611,60.5487,60.5183,-1.91783,740.94,740.778,-15.4742,
36.028,12.5,0,2280,4.94,1179.48,314.459,1.24405,687.95,687.741,-16.9611,314.859,0.112974,58.5628,58.5364,-1.75744,746.512,746.277,-18.7185,
36.278,12.5,0,2280,4.95,1181.87,316.883,1.24725,688.668,688.522,-14.199,317.345,0.113768,58.9249,58.8908,-2.0063,747.588,747.413,-16.2053,
36.528,12.5,0,2280,4.93,1177.09,310.967,1.2151,684.432,684.275,-14.665,311.36,0.115796,60.725,60.6991,-1.774,745.155,744.974,-16.439,
36.778,12.5,0,2281,4.92,1175.22,311.744,1.24523,689.987,689.84,-14.2021,312.09,0.112912,59.5521,59.512,-2.18463,749.532,749.352,-16.3868,
37.028,12.5,0,2280,4.97,1186.64,317.065,1.2478,684.966,684.842,-12.998,317.471,0.112893,59.1208,59.0883,-1.95836,744.081,743.931,-14.9564,
37.278,12.5,0,2281,4.94,1180.0,318.092,1.23989,682.149,682.034,-12.5087,318.644,0.113851,59.2736,59.2463,-1.79972,741.418,741.28,-14.3084,
37.528,12.5,0,2280,4.93,1177.09,310.695,1.22327,687.855,687.709,-14.185,311.151,0.11408,59.4314,59.3963,-2.04139,747.282,747.105,-16.2264,
37.778,12.5,0,2281,4.98,1189.55,312.456,1.24213,688.238,688.111,-13.2149,312.799,0.113264,59.7796,59.7611,-1.48637,748.017,747.873,-14.7012,
38.028,12.5,0,2280,4.94,1179.48,316.873,1.23334,681.482,681.386,-11.4321,317.323,0.112797,59.089,59.0596,-1.86298,740.565,740.446,-13.2951,
38.278,12.5,0,2281,4.93,1177.61,310.636,1.22881,688.07,687.827,-18.2734,311.058,0.114164,60.2812,60.2568,-1.71433,748.351,748.084,-19.9877,
38.528,12.5,0,2280,4.95,1181.87,312.406,1.21256,685.568,685.425,-14.0125,312.823,0.116343,61.128,61.1114,-1.42441,746.696,746.536,-15.437,
38.778,12.5,0,2281,4.95,1182.39,310.898,1.22107,687.718,687.598,-12.8422,311.349,0.115322,60.352,60.3091,-2.27526,748.06,747.907,-15.1174,
39.028,12.5,0,2280,4.95,1181.87,312.106,1.22814,682.422,682.304,-12.6913,312.522,0.115023,60.2591,60.2272,-1.95997,742.676,742.531,-14.6512,
39.278,12.5,0,2281,4.93,1177.61,311.368,1.24223,689.097,688.89,-16.8756,311.836,0.113174,58.992,58.9595,-1.95909,748.087,747.85,-18.8347,
39.528,12.5,0,2280,4.99,1191.42,313.626,1.24433,690.261,690.111,-14.3739,313.988,0.112979,58.8075,58.7702,-2.09421,749.063,748.882,-16.4682,
39.778,12.5,0,2281,4.94,1180.0,314.763,1.22129,690.155,690.014,-13.9609,315.255,0.116293,60.4048,60.3936,-1.16767,750.56,750.408,-15.1286,
