t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2279.0,5.04,1202.83,318.939,1.25261,689.221,689.057,-15.0224,319.329,0.116364,59.3784,59.3784,0.0122035,748.586,748.435,-15.0102
0.215,12.5,0.0,2279.0,5.0,1193.28,317.48,1.22535,685.318,685.197,-12.8855,317.963,0.115915,60.599,60.5924,-0.892891,745.917,745.789,-13.7784
0.465,12.5,0.0,2280.0,5.0,1193.81,315.158,1.22297,689.146,688.944,-16.6815,315.655,0.113826,59.5219,59.5129,-1.03667,748.667,748.457,-17.7182
0.715,12.5,0.0,2279.0,4.99,1190.9,317.557,1.24635,689.78,689.567,-17.1592,317.938,0.11686,59.2647,59.2647,0.0850232,749.026,748.832,-17.0741
0.965,12.5,0.0,2279.0,5.03,1200.44,318.969,1.23864,686.03,685.847,-15.8316,319.377,0.118643,60.075,60.0743,-0.289598,746.096,745.921,-16.1212
1.215,12.5,0.0,2279.0,4.97,1186.12,319.711,1.23847,687.022,686.849,-15.4071,320.155,0.117429,59.4706,59.4705,-0.0697038,746.48,746.32,-15.4768
1.465,12.5,0.0,2278.0,5.05,1204.69,318.356,1.23851,687.7,687.548,-14.4695,318.846,0.117218,60.4096,60.408,-0.447845,748.104,747.956,-14.9173
1.715,12.5,0.0,2279.0,4.99,1190.9,316.048,1.2122,680.897,680.757,-13.8176,316.462,0.115025,59.728,59.7235,-0.733956,740.623,740.48,-14.5515
1.965,12.5,0.0,2279.0,5.04,1202.83,312.243,1.20525,684.223,684.063,-14.7622,312.667,0.11615,60.4977,60.4839,-1.29113,744.72,744.547,-16.0534
2.215,12.5,0.0,2279.0,4.97,1186.12,318.81,1.23863,683.189,683.054,-13.5558,319.201,0.114659,58.7462,58.7461,-0.142988,741.927,741.8,-13.6988
2.465,12.5,0.0,2280.0,4.97,1186.64,318.038,1.23226,681.429,681.307,-12.8679,318.438,0.117329,60.1874,60.1873,-0.110604,741.608,741.494,-12.9786
2.715,12.5,0.0,2279.0,4.98,1188.51,317.273,1.21609,684.164,684.017,-14.2095,317.761,0.114545,59.4768,59.4722,-0.739442,743.639,743.489,-14.9489
2.965,12.5,0.0,2279.0,4.99,1190.9,312.97,1.20587,683.613,683.437,-15.5338,313.391,0.114934,60.5186,60.5084,-1.11172,744.131,743.945,-16.6455
3.215,12.5,0.0,2279.0,5.03,1200.44,318.694,1.23925,685.609,685.48,-13.3414,319.125,0.11686,59.6461,59.6459,-0.135152,745.247,745.126,-13.4765
3.465,12.5,0.0,2279.0,4.97,1186.12,318.287,1.23776,686.931,686.788,-14.0085,318.746,0.114944,59.1421,59.1415,-0.276214,746.066,745.93,-14.2848
3.715,12.5,0.0,2279.0,5.01,1195.67,314.385,1.2151,687.076,686.888,-16.0918,314.908,0.114662,60.6764,60.6699,-0.887968,747.75,747.558,-16.9797
3.965,12.5,0.0,2279.0,4.99,1190.9,318.645,1.24863,688.474,688.316,-14.7291,319.032,0.115172,58.2237,58.2235,-0.1693,746.689,746.54,-14.8984
4.215,12.5,0.0,2280.0,4.99,1191.42,318.678,1.24032,688.301,688.131,-15.2888,319.068,0.116482,59.6636,59.6629,-0.295326,747.956,747.794,-15.5841
4.465,12.5,0.0,2279.0,4.97,1186.12,318.469,1.22652,681.842,681.662,-15.6519,318.894,0.117049,59.8216,59.8215,-0.135926,741.652,741.484,-15.7878
4.715,12.5,0.0,2279.0,4.99,1190.9,315.184,1.2197,686.519,686.415,-11.974,315.664,0.116052,60.1684,60.1623,-0.856131,746.687,746.577,-12.8302
4.965,12.5,0.0,2279.0,5.0,1193.28,315.431,1.2159,685.115,684.996,-12.7905,315.887,0.114079,59.0816,59.0706,-1.13937,744.197,744.067,-13.9299
5.215,12.5,0.0,2280.0,4.98,1189.03,317.318,1.22038,685.57,685.445,-13.0912,317.736,0.114606,59.9412,59.9375,-0.666332,745.509,745.382,-13.7575
5.465,12.5,0.0,2283.0,4.94,1181.03,229.136,1.71509,644.428,644.3,12.8531,229.266,0.389526,165.581,29.674,162.9,696.513,673.974,175.753
5.715,12.5,0.0,2284.0,4.93,1179.16,227.839,1.75086,652.623,652.408,16.7759,227.944,0.385314,164.029,31.4351,160.989,706.57,683.843,177.765
5.965,12.5,0.0,2276.0,5.1,1215.55,321.767,1.38884,770.084,770.084,-1.05182,322.187,0.133067,69.012,68.9365,-3.22732,839.031,839.02,-4.27914
6.215,12.5,0.0,2278.0,4.85,1156.98,313.212,1.15091,643.244,643.24,2.34631,313.709,0.100093,51.116,51.11,-0.786925,694.352,694.35,1.55939
6.465,12.5,0.0,2279.0,5.04,1202.83,317.913,1.2553,697.717,697.692,-5.88353,318.299,0.117275,60.4052,60.4049,0.191487,758.118,758.097,-5.69204
6.715,12.5,0.0,2277.0,4.97,1185.08,317.621,1.25514,696.54,696.51,-6.475,317.973,0.113972,58.8289,58.8287,0.147605,755.365,755.339,-6.3274
6.965,12.5,0.0,2277.0,5.03,1199.39,318.183,1.22235,671.009,671.0,-3.44997,318.627,0.112167,57.243,57.2429,-0.0881451,728.251,728.243,-3.53812
7.215,12.5,0.0,2277.0,5.01,1194.62,319.307,1.24684,689.811,689.766,-7.82127,319.688,0.114782,58.6949,58.6949,-0.0588655,748.503,748.461,-7.88014
7.465,12.5,0.0,2278.0,4.99,1190.37,317.223,1.22932,683.131,683.088,-7.64568,317.63,0.11399,57.877,57.8769,0.0938686,741.003,740.965,-7.55181
7.715,12.5,0.0,2278.0,4.98,1187.99,318.562,1.23805,685.62,685.554,-9.56207,318.964,0.114141,58.493,58.4929,0.0950017,744.107,744.046,-9.46707
7.965,12.5,0.0,2278.0,4.96,1183.22,318.776,1.23733,682.974,682.902,-9.89687,319.168,0.113779,58.0036,58.0035,-0.0405335,740.972,740.906,-9.9374
8.215,12.5,0.0,2279.0,4.97,1186.12,318.152,1.23554,682.414,682.338,-10.2403,318.523,0.113259,57.7276,57.7266,0.345113,740.13,740.064,-9.89521
8.465,12.5,0.0,2278.0,5.05,1204.69,317.961,1.24267,688.651,688.57,-10.5518,318.298,0.116814,59.6477,59.6468,0.326671,748.287,748.217,-10.2251
8.715,12.5,0.0,2279.0,4.99,1190.9,318.648,1.23293,681.939,681.839,-11.6693,319.07,0.115212,58.8044,58.804,-0.195047,740.738,740.643,-11.8644
8.965,12.5,0.0,2280.0,4.98,1189.03,318.255,1.24138,691.021,690.84,-15.8181,318.717,0.116683,59.5146,59.5132,-0.409596,750.528,750.353,-16.2276
9.215,12.5,0.0,2279.0,5.02,1198.05,318.508,1.23088,683.196,683.068,-13.2162,318.906,0.115557,59.2754,59.274,-0.411085,742.467,742.342,-13.6273
9.465,12.5,0.0,2279.0,4.97,1186.12,317.284,1.23645,687.718,687.588,-13.343,317.698,0.118088,60.4747,60.472,-0.575671,748.19,748.06,-13.9187
9.715,12.5,0.0,2278.0,5.04,1202.3,317.842,1.22786,683.942,683.803,-13.8147,318.267,0.115466,59.8138,59.8131,-0.305362,743.75,743.616,-14.1201
9.965,12.5,0.0,2279.0,4.98,1188.51,317.875,1.23105,684.161,684.032,-13.3018,318.306,0.118334,60.6059,60.6026,-0.631766,744.765,744.635,-13.9335
10.215,12.5,0.0,2279.0,5.02,1198.05,318.407,1.23237,686.501,686.325,-15.5335,318.907,0.11723,59.3529,59.3507,-0.505839,745.848,745.676,-16.0393
10.465,12.5,0.0,2279.0,4.96,1183.74,317.906,1.24092,687.786,687.655,-13.3954,318.345,0.116401,60.1302,60.1272,-0.59226,747.913,747.783,-13.9876
10.715,12.5,0.0,2278.0,5.02,1197.53,318.589,1.22675,684.037,683.873,-15.0031,319.08,0.117047,59.9885,59.9873,-0.382915,744.019,743.86,-15.386
10.965,12.5,0.0,2279.0,5.01,1195.67,317.717,1.23266,684.712,684.585,-13.1754,318.138,0.116586,59.9428,59.9401,-0.567946,744.652,744.525,-13.7434
11.215,12.5,0.0,2278.0,5.04,1202.3,317.965,1.2237,684.273,684.12,-14.4866,318.485,0.117993,60.2767,60.275,-0.455948,744.545,744.395,-14.9426
11.465,12.5,0.0,2280.0,4.99,1191.42,317.095,1.22905,683.713,683.587,-13.1401,317.546,0.11777,60.3611,60.3562,-0.764044,744.073,743.943,-13.9041
11.715,12.5,0.0,2279.0,4.98,1188.51,317.794,1.22395,684.383,684.215,-15.1552,318.266,0.116839,59.5468,59.5443,-0.540447,743.925,743.76,-15.6957
11.965,12.5,0.0,2280.0,5.01,1196.19,318.363,1.24237,687.445,687.333,-12.4364,318.842,0.116798,59.9023,59.8992,-0.610069,747.346,747.232,-13.0464
12.215,12.5,0.0,2279.0,4.98,1188.51,318.012,1.22612,685.079,684.931,-14.2801,318.421,0.118763,60.2169,60.2146,-0.52775,745.292,745.145,-14.8078
12.465,12.5,0.0,2278.0,5.05,1204.69,317.901,1.23882,687.272,687.148,-13.0699,318.353,0.116197,59.7024,59.6976,-0.752521,746.973,746.845,-13.8224
12.715,12.5,0.0,2280.0,4.95,1181.87,310.175,1.19788,686.95,686.815,-13.635,310.726,0.10982,58.229,58.229,0.0107617,745.168,745.044,-13.6242
12.965,12.5,0.0,2281.0,4.98,1189.55,303.41,1.1751,678.104,677.984,-12.7659,303.996,0.107033,57.7792,57.7787,-0.232942,735.877,735.763,-12.9989
13.2,12.5,0.0,2280.0,5.02,1198.58,316.751,1.22298,684.339,684.26,-10.3985,317.361,0.109751,57.9099,57.8982,-1.16666,742.249,742.159,-11.5652
13.418,12.5,0.0,2280.0,4.96,1184.25,308.22,1.19776,682.114,681.961,-14.4425,308.749,0.111082,58.6528,58.6528,-0.0656744,740.756,740.614,-14.5081
13.653,12.5,0.0,2279.0,4.96,1183.74,308.389,1.20951,682.358,682.19,-15.1574,308.955,0.105757,57.1117,57.0993,-1.18952,739.47,739.289,-16.347
13.887,12.5,0.0,2280.0,4.94,1179.48,315.203,1.21302,683.403,683.269,-13.5253,315.715,0.113172,58.2864,58.2845,0.474622,741.668,741.553,-13.0506
14.137,12.5,0.0,2281.0,4.98,1189.55,309.123,1.19786,682.97,682.805,-15.016,309.716,0.110342,58.2625,58.2611,-0.405855,741.227,741.066,-15.4219
14.387,12.5,0.0,2280.0,5.01,1196.19,314.627,1.23215,684.278,684.092,-15.9504,315.028,0.112981,58.563,58.5612,0.457751,742.815,742.653,-15.4927
14.637,12.5,0.0,2281.0,4.96,1184.77,315.369,1.23462,685.026,684.819,-16.8107,315.743,0.115333,58.863,58.8624,0.266757,743.866,743.682,-16.544
14.887,12.5,0.0,2280.0,5.0,1193.81,314.513,1.23369,683.468,683.292,-15.5078,314.91,0.11482,58.8237,58.819,0.742187,742.258,742.111,-14.7656
15.122,12.5,0.0,2280.0,4.97,1186.64,318.326,1.23737,686.546,686.403,-13.9902,318.771,0.115979,59.4628,59.4603,-0.545418,746.005,745.863,-14.5356
15.34,12.5,0.0,2279.0,5.01,1195.67,316.493,1.22137,685.21,685.06,-14.3398,316.982,0.116143,60.0864,60.0785,-0.977746,745.296,745.139,-15.3176
15.59,12.5,0.0,2280.0,4.96,1184.25,310.715,1.21065,685.754,685.579,-15.4938,311.194,0.112433,58.8283,58.8182,-1.09319,744.582,744.397,-16.5869
15.825,12.5,0.0,2281.0,4.94,1180.0,311.088,1.21718,685.705,685.529,-15.5317,311.558,0.113435,58.2031,58.2012,0.471776,743.882,743.73,-15.06
16.043,12.5,0.0,2279.0,4.99,1190.9,305.843,1.19385,680.092,679.988,-11.9136,306.438,0.108233,58.0209,58.0195,-0.414186,738.11,738.007,-12.3278
16.262,12.5,0.0,2280.0,4.98,1189.03,313.494,1.21835,679.564,679.424,-13.8281,314.05,0.109036,58.2186,58.1885,-1.87202,737.779,737.612,-15.7001
16.497,12.5,0.0,2281.0,4.96,1184.77,316.354,1.22535,682.486,682.339,-14.1504,316.827,0.114311,59.0408,59.0389,-0.480952,741.523,741.378,-14.6314
16.7,12.5,0.0,2280.0,5.0,1193.81,316.444,1.23353,682.07,681.971,-11.6056,316.94,0.115201,59.6791,59.6739,-0.788849,741.749,741.645,-12.3944
16.918,12.5,0.0,2281.0,4.95,1182.39,314.133,1.22441,679.692,679.55,-13.877,314.592,0.108673,56.6982,56.6949,-0.613094,736.388,736.245,-14.4901
17.122,12.5,0.0,2279.0,5.01,1195.67,316.281,1.24704,686.05,685.91,-13.8787,316.746,0.112846,58.4246,58.4195,-0.770369,744.473,744.329,-14.649
17.34,12.5,0.0,2281.0,5.0,1194.33,310.696,1.21569,683.575,683.415,-14.7753,311.22,0.11249,58.5378,58.5357,-0.4982,742.108,741.951,-15.2735
17.575,12.5,0.0,2280.0,4.96,1184.25,311.594,1.20572,680.522,680.363,-14.7035,312.089,0.112364,58.637,58.6346,-0.533515,739.155,738.998,-15.237
17.825,12.5,0.0,2280.0,4.97,1186.64,313.046,1.20973,678.225,678.065,-14.7436,313.6,0.108373,57.6745,57.6639,-1.10597,735.899,735.729,-15.8496
