t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2278.0,5.05,1204.69,317.855,1.2369,683.884,683.772,-12.3922,318.466,0.108116,56.4723,56.4424,-1.83525,740.351,740.214,-14.2275
0.247,12.5,0.0,2278.0,5.02,1197.53,317.089,1.23537,682.96,682.856,-11.9572,317.719,0.109744,57.4927,57.4696,-1.62754,740.45,740.325,-13.5848
0.497,12.5,0.0,2280.0,4.98,1189.03,311.55,1.22499,679.051,678.961,-11.0802,311.943,0.110868,57.9144,57.8701,-2.26314,736.952,736.831,-13.3433
0.747,12.5,0.0,2281.0,4.96,1184.77,315.337,1.24793,687.487,687.296,-16.2271,315.841,0.110532,57.0588,57.0347,-1.65851,744.545,744.33,-17.8856
0.997,12.5,0.0,2280.0,4.99,1191.42,316.613,1.2486,681.19,681.018,-15.3142,316.993,0.112365,58.034,58.0091,-1.6987,739.222,739.027,-17.0129
1.247,12.5,0.0,2279.0,5.0,1193.28,316.783,1.2392,685.581,685.498,-10.6239,317.4,0.108076,56.7152,56.6936,-1.56609,742.292,742.192,-12.19
1.497,12.5,0.0,2278.0,5.04,1202.3,310.997,1.22729,679.928,679.816,-12.2998,311.405,0.111472,58.5759,58.5421,-1.99089,738.497,738.358,-14.2907
1.747,12.5,0.0,2280.0,4.97,1186.64,314.607,1.2407,683.723,683.611,-12.3915,315.029,0.110443,57.5082,57.4615,-2.31595,741.218,741.072,-14.7075
1.997,12.5,0.0,2280.0,4.97,1186.64,313.433,1.23861,683.598,683.437,-14.8671,313.826,0.111273,58.0165,57.9856,-1.89339,741.612,741.422,-16.7605
2.247,12.5,0.0,2280.0,4.95,1181.87,317.52,1.24357,684.544,684.431,-12.4289,317.977,0.108713,57.3094,57.2778,-1.90396,741.848,741.709,-14.3329
2.497,12.5,0.0,2280.0,4.98,1189.03,308.54,1.22483,686.295,686.099,-16.3964,308.973,0.112293,58.6252,58.607,-1.46116,744.92,744.706,-17.8575
2.747,12.5,0.0,2281.0,4.98,1189.55,312.58,1.23418,682.742,682.603,-13.7715,312.952,0.109706,57.2337,57.2095,-1.66243,739.974,739.813,-15.4339
