t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2280.0,5.0,1193.81,313.913,1.21692,686.18,686.06,-12.8031,314.56,0.109743,57.8829,57.8776,-0.782223,744.062,743.938,-13.5853
0.231,12.5,0.0,2281.0,4.95,1182.39,312.74,1.21249,687.289,687.163,-13.1732,313.44,0.11026,58.8849,58.8809,-0.68728,746.173,746.044,-13.8605
0.481,12.5,0.0,2279.0,4.98,1188.51,315.057,1.23548,690.063,689.921,-13.9998,315.694,0.10783,57.255,57.2449,-1.07565,747.318,747.166,-15.0755
0.731,12.5,0.0,2280.0,4.98,1189.03,316.526,1.22664,686.892,686.712,-15.7255,317.177,0.110526,58.1436,58.136,-0.943369,745.035,744.848,-16.6688
0.981,12.5,0.0,2279.0,4.97,1186.12,316.383,1.2469,690.792,690.655,-13.753,316.979,0.108158,57.7278,57.7076,-1.52889,748.518,748.362,-15.2819
1.231,12.5,0.0,2279.0,4.97,1186.12,318.581,1.23389,685.118,684.963,-14.5518,319.182,0.112464,58.6884,58.6729,-1.34672,743.806,743.636,-15.8985
1.481,12.5,0.0,2281.0,4.93,1177.61,310.577,1.22045,686.46,686.322,-13.7579,311.038,0.113234,60.1043,60.0758,-1.85172,746.561,746.397,-15.6096
1.684,12.5,0.0,2281.0,4.96,1184.77,319.376,1.23741,688.111,687.975,-13.7079,319.908,0.117353,59.7685,59.7671,-0.399335,747.875,747.742,-14.1073
1.934,12.5,0.0,2281.0,4.94,1180.0,315.712,1.23049,690.306,690.087,-17.3728,316.173,0.114589,60.1961,60.1917,-0.730872,750.497,750.279,-18.1037
2.184,12.5,0.0,2282.0,4.96,1185.29,314.878,1.22036,687.231,687.073,-14.7332,315.419,0.116713,60.8625,60.8557,-0.911043,748.092,747.928,-15.6443
