t/s.1,Ug_a,Ug_b,Ug_c,Ilsc_a,Ilsc_b,Ilsc_c,Imsc_a,Imsc_b,Imsc_c,Is_a,Is_b,Is_c,Ig_a,Ig_b,Ig_c,Udc,Ug_pos_d,Ug_pos_q,Ilsc_pos_d,Ilsc_pos_q,Imsc_pos_d,Imsc_pos_q,Is_pos_d,Is_pos_q,Ig_pos_d,Ig_pos_q,Ug_neg_d,Ug_neg_q,Ilsc_neg_d,Ilsc_neg_q,Imsc_neg_d,Imsc_neg_q,Is_neg_d,Is_neg_q,Ig_neg_d,Ig_neg_q,n
0.0,-0.563159,-0.420138,0.983297,-0.0523864,-0.0150701,0.0674565,-0.60072,-0.342721,0.943441,-0.701443,-0.0585972,0.76004,-0.753829,-0.0736672,0.827496,1.00083,0.959106,0,-0.0742188,-0.00378418,0.885986,-0.422729,-0.875854,-0.0114746,-0.950073,-0.0152588,0.0140381,0.02771,0.0147705,0.000610352,-0.026123,-0.00231934,0.0526123,0.0180664,0.0673828,0.0186768,1.26648
0.002,0.190514,-0.933553,0.743039,-0.0229639,-0.0545393,0.0775032,-0.755631,-0.134212,0.889843,-0.236112,-0.580801,0.816913,-0.259076,-0.635341,0.894417,0.995689,1.0177,0,-0.064209,0.000976562,0.831787,-0.527832,-0.820312,0.0358887,-0.884521,0.0368652,0.0126953,-0.0360107,0.0135498,-0.00952148,-0.0819092,-0.00756836,0.0351562,0.00195312,0.0487061,-0.00756836,1.2666
0.004,0.758245,-0.925844,0.167599,0.0581274,-0.0904204,0.032293,-0.811209,0.0491313,0.762078,0.392946,-0.808296,0.41535,0.451073,-0.898717,0.447643,1.00043,0.974731,0,-0.0943604,-0.0126953,0.835083,-0.380371,-0.818237,-0.0495605,-0.912598,-0.0622559,-0.0196533,-0.00354004,-0.0115967,0.00256348,0.0020752,0.0275879,0.0032959,-0.0177002,-0.00830078,-0.0151367,1.2666
0.006,0.992196,-0.41397,-0.578226,0.0810913,-0.070327,-0.0107643,-0.906993,0.258838,0.648155,0.756593,-0.625611,-0.130982,0.837684,-0.695938,-0.141746,0.997664,0.988037,0,-0.074585,-0.0045166,0.827393,-0.42395,-0.817993,-0.0102539,-0.892578,-0.0147705,0.00292969,-0.000244141,-0.00341797,0.0175781,-0.0115967,0.000610352,0.0158691,-0.00476074,0.0124512,0.0128174,1.26648
0.008,0.67823,0.300649,-0.978878,0.0696093,-0.0121996,-0.0574098,-0.950746,0.41462,0.536126,0.778998,-0.0723847,-0.706613,0.848607,-0.0845843,-0.764023,0.998059,0.978271,0,-0.081543,-0.00305176,0.922241,-0.44104,-0.859619,-0.0114746,-0.941162,-0.0145264,0.0109863,0.0229492,-0.000366211,0.0126953,-0.0668945,0.0341797,0.0203857,-0.0147705,0.0200195,-0.0020752,1.2666
0.01,-0.0449613,0.858006,-0.813044,0.0487983,0.0150701,-0.0638684,-0.959024,0.60036,0.358664,0.339519,0.55495,-0.894469,0.388317,0.57002,-0.958337,1.00162,1.00342,0,-0.0649414,0.0186768,0.840698,-0.453247,-0.87085,0.0211182,-0.935791,0.0397949,0.0253906,-0.0141602,-0.0020752,-0.0107422,-0.0235596,0.00561523,0.0506592,-0.00366211,0.048584,-0.0144043,1.2666
0.012,-0.676705,0.966702,-0.289996,-0.00287049,0.0495159,-0.0466454,-0.930644,0.727382,0.203261,-0.332625,0.889298,-0.556673,-0.335496,0.938814,-0.603319,1.00003,0.994019,0,-0.0634766,0.00952148,0.87439,-0.422852,-0.891602,-0.0090332,-0.955078,0.000488281,0.00646973,-0.00170898,-0.00427246,-0.0145264,-0.00268555,-0.00488281,0.0202637,0.00549316,0.0159912,-0.0090332,1.2666
0.014,-0.973907,0.531146,0.442761,-0.0609979,0.0444926,0.0165053,-0.841955,0.818455,0.0234995,-0.77038,0.71523,0.0551503,-0.831378,0.759723,0.0716556,1.00122,0.960083,0,-0.0784912,-0.000610352,0.895508,-0.366455,-0.894043,-0.0625,-0.972534,-0.0631104,0.00146484,-0.0157471,-0.00695801,-0.0258789,-0.0141602,0.0164795,0.0460205,-0.0168457,0.0390625,-0.0427246,1.2666
0.016,-0.718618,-0.225872,0.944491,-0.0566921,0.00574098,0.0509512,-0.766273,1.00779,-0.241517,-0.872064,0.270581,0.601483,-0.928756,0.276322,0.652434,1.00003,1.00562,0,-0.0494385,0.0045166,0.877563,-0.519043,-0.854248,0.0789795,-0.903687,0.0834961,-0.0438232,0.0166016,-0.00305176,-0.00183105,0.0272217,0.0478516,-0.0316162,-0.0179443,-0.034668,-0.0197754,1.2666
0.018,-0.0998293,-0.796334,0.896163,-0.0172229,-0.0538217,0.0710446,-0.618458,1.00779,-0.389332,-0.444649,-0.46533,0.90998,-0.461872,-0.519152,0.981024,0.998454,0.978149,0,-0.071167,-0.00317383,0.917114,-0.453003,-0.924194,0.00427246,-0.995361,0.00109863,0.00537109,0.0184326,0.0148926,0.00915527,-0.00488281,0.00622559,0.0216064,0.0281982,0.036499,0.0373535,1.2666
0.02,0.609645,-0.989058,0.379413,0.0129172,-0.0789384,0.0660212,-0.398509,0.98622,-0.587711,0.174068,-0.828978,0.65491,0.186985,-0.907916,0.720931,1.00083,1.0116,0,-0.065918,-0.0032959,0.879517,-0.444946,-0.879883,-0.00317383,-0.945801,-0.00646973,0.0211182,-0.00146484,0.0144043,0.00402832,0.0,0.0273438,0.00256348,-0.0240479,0.0169678,-0.0200195,1.2666
0.022,0.976955,-0.64678,-0.330175,0.0796561,-0.0696093,-0.0100467,-0.224679,0.923908,-0.699229,0.723847,-0.766934,0.0430861,0.803503,-0.836543,0.0330394,0.99964,0.974609,0,-0.0838623,-0.0175781,0.902344,-0.423096,-0.889893,-0.0239258,-0.973755,-0.0415039,0.00744629,-0.0214844,-0.00146484,0.00012207,-0.0181885,0.029541,0.0129395,-0.026123,0.0114746,-0.026001,1.2666
0.024,0.787966,0.11178,-0.899745,0.0961614,-0.0444926,-0.0516688,-0.00827764,0.841223,-0.832946,0.816914,-0.287816,-0.529098,0.913075,-0.332308,-0.580767,1.00083,1.01379,0,-0.0793457,0.00366211,0.866211,-0.457764,-0.870728,0.012085,-0.950073,0.0157471,-0.043457,-0.00146484,-0.0124512,0.00170898,-0.0239258,0.0185547,0.0126953,-0.0244141,0.000244141,-0.0227051,1.2666
0.026,0.251478,0.707681,-0.95916,0.0516688,0.0172229,-0.0688917,0.205759,0.707011,-0.91277,0.517034,0.306773,-0.823807,0.568703,0.323996,-0.892699,1.00438,0.984253,0,-0.0770264,0.000244141,0.827515,-0.426392,-0.825195,-0.0141602,-0.902222,-0.013916,-0.000732422,0.0291748,-0.0113525,-0.00463867,0.0178223,0.0264893,-0.00512695,-0.0316162,-0.0164795,-0.0362549,1.26648
0.028,-0.479333,0.985203,-0.50587,0.0129172,0.0545393,-0.0674565,0.4127,0.560815,-0.973515,-0.0258517,0.766934,-0.741082,-0.0129345,0.821473,-0.808538,1.00359,0.981934,0,-0.0795898,0.00939941,0.85083,-0.480347,-0.859985,0.0377197,-0.939575,0.0471191,0.00305176,0.0151367,-0.00671387,-0.00476074,-0.00268555,-0.000854492,0.022583,-0.0216064,0.0158691,-0.0263672,1.26648
0.03,-0.935804,0.703827,0.231978,-0.0416221,0.064586,-0.0229639,0.55342,0.38586,-0.93928,-0.568737,0.799679,-0.230942,-0.610359,0.864265,-0.253906,1.00359,1.00977,0,-0.0638428,0.0106201,0.827026,-0.481079,-0.842651,0.0487061,-0.906494,0.0593262,0.0308838,0.0367432,0.000610352,0.00305176,-0.00842285,0.00268555,0.0339355,-0.0150146,0.0345459,-0.0119629,1.2666
0.032,-0.85274,0.036232,0.816508,-0.0710446,0.0251168,0.0459278,0.638561,0.262433,-0.900994,-0.799679,0.370541,0.429138,-0.870724,0.395658,0.475066,1.00399,0.97644,0,-0.071167,-0.000732422,0.854492,-0.444702,-0.854492,0.0214844,-0.925659,0.020752,-0.0175781,-0.0020752,0.0100098,-0.00500488,-0.02771,0.0280762,0.0471191,-0.0294189,0.0571289,-0.0344238,1.2666
0.034,-0.336829,-0.64678,0.983609,-0.0416221,-0.0243992,0.0660212,0.754448,0.103056,-0.857504,-0.551503,-0.274028,0.825531,-0.593125,-0.298427,0.891552,1.00043,0.996216,0,-0.0627441,0.00415039,0.874878,-0.43811,-0.846313,-0.0223389,-0.909058,-0.0181885,-0.0251465,0.0181885,0.00878906,-0.00952148,-0.0633545,0.012085,0.0507812,0.0098877,0.0595703,0.000366211,1.26648
0.036,0.361976,-0.98289,0.620914,0.0200934,-0.0839618,0.0638684,0.893985,-0.142601,-0.751385,-0.0327455,-0.718677,0.751423,-0.0126521,-0.802639,0.815291,0.99964,0.957642,0,-0.0872803,-0.015625,0.826538,-0.423218,-0.799072,-0.0220947,-0.886353,-0.0377197,-0.034668,0.0228271,-0.00402832,0.0117188,-0.0203857,0.00854492,0.0355225,-0.0131836,0.0314941,-0.00146484,1.26648
0.038,0.90456,-0.761644,-0.142916,0.053104,-0.091138,0.038034,0.942469,-0.323547,-0.618921,0.56012,-0.832424,0.272304,0.613224,-0.923563,0.310338,0.998454,1.01941,0,-0.0736084,-0.0020752,0.836304,-0.468872,-0.842651,0.0251465,-0.91626,0.0230713,0.0239258,0.0432129,0.0012207,0.0174561,0.00500488,0.0032959,0.00292969,0.00683594,0.00415039,0.024292,1.2666
0.04,0.944187,-0.191182,-0.753005,0.0731975,-0.0495159,-0.0236815,0.943651,-0.446975,-0.496677,0.846212,-0.45499,-0.391222,0.91941,-0.504506,-0.414904,0.994503,0.989868,0,-0.069458,-0.0117188,0.86731,-0.419922,-0.860352,-0.0270996,-0.92981,-0.0388184,0.0107422,0.000610352,0.00622559,0.0203857,0.0020752,0.0250244,0.00170898,-0.0251465,0.00793457,-0.00476074,1.26648
0.042,0.464092,0.536543,-1.00063,0.0617155,-0.0121996,-0.0495159,0.970849,-0.631517,-0.339333,0.685932,0.180962,-0.866893,0.747647,0.168762,-0.916409,0.998059,0.992432,0,-0.0700684,0.00793457,0.90332,-0.408325,-0.900879,-0.0396729,-0.970947,-0.0317383,-0.00256348,0.0187988,-0.00427246,0.00146484,-0.0284424,0.00634766,0.0410156,-0.0170898,0.0367432,-0.015625,1.2666
