t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2277.0,4.97,1185.08,316.688,1.19811,662.806,662.63,-15.2943,317.212,0.113209,59.4312,59.4271,-0.698799,722.234,722.057,-15.993
0.231,12.5,0.0,2279.0,4.93,1176.58,313.293,1.18209,661.199,661.07,-13.0616,313.946,0.109533,58.9392,58.9126,-1.77164,720.135,719.982,-14.8332
0.434,12.5,0.0,2277.0,5.03,1199.39,313.456,1.16661,658.052,657.923,-13.0301,313.968,0.113276,60.1811,60.176,-0.78309,718.232,718.099,-13.8132
0.684,12.5,0.0,2280.0,4.98,1189.03,312.486,1.17812,661.172,661.015,-14.4336,313.134,0.109221,58.2977,58.2912,-0.870728,719.469,719.306,-15.3043
0.934,12.5,0.0,2278.0,4.94,1178.44,312.128,1.18476,661.479,661.363,-12.3674,312.623,0.110383,59.9323,59.9127,-1.52935,721.41,721.276,-13.8968
1.184,12.5,0.0,2277.0,5.01,1194.62,314.356,1.1907,663.631,663.527,-11.7233,314.906,0.113078,59.16,59.1595,0.23741,722.778,722.687,-11.4859
1.419,12.5,0.0,2279.0,4.98,1188.51,315.665,1.18959,659.768,659.669,-11.4495,316.325,0.110739,59.3428,59.3198,-1.65151,719.108,718.989,-13.101
1.669,12.5,0.0,2281.0,4.94,1180.0,312.84,1.17929,662.831,662.734,-11.3633,313.359,0.113049,60.7035,60.6977,-0.838522,723.534,723.431,-12.2019
1.919,12.5,0.0,2277.0,4.96,1182.7,311.539,1.17247,663.06,662.944,-12.3854,312.178,0.110474,58.2419,58.2368,-0.769962,721.301,721.181,-13.1554
2.153,12.5,0.0,2280.0,4.99,1191.42,313.808,1.1859,663.705,663.519,-15.7189,314.313,0.111111,59.9963,59.9757,-1.57367,723.701,723.494,-17.2926
2.356,12.5,0.0,2277.0,4.98,1187.47,315.651,1.19955,664.224,664.121,-11.6933,316.132,0.11345,59.0987,59.0987,0.010086,723.314,723.22,-11.6832
2.606,12.5,0.0,2280.0,4.96,1184.25,313.006,1.18073,658.372,658.244,-12.994,313.562,0.111873,59.9964,59.975,-1.60354,718.367,718.218,-14.5976
2.872,12.5,0.0,2278.0,4.98,1187.99,316.476,1.18182,660.649,660.484,-14.7518,317.03,0.112979,59.1344,59.1343,-0.0838481,719.772,719.619,-14.8356
3.122,12.5,0.0,2280.0,4.98,1189.03,312.768,1.18391,665.729,665.612,-12.4979,313.452,0.10751,57.5726,57.5663,-0.845637,723.301,723.178,-13.3435
3.372,12.5,0.0,2278.0,5.01,1195.14,313.641,1.18015,661.632,661.509,-12.7653,314.153,0.112541,60.0034,59.9985,-0.768011,721.634,721.507,-13.5334
3.575,12.5,0.0,2280.0,4.99,1191.42,312.305,1.19116,669.35,669.203,-14.0112,312.971,0.109839,58.0823,58.0809,-0.403872,727.427,727.284,-14.4151
3.825,12.5,0.0,2279.0,4.96,1183.74,312.019,1.17488,660.0,659.83,-14.9523,312.61,0.111542,60.3768,60.3686,-0.991341,720.375,720.199,-15.9437
4.059,12.5,0.0,2279.0,4.97,1186.12,312.892,1.19039,665.569,665.41,-14.5415,313.553,0.108075,57.9677,57.9638,-0.672283,723.533,723.374,-15.2138
4.262,12.5,0.0,2279.0,4.99,1190.9,313.958,1.1815,660.894,660.754,-13.6106,314.435,0.110557,59.9621,59.9441,-1.46929,720.856,720.698,-15.0799
4.512,12.5,0.0,2280.0,4.99,1191.42,313.614,1.18724,667.088,666.912,-15.3254,314.225,0.11028,57.8927,57.8925,-0.150122,724.969,724.804,-15.4755
4.762,12.5,0.0,2279.0,4.95,1181.35,313.16,1.17833,659.941,659.752,-15.8025,313.762,0.109885,59.1631,59.1387,-1.69927,719.103,718.89,-17.5018
5.012,12.5,0.0,2278.0,4.98,1187.99,311.853,1.19659,670.662,670.455,-16.6775,312.36,0.113558,59.278,59.2779,0.110468,729.921,729.733,-16.5671
5.262,12.5,0.0,2281.0,4.95,1182.39,315.105,1.17869,658.432,658.297,-13.3284,315.766,0.110052,58.6684,58.6448,-1.66209,717.098,716.942,-14.9905
5.512,12.5,0.0,2288.0,4.82,1154.87,297.882,1.43242,645.973,645.625,21.1928,298.471,0.194303,59.5569,58.6131,10.5603,704.954,704.238,31.7531
5.747,12.5,0.8,2312.0,4.05,980.554,103.821,2.33839,461.014,383.746,255.486,103.652,0.539907,142.101,-49.0822,133.355,513.028,334.664,388.841
5.997,12.5,2.24,2340.0,3.92,960.573,109.833,2.31821,458.681,388.355,244.067,109.691,0.526748,143.765,-46.3407,136.091,511.365,342.014,380.159
6.247,12.5,3.04,2319.0,5.54,1345.36,316.378,1.40047,789.74,789.709,-7.01848,316.916,0.178976,96.7804,96.7484,-2.48854,886.508,886.457,-9.50703
6.481,12.5,3.2,2305.0,5.39,1301.03,315.972,1.3734,770.905,770.887,-5.25209,316.521,0.162699,89.1338,89.1145,-1.85644,860.031,860.001,-7.10853
6.684,12.5,3.04,2281.0,5.42,1294.65,314.437,1.33805,748.859,748.805,-9.03092,314.978,0.135535,74.177,74.1512,-1.95551,823.029,822.956,-10.9864
6.95,12.5,2.56,2275.0,4.44,1057.77,313.081,1.1956,667.184,667.178,-2.80954,313.665,0.111058,58.0637,58.0637,0.0345131,725.247,725.242,-2.77503
7.184,12.5,2.56,2277.0,4.6,1096.86,311.023,1.02092,571.419,571.419,-0.638175,311.562,0.0891445,46.1444,46.1348,-0.942729,617.556,617.554,-1.5809
