t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var],Unnamed: 20
2.715,12.5,0,2279,5.0,1193.28,318.05,1.25206,694.534,694.347,-16.1254,318.499,0.114931,58.7248,58.7248,0.0178648,753.244,753.072,-16.1075,
2.965,12.5,0,2279,5.0,1193.28,317.841,1.2383,687.785,687.576,-16.9674,318.241,0.113839,57.8982,57.8981,0.132821,745.664,745.474,-16.8346,
3.215,12.5,0,2279,4.97,1186.12,309.848,1.23453,692.19,692.093,-11.6001,310.352,0.110679,56.782,56.7819,0.110596,748.963,748.875,-11.4895,
3.465,12.5,0,2280,4.96,1184.25,314.711,1.25451,689.598,689.463,-13.6194,315.122,0.114191,58.1973,58.1966,0.295444,747.778,747.66,-13.3239,
3.715,12.5,0,2278,5.01,1195.14,318.469,1.24836,690.221,690.016,-16.8409,318.846,0.116729,59.0483,59.0475,0.308034,749.246,749.063,-16.5329,
3.965,12.5,0,2281,4.97,1187.16,318.098,1.23648,684.635,684.491,-14.0399,318.435,0.115271,58.8339,58.8337,0.151204,743.455,743.325,-13.8887,
4.215,12.5,0,2280,4.95,1181.87,318.47,1.24803,694.427,694.259,-15.2872,318.963,0.116251,58.369,58.3689,-0.111146,752.786,752.628,-15.3983,
4.465,12.5,0,2280,4.97,1186.64,311.521,1.22999,685.67,685.544,-13.1225,312.005,0.11286,58.4222,58.4219,0.187208,744.079,743.966,-12.9353,
4.715,12.5,0,2279,4.98,1188.51,310.742,1.22914,685.751,685.626,-13.094,311.208,0.113841,58.5418,58.541,0.323955,744.277,744.167,-12.7701,
4.965,12.5,0,2281,4.96,1184.77,314.658,1.24558,688.896,688.688,-16.9462,315.075,0.113747,58.1056,58.1027,0.584713,746.97,746.79,-16.3615,
5.215,12.5,0,2279,5.0,1193.28,275.132,1.54439,681.43,681.259,15.2808,275.163,0.118273,56.6975,45.1607,34.28,728.108,726.42,49.5607,
5.465,12.5,0,2280,4.96,1184.25,267.792,1.5002,669.516,669.41,11.8929,267.922,0.118822,55.7085,45.4373,32.2319,716.208,714.847,44.1248,
5.715,12.5,0,2279,4.95,1181.35,310.337,1.25172,692.007,691.738,-19.3161,310.869,0.115244,59.2544,58.4781,-9.55977,750.771,750.216,-28.8759,
5.965,12.5,0,2279,5.04,1202.83,308.557,1.26791,688.105,687.873,-17.8836,309.02,0.113296,58.738,58.7378,0.136687,746.821,746.61,-17.7469,
6.215,12.5,0,2280,4.97,1186.64,308.535,1.25447,683.573,683.347,-17.567,309.005,0.114128,59.1106,59.108,0.55728,742.65,742.455,-17.0097,
6.465,12.5,0,2278,5.04,1202.3,307.185,1.2597,690.221,689.931,-19.9862,307.7,0.110216,57.4855,57.4818,0.653447,747.663,747.413,-19.3328,
6.715,12.5,0,2281,4.94,1180.0,309.821,1.27111,691.649,691.432,-17.3252,310.241,0.111646,57.4294,57.4274,0.474901,749.048,748.859,-16.8503,
6.965,12.5,0,2280,4.97,1186.64,312.346,1.28567,693.088,692.85,-18.1686,312.76,0.113948,58.7357,58.7304,0.790549,751.781,751.58,-17.378,
7.215,12.5,0,2279,4.99,1190.9,314.173,1.2916,690.64,690.462,-15.6985,314.53,0.114407,57.9664,57.9662,0.164761,748.589,748.428,-15.5337,
7.465,12.5,0,2280,4.98,1189.03,314.677,1.29581,695.122,694.984,-13.8688,315.04,0.117954,59.6829,59.6823,0.27016,754.789,754.666,-13.5986,
7.715,12.5,0,2280,4.97,1186.64,307.79,1.23626,682.543,682.4,-13.9482,308.372,0.10999,57.9884,57.9884,-0.0344973,740.52,740.388,-13.9827,
7.965,12.5,0,2281,4.97,1187.16,315.221,1.28146,688.962,688.819,-14.0501,315.595,0.114074,59.4385,59.4142,-1.69962,748.399,748.233,-15.7497,
8.2,12.5,0,2279,4.95,1181.35,316.919,1.27646,687.621,687.436,-15.9738,317.42,0.111216,58.3958,58.3722,-1.661,746.016,745.808,-17.6348,
8.434,12.5,0,2281,4.94,1180.0,312.764,1.27936,682.691,682.593,-11.5505,313.219,0.111332,58.4166,58.3947,-1.59928,741.105,740.988,-13.1498,
8.637,12.5,0,2282,4.95,1182.9,312.816,1.29566,690.378,690.18,-16.5253,313.173,0.112243,58.2885,58.2651,-1.65205,748.666,748.445,-18.1773,
8.84,12.5,0,2279,4.96,1183.74,318.139,1.3144,689.612,689.386,-17.6566,318.438,0.11338,58.1888,58.1509,-2.10057,747.798,747.537,-19.7571,
9.059,12.5,0,2280,4.94,1179.48,316.659,1.27864,686.853,686.696,-14.6685,317.093,0.1134,59.2102,59.1845,-1.7465,746.061,745.881,-16.415,
9.294,12.5,0,2280,5.02,1198.58,313.541,1.27888,686.629,686.466,-14.9332,313.863,0.116355,59.7573,59.7512,-0.855523,746.384,746.217,-15.7887,
9.528,12.5,0,2281,4.94,1180.0,315.996,1.29076,690.338,690.17,-15.2388,316.37,0.114935,59.085,59.0645,-1.55627,749.422,749.234,-16.7951,
9.794,12.5,0,2280,4.95,1181.87,309.486,1.26204,691.392,691.231,-14.9176,310.04,0.109948,58.2551,58.2413,-1.26522,749.647,749.473,-16.1828,
10.012,12.5,0,2282,4.94,1180.51,310.455,1.27922,686.322,686.14,-15.8244,310.788,0.112177,58.7898,58.7617,-1.81973,745.111,744.902,-17.6441,
10.231,12.5,0,2279,5.03,1200.44,313.066,1.27923,683.196,683.108,-10.9481,313.406,0.111679,58.2,58.1781,-1.59475,741.392,741.286,-12.5429,
10.465,12.5,0,2280,4.98,1189.03,306.129,1.24595,686.24,686.13,-12.3042,306.663,0.111945,58.8828,58.8691,-1.27098,745.122,744.999,-13.5752,
10.715,12.5,0,2280,4.99,1191.42,303.519,1.23391,688.383,688.275,-12.1788,304.087,0.106717,57.0491,57.0455,-0.644738,745.431,745.321,-12.8235,
10.95,12.5,0,2282,4.94,1180.51,315.69,1.29414,694.441,694.262,-15.7706,311.245,0.115095,57.737,60.1401,-2.04943,752.173,751.996,-16.2981,
11.184,12.5,0,2282,4.99,1192.46,309.493,1.25891,689.98,689.779,-16.6507,309.846,0.11228,59.1546,59.1412,-1.25869,749.134,748.92,-17.9094,
11.387,12.5,0,2282,4.99,1192.46,309.479,1.25186,684.945,684.811,-13.5505,309.946,0.114524,59.7218,59.6982,-1.6798,744.665,744.509,-15.2303,
11.637,12.5,0,2279,4.98,1188.51,311.995,1.28089,693.236,693.001,-18.0341,312.348,0.114344,59.1617,59.1555,-0.851411,752.394,752.157,-18.8855,
11.872,12.5,0,2279,4.97,1186.12,312.316,1.2648,687.946,687.746,-16.5821,312.857,0.110781,58.091,58.0756,-1.33849,746.037,745.822,-17.9205,
12.106,12.5,0,2281,5.01,1196.72,311.51,1.28635,690.457,690.29,-15.1857,311.93,0.114385,58.7064,58.7062,0.156488,749.147,748.996,-15.0292,
12.34,12.5,0,2281,4.96,1184.77,315.743,1.29115,684.397,684.242,-14.5562,316.104,0.115527,58.8227,58.7779,-2.29419,743.211,743.02,-16.8503,
12.575,12.5,0,2281,5.02,1199.11,313.211,1.28655,688.698,688.539,-14.8184,313.536,0.117264,60.1061,60.0844,-1.61358,748.803,748.623,-16.432,
12.825,12.5,0,2281,4.95,1182.39,307.763,1.26303,693.1,692.854,-18.4509,308.173,0.113997,58.8402,58.8395,0.284072,751.913,751.694,-18.1668,
13.044,12.5,0,2282,4.99,1192.46,313.313,1.28966,687.395,687.203,-16.2523,313.778,0.110319,57.5754,57.5535,-1.58744,744.97,744.756,-17.8397,
13.278,12.5,0,2281,5.01,1196.72,314.48,1.2919,697.107,696.929,-15.7611,315.009,0.114285,57.8045,57.7973,0.911415,754.872,754.726,-14.8497,
13.497,12.5,0,2281,4.96,1184.77,315.861,1.2671,684.518,684.364,-14.5083,316.327,0.112136,57.6986,57.6984,-0.178806,742.208,742.062,-14.6871,
13.731,12.5,0,2280,4.99,1191.42,312.56,1.27404,689.322,689.164,-14.7858,312.963,0.114606,59.3619,59.3418,-1.54617,748.683,748.505,-16.332,
13.981,12.5,0,2280,4.96,1184.25,315.08,1.28766,689.923,689.758,-15.0989,315.42,0.115818,58.7049,58.7045,0.231692,748.61,748.462,-14.8672,
14.2,12.5,0,2281,4.94,1180.0,308.143,1.26178,690.25,690.048,-16.7215,308.645,0.109554,57.306,57.2948,-1.13762,747.556,747.343,-17.8591,
14.434,12.5,0,2282,4.97,1187.68,316.854,1.28678,686.765,686.645,-12.8358,317.243,0.113739,58.936,58.9189,-1.42141,745.7,745.564,-14.2572,
14.684,12.5,0,2280,4.96,1184.25,309.286,1.27559,691.76,691.56,-16.6231,309.607,0.116526,59.6461,59.6454,-0.296352,751.396,751.206,-16.9195,
14.934,12.5,0,2279,5.0,1193.28,306.77,1.24623,686.187,686.057,-13.3495,307.24,0.114595,59.4748,59.4743,-0.225649,745.655,745.532,-13.5752,
15.153,12.5,0,2280,4.98,1189.03,310.738,1.27454,692.361,692.213,-14.3076,311.101,0.116602,59.2081,59.2077,-0.21999,751.561,751.421,-14.5276,
15.356,12.5,0,2281,4.94,1180.0,315.323,1.28271,684.974,684.808,-15.1049,315.675,0.112467,58.8507,58.8134,-2.09277,743.82,743.621,-17.1977,
15.606,12.5,0,2281,4.97,1187.16,309.42,1.25672,688.906,688.721,-15.984,309.93,0.109889,58.1322,58.125,-0.917117,747.037,746.846,-16.9011,
15.856,12.5,0,2281,4.96,1184.77,312.177,1.28478,696.958,696.793,-15.1411,312.553,0.116166,59.3201,59.3104,-1.07469,756.277,756.104,-16.2157,
16.106,12.5,0,2281,4.97,1187.16,314.583,1.26,684.754,684.655,-11.6597,314.995,0.11748,60.1257,60.1213,-0.725902,744.879,744.776,-12.3856,
16.325,12.5,0,2280,5.01,1196.19,311.079,1.25779,685.263,685.172,-11.2143,311.495,0.112196,59.3196,59.2861,-1.99399,744.575,744.458,-13.2083,
16.575,12.5,0,2282,4.93,1178.12,313.879,1.27537,684.213,684.056,-14.6525,314.235,0.114791,60.2394,60.2185,-1.58744,744.452,744.275,-16.2399,
16.809,12.5,0,2281,4.99,1191.94,311.804,1.28954,692.491,692.265,-17.6753,312.07,0.116815,59.6812,59.673,-0.991065,752.17,751.938,-18.6663,
17.012,12.5,0,2278,5.01,1195.14,312.126,1.30118,689.161,689.057,-11.9535,312.392,0.115823,59.6083,59.6028,-0.812057,748.769,748.66,-12.7655,
17.247,12.5,0,2280,5.0,1193.81,309.438,1.26438,691.382,691.223,-14.8324,309.937,0.112635,58.4132,58.4131,0.0818191,749.781,749.636,-14.7506,
17.481,12.5,0,2281,4.96,1184.77,312.496,1.27193,689.81,689.601,-17.0069,312.907,0.115318,58.8321,58.8321,-0.0964391,748.628,748.433,-17.1033,
17.715,12.5,0,2279,5.01,1195.67,311.934,1.28186,689.794,689.6,-16.3276,312.288,0.11809,60.1558,60.1495,-0.868804,749.947,749.75,-17.1964,
17.934,12.5,0,2281,4.97,1187.16,312.261,1.27064,689.469,689.311,-14.7713,312.777,0.108629,56.5971,56.5914,-0.797764,746.065,745.902,-15.5691,
18.137,12.5,0,2280,5.05,1205.74,311.676,1.27751,694.186,693.974,-17.1381,312.039,0.117482,60.0774,60.0774,-0.0598586,754.247,754.051,-17.198,
18.372,12.5,0,2282,4.99,1192.46,309.432,1.27217,691.473,691.313,-14.8689,309.847,0.113672,57.4193,57.4164,0.574476,748.866,748.729,-14.2944,
18.622,12.5,0,2282,4.97,1187.68,313.337,1.29964,698.028,697.853,-15.6623,313.731,0.115867,57.9686,57.9684,0.117813,755.981,755.821,-15.5445,
18.872,12.5,0,2283,4.97,1188.2,308.97,1.275,692.105,691.93,-15.5243,309.441,0.112775,57.7743,57.7727,0.425733,749.855,749.703,-15.0985,
19.122,12.5,0,2281,4.99,1191.94,312.423,1.26542,692.174,691.979,-16.4498,312.885,0.11417,59.1748,59.168,-0.897328,751.347,751.147,-17.3471,
19.356,12.5,0,2280,4.96,1184.25,312.485,1.25754,689.341,689.124,-17.2958,312.923,0.114899,59.7901,59.7873,-0.573961,749.125,748.912,-17.8698,
19.606,12.5,0,2282,4.93,1178.12,310.635,1.26396,692.849,692.63,-17.4235,311.08,0.113644,59.3957,59.3792,-1.4013,752.245,752.009,-18.8248,
19.856,12.5,0,2281,4.95,1182.39,309.506,1.2595,690.182,689.947,-18.0058,309.964,0.11312,59.168,59.1619,-0.848623,749.346,749.109,-18.8544,
20.106,12.5,0,2282,4.91,1173.35,308.8,1.26619,690.452,690.282,-15.3086,309.207,0.11207,58.9109,58.8779,-1.96997,749.36,749.16,-17.2786,
20.356,12.5,0,2281,4.98,1189.55,309.142,1.27529,693.201,692.987,-17.2043,309.57,0.112552,58.7804,58.7489,-1.92198,751.979,751.736,-19.1263,
20.606,12.5,0,2281,4.96,1184.77,314.527,1.26599,690.305,690.123,-15.8294,314.911,0.115423,59.529,59.5264,-0.558153,749.829,749.649,-16.3876,
20.856,12.5,0,2281,4.94,1180.0,312.29,1.26048,690.159,689.962,-16.4917,312.686,0.114998,59.731,59.7235,-0.944501,749.888,749.685,-17.4362,
21.106,12.5,0,2280,4.98,1189.03,309.838,1.26019,690.177,690.016,-14.8717,310.242,0.112176,59.4274,59.4111,-1.39372,749.604,749.427,-16.2654,
21.356,12.5,0,2281,4.94,1180.0,307.751,1.2424,685.942,685.8,-13.9653,308.22,0.112467,59.6832,59.6659,-1.43466,745.625,745.465,-15.3999,
21.606,12.5,0,2281,4.92,1175.22,308.998,1.26949,692.293,692.044,-18.5707,309.438,0.110999,58.247,58.2194,-1.79064,750.54,750.264,-20.3614,
21.856,12.5,0,2280,4.98,1189.03,317.37,1.2873,694.357,694.174,-15.9332,317.759,0.11612,58.9439,58.9431,-0.314281,753.292,753.117,-16.2475,
22.106,12.5,0,2281,4.95,1182.39,313.345,1.27088,692.695,692.502,-16.3519,313.778,0.112944,58.8341,58.8304,-0.660961,751.525,751.332,-17.0129,
22.356,12.5,0,2281,4.93,1177.61,310.102,1.24209,683.39,683.237,-14.4649,310.536,0.114269,60.2312,60.2163,-1.33902,743.622,743.454,-15.8039,
22.606,12.5,0,2281,4.95,1182.39,316.376,1.28493,690.039,689.854,-15.9688,316.772,0.115196,59.0047,59.0045,0.135392,749.026,748.859,-15.8334,
22.856,12.5,0,2280,4.97,1186.64,316.316,1.27231,689.159,688.987,-15.4028,316.762,0.115597,59.1985,59.1958,-0.567029,748.353,748.183,-15.9698,
23.106,12.5,0,2280,4.98,1189.03,311.109,1.26436,691.674,691.525,-14.3548,311.549,0.112965,58.9047,58.889,-1.36044,750.578,750.414,-15.7153,
23.356,12.5,0,2281,4.91,1172.83,308.779,1.26733,694.162,694.016,-14.2626,309.165,0.113748,59.6879,59.6554,-1.96721,753.846,753.671,-16.2298,
23.606,12.5,0,2281,4.94,1180.0,315.867,1.28751,694.504,694.339,-15.1623,316.257,0.11634,59.1838,59.1802,-0.649111,753.685,753.519,-15.8114,
23.856,12.5,0,2280,4.98,1189.03,313.297,1.26926,694.202,694.009,-16.3726,313.791,0.1144,58.9278,58.9194,-0.996241,753.128,752.928,-17.3689,
24.106,12.5,0,2280,4.93,1177.09,309.328,1.25424,688.574,688.426,-14.2726,309.698,0.113628,59.6141,59.5888,-1.73698,748.186,748.015,-16.0096,
24.356,12.5,0,2279,5.0,1193.28,316.472,1.28281,694.083,693.893,-16.2437,316.879,0.117065,59.1007,59.1004,-0.180358,753.173,752.994,-16.4241,
24.606,12.5,0,2280,4.92,1174.7,314.538,1.26573,687.03,686.889,-13.9224,314.998,0.116585,60.2734,60.2624,-1.15066,747.303,747.151,-15.0731,
24.856,12.5,0,2281,4.98,1189.55,310.928,1.26696,696.3,696.121,-15.7515,311.361,0.113954,59.3154,59.301,-1.30733,755.615,755.422,-17.0588,
25.106,12.5,0,2281,4.94,1180.0,310.013,1.25494,686.961,686.742,-17.3619,310.38,0.112936,59.0507,59.0401,-1.12122,746.011,745.782,-18.4831,
25.356,12.5,0,2280,4.97,1186.64,317.272,1.29908,693.666,693.528,-13.8073,317.615,0.117588,59.6467,59.6466,0.12775,753.299,753.175,-13.6796,
25.606,12.5,0,2281,4.94,1180.0,315.086,1.27901,693.054,692.859,-16.4111,315.512,0.115649,58.8222,58.8155,-0.888195,751.874,751.675,-17.2993,
25.856,12.5,0,2279,4.97,1186.12,315.842,1.27082,686.634,686.466,-15.1872,316.235,0.118021,60.7567,60.7565,-0.148357,747.38,747.223,-15.3355,
26.106,12.5,0,2280,5.0,1193.81,314.667,1.27312,691.797,691.631,-15.1644,315.093,0.114712,59.0121,59.0089,-0.619138,750.806,750.64,-15.7836,
26.356,12.5,0,2279,4.99,1190.9,312.347,1.28561,691.899,691.783,-12.6729,312.733,0.115225,58.6901,58.6876,0.541523,750.568,750.47,-12.1314,
26.606,12.5,0,2279,4.98,1188.51,315.808,1.28675,690.807,690.641,-15.1603,316.202,0.116541,59.1408,59.1395,0.384612,749.926,749.781,-14.7757,
26.856,12.5,0,2280,4.92,1174.7,317.309,1.2961,690.607,690.51,-11.6229,317.67,0.117888,59.8056,59.8035,-0.504756,750.411,750.313,-12.1277,
27.106,12.5,0,2281,4.95,1182.39,316.005,1.28278,690.941,690.759,-15.8585,316.419,0.117892,59.7424,59.7415,-0.327964,750.675,750.5,-16.1865,
27.356,12.5,0,2278,4.97,1185.6,315.896,1.28031,694.672,694.507,-15.1388,316.358,0.116016,59.0544,59.0485,-0.834412,753.724,753.555,-15.9733,
27.606,12.5,0,2280,4.94,1179.48,312.981,1.26452,689.801,689.682,-12.813,313.429,0.11531,60.2076,60.2024,-0.786512,750.008,749.884,-13.5995,
27.856,12.5,0,2281,4.97,1187.16,314.462,1.28759,687.608,687.505,-11.9436,314.776,0.117602,59.7183,59.7176,0.292384,747.313,747.222,-11.6513,
28.106,12.5,0,2280,4.95,1181.87,317.459,1.2816,688.314,688.172,-13.9576,317.876,0.116014,59.4603,59.4602,-0.132916,747.765,747.632,-14.0906,
28.356,12.5,0,2280,4.99,1191.42,313.981,1.2583,687.514,687.326,-16.079,314.388,0.116948,59.9916,59.9882,-0.634594,747.501,747.315,-16.7136,
28.606,12.5,0,2278,5.05,1204.69,314.311,1.28902,693.272,693.09,-15.9013,314.679,0.116025,58.274,58.2708,0.606956,751.516,751.361,-15.2943,
28.856,12.5,0,2278,5.0,1192.76,313.349,1.29123,693.365,693.172,-16.3565,313.683,0.115342,58.4274,58.4233,0.692348,751.759,751.596,-15.6642,
29.106,12.5,0,2280,4.93,1177.09,315.606,1.28826,694.669,694.501,-15.2832,315.979,0.116764,59.0941,59.0934,0.303153,753.744,753.595,-14.9801,
29.356,12.5,0,2280,4.99,1191.42,316.738,1.28943,694.298,694.156,-14.0251,317.179,0.113307,58.5691,58.5674,-0.450685,752.863,752.723,-14.4758,
29.606,12.5,0,2279,4.99,1190.9,314.74,1.26909,689.886,689.66,-17.6495,315.125,0.115473,59.4749,59.4745,-0.209448,749.347,749.135,-17.8589,
29.856,12.5,0,2278,5.02,1197.53,310.457,1.28474,692.603,692.46,-14.1105,310.83,0.11339,57.6703,57.6686,0.44498,750.253,750.128,-13.6655,
30.106,12.5,0,2280,4.97,1186.64,315.487,1.29907,699.059,698.882,-15.7258,315.874,0.115752,58.4033,58.4019,0.40796,757.439,757.284,-15.3178,
30.356,12.5,0,2279,5.01,1195.67,316.835,1.28021,688.845,688.735,-12.3141,317.27,0.115314,58.9983,58.9976,-0.298281,747.839,747.732,-12.6123,
30.606,12.5,0,2279,4.99,1190.9,316.179,1.29208,696.579,696.385,-16.4308,316.544,0.116779,58.6339,58.6335,0.214417,755.193,755.019,-16.2164,
30.856,12.5,0,2278,5.03,1199.91,308.383,1.26959,691.446,691.334,-12.4584,308.844,0.112264,57.605,57.6039,0.351089,749.035,748.938,-12.1073,
31.106,12.5,0,2280,4.91,1172.32,312.552,1.29028,691.621,691.518,-11.9046,312.929,0.116347,59.1599,59.1594,0.258618,750.768,750.678,-11.646,
31.356,12.5,0,2278,5.02,1197.53,316.422,1.29677,697.309,697.124,-16.0822,316.801,0.116935,58.5887,58.5886,-0.124404,755.886,755.712,-16.2066,
31.606,12.5,0,2279,4.93,1176.58,315.928,1.28,689.421,689.296,-13.0995,316.368,0.116318,59.6489,59.6485,-0.228081,749.063,748.945,-13.3276,
31.856,12.5,0,2279,5.03,1200.44,309.92,1.26869,685.925,685.787,-13.7725,310.374,0.114187,58.9093,58.9051,0.699813,744.807,744.692,-13.0727,
32.106,12.5,0,2279,4.95,1181.35,315.667,1.29609,692.594,692.408,-16.0245,316.022,0.115582,58.3295,58.3272,0.519937,750.895,750.735,-15.5046,
32.356,12.5,0,2280,4.95,1181.87,316.503,1.28299,692.606,692.463,-14.0667,316.9,0.115339,59.2664,59.2654,-0.341097,751.866,751.728,-14.4078,
32.606,12.5,0,2279,4.99,1190.9,310.343,1.28543,698.562,698.359,-16.8054,310.716,0.112794,57.5768,57.5764,0.210742,756.118,755.936,-16.5946,
32.856,12.5,0,2279,4.97,1186.12,312.829,1.28628,692.737,692.609,-13.3214,313.208,0.11584,58.7344,58.7315,0.58044,751.448,751.34,-12.741,
33.106,12.5,0,2280,4.96,1184.25,317.387,1.29523,693.139,692.98,-14.8359,317.76,0.115011,58.7184,58.7163,-0.496917,751.852,751.696,-15.3328,
33.356,12.5,0,2279,5.01,1195.67,307.738,1.27479,697.277,697.107,-15.4017,308.216,0.111297,57.3732,57.3718,0.406865,754.628,754.479,-14.9948,
33.606,12.5,0,2279,5.0,1193.28,310.438,1.27295,690.632,690.502,-13.3666,310.865,0.112647,57.719,57.7168,0.502643,748.33,748.219,-12.8639,
33.856,12.5,0,2279,5.03,1200.44,313.363,1.29099,693.254,693.073,-15.8438,313.682,0.115938,58.6997,58.6953,0.720655,751.921,751.769,-15.1231,
34.106,12.5,0,2280,4.97,1186.64,308.162,1.26047,692.645,692.497,-14.334,308.738,0.109228,57.0744,57.0742,-0.112062,749.711,749.571,-14.446,
34.356,12.5,0,2281,4.99,1191.94,307.635,1.27717,697.99,697.824,-15.2256,308.092,0.111913,57.8601,57.8599,0.156455,755.834,755.683,-15.0692,
34.606,12.5,0,2279,4.99,1190.9,308.931,1.26372,686.778,686.678,-11.708,309.399,0.114106,58.9061,58.904,0.495263,745.666,745.582,-11.2127,
34.856,12.5,0,2280,4.97,1186.64,312.044,1.29019,692.392,692.212,-15.7805,312.377,0.1155,59.2208,59.2182,0.557576,751.585,751.43,-15.2229,
35.106,12.5,0,2280,5.0,1193.81,315.096,1.29074,692.879,692.721,-14.7554,315.452,0.115625,58.7358,58.7349,0.329899,751.595,751.456,-14.4255,
35.356,12.5,0,2280,4.98,1189.03,307.397,1.26981,696.134,695.947,-16.1277,307.953,0.109377,56.9995,56.9994,-0.109473,753.121,752.946,-16.2372,
35.606,12.5,0,2281,5.0,1194.33,308.889,1.27504,693.362,693.261,-11.8055,309.354,0.112693,57.813,57.8114,0.434326,751.159,751.072,-11.3712,
35.856,12.5,0,2281,4.94,1180.0,310.025,1.28479,697.017,696.869,-14.3472,310.406,0.11315,57.5764,57.5741,0.51949,754.57,754.443,-13.8277,
36.106,12.5,0,2280,4.99,1191.42,308.367,1.27295,689.369,689.226,-14.0262,308.794,0.114685,59.4256,59.4225,0.606687,748.769,748.649,-13.4195,
36.356,12.5,0,2279,4.99,1190.9,313.953,1.28378,688.695,688.567,-13.2391,314.292,0.114829,58.5946,58.5941,0.255528,747.274,747.161,-12.9836,
36.606,12.5,0,2280,4.96,1184.25,314.079,1.29604,695.671,695.56,-12.4621,314.44,0.116218,58.8712,58.8711,0.117413,754.532,754.431,-12.3447,
36.856,12.5,0,2280,4.95,1181.87,307.596,1.2335,682.301,682.194,-12.0698,308.123,0.112239,58.655,58.6549,-0.10243,740.949,740.849,-12.1722,
37.106,12.5,0,2281,4.96,1184.77,307.977,1.27795,697.195,697.033,-14.9958,308.462,0.110203,57.3948,57.3941,0.276672,754.571,754.427,-14.7191,
37.356,12.5,0,2281,4.98,1189.55,308.592,1.28508,695.816,695.704,-12.4922,309.021,0.113509,57.9685,57.9682,0.182607,753.773,753.672,-12.3096,
37.606,12.5,0,2281,4.96,1184.77,312.946,1.25071,680.846,680.763,-10.6322,313.519,0.110173,57.9368,57.9229,-1.26823,738.781,738.685,-11.9004,
37.809,12.5,0,2281,4.95,1182.39,312.478,1.2596,687.94,687.861,-10.4062,313.087,0.108396,57.1947,57.1812,-1.24243,745.134,745.043,-11.6487,
38.044,12.5,0,2283,4.91,1173.86,309.319,1.28751,693.985,693.812,-15.5306,309.687,0.110942,58.2611,58.2372,-1.67071,752.245,752.049,-17.2013,
38.294,12.5,0,2281,5.0,1194.33,313.687,1.27325,691.275,691.107,-15.2493,314.074,0.114779,59.6826,59.6765,-0.855205,750.956,750.784,-16.1045,
38.497,12.5,0,2280,4.96,1184.25,309.768,1.25925,693.468,693.247,-17.5239,310.181,0.113212,59.0191,59.0014,-1.44612,752.487,752.248,-18.97,
38.747,12.5,0,2282,4.97,1187.68,309.421,1.24463,682.486,682.354,-13.4256,309.839,0.115301,60.7166,60.6899,-1.80032,743.2,743.044,-15.2259,
38.997,12.5,0,2282,4.91,1173.35,308.587,1.27071,692.805,692.621,-15.9473,308.998,0.111812,58.9026,58.865,-2.10214,751.703,751.486,-18.0495,
39.247,12.5,0,2281,4.96,1184.77,315.254,1.27606,692.233,692.025,-16.9576,315.673,0.117061,59.5846,59.5841,-0.238422,751.806,751.609,-17.196,
