t/s.1,Ug_a,Ug_b,Ug_c,Ilsc_a,Ilsc_b,Ilsc_c,Imsc_a,Imsc_b,Imsc_c,Is_a,Is_b,Is_c,Ig_a,Ig_b,Ig_c,Udc,Ug_pos_d,Ug_pos_q,Ilsc_pos_d,Ilsc_pos_q,Imsc_pos_d,Imsc_pos_q,Is_pos_d,Is_pos_q,Ig_pos_d,Ig_pos_q,Ug_neg_d,Ug_neg_q,Ilsc_neg_d,Ilsc_neg_q,Imsc_neg_d,Imsc_neg_q,Is_neg_d,Is_neg_q,Ig_neg_d,Ig_neg_q,n
0.0,-0.984576,0.393156,0.59142,-0.058845,0.0437749,0.0150701,-0.134807,-0.727382,0.86219,-0.730741,0.630781,0.0999599,-0.789586,0.674556,0.11503,1.00557,0.990112,0,-0.0594482,0.0106201,0.821533,-0.379395,-0.819092,-0.0241699,-0.87854,-0.0135498,0.00646973,0.010498,-0.0045166,-0.00476074,-0.0384521,-0.0214844,0.0499268,0.0284424,0.0454102,0.0236816,1.26648
0.002,-0.659178,-0.328401,0.987579,-0.0487983,-0.0186582,0.0674565,-0.334653,-0.618335,0.952988,-0.782445,0.115471,0.666974,-0.831243,0.0968127,0.73443,1.00241,0.979492,0,-0.0703125,-0.00817871,0.849365,-0.466187,-0.834717,0.0426025,-0.905029,0.0344238,0.00500488,0.0349121,0.0175781,-0.000366211,0.0123291,0.0179443,0.0098877,0.000732422,0.0274658,0.000366211,1.26648
0.004,0.082302,-0.894238,0.811936,-0.0251168,-0.0538217,0.0789384,-0.493111,-0.485321,0.978432,-0.317114,-0.513587,0.830701,-0.342231,-0.567409,0.90964,1.0028,1.02075,0,-0.0638428,-0.00158691,0.850342,-0.480225,-0.831299,0.0432129,-0.895142,0.041626,0.0216064,-0.0318604,0.0161133,-0.000488281,-0.0032959,-0.0153809,0.0169678,0.0255127,0.0330811,0.0250244,1.2666
0.006,0.704139,-0.970556,0.266417,0.0337282,-0.0789384,0.0452102,-0.616093,-0.295986,0.912079,0.317114,-0.797956,0.480841,0.350842,-0.876894,0.526052,1.00003,1.00659,0,-0.0650635,-0.017334,0.847656,-0.408936,-0.819702,-0.0272217,-0.884766,-0.0445557,0.00439453,-0.00170898,0.00732422,-0.00134277,0.0150146,0.0356445,-0.0131836,-0.00793457,-0.00585938,-0.00927734,1.2666
0.008,0.995245,-0.528063,-0.467182,0.0796561,-0.0731975,-0.0064586,-0.728433,-0.158179,0.886611,0.792785,-0.672144,-0.120641,0.872441,-0.745341,-0.1271,1.00003,0.9729,0,-0.0793457,-0.00244141,0.880127,-0.394775,-0.873047,-0.0266113,-0.952393,-0.0290527,0.00134277,-0.0231934,-0.00891113,0.00952148,-0.0125732,0.0334473,-0.0371094,-0.0311279,-0.0460205,-0.0216064,1.2666
0.01,0.728525,0.230497,-0.959023,0.0782208,-0.032293,-0.0459278,-0.885708,0.0922709,0.793437,0.827254,-0.198196,-0.629058,0.905475,-0.230489,-0.674986,1.00201,1.00891,0,-0.0769043,0.0045166,0.814331,-0.461304,-0.802002,0.010498,-0.878906,0.0150146,-0.0264893,0.00183105,-0.0124512,0.00622559,0.0240479,0.0256348,-0.0552979,-0.0222168,-0.067749,-0.0159912,1.2666
0.012,0.0967811,0.794792,-0.891573,0.0423397,0.0251168,-0.0674565,-0.944834,0.282804,0.662029,0.449819,0.446373,-0.896192,0.492159,0.471489,-0.963649,1.0032,0.985474,0,-0.0848389,0.00683594,0.851929,-0.444824,-0.862183,-0.00292969,-0.947021,0.00390625,0.0236816,0.0186768,-0.0057373,0.00463867,-0.00402832,0.00549316,0.0107422,-0.0106201,0.00500488,-0.00598145,1.2666
0.014,-0.618027,0.98212,-0.364092,0.0100467,0.0480807,-0.0581274,-0.943651,0.470941,0.47271,-0.14994,0.801402,-0.651463,-0.139893,0.849483,-0.70959,1.00438,1.01868,0,-0.057251,0.0134277,0.825439,-0.422485,-0.853149,-0.00158691,-0.9104,0.0118408,0.0235596,-0.00341797,0.0045166,-0.0106201,-0.00720215,0.0454102,0.0169678,-0.0362549,0.0214844,-0.046875,1.2666
0.016,-0.967811,0.627508,0.340303,-0.0559745,0.0516688,0.00430573,-0.938921,0.608748,0.330173,-0.682485,0.773827,-0.0913426,-0.738459,0.825496,-0.0870369,1.00359,0.97168,0,-0.0718994,0.00463867,0.869385,-0.443604,-0.870605,0.0186768,-0.942505,0.0233154,0.00634766,-0.0118408,-0.00256348,-0.0134277,0.00695801,0.0131836,0.0197754,-0.010376,0.0172119,-0.0238037,1.2666
0.018,-0.770438,-0.134136,0.904574,-0.064586,0.0157877,0.0487983,-0.925914,0.748952,0.176961,-0.842765,0.311944,0.530821,-0.907351,0.327731,0.57962,1.00162,1.01257,0,-0.0625,0.00915527,0.829956,-0.484741,-0.855591,0.0603027,-0.918091,0.069458,-0.0512695,0.00756836,0.00598145,-0.0065918,0.0172119,0.020752,0.0159912,-0.0150146,0.0219727,-0.0216064,1.2666
