t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var],Unnamed: 20
6.075,12.5,0,2280,4.99,1191.42,317.645,1.21725,680.759,680.557,-16.5718,318.136,0.117582,60.6648,60.6639,-0.33935,741.414,741.221,-16.9112,
6.325,12.5,0,2280,4.99,1191.42,317.054,1.21635,686.403,686.263,-13.8335,317.625,0.115337,60.3171,60.315,-0.509881,746.716,746.578,-14.3434,
6.575,12.5,0,2279,5.03,1200.44,314.986,1.20592,682.515,682.404,-12.3285,315.509,0.114177,60.3891,60.3846,-0.736876,742.904,742.789,-13.0654,
6.825,12.5,0,2280,4.97,1186.64,315.179,1.20307,681.327,681.222,-11.9597,315.759,0.11525,60.8159,60.806,-1.10013,742.143,742.028,-13.0598,
7.075,12.5,0,2281,4.97,1187.16,314.57,1.2102,682.219,682.128,-11.1682,315.041,0.114765,60.0556,60.0496,-0.849626,742.274,742.177,-12.0178,
7.325,12.5,0,2279,5.02,1198.05,315.31,1.20512,681.414,681.292,-12.9056,315.783,0.114887,60.62,60.6143,-0.833742,742.033,741.906,-13.7394,
7.575,12.5,0,2280,4.99,1191.42,315.696,1.21217,683.526,683.421,-11.9683,316.241,0.114361,60.2658,60.2608,-0.776499,743.791,743.682,-12.7448,
7.825,12.5,0,2280,4.98,1189.03,315.88,1.20852,680.92,680.801,-12.7206,316.338,0.115936,60.4472,60.4445,-0.571543,741.365,741.246,-13.2921,
8.075,12.5,0,2279,5.02,1198.05,315.991,1.21329,682.222,682.116,-12.067,316.479,0.114824,60.1341,60.131,-0.610273,742.355,742.247,-12.6773,
8.325,12.5,0,2280,5.0,1193.81,316.053,1.21348,682.685,682.567,-12.7293,316.554,0.115545,60.3487,60.3476,-0.349321,743.029,742.914,-13.0787,
8.575,12.5,0,2278,5.04,1202.3,316.164,1.21444,682.025,681.912,-12.3918,316.685,0.115705,60.3807,60.3763,-0.730234,742.404,742.288,-13.122,
8.825,12.5,0,2279,5.0,1193.28,317.433,1.21283,680.774,680.656,-12.6681,317.927,0.116135,60.3064,60.3052,-0.381899,741.077,740.962,-13.05,
9.075,12.5,0,2279,5.05,1205.21,317.461,1.21868,681.994,681.874,-12.8249,317.978,0.115873,60.0344,60.0343,-0.0885061,742.021,741.908,-12.9134,
9.325,12.5,0,2281,4.98,1189.55,310.766,1.22018,687.036,686.928,-12.1647,311.247,0.113309,59.3979,59.397,0.328872,746.419,746.325,-11.8359,
9.529,12.5,0,2281,4.96,1184.77,310.346,1.21585,681.513,681.381,-13.3992,310.835,0.110988,58.3427,58.3424,0.17374,739.842,739.724,-13.2255,
9.779,12.5,0,2281,5.0,1194.33,310.296,1.21771,682.835,682.727,-12.1546,310.82,0.112472,59.0249,59.0238,0.364027,741.844,741.751,-11.7906,
10.029,12.5,0,2281,4.95,1182.39,310.328,1.21698,685.002,684.922,-10.4471,310.854,0.113123,59.6524,59.6524,0.039292,744.647,744.574,-10.4078,
10.279,12.5,0,2280,5.0,1193.81,309.979,1.20644,680.479,680.396,-10.5767,310.517,0.112459,59.1215,59.1215,0.0467144,739.593,739.518,-10.53,
10.529,12.5,0,2281,4.99,1191.94,310.087,1.21064,683.778,683.682,-11.479,310.63,0.111267,58.8586,58.8582,0.190668,742.626,742.54,-11.2883,
10.779,12.5,0,2281,4.94,1180.0,316.867,1.22195,679.975,679.894,-10.4664,317.509,0.111725,59.2385,59.2167,-1.60764,739.209,739.111,-12.074,
10.982,12.5,0,2280,5.0,1193.81,314.317,1.20431,678.238,678.124,-12.4579,314.983,0.108496,58.3947,58.3849,-1.0676,736.633,736.509,-13.5255,
11.232,12.5,0,2280,4.95,1181.87,315.366,1.21152,682.819,682.662,-14.6733,316.091,0.110683,59.0529,59.0386,-1.29876,741.872,741.7,-15.972,
11.482,12.5,0,2282,4.98,1190.07,311.129,1.21188,678.921,678.762,-14.7271,311.555,0.111764,59.6505,59.6224,-1.83074,738.57,738.384,-16.5578,
11.685,12.5,0,2281,5.0,1194.33,310.669,1.21017,677.899,677.722,-15.5218,311.149,0.114544,60.5067,60.4804,-1.78321,738.405,738.202,-17.305,
11.935,12.5,0,2281,4.97,1187.16,311.071,1.21319,679.12,678.953,-15.0546,311.567,0.113088,60.0822,60.0476,-2.03774,739.199,739.001,-17.0924,
12.185,12.5,0,2281,5.0,1194.33,311.646,1.21831,681.415,681.208,-16.7713,312.111,0.11176,60.0429,60.0173,-1.75257,741.457,741.226,-18.5239,
12.435,12.5,0,2282,5.02,1199.63,310.904,1.21545,680.544,680.338,-16.7527,311.395,0.112086,59.6774,59.6552,-1.62581,740.221,739.993,-18.3785,
12.685,12.5,0,2282,5.01,1197.24,310.845,1.20933,678.23,678.055,-15.4062,311.342,0.113965,60.5973,60.5659,-1.95048,738.825,738.621,-17.3567,
12.935,12.5,0,2282,5.01,1197.24,310.99,1.21564,681.645,681.437,-16.8556,311.486,0.112966,59.4475,59.4257,-1.61067,741.093,740.863,-18.4663,
13.185,12.5,0,2282,4.98,1190.07,311.333,1.21567,681.262,681.069,-16.2023,311.82,0.112767,60.1653,60.136,-1.87924,741.426,741.205,-18.0815,
13.435,12.5,0,2282,4.97,1187.68,313.493,1.22463,675.337,675.197,-13.7601,313.896,0.11268,60.164,60.1468,-1.43968,735.501,735.344,-15.1998,
13.685,12.5,0,2282,4.97,1187.68,312.894,1.22787,680.957,680.796,-14.8181,313.311,0.113174,60.236,60.2084,-1.82211,741.191,741.005,-16.6402,
13.935,12.5,0,2282,4.98,1190.07,313.282,1.21696,672.229,672.093,-13.5171,313.692,0.114146,60.6489,60.6194,-1.89287,732.874,732.712,-15.41,
14.185,12.5,0,2282,5.0,1194.85,312.743,1.22418,678.977,678.808,-15.1282,313.201,0.113413,60.3411,60.3114,-1.89109,739.316,739.12,-17.0193,
14.419,12.5,0,2281,4.95,1182.39,315.348,1.20855,682.27,682.106,-14.9598,315.824,0.114646,60.41,60.4063,-0.667342,742.677,742.512,-15.6272,
14.622,12.5,0,2282,4.95,1182.9,316.24,1.21784,684.706,684.554,-14.4578,316.664,0.11579,60.781,60.7757,-0.802572,745.486,745.329,-15.2603,
14.872,12.5,0,2281,4.97,1187.16,315.764,1.21294,682.539,682.371,-15.1681,316.224,0.113088,59.7779,59.7768,-0.371363,742.31,742.147,-15.5395,
15.122,12.5,0,2281,4.96,1184.77,316.093,1.21634,684.305,684.15,-14.585,316.572,0.116305,61.0126,61.0092,-0.645417,745.314,745.159,-15.2304,
15.372,12.5,0,2281,4.98,1189.55,315.682,1.2105,683.23,683.038,-16.2135,316.136,0.114566,60.1884,60.186,-0.544697,743.413,743.224,-16.7582,
15.607,12.5,0,2281,4.97,1187.16,316.033,1.21574,685.783,685.596,-16.0143,316.48,0.11626,61.2033,61.2022,-0.376549,746.978,746.798,-16.3908,
15.857,12.5,0,2281,4.95,1182.39,315.925,1.21302,683.026,682.809,-17.2359,316.411,0.115522,60.4672,60.4627,-0.739482,743.489,743.272,-17.9754,
16.107,12.5,0,2280,4.95,1181.87,312.308,1.22607,684.25,684.08,-15.2534,312.751,0.114284,59.0715,59.0699,0.425077,743.298,743.15,-14.8283,
16.31,12.5,0,2281,4.96,1184.77,311.921,1.22736,684.576,684.39,-15.9318,312.392,0.113763,59.351,59.3491,0.472979,743.9,743.739,-15.4588,
16.56,12.5,0,2279,4.99,1190.9,312.178,1.20882,680.234,680.09,-13.9842,312.749,0.113053,58.8369,58.8358,0.360586,739.052,738.926,-13.6236,
16.81,12.5,0,2279,5.02,1198.05,309.522,1.21201,684.196,684.014,-15.7747,310.056,0.112367,59.18,59.18,0.0841361,743.359,743.194,-15.6906,
17.06,12.5,0,2280,4.97,1186.64,309.468,1.20219,678.632,678.428,-16.6239,310.062,0.111306,59.1948,59.1948,0.0614631,737.809,737.623,-16.5624,
17.31,12.5,0,2280,5.0,1193.81,309.64,1.20497,682.146,681.972,-15.4179,310.219,0.111572,58.8583,58.8582,0.132917,740.988,740.83,-15.285,
17.56,12.5,0,2281,4.98,1189.55,316.602,1.2277,677.141,677.022,-12.6928,317.034,0.114685,59.9625,59.955,-0.948479,737.104,736.977,-13.6413,
17.81,12.5,0,2281,4.95,1182.39,316.857,1.2118,679.884,679.727,-14.5856,317.439,0.111317,59.0443,59.0389,-0.792045,738.926,738.766,-15.3776,
18.044,12.5,0,2279,5.02,1198.05,312.352,1.21423,678.15,678.008,-13.9098,312.804,0.113047,60.0494,60.0426,-0.901281,738.199,738.05,-14.8111,
18.263,12.5,0,2281,4.93,1177.61,310.884,1.22234,684.568,684.408,-14.793,311.314,0.112601,60.0304,60.0043,-1.76981,744.596,744.412,-16.5628,
18.497,12.5,0,2279,5.0,1193.28,310.641,1.19351,678.757,678.587,-15.1846,311.27,0.109496,59.1315,59.1313,-0.178391,737.879,737.719,-15.363,
18.747,12.5,0,2280,4.95,1181.87,309.659,1.20278,684.246,684.082,-14.9653,310.169,0.115895,60.6907,60.6886,-0.511769,744.931,744.771,-15.477,
19.013,12.5,0,2279,4.99,1190.9,312.496,1.19749,680.326,680.194,-13.4203,313.074,0.110031,59.5795,59.5482,-1.92919,739.902,739.742,-15.3495,
19.232,12.5,0,2280,5.02,1198.58,311.224,1.21371,681.646,681.471,-15.4587,311.618,0.11298,60.0534,60.0289,-1.71606,741.699,741.5,-17.1747,
19.466,12.5,0,2281,4.92,1175.22,319.767,1.22663,680.564,680.406,-14.6606,320.253,0.115443,60.4152,60.3593,-2.59969,740.966,740.765,-17.2603,
19.7,12.5,0,2279,4.99,1190.9,317.31,1.22449,675.803,675.683,-12.7175,317.769,0.113542,59.9745,59.9472,-1.81117,735.774,735.63,-14.5287,
19.95,12.5,0,2280,4.98,1189.03,314.013,1.21746,684.45,684.292,-14.6766,314.495,0.113214,59.5361,59.5319,-0.713149,743.983,743.824,-15.3898,
20.2,12.5,0,2279,4.98,1188.51,318.076,1.2249,686.193,685.973,-17.3563,318.55,0.115511,60.4042,60.4031,-0.36879,746.587,746.376,-17.7251,
20.419,12.5,0,2280,4.96,1184.25,310.879,1.20101,682.252,682.084,-15.165,311.465,0.111402,59.5185,59.508,-1.11769,741.771,741.592,-16.2827,
20.622,12.5,0,2281,4.91,1172.83,318.28,1.20567,674.675,674.588,-10.8551,318.824,0.116337,61.2457,61.2218,-1.71323,735.917,735.81,-12.5683,
20.872,12.5,0,2280,4.97,1186.64,315.318,1.22246,677.232,677.073,-14.6464,315.825,0.113826,60.1704,60.138,-1.97729,737.399,737.211,-16.6237,
21.107,12.5,0,2281,5.0,1194.33,315.316,1.21593,678.905,678.8,-11.9314,315.913,0.110465,59.2835,59.2638,-1.52864,738.187,738.064,-13.46,
21.341,12.5,0,2280,4.99,1191.42,312.318,1.18372,676.12,676.032,-10.9155,312.988,0.110056,59.9922,59.9737,-1.48978,736.11,736.005,-12.4053,
21.56,12.5,0,2281,4.97,1187.16,310.804,1.20874,685.628,685.476,-14.4448,311.312,0.110825,59.0906,59.0866,-0.682003,744.716,744.562,-15.1268,
21.794,12.5,0,2279,4.94,1178.96,313.41,1.22505,682.609,682.452,-14.6459,313.876,0.114332,59.8745,59.8432,-1.93628,742.481,742.295,-16.5821,
21.997,12.5,0,2283,4.98,1190.59,314.407,1.21148,677.843,677.709,-13.4775,314.901,0.114031,60.3246,60.2965,-1.84227,738.165,738.006,-15.3198,
22.232,12.5,0,2282,5.02,1199.63,320.707,1.24705,681.856,681.692,-14.9502,321.138,0.116022,60.1891,60.1763,-1.24203,742.045,741.868,-16.1923,
22.466,12.5,0,2280,4.98,1189.03,317.136,1.21449,677.947,677.836,-12.2654,317.59,0.114023,60.2081,60.176,-1.96485,738.149,738.012,-14.2302,
22.7,12.5,0,2279,4.99,1190.9,315.373,1.22199,681.114,680.985,-13.2607,315.844,0.115206,59.8231,59.8152,-0.969722,740.937,740.8,-14.2304,
22.95,12.5,0,2282,4.94,1180.51,316.552,1.22175,680.961,680.779,-15.7265,317.006,0.114982,60.686,60.6586,-1.82406,741.646,741.438,-17.5506,
23.185,12.5,0,2280,4.98,1189.03,312.812,1.20071,677.138,676.997,-13.7992,313.364,0.111143,59.2658,59.2291,-2.0851,736.398,736.226,-15.8843,
23.435,12.5,0,2280,5.01,1196.19,313.364,1.21828,681.504,681.358,-14.1279,313.855,0.11522,60.547,60.5411,-0.846461,742.05,741.899,-14.9744,
23.654,12.5,0,2282,5.01,1197.24,318.815,1.23673,678.94,678.786,-14.4685,319.132,0.116236,60.3142,60.3051,-1.04484,739.254,739.091,-15.5134,
23.857,12.5,0,2281,4.96,1184.77,310.787,1.21902,683.106,682.978,-13.2187,311.233,0.1138,59.5783,59.578,0.183389,742.671,742.556,-13.0353,
24.091,12.5,0,2279,5.03,1200.44,310.328,1.21289,680.73,680.586,-14.0253,310.815,0.112688,59.6885,59.6817,-0.901093,740.418,740.268,-14.9264,
24.325,12.5,0,2279,4.97,1186.12,315.578,1.2106,683.008,682.852,-14.5681,316.078,0.116304,61.0765,61.0719,-0.751074,744.082,743.924,-15.3192,
24.575,12.5,0,2282,4.99,1192.46,317.574,1.20943,677.963,677.828,-13.5496,318.14,0.11426,60.5445,60.5118,-1.98815,738.503,738.34,-15.5377,
24.779,12.5,0,2282,5.01,1197.24,316.18,1.24267,682.906,682.745,-14.83,316.621,0.116084,59.7705,59.77,0.254991,742.658,742.515,-14.5751,
25.029,12.5,0,2282,4.99,1192.46,317.929,1.23626,683.944,683.805,-13.7787,318.344,0.117062,59.8334,59.8319,0.421682,743.757,743.637,-13.357,
25.279,12.5,0,2281,5.04,1203.88,316.57,1.23421,682.842,682.728,-12.4714,316.966,0.116896,60.2531,60.2521,0.346703,743.079,742.98,-12.1247,
25.529,12.5,0,2282,5.0,1194.85,317.019,1.23392,683.994,683.86,-13.5352,317.397,0.116335,59.2498,59.2484,0.419431,743.224,743.109,-13.1158,
25.779,12.5,0,2282,5.01,1197.24,316.456,1.23499,682.918,682.793,-13.0531,316.816,0.117293,60.4727,60.4726,0.11731,743.378,743.266,-12.9358,
26.029,12.5,0,2282,5.0,1194.85,315.884,1.22799,681.742,681.569,-15.3721,316.294,0.116613,59.6356,59.6317,0.688229,741.346,741.201,-14.6839,
26.279,12.5,0,2282,5.0,1194.85,316.155,1.22982,684.037,683.907,-13.325,316.554,0.115721,59.6787,59.676,0.567458,743.693,743.583,-12.7575,
26.529,12.5,0,2283,4.99,1192.99,316.063,1.22667,681.836,681.665,-15.2556,316.438,0.116032,59.6971,59.6942,0.591231,741.504,741.359,-14.6644,
26.779,12.5,0,2282,5.02,1199.63,316.318,1.2375,684.564,684.435,-13.2895,316.687,0.116466,59.7935,59.7935,-0.0110012,744.348,744.229,-13.3005,
27.029,12.5,0,2283,5.0,1195.38,316.782,1.23431,682.609,682.493,-12.6101,317.228,0.116867,59.9736,59.9733,0.176309,742.57,742.466,-12.4338,
27.279,12.5,0,2281,5.0,1194.33,316.726,1.22997,684.058,683.893,-15.0348,317.162,0.117779,60.2602,60.2602,0.0486296,744.304,744.153,-14.9862,
27.529,12.5,0,2281,4.99,1191.94,315.897,1.22848,682.457,682.317,-13.8406,316.379,0.115717,59.5884,59.5881,0.183515,742.03,741.905,-13.6571,
27.779,12.5,0,2282,5.0,1194.85,315.575,1.23663,684.21,684.076,-13.5895,316.025,0.115818,59.8832,59.8823,0.31956,744.076,743.958,-13.2699,
28.029,12.5,0,2282,4.96,1185.29,316.413,1.23425,684.875,684.735,-13.8399,316.836,0.116994,60.1121,60.1117,0.200283,744.971,744.846,-13.6396,
28.279,12.5,0,2280,4.95,1181.87,313.903,1.22444,679.917,679.803,-12.454,314.351,0.114473,59.1496,59.1465,0.609753,739.044,738.949,-11.8442,
28.482,12.5,0,2280,4.98,1189.03,313.676,1.23685,688.593,688.456,-13.7407,314.171,0.115067,59.1929,59.1904,0.538811,747.763,747.646,-13.2019,
28.732,12.5,0,2280,4.96,1184.25,313.513,1.22762,680.897,680.771,-13.08,313.934,0.116033,59.869,59.8663,0.562439,740.743,740.638,-12.5176,
28.982,12.5,0,2280,4.99,1191.42,313.213,1.22884,682.68,682.525,-14.5478,313.686,0.114668,59.7679,59.7643,0.660632,742.419,742.289,-13.8872,
29.232,12.5,0,2279,4.98,1188.51,313.305,1.22999,681.891,681.754,-13.7095,313.793,0.114414,59.5334,59.5314,0.487191,741.403,741.285,-13.2223,
29.482,12.5,0,2280,4.97,1186.64,314.038,1.22985,683.003,682.841,-14.8887,314.474,0.113926,58.9994,58.9968,0.551829,741.976,741.838,-14.3368,
29.732,12.5,0,2280,4.98,1189.03,314.314,1.23808,686.148,686.026,-12.9391,314.749,0.116434,59.873,59.872,0.344935,746.004,745.898,-12.5941,
29.982,12.5,0,2280,4.97,1186.64,314.265,1.23666,685.716,685.568,-14.2893,314.7,0.115582,59.2805,59.2798,0.293789,744.979,744.847,-13.9955,
30.232,12.5,0,2281,4.99,1191.94,312.737,1.23391,686.314,686.162,-14.4593,313.182,0.115228,59.7901,59.7897,0.231205,746.087,745.951,-14.2281,
30.482,12.5,0,2281,4.96,1184.77,313.342,1.20275,681.271,681.169,-11.8241,313.973,0.109438,58.9426,58.9417,-0.33288,740.21,740.11,-12.157,
30.685,12.5,0,2281,4.96,1184.77,314.035,1.20978,683.187,683.062,-13.063,314.728,0.109681,58.6964,58.693,-0.633444,741.882,741.755,-13.6964,
30.935,12.5,0,2281,4.95,1182.39,314.156,1.20741,682.897,682.766,-13.3957,314.844,0.107944,58.2736,58.2679,-0.812415,741.17,741.034,-14.2081,
31.185,12.5,0,2281,4.96,1184.77,313.838,1.21526,686.376,686.203,-15.3926,314.521,0.109231,58.8592,58.8567,-0.54703,745.23,745.06,-15.9396,
31.435,12.5,0,2281,4.96,1184.77,314.376,1.20413,681.259,681.157,-11.7648,315.017,0.10876,58.3496,58.3451,-0.720114,739.608,739.502,-12.4849,
31.685,12.5,0,2280,4.98,1189.03,314.29,1.2132,684.593,684.441,-14.44,314.976,0.107863,58.2261,58.2221,-0.680777,742.817,742.663,-15.1207,
31.935,12.5,0,2281,4.98,1189.55,314.2,1.20177,680.014,679.904,-12.2787,314.893,0.108284,58.2333,58.2264,-0.894758,738.248,738.13,-13.1735,
32.185,12.5,0,2281,4.92,1175.22,314.502,1.21204,684.88,684.709,-15.3086,315.187,0.110964,59.2937,59.2887,-0.774191,744.171,743.997,-16.0828,
32.435,12.5,0,2281,4.98,1189.55,314.318,1.19982,679.065,678.948,-12.5729,314.977,0.110093,58.7432,58.7391,-0.70001,737.807,737.687,-13.2729,
32.685,12.5,0,2282,4.94,1180.51,314.572,1.21441,684.642,684.519,-13.0059,315.233,0.109373,58.928,58.9182,-1.07574,743.57,743.437,-14.0817,
32.935,12.5,0,2281,4.98,1189.55,314.554,1.19971,680.083,679.968,-12.5332,315.253,0.110137,59.063,59.0542,-1.01552,739.146,739.022,-13.5487,
33.185,12.5,0,2281,4.95,1182.39,314.423,1.20963,684.443,684.314,-13.3086,315.133,0.109342,58.7999,58.7941,-0.824032,743.242,743.108,-14.1326,
33.435,12.5,0,2281,5.0,1194.33,314.516,1.19912,679.959,679.873,-10.7978,315.13,0.11082,59.6107,59.602,-1.01955,739.57,739.475,-11.8173,
33.685,12.5,0,2282,4.97,1187.68,313.335,1.19717,678.172,678.045,-13.1027,313.953,0.108742,58.1823,58.1801,-0.515892,736.351,736.225,-13.6186,
33.935,12.5,0,2280,5.0,1193.81,314.844,1.20243,680.234,680.125,-12.2144,315.523,0.112364,59.9633,59.9523,-1.14626,740.198,740.077,-13.3607,
34.185,12.5,0,2281,4.95,1182.39,315.053,1.20377,679.394,679.281,-12.4128,315.711,0.109271,58.1632,58.1564,-0.889077,737.557,737.437,-13.3019,
34.435,12.5,0,2281,5.0,1194.33,313.922,1.20233,682.559,682.464,-11.4022,314.577,0.111125,59.6759,59.6717,-0.707475,742.235,742.136,-12.1096,
34.685,12.5,0,2282,4.91,1173.35,315.027,1.19151,673.384,673.282,-11.7444,315.681,0.109677,58.3206,58.3104,-1.09356,731.705,731.592,-12.838,
34.935,12.5,0,2281,4.94,1180.0,314.902,1.2066,680.77,680.663,-12.0489,315.501,0.113128,60.2394,60.23,-1.06265,741.009,740.893,-13.1115,
35.2,12.5,0,2281,4.93,1177.61,314.987,1.19667,677.49,677.383,-12.0281,315.666,0.109025,58.6909,58.6861,-0.752738,736.18,736.069,-12.7809,
35.45,12.5,0,2281,4.96,1184.77,314.303,1.20197,682.003,681.904,-11.6259,314.964,0.110503,59.3189,59.3155,-0.634948,741.321,741.22,-12.2609,
35.7,12.5,0,2281,4.93,1177.61,314.944,1.20512,680.501,680.365,-13.5943,315.587,0.108357,58.1119,58.1064,-0.801272,738.612,738.472,-14.3956,
35.95,12.5,0,2281,4.93,1177.61,315.532,1.20315,679.114,679.005,-12.1547,316.18,0.110916,59.2619,59.2509,-1.14135,738.376,738.256,-13.296,
36.2,12.5,0,2281,4.94,1180.0,314.9,1.20999,682.992,682.859,-13.4467,315.556,0.108869,58.7506,58.7358,-1.32086,741.742,741.595,-14.7676,
36.45,12.5,0,2281,4.91,1172.83,315.149,1.19737,677.687,677.593,-11.3025,315.815,0.112227,59.5119,59.5013,-1.12279,737.199,737.094,-12.4253,
36.7,12.5,0,2281,4.95,1182.39,315.102,1.20866,682.701,682.563,-13.7217,315.747,0.107508,58.0724,58.0675,-0.752595,740.772,740.63,-14.4743,
36.95,12.5,0,2281,4.91,1172.83,315.088,1.19842,678.113,678.042,-9.8048,315.727,0.110891,59.1396,59.1249,-1.31617,737.251,737.167,-11.121,
37.2,12.5,0,2281,4.95,1182.39,315.178,1.2073,681.673,681.561,-12.3664,315.843,0.109448,58.51,58.4983,-1.16837,740.183,740.059,-13.5348,
37.45,12.5,0,2280,5.01,1196.19,312.266,1.22619,685.348,685.177,-15.31,312.682,0.113694,60.2263,60.1985,-1.83071,745.572,745.375,-17.1407,
37.654,12.5,0,2280,5.0,1193.81,313.294,1.2179,676.649,676.485,-14.8787,313.722,0.111944,59.379,59.3487,-1.89742,736.025,735.834,-16.7762,
37.904,12.5,0,2280,5.02,1198.58,312.615,1.22691,684.04,683.87,-15.2503,312.996,0.114008,60.3098,60.2794,-1.91271,744.347,744.149,-17.1631,
38.154,12.5,0,2279,5.01,1195.67,312.046,1.21892,677.551,677.384,-15.0448,312.462,0.1137,59.7401,59.7171,-1.65948,737.29,737.101,-16.7043,
38.404,12.5,0,2279,5.03,1200.44,312.197,1.2223,681.044,680.868,-15.4861,312.558,0.114778,60.5628,60.5285,-2.03854,741.604,741.397,-17.5246,
38.654,12.5,0,2280,5.03,1200.97,312.124,1.2299,684.26,684.085,-15.4724,312.494,0.114392,60.6917,60.6571,-2.04904,744.949,744.742,-17.5215,
38.904,12.5,0,2279,5.01,1195.67,312.171,1.22449,681.343,681.156,-15.94,312.559,0.113412,59.7668,59.737,-1.88637,741.108,740.893,-17.8264,
39.154,12.5,0,2279,5.04,1202.83,312.08,1.22541,681.485,681.302,-15.8146,312.54,0.114321,60.3737,60.3429,-1.92784,741.857,741.645,-17.7425,
