t/s.1,Ug_a,Ug_b,Ug_c,Ilsc_a,Ilsc_b,Ilsc_c,Imsc_a,Imsc_b,Imsc_c,Is_a,Is_b,Is_c,Ig_a,Ig_b,Ig_c,Udc,Ug_pos_d,Ug_pos_q,Ilsc_pos_d,Ilsc_pos_q,Imsc_pos_d,Imsc_pos_q,Is_pos_d,Is_pos_q,Ig_pos_d,Ig_pos_q,Ug_neg_d,Ug_neg_q,Ilsc_neg_d,Ilsc_neg_q,Imsc_neg_d,Imsc_neg_q,Is_neg_d,Is_neg_q,Ig_neg_d,Ig_neg_q,n
0.0,-0.816162,-0.0385447,0.854706,-0.0717622,0.0229639,0.0487983,0.532134,-0.970642,0.438508,-0.828978,0.372264,0.456713,-0.90074,0.395228,0.505512,1.00162,0.986328,0,-0.0633545,0.00463867,0.871582,-0.48877,-0.863037,0.0529785,-0.926392,0.0576172,-0.0345459,-0.00842285,-0.00012207,-0.00500488,-0.0285645,0.0307617,0.036377,-0.0115967,0.0362549,-0.0166016,1.26648
0.002,-0.290343,-0.686096,0.976439,-0.0330106,-0.0365987,0.0696093,0.371311,-0.953866,0.582554,-0.534268,-0.308497,0.842765,-0.567279,-0.345096,0.912375,0.99885,0.993042,0,-0.0626221,-0.00866699,0.890259,-0.433105,-0.873291,0.00146484,-0.935913,-0.00720215,-0.0155029,0.0209961,0.00231934,-0.00512695,-0.0177002,-0.0170898,0.0472412,0.0137939,0.0495605,0.00866699,1.2666
0.004,0.431323,-1.00139,0.570068,0.0193758,-0.0832442,0.0638684,0.189203,-0.937089,0.747886,0.0361924,-0.789338,0.753146,0.0555682,-0.872583,0.817014,0.99885,0.970581,0,-0.0836182,-0.0151367,0.877563,-0.435181,-0.873901,-0.0107422,-0.95752,-0.0258789,-0.0324707,0.0155029,-0.000488281,0.00915527,-0.00598145,-0.00268555,0.0170898,0.0283203,0.0166016,0.0374756,1.2666
0.006,0.93428,-0.74083,-0.193451,0.0566921,-0.0889851,0.032293,-0.0508484,-0.828042,0.87889,0.620441,-0.81519,0.194749,0.677133,-0.904175,0.227042,0.99885,1.01672,0,-0.0686035,0.000610352,0.85437,-0.442749,-0.859253,-0.0211182,-0.927856,-0.0205078,0.0238037,0.0330811,0.00610352,0.0197754,0.00549316,0.0168457,0.00012207,-0.0167236,0.00622559,0.00305176,1.26648
0.008,0.906846,-0.127198,-0.779649,0.0889851,-0.0444926,-0.0444926,-0.218766,-0.66507,0.883836,0.791062,-0.434308,-0.356753,0.880047,-0.478801,-0.401246,0.999245,0.982544,0,-0.0869141,-0.00646973,0.817993,-0.423218,-0.803467,-0.0280762,-0.890381,-0.0345459,0.000610352,-0.0124512,0.00561523,0.00427246,-0.0123291,-0.00695801,0.0131836,0.0162354,0.0187988,0.0205078,1.26648
0.01,0.406176,0.58588,-0.992055,0.0667389,-0.00789384,-0.058845,-0.394962,-0.559617,0.954579,0.639399,0.177515,-0.816914,0.706137,0.169621,-0.875759,1.00083,1.00806,0,-0.0721436,0.0078125,0.87561,-0.44519,-0.854248,0.00610352,-0.926392,0.013916,-0.0179443,0.00976562,-0.0107422,-0.0032959,-0.0266113,0.0020752,0.0266113,-0.0141602,0.0158691,-0.0174561,1.2666
0.012,-0.293391,0.969014,-0.675623,0.0107643,0.0487983,-0.0595626,-0.56761,-0.403835,0.971445,0.112024,0.713507,-0.825531,0.122788,0.762305,-0.885093,1.00201,0.973633,0,-0.083374,-0.00134277,0.873047,-0.437866,-0.850342,0.00341797,-0.933716,0.0020752,-0.0186768,0.0119629,-0.019165,-0.0045166,-0.0126953,-0.00598145,0.0334473,-0.0162354,0.0142822,-0.020752,1.2666
0.014,-0.850454,0.797105,0.0533492,-0.0315754,0.064586,-0.0330106,-0.69887,-0.22169,0.920559,-0.491182,0.853106,-0.361924,-0.522758,0.917692,-0.394934,1.00162,0.991211,0,-0.074707,0.00976562,0.853882,-0.453735,-0.854126,0.0330811,-0.928833,0.0428467,0.00732422,0.0418701,-0.0126953,-0.00927734,0.0142822,0.0153809,0.017334,-0.00561523,0.00463867,-0.0148926,1.26648
0.016,-0.955618,0.242832,0.712786,-0.0595626,0.0279873,0.0315754,-0.687044,-0.0970642,0.784109,-0.801403,0.45499,0.346413,-0.860965,0.482977,0.377988,1.0032,0.983032,0,-0.053833,-0.00305176,0.891113,-0.39502,-0.876587,-0.0408936,-0.93042,-0.0439453,0.0065918,0.00646973,0.00561523,0.00561523,-0.0212402,0.0473633,0.0535889,-0.0388184,0.0592041,-0.0332031,1.26648
0.018,-0.51515,-0.479496,0.994646,-0.0516688,-0.0172229,0.0688917,-0.893985,0.165369,0.728617,-0.668697,-0.0689378,0.737635,-0.720366,-0.0861608,0.806527,0.999245,0.968994,0,-0.072876,-0.00158691,0.83313,-0.398193,-0.826782,-0.0140381,-0.899658,-0.015625,0.00805664,0.0275879,0.0152588,-0.00671387,0.0280762,0.0192871,0.0183105,-0.00512695,0.0335693,-0.0118408,1.2666
0.02,0.224806,-0.955138,0.730332,-0.00861147,-0.064586,0.0731975,-1.00987,0.39305,0.616822,-0.225771,-0.634228,0.86,-0.234383,-0.698814,0.933197,0.997664,1.01074,0,-0.0672607,0.000854492,0.838623,-0.489746,-0.825317,0.0561523,-0.892578,0.0570068,-0.00231934,-0.0247803,0.0146484,-0.00793457,-0.0391846,0.0175781,0.0593262,-0.00817871,0.0739746,-0.0161133,1.26648
0.022,0.786441,-0.889612,0.103171,0.0595626,-0.0925733,0.0330106,-0.962572,0.532056,0.430516,0.437755,-0.856553,0.418797,0.497318,-0.949126,0.451808,0.998454,0.977539,0,-0.0969238,-0.0134277,0.862305,-0.438965,-0.855103,-0.000366211,-0.952026,-0.0137939,-0.0174561,0.0146484,-0.0163574,-0.00219727,-0.00195312,0.0280762,0.00219727,-0.00927734,-0.0141602,-0.0114746,1.2666
0.024,0.992959,-0.366175,-0.626784,0.0717622,-0.0667389,-0.00502335,-0.912906,0.647095,0.265811,0.811743,-0.589419,-0.222325,0.883505,-0.656157,-0.227348,0.997269,1.00024,0,-0.064209,-0.00280762,0.879028,-0.41626,-0.874878,-0.0281982,-0.939087,-0.0310059,0.00805664,0.00695801,-0.00134277,0.0230713,-0.0172119,0.0241699,0.0152588,-0.0219727,0.013916,0.00109863,1.2666
0.026,0.643937,0.343048,-0.986985,0.0667389,-0.00789384,-0.058845,-0.889255,0.766927,0.122328,0.77038,0.0120641,-0.782445,0.837119,0.00417028,-0.84129,0.99964,0.969604,0,-0.0834961,-0.00183105,0.911987,-0.402588,-0.890991,-0.0511475,-0.974487,-0.0529785,0.0214844,0.0240479,0.00646973,0.0117188,-0.0418701,0.0146484,0.0324707,-0.0100098,0.0389404,0.00170898,1.2666
0.028,-0.10745,0.888841,-0.781392,0.0444926,0.0179406,-0.0624331,-0.769821,0.950271,-0.18045,0.380882,0.527375,-0.908256,0.425374,0.545315,-0.970689,1.00399,1.01245,0,-0.0635986,0.0244141,0.79187,-0.48645,-0.814087,0.0498047,-0.877686,0.0742188,0.024292,-0.0284424,0.00524902,-0.0100098,-0.0292969,0.0571289,0.0393066,-0.0637207,0.0445557,-0.0737305,1.2666
0.03,-0.709474,0.943575,-0.234101,-0.0243992,0.0574098,-0.0330106,-0.700052,1.0006,-0.300548,-0.277475,0.842765,-0.56529,-0.301874,0.900175,-0.598301,1.00083,0.987915,0,-0.0714111,0.00537109,0.858276,-0.480225,-0.874634,0.0339355,-0.946045,0.0393066,0.00146484,0.00390625,-0.012085,-0.0090332,-0.0230713,0.0057373,0.0257568,-0.0209961,0.0136719,-0.0300293,1.2666
0.032,-0.985338,0.477184,0.508154,-0.0653036,0.0487983,0.0165053,-0.458818,0.951469,-0.492651,-0.751423,0.684208,0.0672145,-0.816726,0.733006,0.0837198,1.00083,0.970947,0,-0.0722656,-0.000488281,0.89917,-0.446533,-0.90625,0.00463867,-0.978516,0.00415039,0.00512695,-0.0078125,-0.00854492,-0.0124512,-0.00671387,0.0400391,0.0344238,-0.0455322,0.0258789,-0.0579834,1.2666
0.034,-0.700329,-0.262104,0.962433,-0.0523864,-0.00215287,0.0545393,-0.325193,0.962254,-0.637061,-0.801403,0.136152,0.66525,-0.853789,0.133999,0.71979,1.00201,0.999146,0,-0.0668945,-0.00805664,0.895386,-0.459839,-0.887817,0.0281982,-0.954712,0.0201416,-0.0275879,0.0250244,0.00769043,0.00195312,-0.0281982,0.0299072,0.0391846,-0.0319824,0.046875,-0.0300293,1.2666
0.036,-0.0281961,-0.826399,0.854595,-0.0243992,-0.0581274,0.0825265,-0.134807,0.884363,-0.749556,-0.35503,-0.50497,0.86,-0.379429,-0.563097,0.942526,1.00003,0.984863,0,-0.0789795,0.00134277,0.846191,-0.423462,-0.853882,-0.0344238,-0.932861,-0.0330811,0.0174561,0.00195312,0.0183105,0.00415039,-0.0045166,0.00158691,0.00524902,0.0194092,0.0235596,0.0235596,1.2666
0.038,0.651558,-0.98289,0.331333,0.0129172,-0.0803737,0.0674565,0.130077,0.741762,-0.87184,0.19992,-0.787615,0.587695,0.212837,-0.867989,0.655152,1.00122,1.01624,0,-0.0701904,-0.0065918,0.791748,-0.422485,-0.804565,-0.0262451,-0.874756,-0.0328369,0.0209961,0.0,0.0133057,-0.00195312,-0.0450439,0.0268555,0.0460205,-0.0389404,0.0593262,-0.0408936,1.2666
0.04,0.984576,-0.605923,-0.378653,0.0760679,-0.0724798,-0.00358811,0.303908,0.641103,-0.945011,0.713507,-0.754869,0.0413627,0.789575,-0.827349,0.0377746,0.999245,0.968018,0,-0.0858154,-0.0102539,0.866821,-0.442017,-0.869873,-0.0065918,-0.955688,-0.0168457,0.00341797,-0.0288086,0.00219727,-0.000488281,0.00317383,0.0107422,0.0157471,-0.0118408,0.0179443,-0.0123291,1.26648
0.042,0.764342,0.157262,-0.921604,0.085397,-0.0430573,-0.0423397,0.471826,0.526064,-0.99789,0.87034,-0.279198,-0.591142,0.955737,-0.322256,-0.633482,0.99885,1.01624,0,-0.0725098,0.00964355,0.851929,-0.504395,-0.871338,0.0528564,-0.943848,0.0625,-0.0454102,-0.00012207,-0.0100098,0.00537109,0.0107422,0.041626,0.00341797,-0.0330811,-0.0065918,-0.02771,1.26648
0.044,0.195848,0.736204,-0.932053,0.0437749,0.0215287,-0.0653036,0.598355,0.343919,-0.942274,0.479118,0.408457,-0.887575,0.522893,0.429985,-0.952878,1.00359,0.979614,0,-0.0810547,0.00732422,0.879028,-0.396118,-0.882935,-0.048584,-0.963989,-0.0412598,0.00708008,0.0262451,-0.00305176,0.00402832,0.00488281,-0.0136719,0.00817871,0.0150146,0.00512695,0.019043,1.2666
0.046,-0.542584,0.992141,-0.449558,0.0107643,0.0552569,-0.0660212,0.846685,0.0886759,-0.935361,-0.106854,0.792785,-0.685932,-0.0960893,0.848042,-0.751953,1.00122,1.0033,0,-0.0700684,0.012207,0.861694,-0.411865,-0.862915,-0.00915527,-0.932983,0.00305176,0.0112305,-0.00476074,-0.00195312,-0.00268555,0.00964355,0.0217285,0.0213623,-0.0180664,0.0194092,-0.020752,1.2666
0.048,-0.957142,0.6807,0.276442,-0.0545393,0.0617155,-0.00717622,0.834859,-0.0491313,-0.785728,-0.646292,0.778998,-0.132705,-0.700832,0.840713,-0.139882,1.00478,0.99353,0,-0.0681152,0.0057373,0.857178,-0.3927,-0.857056,-0.00183105,-0.925171,0.00390625,0.0270996,0.00671387,-0.00488281,-0.000244141,-0.0174561,0.0334473,0.0177002,-0.00268555,0.0128174,-0.00292969,1.26648
0.05,-0.822258,-0.0269813,0.849239,-0.0803737,0.020811,0.0595626,0.940104,-0.260036,-0.680068,-0.827254,0.387775,0.439479,-0.907628,0.408586,0.499041,1.00399,0.983032,0,-0.0782471,-0.00268555,0.82312,-0.527344,-0.831177,0.0616455,-0.909424,0.05896,-0.0307617,-0.00817871,0.00671387,-0.0100098,0.0286865,0.0562744,0.012085,-0.0162354,0.0187988,-0.0262451,1.26648
0.052,-0.298726,-0.679158,0.977884,-0.0423397,-0.0344459,0.0767856,0.937739,-0.408628,-0.52911,-0.530821,-0.286092,0.816914,-0.573161,-0.320538,0.893699,1.00003,0.993164,0,-0.0688477,-0.00463867,0.859619,-0.408813,-0.848145,-0.0314941,-0.916992,-0.0361328,-0.0166016,0.0211182,0.00231934,-0.00842285,0.0,-0.0153809,0.0164795,0.0299072,0.0187988,0.0214844,1.26648
