t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2281.0,4.94,1180.0,317.611,1.18968,673.103,672.941,-14.7784,318.17,0.111571,59.2688,59.2666,-0.511978,732.367,732.207,-15.2903
0.231,12.5,0.0,2281.0,4.94,1180.0,312.552,1.1828,673.451,673.314,-13.5674,312.987,0.110072,59.4952,59.4881,-0.922706,732.946,732.802,-14.4901
0.481,12.5,0.0,2281.0,4.95,1182.39,312.019,1.18043,671.531,671.393,-13.583,312.531,0.10998,59.3342,59.3289,-0.790898,730.864,730.722,-14.3739
0.731,12.5,0.0,2281.0,4.94,1180.0,312.446,1.18085,673.272,673.137,-13.5037,312.929,0.110951,59.6824,59.6738,-1.01733,732.954,732.81,-14.5211
0.981,12.5,0.0,2281.0,4.95,1182.39,313.077,1.17828,672.257,672.114,-13.8805,313.574,0.110244,59.0542,59.0527,-0.41364,731.306,731.167,-14.2941
1.231,12.5,0.0,2280.0,4.96,1184.25,315.315,1.1854,673.957,673.82,-13.5979,315.814,0.111049,59.3188,59.3172,-0.437482,733.271,733.137,-14.0354
1.481,12.5,0.0,2281.0,4.94,1180.0,312.062,1.18115,673.233,673.056,-15.4282,312.587,0.110323,59.4471,59.4431,-0.688651,732.677,732.499,-16.1168
1.731,12.5,0.0,2281.0,4.94,1180.0,311.282,1.19368,671.922,671.773,-14.1833,311.738,0.109924,58.8519,58.8217,-1.88755,730.771,730.594,-16.0709
1.981,12.5,0.0,2282.0,4.96,1185.29,311.437,1.19141,672.74,672.588,-14.3453,311.953,0.110593,59.4498,59.4305,-1.51595,732.19,732.018,-15.8612
2.231,12.5,0.0,2281.0,4.97,1187.16,311.63,1.18352,671.3,671.138,-14.7512,312.12,0.109928,59.2125,59.1973,-1.341,730.512,730.335,-16.0922
2.481,12.5,0.0,2281.0,4.94,1180.0,311.003,1.18407,671.809,671.649,-14.6611,311.525,0.110045,59.2874,59.2675,-1.53666,731.096,730.917,-16.1978
2.731,12.5,0.0,2280.0,4.97,1186.64,319.317,1.21027,675.511,675.38,-13.306,319.796,0.113908,59.2817,59.2817,-0.0404579,734.782,734.661,-13.3465
2.981,12.5,0.0,2281.0,4.96,1184.77,318.457,1.19519,675.123,674.949,-15.3288,319.011,0.112016,59.1395,59.1376,-0.47806,734.257,734.087,-15.8069
3.231,12.5,0.0,2280.0,4.96,1184.25,315.134,1.18694,673.885,673.713,-15.2306,315.597,0.112082,59.7219,59.7206,-0.397702,733.6,733.433,-15.6283
3.481,12.5,0.0,2280.0,4.97,1186.64,312.394,1.18111,673.432,673.293,-13.6707,312.918,0.112031,60.2375,60.2227,-1.33665,733.67,733.516,-15.0074
3.731,12.5,0.0,2280.0,4.96,1184.25,319.346,1.21121,674.709,674.501,-16.7541,319.796,0.11413,59.0914,59.0911,0.19607,733.779,733.592,-16.5581
3.981,12.5,0.0,2280.0,4.96,1184.25,318.079,1.19984,677.445,677.305,-13.7371,318.63,0.113024,59.9084,59.9068,-0.434486,737.348,737.212,-14.1716
4.231,12.5,0.0,2280.0,4.99,1191.42,315.748,1.18733,674.627,674.492,-13.493,316.256,0.11324,59.6868,59.6847,-0.49821,734.31,734.176,-13.9912
4.481,12.5,0.0,2281.0,4.96,1184.77,318.011,1.21327,674.452,674.235,-17.1032,318.524,0.114395,59.0724,59.072,0.19496,733.502,733.307,-16.9082
4.731,12.5,0.0,2280.0,4.95,1181.87,318.183,1.21215,674.457,674.261,-16.2346,318.681,0.114742,59.44,59.4393,0.298217,733.874,733.7,-15.9364
4.981,12.5,0.0,2280.0,4.95,1181.87,316.815,1.21856,677.675,677.457,-17.1574,317.261,0.113775,59.0487,59.0469,0.461983,736.693,736.504,-16.6954
5.231,12.5,0.0,2279.0,4.98,1188.51,315.386,1.20828,673.273,673.079,-16.1517,315.862,0.11205,58.4559,58.4512,0.738681,731.693,731.53,-15.413
5.481,12.5,0.8,2300.0,2.2,529.882,270.682,1.70056,566.287,562.342,66.7278,271.155,0.330475,61.1639,51.7716,32.5687,622.089,614.114,99.2965
5.731,12.5,2.08,2345.0,3.3,810.374,65.0328,2.32162,357.733,215.383,285.628,64.3351,0.895509,150.244,-150.213,3.05167,295.944,65.1707,288.68
5.981,12.5,4.64,2366.0,4.99,1236.36,213.965,1.79578,387.654,334.333,196.206,214.039,0.798368,233.364,-233.329,-4.03779,217.096,101.005,192.168
6.231,12.5,6.72,2373.0,5.33,1324.5,313.118,1.3798,787.426,787.421,2.9602,313.791,0.211784,117.58,117.208,-9.34285,904.651,904.628,-6.38265
6.434,12.5,7.84,2344.0,5.36,1315.68,313.748,1.32027,759.934,759.903,-6.86661,314.425,0.181036,100.402,100.399,-0.777831,860.335,860.301,-7.64444
6.684,12.5,8.48,2324.0,5.28,1284.99,319.288,1.33735,747.687,747.622,-9.85584,319.846,0.164061,89.1357,89.1226,-1.52594,836.822,836.745,-11.3818
6.887,12.5,8.48,2301.0,5.29,1274.68,316.247,1.33156,741.347,741.284,-9.62082,316.71,0.146815,79.6707,79.6486,-1.87749,821.014,820.933,-11.4983
7.091,12.5,8.0,2275.0,5.27,1255.51,314.515,1.32186,738.153,738.102,-8.67132,315.031,0.124599,67.672,67.6418,-2.01893,805.814,805.744,-10.6902
7.341,12.5,7.68,2272.0,3.68,875.558,315.726,1.00864,569.14,569.136,2.01363,316.252,0.0824968,41.9922,41.992,-0.127522,611.131,611.129,1.88611
7.544,12.5,7.68,2278.0,4.57,1090.18,315.694,0.987002,551.975,551.975,-0.203834,316.24,0.0799363,40.2806,40.2795,0.296325,592.255,592.255,0.0924911
7.794,12.5,7.36,2276.0,4.35,1036.79,317.095,1.07705,605.917,605.877,-6.91222,317.652,0.0942255,48.9001,48.8985,-0.391467,654.816,654.776,-7.30369
8.044,12.5,7.2,2277.0,4.38,1044.4,316.743,1.02605,574.638,574.594,-7.15244,317.29,0.0843094,42.6096,42.6094,0.140987,617.243,617.203,-7.01145
