t/s.1,Ug_a,Ug_b,Ug_c,Ilsc_a,Ilsc_b,Ilsc_c,Imsc_a,Imsc_b,Imsc_c,Is_a,Is_b,Is_c,Ig_a,Ig_b,Ig_c,Udc,Ug_pos_d,Ug_pos_q,Ilsc_pos_d,Ilsc_pos_q,Imsc_pos_d,Imsc_pos_q,Is_pos_d,Is_pos_q,Ig_pos_d,Ig_pos_q,Ug_neg_d,Ug_neg_q,Ilsc_neg_d,Ilsc_neg_q,Imsc_neg_d,Imsc_neg_q,Is_neg_d,Is_neg_q,Ig_neg_d,Ig_neg_q,n
0.0,-0.966287,0.644468,0.321819,-0.058845,0.0487983,0.0100467,-0.920001,0.790894,0.129107,-0.720401,0.823807,-0.103407,-0.779246,0.872606,-0.09336,1.0028,0.97644,0,-0.0682373,0.00012207,0.903564,-0.443115,-0.906738,-0.00183105,-0.974976,-0.00170898,0.0186768,-0.0100098,-0.00976562,-0.0142822,0.0134277,0.0098877,0.0223389,-0.0177002,0.0125732,-0.0319824,1.26587
0.002,-0.781869,-0.104842,0.886711,-0.070327,0.0150701,0.0552569,-0.778098,0.884363,-0.106264,-0.813467,0.348136,0.465331,-0.883794,0.363206,0.520587,1.00359,0.996826,0,-0.0678711,0.00109863,0.808716,-0.453613,-0.824707,0.0283203,-0.892578,0.0294189,-0.0472412,-0.00549316,0.00402832,-0.0145264,0.0195312,-0.0179443,0.00366211,0.0297852,0.00769043,0.0152588,1.26587
0.004,-0.249954,-0.712307,0.962261,-0.0301401,-0.0495159,0.0796561,-0.642109,0.938287,-0.296179,-0.518757,-0.292986,0.811743,-0.548897,-0.342502,0.891399,1.00043,0.981934,0,-0.0765381,-0.00793457,0.85144,-0.441772,-0.845337,0.000488281,-0.921875,-0.00744629,-0.00610352,0.0297852,0.0130615,-0.00158691,0.0159912,0.0078125,0.000488281,0.0200195,0.0135498,0.0184326,1.26587
0.006,0.490002,-1.00062,0.510619,0.00861147,-0.0875499,0.0789384,-0.488381,0.958659,-0.470278,0.0499799,-0.747976,0.697996,0.0585914,-0.835526,0.776934,0.99964,0.98291,0,-0.0810547,-0.0133057,0.914917,-0.419678,-0.854492,0.0090332,-0.935547,-0.00427246,-0.0196533,0.00683594,0.00793457,0.0012207,0.0640869,-0.00610352,-0.00793457,0.00524902,0.0,0.00646973,1.26587
0.008,0.954094,-0.719245,-0.234849,0.0674565,-0.0904204,0.0229639,-0.306273,0.945477,-0.639205,0.599759,-0.804849,0.20509,0.667216,-0.89527,0.228054,0.99964,1.01208,0,-0.0821533,-0.00891113,0.867798,-0.467041,-0.832886,0.0427246,-0.915039,0.0338135,0.0274658,0.0194092,0.00549316,0.010498,0.0172119,0.0343018,-0.000610352,0.0032959,0.00488281,0.0137939,1.26587
0.01,0.869506,-0.0578171,-0.811688,0.0904204,-0.0502335,-0.0401868,-0.111157,0.853206,-0.74205,0.828978,-0.387775,-0.441202,0.919398,-0.438009,-0.481389,0.999245,0.987671,0,-0.0877686,-0.00109863,0.847534,-0.427979,-0.866333,-0.00805664,-0.954102,-0.00915527,-0.0145264,-0.0112305,0.000976562,0.00622559,-0.0297852,0.0159912,0.038208,-0.0334473,0.0391846,-0.0272217,1.26587
0.012,0.357404,0.627508,-0.984912,0.0609979,-0.00143524,-0.0595626,0.0390232,0.781307,-0.82033,0.580801,0.232665,-0.813467,0.641799,0.23123,-0.873029,1.00003,1.00415,0,-0.072876,0.00683594,0.824707,-0.41272,-0.833496,-0.0437012,-0.906372,-0.0368652,-0.0187988,0.0152588,-0.0113525,-0.00268555,0.0100098,0.0328369,0.00463867,-0.0119629,-0.00671387,-0.0146484,1.26587
0.014,-0.342163,0.975952,-0.633789,0.00143524,0.0574098,-0.058845,0.255424,0.699821,-0.955245,0.0723847,0.727294,-0.799679,0.07382,0.784704,-0.858524,1.0028,0.964722,0,-0.0827637,0.00476074,0.871338,-0.443115,-0.860718,0.010376,-0.943481,0.0151367,-0.0222168,0.019043,-0.0109863,0.00158691,-0.0135498,0.00146484,0.0379639,-0.0134277,0.0269775,-0.0118408,1.26587
0.016,-0.886271,0.764727,0.121543,-0.0344459,0.0717622,-0.0373164,0.430437,0.538047,-0.968485,-0.520481,0.863447,-0.342966,-0.554927,0.935209,-0.380282,1.00122,1.00549,0,-0.0703125,0.010376,0.859619,-0.480957,-0.855591,0.0601807,-0.925903,0.0705566,0.0231934,0.0455322,-0.00891113,-0.000488281,0.0157471,0.0164795,0.0202637,0.00244141,0.0113525,0.00195312,1.26587
0.018,-0.93428,0.191182,0.743098,-0.0660212,0.0272696,0.0387516,0.552237,0.379869,-0.932106,-0.808296,0.482565,0.325731,-0.874318,0.509835,0.364483,1.0032,0.973022,0,-0.0633545,-0.00598145,0.856812,-0.407715,-0.864014,-0.00622559,-0.927368,-0.012207,0.00744629,-0.00354004,0.00634766,0.00183105,-0.0290527,0.0140381,0.0498047,-0.0169678,0.0561523,-0.0151367,1.26587
