t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2280.0,4.98,1189.03,314.139,1.20956,681.266,681.159,-12.0325,314.717,0.107349,57.327,57.324,-0.58119,738.591,738.483,-12.6136
0.216,12.5,0.0,2281.0,4.94,1180.0,315.995,1.20569,681.511,681.372,-13.7622,316.558,0.11433,60.057,60.04,-1.42791,741.567,741.412,-15.1901
0.466,12.5,0.0,2281.0,4.97,1187.16,312.348,1.20981,684.526,684.384,-13.9217,312.962,0.111459,58.5468,58.5465,0.188487,743.058,742.931,-13.7332
0.716,12.5,0.0,2279.0,5.0,1193.28,315.194,1.219,676.575,676.407,-15.0871,315.696,0.11126,58.8277,58.7994,-1.82374,735.401,735.206,-16.9108
0.966,12.5,0.0,2280.0,4.95,1181.87,313.412,1.21648,687.49,687.256,-17.9136,313.918,0.11352,59.085,59.0839,-0.359584,746.564,746.34,-18.2732
1.232,12.5,0.0,2279.0,4.99,1190.9,313.794,1.20919,683.123,683.027,-11.4533,314.408,0.110322,58.033,58.0314,-0.433439,741.154,741.058,-11.8868
1.482,12.5,0.0,2281.0,4.95,1182.39,313.073,1.21646,681.237,681.083,-14.4984,313.529,0.113805,60.2244,60.1951,-1.88023,741.459,741.278,-16.3786
1.732,12.5,0.0,2279.0,4.98,1188.51,313.046,1.21092,682.453,682.35,-11.9031,313.601,0.111866,58.4962,58.4917,0.721289,740.926,740.841,-11.1818
1.935,12.5,0.0,2281.0,4.97,1187.16,316.092,1.22373,681.675,681.51,-14.9721,316.565,0.111661,59.611,59.5791,-1.94789,741.283,741.089,-16.92
2.185,12.5,0.0,2280.0,4.98,1189.03,316.175,1.2153,683.482,683.282,-16.5145,316.596,0.114571,58.9559,58.9557,-0.149471,742.425,742.238,-16.6639
2.435,12.5,0.0,2281.0,4.96,1184.77,314.39,1.21578,681.28,681.17,-12.233,315.013,0.107618,57.5919,57.5827,-1.0299,738.872,738.753,-13.2629
2.638,12.5,0.0,2279.0,5.01,1195.67,313.127,1.20994,680.887,680.696,-16.1248,313.623,0.112477,59.6232,59.5933,-1.88784,740.508,740.289,-18.0126
2.888,12.5,0.0,2280.0,5.01,1196.19,313.161,1.20876,679.699,679.554,-14.0045,313.684,0.112924,59.1258,59.1228,0.600247,738.799,738.677,-13.4043
3.138,12.5,0.0,2280.0,4.99,1191.42,313.804,1.21262,680.074,679.884,-16.0615,314.326,0.110958,58.9523,58.9181,-2.00561,739.023,738.802,-18.0671
3.341,12.5,0.0,2280.0,4.97,1186.64,314.212,1.21921,686.937,686.763,-15.4685,314.772,0.111629,58.5675,58.5671,0.201246,745.487,745.33,-15.2672
3.591,12.5,0.0,2282.0,4.94,1180.51,314.377,1.21689,682.478,682.243,-17.9281,314.904,0.111196,58.7967,58.7676,-1.85123,741.274,741.011,-19.7793
3.857,12.5,0.0,2278.0,5.04,1202.3,314.546,1.22423,685.953,685.789,-15.0126,315.065,0.113858,59.5442,59.5442,0.0717599,745.483,745.333,-14.9408
