t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2282.0,4.94,1180.51,319.166,1.23977,685.533,685.393,-13.8232,319.612,0.115696,59.6158,59.6154,-0.208212,745.141,745.009,-14.0314
0.247,12.5,0.0,2281.0,4.96,1184.77,317.046,1.21201,682.711,682.597,-12.4743,317.56,0.116897,60.7421,60.7389,-0.626464,743.451,743.335,-13.1008
0.497,12.5,0.0,2281.0,4.93,1177.61,314.909,1.20084,681.579,681.425,-14.4537,315.402,0.115841,60.428,60.4235,-0.73484,742.004,741.849,-15.1885
0.747,12.5,0.0,2279.0,5.02,1198.05,316.644,1.2299,681.517,681.396,-12.8082,317.087,0.114969,59.3518,59.3509,0.322472,740.852,740.747,-12.4858
0.997,12.5,0.0,2281.0,4.93,1177.61,318.136,1.22489,684.165,683.98,-15.9435,318.562,0.115006,59.4103,59.4095,-0.299097,743.567,743.389,-16.2426
1.247,12.5,0.0,2280.0,5.02,1198.58,320.005,1.23282,687.844,687.693,-14.4104,320.469,0.115122,59.3158,59.3157,-0.129312,747.15,747.009,-14.5397
1.497,12.5,0.0,2280.0,4.98,1189.03,309.388,1.21021,685.212,685.015,-16.4381,309.929,0.111863,58.8389,58.8389,0.0961519,744.033,743.854,-16.3419
1.7,12.5,0.0,2281.0,4.97,1187.16,311.171,1.22176,685.575,685.432,-14.0246,311.668,0.113355,58.9202,58.9177,0.536834,744.471,744.349,-13.4878
1.95,12.5,0.0,2279.0,5.01,1195.67,317.498,1.22296,682.216,682.078,-13.7401,318.121,0.107748,57.6685,57.6539,-1.29643,739.884,739.732,-15.0366
2.2,12.5,0.0,2280.0,4.97,1186.64,314.432,1.20553,681.882,681.771,-12.3125,315.147,0.110672,59.3887,59.378,-1.1247,741.271,741.149,-13.4372
2.45,12.5,0.0,2279.0,5.01,1195.67,310.677,1.19596,683.951,683.822,-13.2905,311.343,0.108255,57.9408,57.9396,-0.363494,741.887,741.761,-13.654
2.7,12.5,0.0,2281.0,4.96,1184.77,310.041,1.20987,686.03,685.836,-16.322,310.687,0.111751,58.3881,58.3881,-0.0403094,744.404,744.224,-16.3623
2.95,12.5,0.0,2280.0,4.98,1189.03,314.986,1.19799,678.942,678.836,-11.9923,315.668,0.107746,57.3932,57.3854,-0.947765,736.335,736.221,-12.9401
3.2,12.5,0.0,2280.0,4.97,1186.64,317.246,1.2238,685.05,684.935,-12.5522,317.874,0.108788,57.9526,57.9363,-1.37422,743.002,742.871,-13.9264
3.45,12.5,0.0,2279.0,5.02,1198.05,313.458,1.20719,686.187,686.044,-14.0069,314.123,0.109377,58.4126,58.4069,-0.816667,744.598,744.45,-14.8236
3.7,12.5,0.0,2281.0,4.96,1184.77,312.617,1.1824,679.121,678.98,-13.8352,313.319,0.10926,58.2249,58.2199,-0.766087,737.344,737.2,-14.6013
3.95,12.5,0.0,2281.0,4.99,1191.94,311.62,1.20151,685.05,684.913,-13.7113,312.228,0.109372,57.9523,57.9518,-0.25571,742.996,742.865,-13.967
4.2,12.5,0.0,2281.0,4.98,1189.55,310.7,1.20761,686.39,686.276,-12.5167,311.317,0.110574,58.2209,58.2201,-0.297969,744.606,744.496,-12.8147
4.45,12.5,0.0,2280.0,4.99,1191.42,317.793,1.21329,677.62,677.511,-12.1572,318.457,0.110465,58.7263,58.705,-1.58217,736.344,736.216,-13.7394
4.7,12.5,0.0,2281.0,4.97,1187.16,314.409,1.1923,679.716,679.588,-13.1946,315.116,0.111123,59.321,59.3161,-0.762479,739.036,738.904,-13.9571
4.95,12.5,0.0,2280.0,4.98,1189.03,315.631,1.21045,684.138,684.002,-13.6646,316.327,0.108254,57.4853,57.4764,-1.00924,741.623,741.478,-14.6739
