t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var],Unnamed: 20
12.497,12.5,0,2280,5.04,1203.36,310.73,1.2101,684.983,684.812,-15.2993,311.355,0.110189,59.1893,59.1851,-0.700483,744.169,743.997,-15.9998,
12.747,12.5,0,2280,4.98,1189.03,309.069,1.20903,683.419,683.276,-13.9551,309.755,0.111141,59.2523,59.2523,-0.074105,742.661,742.529,-14.0293,
12.997,12.5,0,2279,5.04,1202.83,316.975,1.22028,678.776,678.657,-12.7252,317.637,0.110776,59.1842,59.1618,-1.62729,737.958,737.819,-14.3525,
13.247,12.5,0,2280,5.0,1193.81,315.094,1.20552,680.305,680.178,-13.1422,315.811,0.111379,59.4792,59.4696,-1.06966,739.784,739.648,-14.2118,
13.497,12.5,0,2279,5.02,1198.05,311.75,1.20902,684.13,683.965,-14.9927,312.475,0.11006,59.1459,59.1436,-0.524587,743.271,743.109,-15.5173,
13.747,12.5,0,2280,4.93,1177.09,309.007,1.21263,687.346,687.237,-12.214,309.688,0.111502,59.6721,59.6711,-0.357733,747.014,746.908,-12.5717,
13.997,12.5,0,2279,5.02,1198.05,309.607,1.21103,687.205,687.083,-12.95,310.24,0.11226,59.1681,59.1654,-0.569975,746.371,746.248,-13.52,
14.247,12.5,0,2281,4.97,1187.16,309.727,1.21159,688.172,688.035,-13.7444,310.403,0.110231,59.1203,59.12,-0.159783,747.285,747.155,-13.9042,
14.497,12.5,0,2280,5.01,1196.19,310.426,1.20826,687.247,687.169,-10.4093,311.126,0.112146,59.5417,59.5376,-0.703554,746.789,746.706,-11.1129,
14.747,12.5,0,2280,4.98,1189.03,318.77,1.2283,676.935,676.819,-12.5094,319.392,0.113363,60.0611,60.0456,-1.36652,736.995,736.865,-13.8759,
14.997,12.5,0,2280,4.99,1191.42,315.485,1.22498,686.181,686.074,-12.0999,316.141,0.110366,59.1243,59.1018,-1.63101,745.303,745.176,-13.7309,
15.247,12.5,0,2281,4.99,1191.94,314.569,1.20547,680.313,680.192,-12.8417,315.334,0.110733,59.375,59.366,-1.03503,739.688,739.558,-13.8767,
15.497,12.5,0,2280,4.98,1189.03,316.169,1.23116,686.583,686.458,-13.1136,316.825,0.109984,58.9941,58.9697,-1.69602,745.575,745.428,-14.8096,
15.747,12.5,0,2280,4.98,1189.03,313.282,1.21591,685.764,685.623,-13.8901,313.983,0.10925,58.6466,58.6441,-0.544873,744.407,744.267,-14.4349,
15.997,12.5,0,2279,5.01,1195.67,313.397,1.20718,681.146,680.951,-16.2786,314.106,0.110048,59.4136,59.4101,-0.646526,740.555,740.361,-16.9251,
16.247,12.5,0,2280,4.98,1189.03,312.006,1.21609,683.634,683.48,-14.4938,312.696,0.109105,58.7451,58.7442,-0.327229,742.372,742.224,-14.8211,
16.497,12.5,0,2280,5.0,1193.81,313.086,1.23404,682.136,682.022,-12.4302,313.61,0.113361,60.8031,60.7688,-2.04191,742.932,742.791,-14.4721,
16.747,12.5,0,2280,4.97,1186.64,318.528,1.2347,680.491,680.319,-15.2857,319.079,0.112685,59.5748,59.5538,-1.58279,740.065,739.873,-16.8685,
16.997,12.5,0,2280,4.97,1186.64,316.791,1.23097,686.25,686.057,-16.2705,317.435,0.11133,59.4079,59.3995,-0.999948,745.657,745.457,-17.2704,
17.247,12.5,0,2281,4.96,1184.77,313.987,1.21501,684.776,684.648,-13.2003,314.69,0.109107,58.9975,58.9923,-0.784467,743.772,743.641,-13.9847,
17.497,12.5,0,2280,5.0,1193.81,316.12,1.23893,682.262,682.082,-15.6681,316.637,0.114653,60.9871,60.9595,-1.83517,743.247,743.041,-17.5032,
17.747,12.5,0,2280,4.97,1186.64,318.872,1.23466,681.328,681.179,-14.2411,319.483,0.112663,59.5651,59.5502,-1.33254,740.893,740.729,-15.5736,
17.997,12.5,0,2279,5.01,1195.67,314.327,1.20827,681.875,681.774,-11.7705,314.968,0.110576,59.6765,59.6665,-1.09451,741.552,741.44,-12.865,
18.247,12.5,0,2279,4.97,1186.12,315.642,1.241,684.798,684.606,-16.1945,316.122,0.112372,59.9154,59.8908,-1.71633,744.713,744.497,-17.9108,
18.497,12.5,0,2279,5.04,1202.83,317.792,1.24664,685.281,685.147,-13.523,318.375,0.112504,60.0212,59.9896,-1.9476,745.298,745.137,-15.4706,
18.747,12.5,0,2281,4.95,1182.39,316.809,1.21224,679.383,679.283,-11.698,317.476,0.11113,59.5207,59.5064,-1.30143,738.904,738.789,-12.9994,
18.997,12.5,0,2280,5.03,1200.97,314.095,1.21264,686.807,686.701,-12.0575,314.785,0.112037,59.6488,59.6381,-1.13154,746.456,746.339,-13.1891,
19.247,12.5,0,2281,4.98,1189.55,314.829,1.21933,685.106,684.958,-14.267,315.48,0.108761,58.7521,58.7427,-1.04742,743.858,743.7,-15.3144,
19.497,12.5,0,2280,5.03,1200.97,313.736,1.23871,683.494,683.353,-13.88,314.205,0.112797,60.1755,60.1451,-1.91148,743.666,743.498,-15.7915,
19.747,12.5,0,2280,5.0,1193.81,318.121,1.23173,678.353,678.223,-13.2968,318.674,0.114195,60.4743,60.4468,-1.82502,738.824,738.669,-15.1218,
19.997,12.5,0,2279,5.02,1198.05,317.095,1.22884,677.553,677.435,-12.6644,317.663,0.111194,59.2722,59.2437,-1.83824,736.821,736.678,-14.5026,
20.247,12.5,0,2280,4.98,1189.03,317.544,1.22648,679.779,679.638,-13.843,318.213,0.11338,60.676,60.6561,-1.55176,740.454,740.294,-15.3948,
20.497,12.5,0,2281,4.98,1189.55,311.924,1.23374,683.983,683.857,-13.1369,312.42,0.113008,60.0812,60.0563,-1.72763,744.062,743.914,-14.8645,
20.747,12.5,0,2280,4.99,1191.42,313.297,1.22638,680.279,680.15,-13.2464,313.796,0.113714,61.4207,61.3936,-1.8237,741.697,741.544,-15.0701,
20.997,12.5,0,2280,5.01,1196.19,313.753,1.23503,680.475,680.286,-16.0522,314.236,0.113131,60.1619,60.1467,-1.3538,740.637,740.432,-17.406,
21.247,12.5,0,2280,4.99,1191.42,317.469,1.23958,679.995,679.87,-12.9929,318.083,0.114071,60.7696,60.7395,-1.91079,740.76,740.61,-14.9037,
21.497,12.5,0,2281,4.99,1191.94,317.099,1.22396,683.653,683.514,-13.7761,317.788,0.109776,58.9178,58.9009,-1.41279,742.57,742.415,-15.1889,
21.747,12.5,0,2279,4.99,1190.9,311.578,1.22468,682.353,682.207,-14.0756,312.113,0.113601,61.1281,61.0966,-1.96216,743.477,743.304,-16.0378,
21.997,12.5,0,2280,4.94,1179.48,313.45,1.22978,677.891,677.715,-15.4309,313.929,0.112453,60.1231,60.1057,-1.44721,738.014,737.821,-16.8781,
22.247,12.5,0,2280,4.99,1191.42,312.001,1.22836,682.773,682.63,-13.9529,312.497,0.113753,60.8958,60.8631,-1.99426,743.664,743.493,-15.9472,
22.497,12.5,0,2281,4.97,1187.16,311.568,1.22726,679.396,679.248,-14.1485,312.075,0.113994,61.1759,61.1452,-1.93707,740.568,740.394,-16.0856,
22.747,12.5,0,2279,5.0,1193.28,311.701,1.23291,684.16,684.046,-12.5144,312.185,0.113931,61.2994,61.2648,-2.06066,745.453,745.311,-14.5751,
22.997,12.5,0,2280,5.0,1193.81,311.596,1.22767,680.538,680.408,-13.3129,312.071,0.113738,61.5197,61.4965,-1.69083,742.056,741.904,-15.0037,
23.247,12.5,0,2279,5.01,1195.67,316.147,1.24708,680.579,680.411,-15.0963,316.606,0.113224,59.9512,59.9339,-1.44133,740.53,740.345,-16.5376,
23.497,12.5,0,2280,5.02,1198.58,317.485,1.25017,688.062,687.908,-14.5405,318.05,0.113073,60.0537,60.0231,-1.91812,748.112,747.931,-16.4586,
23.747,12.5,0,2280,4.97,1186.64,317.234,1.23936,679.304,679.185,-12.7375,317.79,0.114091,60.6697,60.6432,-1.79267,739.971,739.828,-14.5302,
23.997,12.5,0,2281,4.99,1191.94,315.81,1.23998,685.471,685.288,-15.8111,316.319,0.113879,60.6897,60.657,-1.99087,746.158,745.945,-17.802,
24.247,12.5,0,2280,5.0,1193.81,317.155,1.24881,683.11,682.988,-12.8809,317.683,0.113641,60.6836,60.6427,-2.22916,743.784,743.631,-15.1101,
24.497,12.5,0,2280,5.03,1200.97,317.134,1.24169,683.389,683.27,-12.7276,317.717,0.114201,61.0305,61.003,-1.83127,744.415,744.273,-14.5589,
24.747,12.5,0,2280,4.97,1186.64,317.125,1.24363,681.012,680.904,-12.1145,317.675,0.11218,60.022,59.9935,-1.85182,741.03,740.898,-13.9664,
24.997,12.5,0,2281,5.01,1196.72,315.634,1.24788,686.973,686.81,-14.9794,316.11,0.115507,61.1772,61.1509,-1.79227,748.149,747.961,-16.7717,
25.247,12.5,0,2280,5.0,1193.81,315.508,1.2417,680.148,680.044,-11.8836,315.997,0.112992,60.528,60.4889,-2.17607,740.666,740.533,-14.0596,
25.497,12.5,0,2281,5.03,1201.49,317.508,1.2395,683.078,682.941,-13.7074,318.055,0.113084,60.3555,60.332,-1.6833,743.432,743.273,-15.3907,
25.747,12.5,0,2279,4.98,1188.51,310.368,1.21889,680.787,680.696,-11.1591,310.874,0.115025,61.3955,61.3654,-1.92247,742.177,742.061,-13.0816,
25.997,12.5,0,2281,5.03,1201.49,310.804,1.23018,682.598,682.461,-13.6859,311.289,0.113801,61.4656,61.444,-1.62768,744.063,743.905,-15.3136,
26.247,12.5,0,2280,4.96,1184.25,310.827,1.22276,680.822,680.721,-11.7123,311.28,0.114951,61.0763,61.0559,-1.57901,741.896,741.777,-13.2913,
26.497,12.5,0,2281,5.02,1199.11,310.917,1.23456,683.921,683.789,-13.4288,311.403,0.112915,60.4679,60.4487,-1.52502,744.388,744.238,-14.9538,
26.747,12.5,0,2279,4.97,1186.12,310.932,1.22345,679.882,679.777,-11.9224,311.407,0.114764,61.5122,61.4839,-1.86562,741.39,741.261,-13.788,
26.997,12.5,0,2281,5.04,1203.88,310.993,1.22889,680.284,680.184,-11.6777,311.452,0.115323,61.9925,61.9689,-1.70993,742.274,742.153,-13.3876,
27.247,12.5,0,2281,4.98,1189.55,311.072,1.2293,683.681,683.552,-13.2812,311.58,0.111648,60.1093,60.0865,-1.65512,743.788,743.638,-14.9363,
27.497,12.5,0,2280,5.02,1198.58,311.292,1.23759,687.678,687.515,-14.9747,311.76,0.113358,60.5557,60.5273,-1.85376,748.231,748.042,-16.8284,
27.747,12.5,0,2280,5.0,1193.81,310.814,1.21684,678.844,678.741,-11.8039,311.314,0.113427,60.663,60.6371,-1.77187,739.503,739.378,-13.5757,
27.997,12.5,0,2281,4.99,1191.94,310.55,1.2264,678.792,678.664,-13.2021,311.058,0.116195,62.0944,62.0743,-1.57687,740.886,740.738,-14.779,
28.247,12.5,0,2280,5.01,1196.19,311.094,1.224,682.976,682.832,-14.0095,311.596,0.113032,60.8717,60.8489,-1.66662,743.846,743.681,-15.6761,
28.497,12.5,0,2281,4.99,1191.94,311.074,1.22869,680.391,680.256,-13.5319,311.583,0.114818,61.3771,61.3507,-1.80114,741.765,741.607,-15.333,
28.747,12.5,0,2281,5.0,1194.33,311.248,1.22414,683.617,683.485,-13.4345,311.751,0.113336,60.6503,60.625,-1.7516,744.265,744.11,-15.1861,
28.997,12.5,0,2281,4.99,1191.94,310.966,1.22954,684.209,684.057,-14.4437,311.504,0.11315,60.7052,60.6755,-1.90064,744.911,744.732,-16.3444,
29.247,12.5,0,2280,5.0,1193.81,310.987,1.22314,681.777,681.664,-12.4034,311.452,0.114665,61.0843,61.0564,-1.84453,742.857,742.72,-14.248,
29.497,12.5,0,2281,5.0,1194.33,311.012,1.22924,682.99,682.859,-13.4071,311.453,0.112735,60.7442,60.7214,-1.66243,743.733,743.58,-15.0695,
29.747,12.5,0,2281,4.99,1191.94,311.253,1.22353,683.072,682.951,-12.8636,311.746,0.11376,60.9226,60.8915,-1.94541,743.99,743.842,-14.809,
29.997,12.5,0,2280,4.97,1186.64,310.925,1.23332,685.718,685.558,-14.8126,311.44,0.113982,61.2554,61.2294,-1.78435,746.971,746.787,-16.597,
30.247,12.5,0,2279,5.01,1195.67,311.044,1.21881,680.315,680.188,-13.1501,311.494,0.113049,60.4598,60.4396,-1.5642,740.774,740.627,-14.7143,
30.497,12.5,0,2281,4.97,1187.16,311.116,1.23328,684.935,684.777,-14.6797,311.566,0.114367,61.227,61.1986,-1.86175,746.159,745.976,-16.5415,
30.747,12.5,0,2281,5.01,1196.72,311.177,1.22375,683.073,682.945,-13.2289,311.645,0.11325,60.7003,60.6741,-1.78361,743.77,743.619,-15.0125,
30.997,12.5,0,2280,4.96,1184.25,311.306,1.23255,684.785,684.61,-15.4564,311.744,0.114223,60.7334,60.7154,-1.47902,745.518,745.325,-16.9354,
31.247,12.5,0,2280,5.02,1198.58,310.906,1.22456,683.837,683.709,-13.2196,311.38,0.112936,60.3349,60.3114,-1.68051,744.169,744.02,-14.9001,
31.497,12.5,0,2280,5.01,1196.19,310.918,1.23289,683.809,683.651,-14.6933,311.421,0.114312,61.3159,61.2905,-1.7621,745.124,744.942,-16.4554,
31.747,12.5,0,2281,5.01,1196.72,311.012,1.2231,682.649,682.514,-13.5444,311.47,0.112021,60.2942,60.2688,-1.74906,742.941,742.783,-15.2935,
31.997,12.5,0,2281,5.02,1199.11,311.201,1.23507,686.375,686.215,-14.8454,311.663,0.112845,60.7064,60.6882,-1.48585,747.081,746.903,-16.3312,
32.247,12.5,0,2279,5.0,1193.28,311.426,1.22806,685.403,685.246,-14.6893,311.905,0.113388,60.5379,60.513,-1.73617,745.94,745.759,-16.4254,
32.497,12.5,0,2281,5.04,1203.88,311.481,1.22954,683.044,682.869,-15.4774,311.936,0.113931,60.9926,60.9674,-1.75316,744.036,743.837,-17.2306,
32.747,12.5,0,2279,5.01,1195.67,311.068,1.22293,679.769,679.627,-13.9135,311.547,0.113372,61.1956,61.1757,-1.56343,740.964,740.802,-15.477,
32.997,12.5,0,2280,4.99,1191.42,311.237,1.22897,682.472,682.285,-15.9788,311.723,0.11448,61.3949,61.3758,-1.52866,743.866,743.66,-17.5074,
33.247,12.5,0,2280,4.99,1191.42,311.372,1.23111,686.36,686.207,-14.4615,311.871,0.113692,60.6597,60.6305,-1.87936,747.017,746.838,-16.3409,
33.497,12.5,0,2282,5.02,1199.63,311.31,1.22946,683.043,682.918,-13.0581,311.812,0.114192,61.2289,61.2002,-1.8739,744.268,744.118,-14.932,
33.747,12.5,0,2279,5.0,1193.28,311.24,1.2257,681.767,681.611,-14.5729,311.727,0.113209,60.4632,60.4333,-1.8999,742.227,742.045,-16.4728,
33.997,12.5,0,2280,4.98,1189.03,311.024,1.22522,679.042,678.842,-16.4899,311.496,0.113277,60.5638,60.5433,-1.57399,739.606,739.385,-18.0639,
34.247,12.5,0,2280,4.98,1189.03,311.432,1.2233,682.148,681.993,-14.5591,311.901,0.114254,60.6086,60.5855,-1.67441,742.756,742.578,-16.2335,
34.497,12.5,0,2279,5.03,1200.44,311.166,1.23058,681.169,680.972,-16.3634,311.666,0.113207,60.6548,60.6299,-1.73654,741.823,741.602,-18.0999,
34.747,12.5,0,2279,4.98,1188.51,311.813,1.23226,685.633,685.487,-14.1463,312.265,0.113065,60.349,60.3238,-1.7437,745.98,745.811,-15.89,
34.997,12.5,0,2280,4.98,1189.03,311.517,1.22404,678.429,678.276,-14.4056,311.953,0.113031,60.5448,60.5214,-1.68209,738.972,738.797,-16.0877,
35.247,12.5,0,2280,4.99,1191.42,311.802,1.22904,684.426,684.258,-15.1849,312.276,0.112349,60.1253,60.1027,-1.64686,744.551,744.36,-16.8318,
35.497,12.5,0,2280,4.99,1191.42,311.923,1.2293,684.189,683.999,-16.0933,312.389,0.113713,60.9754,60.9326,-2.2839,745.159,744.932,-18.3772,
35.747,12.5,0,2280,4.99,1191.42,312.021,1.22165,680.233,680.06,-15.3436,312.473,0.11468,61.1919,61.167,-1.74513,741.424,741.227,-17.0887,
35.997,12.5,0,2282,4.94,1180.51,311.87,1.2282,684.792,684.586,-16.8028,312.297,0.112213,59.8157,59.796,-1.53491,744.608,744.382,-18.3377,
36.247,12.5,0,2279,5.0,1193.28,311.97,1.22178,680.722,680.564,-14.6865,312.424,0.114859,61.2724,61.2444,-1.85186,741.993,741.808,-16.5383,
36.497,12.5,0,2280,4.97,1186.64,311.999,1.23013,684.726,684.511,-17.1635,312.473,0.111629,59.8294,59.7981,-1.93339,744.554,744.31,-19.0969,
36.747,12.5,0,2280,4.98,1189.03,312.116,1.22612,683.645,683.49,-14.5491,312.657,0.114004,60.5765,60.5454,-1.94057,744.218,744.036,-16.4896,
36.997,12.5,0,2280,4.98,1189.03,312.266,1.22801,683.689,683.484,-16.7093,312.756,0.112664,60.1223,60.0973,-1.7341,743.81,743.582,-18.4435,
37.247,12.5,0,2279,5.0,1193.28,312.427,1.22703,681.196,681.061,-13.5692,312.868,0.114966,60.9556,60.9294,-1.78778,742.149,741.99,-15.357,
37.497,12.5,0,2280,4.99,1191.42,312.158,1.23239,683.285,683.131,-14.5381,312.607,0.114097,60.6047,60.5784,-1.78577,743.888,743.709,-16.3239,
37.747,12.5,0,2279,4.99,1190.9,312.185,1.22712,680.186,680.062,-13.006,312.658,0.113801,60.7829,60.7527,-1.91528,740.965,740.814,-14.9213,
37.997,12.5,0,2281,4.95,1182.39,312.555,1.23178,681.8,681.638,-14.8505,312.993,0.113726,60.7135,60.691,-1.65279,742.512,742.329,-16.5033,
38.247,12.5,0,2283,4.98,1190.59,311.507,1.21828,678.248,678.14,-12.1327,311.977,0.114156,60.9188,60.8911,-1.83551,739.163,739.031,-13.9682,
38.497,12.5,0,2283,4.97,1188.2,311.588,1.23241,684.503,684.371,-13.4621,312.079,0.112331,60.3818,60.354,-1.83133,744.882,744.725,-15.2934,
38.747,12.5,0,2282,4.98,1190.07,311.422,1.22563,681.693,681.573,-12.8003,311.883,0.115055,61.3404,61.3134,-1.81727,743.03,742.886,-14.6176,
38.997,12.5,0,2282,4.97,1187.68,312.041,1.23215,682.877,682.717,-14.8004,312.513,0.112586,60.1794,60.1539,-1.75347,743.055,742.871,-16.5539,
39.247,12.5,0,2282,4.98,1190.07,311.982,1.22601,680.927,680.819,-12.1053,312.433,0.115254,61.1465,61.1277,-1.5199,742.072,741.947,-13.6252,
39.497,12.5,0,2283,4.98,1190.59,311.629,1.23279,681.239,681.094,-14.0361,312.081,0.113576,60.5804,60.5552,-1.74916,741.818,741.65,-15.7853,
39.747,12.5,0,2282,4.97,1187.68,311.853,1.22706,682.305,682.184,-12.8185,312.297,0.113805,60.5639,60.5222,-2.24794,742.859,742.706,-15.0664,
39.997,12.5,0,2283,4.98,1190.59,311.575,1.22416,678.583,678.423,-14.7193,312.08,0.114812,61.1912,61.1567,-2.05504,739.77,739.58,-16.7744,
40.247,12.5,0,2283,4.96,1185.81,312.39,1.23245,683.757,683.63,-13.1684,312.85,0.115214,61.5684,61.5367,-1.97405,745.32,745.166,-15.1425,
