t/s.1,Ug_a,Ug_b,Ug_c,Ilsc_a,Ilsc_b,Ilsc_c,Imsc_a,Imsc_b,Imsc_c,Is_a,Is_b,Is_c,Ig_a,Ig_b,Ig_c,Udc,Ug_pos_d,Ug_pos_q,Ilsc_pos_d,Ilsc_pos_q,Imsc_pos_d,Imsc_pos_q,Is_pos_d,Is_pos_q,Ig_pos_d,Ig_pos_q,Ug_neg_d,Ug_neg_q,Ilsc_neg_d,Ilsc_neg_q,Imsc_neg_d,Imsc_neg_q,Is_neg_d,Is_neg_q,Ig_neg_d,Ig_neg_q,n
0.0,-0.953332,0.240519,0.712813,-0.0696093,0.032293,0.0373164,0.175013,-0.849611,0.674598,-0.791062,0.472224,0.318838,-0.860671,0.504517,0.356154,1.0028,0.984863,0,-0.0629883,-0.0012207,0.88855,-0.380859,-0.874512,-0.0529785,-0.9375,-0.0541992,0.00231934,0.010498,0.00512695,0.000488281,-0.0483398,0.0374756,0.0612793,-0.0301514,0.0664062,-0.0296631,1.26648
0.002,-0.516674,-0.477184,0.993857,-0.0523864,-0.0243992,0.0767856,-0.196298,-0.723787,0.920086,-0.687655,-0.0758316,0.763487,-0.740041,-0.100231,0.840272,1.00043,0.966919,0,-0.0797119,-0.00500488,0.848755,-0.448364,-0.834595,0.00427246,-0.914307,-0.000732422,0.00842285,0.0281982,0.0195312,-0.00415039,-0.00231934,0.0274658,0.0246582,-0.0102539,0.0441895,-0.0144043,1.26648
0.004,0.226331,-0.953597,0.727266,-0.0129172,-0.0631507,0.0760679,-0.402057,-0.590774,0.992831,-0.218878,-0.618717,0.837595,-0.231795,-0.681868,0.913663,0.998059,1.01245,0,-0.0664062,-0.00524902,0.833618,-0.494263,-0.818604,0.0408936,-0.88501,0.0356445,-0.000976562,-0.0268555,0.012085,-0.0128174,-0.0385742,0.0130615,0.0401611,-0.0152588,0.0522461,-0.0280762,1.26648
0.006,0.787966,-0.895779,0.107814,0.0617155,-0.091138,0.0294225,-0.526222,-0.413422,0.939643,0.427415,-0.827254,0.399839,0.48913,-0.918392,0.429262,0.999245,0.975586,0,-0.100464,-0.0175781,0.857422,-0.436646,-0.848877,-0.019043,-0.949341,-0.0366211,-0.0187988,0.00622559,-0.0167236,-0.00549316,0.00891113,0.0130615,-0.00634766,-0.0257568,-0.0230713,-0.03125,1.2666
0.008,0.988386,-0.36155,-0.626837,0.0789384,-0.0696093,-0.00932909,-0.653934,-0.26483,0.918763,0.81002,-0.585972,-0.224048,0.888958,-0.655581,-0.233377,0.997664,1.00134,0,-0.0715332,-0.00488281,0.878662,-0.413574,-0.86731,-0.0198975,-0.938843,-0.0247803,0.00805664,0.00915527,-0.000244141,0.0203857,-0.00683594,0.0206299,0.00634766,-0.0330811,0.00610352,-0.0126953,1.2666
0.01,0.642413,0.343819,-0.986232,0.0681741,-0.00861147,-0.0595626,-0.768638,-0.109047,0.877686,0.746252,0.00517034,-0.751423,0.814426,-0.00344113,-0.810985,0.999245,0.970703,0,-0.0861816,-0.00354004,0.886719,-0.404053,-0.884155,-0.0308838,-0.970337,-0.0344238,0.0213623,0.0255127,0.00415039,0.013916,-0.0238037,0.0184326,0.0415039,-0.0281982,0.0456543,-0.0142822,1.26648
0.012,-0.108212,0.889612,-0.7814,0.0480807,0.0287049,-0.0767856,-0.922366,0.166567,0.755799,0.365371,0.527375,-0.892745,0.413451,0.556079,-0.969531,1.00241,1.01416,0,-0.0726318,0.0263672,0.798584,-0.481934,-0.811035,0.0474854,-0.883667,0.0738525,0.0244141,-0.0263672,0.0125732,-0.0090332,-0.0289307,0.0469971,0.0439453,-0.0557861,0.0565186,-0.0648193,1.2666
0.014,-0.708712,0.949742,-0.24103,-0.0272696,0.0609979,-0.0337282,-0.956659,0.373877,0.582782,-0.291262,0.841042,-0.549779,-0.318532,0.90204,-0.583508,1.00083,0.983398,0,-0.0803223,0.00012207,0.855347,-0.43457,-0.856445,0.00598145,-0.936768,0.00610352,-0.00463867,-0.000854492,-0.0133057,-0.0148926,-0.0108643,0.0273438,0.0228271,-0.0297852,0.00952148,-0.0446777,1.2666
0.016,-0.981528,0.478725,0.502802,-0.0624331,0.0538217,0.00861147,-0.947199,0.503296,0.443903,-0.749699,0.685932,0.0637676,-0.812132,0.739753,0.072379,1.00043,0.967407,0,-0.0742188,0.000854492,0.878052,-0.435913,-0.88855,0.00854492,-0.962769,0.00939941,0.00292969,-0.00939941,-0.00280762,-0.0115967,-0.010498,0.0300293,0.0270996,-0.039917,0.024292,-0.0515137,1.26648
0.018,-0.696519,-0.265959,0.962477,-0.053104,-0.00143524,0.0545393,-0.946016,0.654285,0.291732,-0.797956,0.151663,0.646292,-0.85106,0.150228,0.700832,1.00003,0.995972,0,-0.0618896,-0.00585938,0.853516,-0.461304,-0.85498,0.0327148,-0.91687,0.0268555,-0.026123,0.0228271,0.00500488,0.00341797,-0.00927734,0.0180664,0.0205078,-0.0179443,0.0255127,-0.0145264,1.26648
0.02,-0.0251478,-0.831024,0.856172,-0.0222463,-0.0552569,0.0775032,-0.885708,0.759737,0.125971,-0.351583,-0.51014,0.861723,-0.373829,-0.565397,0.939226,0.998454,0.986572,0,-0.0777588,-0.00158691,0.858521,-0.419556,-0.864258,-0.00549316,-0.942017,-0.00708008,0.0130615,0.00195312,0.0157471,0.0078125,-0.000976562,-0.0222168,0.0323486,0.0238037,0.0480957,0.0316162,1.2666
0.022,0.65232,-0.980578,0.328258,0.0186582,-0.0789384,0.0602803,-0.726068,0.86519,-0.139122,0.21026,-0.780721,0.570461,0.228919,-0.85966,0.630741,1.00043,1.01453,0,-0.0683594,-0.00683594,0.779419,-0.404419,-0.799561,-0.0351562,-0.86792,-0.0419922,0.0241699,-0.00012207,0.0111084,-0.000244141,-0.0556641,0.0354004,0.0377197,-0.0377197,0.0488281,-0.0379639,1.2666
