t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2281.0,4.96,1184.77,319.174,1.21267,676.481,676.39,-11.1194,319.821,0.1088,58.2024,58.18,-1.61275,734.68,734.57,-12.7322
0.247,12.5,0.0,2281.0,4.95,1182.39,318.531,1.21201,675.381,675.296,-10.6875,319.192,0.108708,57.7873,57.7642,-1.63341,733.164,733.06,-12.3209
0.497,12.5,0.0,2281.0,4.98,1189.55,319.599,1.21007,674.902,674.807,-11.3182,320.282,0.110509,58.5707,58.5473,-1.6558,733.469,733.355,-12.974
0.747,12.5,0.0,2281.0,4.92,1175.22,313.728,1.18397,675.246,675.12,-13.0039,314.443,0.107553,57.9098,57.9072,-0.556072,733.153,733.028,-13.56
0.997,12.5,0.0,2281.0,4.97,1187.16,318.403,1.21455,673.682,673.527,-14.4391,318.94,0.10945,58.291,58.2698,-1.57268,731.972,731.797,-16.0118
1.247,12.5,0.0,2281.0,4.96,1184.77,318.792,1.20653,673.901,673.785,-12.4805,319.374,0.108707,57.9935,57.9638,-1.85775,731.889,731.749,-14.3383
1.497,12.5,0.0,2281.0,4.9,1170.44,316.312,1.19211,674.168,674.034,-13.4149,317.022,0.107408,57.6049,57.5934,-1.15407,731.773,731.628,-14.569
1.747,12.5,0.0,2280.0,4.96,1184.25,315.562,1.19446,676.32,676.179,-13.8383,316.312,0.107706,57.4996,57.4892,-1.09769,733.82,733.668,-14.936
1.997,12.5,0.0,2281.0,4.97,1187.16,316.97,1.19878,676.534,676.404,-13.271,317.663,0.108597,58.0789,58.0667,-1.19171,734.613,734.471,-14.4627
2.247,12.5,0.0,2281.0,4.94,1180.0,315.269,1.18686,674.884,674.747,-13.6046,316.001,0.108493,58.4184,58.4097,-1.00861,733.302,733.156,-14.6132
