t/s.1,Ug_a,Ug_b,Ug_c,Ilsc_a,Ilsc_b,Ilsc_c,Imsc_a,Imsc_b,Imsc_c,Is_a,Is_b,Is_c,Ig_a,Ig_b,Ig_c,Udc,Ug_pos_d,Ug_pos_q,Ilsc_pos_d,Ilsc_pos_q,Imsc_pos_d,Imsc_pos_q,Is_pos_d,Is_pos_q,Ig_pos_d,Ig_pos_q,Ug_neg_d,Ug_neg_q,Ilsc_neg_d,Ilsc_neg_q,Imsc_neg_d,Imsc_neg_q,Is_neg_d,Is_neg_q,Ig_neg_d,Ig_neg_q,n
0.0,-0.726239,-0.227414,0.953653,-0.0574098,0.00574098,0.0516688,0.264885,0.669863,-0.934747,-0.828978,0.244729,0.584248,-0.886387,0.25047,0.635917,1.00122,1.01636,0,-0.052002,-0.00488281,0.844849,-0.456421,-0.829102,0.0491943,-0.881104,0.0443115,-0.0430908,0.0213623,-0.00585938,0.000976562,0.0169678,-0.00598145,-0.0177002,-0.00476074,-0.0235596,-0.00378418,1.2666
0.002,-0.0998293,-0.797876,0.897705,-0.020811,-0.0559745,0.0767856,0.451723,0.529659,-0.981382,-0.423968,-0.45499,0.878958,-0.444779,-0.510964,0.955743,0.998454,0.983887,0,-0.0759277,-0.0111084,0.893921,-0.445312,-0.887939,0.00915527,-0.963867,-0.00195312,0.0115967,0.0159912,0.00939941,0.00585938,-0.00305176,-0.0157471,0.029541,0.0224609,0.0389404,0.0283203,1.2666
0.004,0.617265,-0.995996,0.378731,0.0121996,-0.0810913,0.0688917,0.643291,0.295986,-0.939277,0.167174,-0.846212,0.679038,0.179374,-0.927303,0.74793,1.00003,1.02478,0,-0.0700684,-0.0065918,0.822876,-0.497192,-0.867798,0.0205078,-0.937866,0.013916,0.0246582,-0.00415039,0.0144043,0.000732422,-0.0606689,0.000854492,0.024292,0.00769043,0.0386963,0.00842285,1.2666
0.006,0.979242,-0.64678,-0.332461,0.0832442,-0.0789384,-0.00430573,0.737893,0.14979,-0.887683,0.708336,-0.766934,0.0585971,0.791581,-0.845872,0.0542914,0.996084,0.97937,0,-0.0853271,-0.0098877,0.880737,-0.415161,-0.868774,-0.0339355,-0.954102,-0.0438232,0.00732422,-0.0206299,-0.00146484,0.00610352,-0.013916,0.0325928,0.0218506,-0.0174561,0.0203857,-0.0113525,1.2666
0.008,0.791014,0.110238,-0.901252,0.0925733,-0.0502335,-0.0423397,0.834859,-0.0479329,-0.786926,0.823807,-0.30505,-0.518757,0.916381,-0.355284,-0.561097,0.997269,1.01953,0,-0.0784912,0.0115967,0.820923,-0.44043,-0.8396,-0.00500488,-0.918091,0.0065918,-0.0493164,-0.00390625,-0.0109863,0.0032959,0.00683594,-0.00292969,-0.0020752,0.00134277,-0.0130615,0.00463867,1.2666
0.01,0.25224,0.707681,-0.959922,0.0495159,0.011482,-0.0609979,0.934191,-0.256441,-0.67775,0.537715,0.318838,-0.856553,0.587231,0.330319,-0.917551,1.0032,0.988647,0,-0.0722656,0.000732422,0.845825,-0.439697,-0.846924,-0.0128174,-0.919189,-0.012085,-0.000854492,0.0283203,-0.0155029,0.00109863,0.000366211,0.0140381,0.00390625,-0.0106201,-0.0115967,-0.00952148,1.2666
0.012,-0.48924,0.995996,-0.506756,0.0165053,0.0516688,-0.0681741,0.996865,-0.449371,-0.547493,-0.0413627,0.81002,-0.768657,-0.0248574,0.861688,-0.836831,1.0032,0.988525,0,-0.0767822,0.0106201,0.851685,-0.460693,-0.897095,0.02771,-0.973877,0.0383301,-0.00341797,0.0078125,-0.00683594,-0.0065918,-0.0113525,0.00939941,0.0177002,0.0125732,0.0108643,0.00598145,1.2666
0.014,-0.947235,0.70691,0.240325,-0.0430573,0.0581274,-0.0150701,0.917636,-0.588377,-0.329259,-0.594589,0.801402,-0.206813,-0.637646,0.85953,-0.221884,1.00359,1.01086,0,-0.0656738,0.0107422,0.835571,-0.431152,-0.849365,0.0151367,-0.915039,0.0258789,0.0327148,0.0257568,-0.0012207,-0.00134277,-0.026001,0.0129395,0.0386963,-0.0126953,0.0374756,-0.0140381,1.2666
0.016,-0.858837,0.0339194,0.824917,-0.0775032,0.0243992,0.053104,0.880978,-0.687838,-0.19314,-0.81519,0.356753,0.458437,-0.892693,0.381153,0.511541,1.00359,0.978882,0,-0.0755615,0.000732422,0.858276,-0.432861,-0.861816,-0.000976562,-0.937378,-0.000244141,-0.0172119,-0.0090332,0.00793457,-0.0113525,-0.0341797,0.0321045,0.0532227,-0.026123,0.0611572,-0.0374756,1.26648
0.018,-0.342163,-0.650635,0.992798,-0.0466454,-0.0236815,0.070327,0.794654,-0.7861,-0.00855342,-0.548056,-0.261964,0.81002,-0.594701,-0.285645,0.880347,0.99964,1.00195,0,-0.0657959,-0.00109863,0.757935,-0.389526,-0.827271,-0.0493164,-0.893066,-0.050415,-0.0206299,0.0185547,0.00378418,-0.00793457,0.0565186,0.0435791,0.0238037,0.0133057,0.0275879,0.00537109,1.26648
