t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2281.0,4.95,1182.39,318.947,1.23844,686.329,686.13,-16.5393,319.419,0.117754,59.3432,59.3418,-0.401385,745.664,745.472,-16.9407
0.247,12.5,0.0,2282.0,4.94,1180.51,318.235,1.23919,688.399,688.204,-16.3765,318.686,0.116391,59.105,59.105,-0.0637048,747.49,747.309,-16.4402
0.497,12.5,0.0,2281.0,4.96,1184.77,317.772,1.2396,687.173,687.009,-15.0088,318.183,0.117669,59.6975,59.6974,-0.146195,746.86,746.706,-15.155
0.747,12.5,0.0,2282.0,4.95,1182.9,310.046,1.21585,682.802,682.703,-11.637,310.576,0.111422,57.8957,57.8949,0.309263,740.684,740.598,-11.3278
0.997,12.5,0.0,2280.0,4.96,1184.25,314.847,1.24711,686.634,686.482,-14.4167,315.243,0.116805,59.1696,59.1684,0.380851,745.783,745.651,-14.0358
1.247,12.5,0.0,2282.0,4.96,1185.29,318.124,1.24398,688.882,688.676,-16.8604,318.614,0.116244,59.3901,59.39,0.0661219,748.254,748.066,-16.7943
1.497,12.5,0.0,2279.0,4.98,1188.51,318.758,1.22953,681.026,680.827,-16.4662,319.203,0.117013,59.1275,59.1275,0.0259616,740.137,739.954,-16.4403
1.747,12.5,0.0,2282.0,4.94,1180.51,317.539,1.24664,690.88,690.638,-18.2975,317.979,0.117021,59.3559,59.3556,-0.181272,750.221,749.993,-18.4788
1.997,12.5,0.0,2280.0,4.96,1184.25,317.654,1.2351,687.458,687.324,-13.5821,318.095,0.114904,59.3423,59.3372,-0.778268,746.799,746.661,-14.3603
2.247,12.5,0.0,2281.0,4.95,1182.39,313.069,1.23958,687.644,687.432,-17.0886,313.517,0.114532,58.6834,58.6771,0.856102,746.285,746.109,-16.2325
2.497,12.5,0.0,2281.0,4.96,1184.77,313.956,1.23911,685.886,685.723,-14.9549,314.344,0.114178,59.0499,59.0481,0.460075,744.912,744.771,-14.4948
2.747,12.5,0.0,2282.0,4.94,1180.51,315.726,1.24661,689.832,689.604,-17.7289,316.157,0.115868,58.8436,58.8434,0.159002,748.653,748.447,-17.5699
2.997,12.5,0.0,2280.0,4.96,1184.25,315.375,1.24115,685.729,685.556,-15.4088,315.835,0.115572,59.2193,59.2177,0.440312,744.924,744.774,-14.9685
3.247,12.5,0.0,2281.0,4.95,1182.39,315.171,1.23814,686.144,685.903,-18.1684,315.618,0.116361,59.0096,59.0076,0.493791,745.12,744.911,-17.6746
3.497,12.5,0.0,2280.0,4.94,1179.48,315.946,1.24381,684.866,684.713,-14.482,316.319,0.11698,60.0277,60.0277,0.0211961,744.881,744.74,-14.4608
