t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2279.0,4.99,1190.9,311.93,1.19474,677.917,677.808,-12.1805,312.599,0.106516,56.7287,56.727,-0.442623,734.643,734.535,-12.6231
0.216,12.5,0.0,2279.0,4.98,1188.51,311.897,1.20483,681.441,681.338,-11.8046,312.582,0.105384,56.6434,56.6418,-0.422302,738.081,737.98,-12.2269
0.466,12.5,0.0,2279.0,5.02,1198.05,311.805,1.19905,680.413,680.303,-12.2184,312.5,0.10665,56.8784,56.8738,-0.728495,737.291,737.177,-12.9469
0.716,12.5,0.0,2278.0,5.02,1197.53,311.639,1.19331,677.945,677.819,-13.0416,312.299,0.105809,56.3633,56.3607,-0.549252,734.306,734.18,-13.5909
0.966,12.5,0.0,2279.0,4.97,1186.12,312.018,1.20329,681.76,681.648,-12.3296,312.708,0.10745,57.3177,57.3158,-0.469142,739.075,738.964,-12.7987
1.216,12.5,0.0,2278.0,5.03,1199.91,309.847,1.19767,682.612,682.531,-10.5128,310.556,0.10718,56.7088,56.7074,-0.396169,739.319,739.238,-10.909
1.466,12.5,0.0,2280.0,4.98,1189.03,316.388,1.22153,676.003,675.897,-11.9501,316.968,0.107812,57.104,57.0712,-1.93706,733.1,732.968,-13.8872
1.716,12.5,0.0,2278.0,5.01,1195.14,316.221,1.21284,680.764,680.661,-11.8344,316.926,0.105871,56.5033,56.4982,-0.757761,737.266,737.159,-12.5921
1.966,12.5,0.0,2278.0,5.03,1199.91,310.973,1.2013,682.445,682.36,-10.7848,311.642,0.106668,56.5002,56.4992,-0.331521,738.943,738.859,-11.1163
2.216,12.5,0.0,2279.0,4.99,1190.9,309.013,1.18915,676.958,676.823,-13.5046,309.644,0.107878,57.1406,57.1405,-0.0481534,734.089,733.964,-13.5528
2.466,12.5,0.0,2278.0,5.01,1195.14,316.603,1.21911,679.653,679.518,-13.5264,317.255,0.105423,56.0815,56.0662,-1.3119,735.734,735.585,-14.8383
2.716,12.5,0.0,2279.0,4.99,1190.9,313.992,1.20589,680.869,680.757,-12.3523,314.702,0.105679,56.3514,56.3469,-0.712975,737.219,737.103,-13.0653
2.966,12.5,0.0,2280.0,4.98,1189.03,310.049,1.1981,681.633,681.515,-12.6704,310.736,0.107158,57.1413,57.1407,-0.257624,738.769,738.656,-12.928
3.216,12.5,0.0,2279.0,5.0,1193.28,317.366,1.22044,677.944,677.799,-13.9922,318.006,0.107835,57.1975,57.1691,-1.8024,735.138,734.969,-15.7946
3.466,12.5,0.0,2279.0,4.99,1190.9,315.956,1.20688,675.903,675.796,-12.0092,316.644,0.108249,57.1112,57.0929,-1.44686,733.012,732.889,-13.4561
