t/s.1,Ug_a,Ug_b,Ug_c,Ilsc_a,Ilsc_b,Ilsc_c,Imsc_a,Imsc_b,Imsc_c,Is_a,Is_b,Is_c,Ig_a,Ig_b,Ig_c,Udc,Ug_pos_d,Ug_pos_q,Ilsc_pos_d,Ilsc_pos_q,Imsc_pos_d,Imsc_pos_q,Is_pos_d,Is_pos_q,Ig_pos_d,Ig_pos_q,Ug_neg_d,Ug_neg_q,Ilsc_neg_d,Ilsc_neg_q,Imsc_neg_d,Imsc_neg_q,Is_neg_d,Is_neg_q,Ig_neg_d,Ig_neg_q,n
0.0,-0.35207,-0.636759,0.988829,-0.0365987,-0.0251168,0.0617155,0.383137,0.635112,-1.01825,-0.635952,-0.232665,0.868617,-0.67255,-0.257782,0.930332,0.998454,0.999878,0,-0.0552979,-0.00146484,0.937256,-0.452515,-0.918335,-0.00354004,-0.973633,-0.00500488,-0.0233154,0.0220947,0.00769043,-0.0109863,-0.0131836,0.0202637,0.0273438,0.019165,0.0350342,0.00817871,1.2666
0.002,0.354356,-0.988287,0.633931,0.0236815,-0.0832442,0.0595626,0.571157,0.46495,-1.03611,-0.031022,-0.782445,0.813467,-0.0073405,-0.865689,0.873029,0.999245,0.967529,0,-0.0814209,-0.0206299,0.953613,-0.41272,-0.910522,-0.0155029,-0.991943,-0.0361328,-0.0311279,0.020874,-0.0045166,0.0101318,0.0273438,0.00476074,0.00158691,0.0134277,-0.00292969,0.0235596,1.2666
0.004,0.899226,-0.780916,-0.11831,0.0509512,-0.0882675,0.0373164,0.726068,0.252846,-0.978914,0.580801,-0.872064,0.291262,0.631753,-0.960331,0.328579,1.00162,1.01685,0,-0.0720215,-0.00390625,0.898193,-0.472412,-0.887817,0.013916,-0.959839,0.0100098,0.0184326,0.0385742,0.0,0.0158691,-0.00366211,0.012207,0.00463867,-0.00646973,0.00463867,0.00939941,1.2666
0.006,0.951045,-0.200433,-0.750613,0.0839618,-0.0466454,-0.0373164,0.771003,0.0503296,-0.821333,0.842765,-0.448096,-0.394669,0.926727,-0.494741,-0.431986,1.00122,0.994873,0,-0.0793457,-0.00939941,0.902954,-0.405273,-0.893433,-0.0655518,-0.972778,-0.0749512,0.00744629,0.0012207,0.000976562,0.00976562,-0.0374756,0.0227051,0.043335,-0.0262451,0.0443115,-0.0164795,1.2666
0.008,0.481619,0.521125,-1.00274,0.070327,-0.00574098,-0.064586,0.918818,-0.242061,-0.676757,0.675591,0.0775551,-0.753146,0.745918,0.0718141,-0.817732,1.00399,0.990234,0,-0.0788574,0.000366211,0.828613,-0.457642,-0.823975,-0.00231934,-0.902832,-0.00195312,0.00158691,0.0146484,-0.00915527,-0.00012207,0.0205078,0.0126953,-0.0195312,-0.0172119,-0.0286865,-0.017334,1.26648
0.01,-0.234713,0.953597,-0.718883,0.0258344,0.0444926,-0.070327,0.981492,-0.413422,-0.56807,0.230942,0.634228,-0.86517,0.256776,0.678721,-0.935497,1.00517,0.99707,0,-0.0777588,0.00390625,0.841187,-0.486572,-0.848877,0.0585938,-0.926636,0.0625,0.0,-0.00341797,-0.0100098,-0.0164795,-0.00976562,0.0118408,0.0377197,-0.026001,0.02771,-0.0424805,1.2666
0.012,-0.804731,0.850297,-0.0455659,-0.0416221,0.0739151,-0.032293,0.940104,-0.541642,-0.398461,-0.403286,0.847936,-0.444649,-0.444909,0.921851,-0.476942,1.00478,0.977905,0,-0.0932617,0.00512695,0.828491,-0.489014,-0.860962,0.0467529,-0.954224,0.0518799,-0.00634766,0.0269775,-0.0218506,-0.0124512,0.00561523,0.00634766,0.0098877,-0.0289307,-0.0119629,-0.0413818,1.2666
0.014,-0.966287,0.307587,0.6587,-0.0696093,0.0452102,0.0243992,0.870335,-0.62193,-0.248405,-0.751423,0.556673,0.194749,-0.821032,0.601883,0.219149,1.00557,0.984863,0,-0.0625,0.00341797,0.875488,-0.427002,-0.8479,0.012085,-0.9104,0.0155029,-0.00219727,0.0124512,0.00280762,0.00720215,-0.0395508,0.0705566,0.0513916,-0.029541,0.0541992,-0.0223389,1.26648
0.016,-0.579924,-0.403178,0.983102,-0.0538217,-0.0193758,0.0731975,0.84432,-0.721391,-0.122929,-0.668697,-0.0499799,0.718677,-0.722519,-0.0693557,0.791875,1.00162,0.959106,0,-0.0834961,-0.00610352,0.878052,-0.403076,-0.854858,-0.0162354,-0.938354,-0.0223389,0.0131836,0.0297852,0.0217285,0.00146484,-0.0649414,0.00927734,0.0743408,0.00378418,0.0960693,0.00524902,1.2666
0.018,0.1707,-0.924303,0.753602,-0.0222463,-0.0595626,0.0818089,0.737893,-0.824447,0.0865539,-0.277475,-0.530821,0.808296,-0.299721,-0.590384,0.890105,0.99885,1.01465,0,-0.0687256,0.00134277,0.769165,-0.459717,-0.738647,0.0350342,-0.807373,0.036377,0.00939941,-0.0317383,0.0152588,-0.00561523,-0.0419922,0.0280762,0.0404053,-0.0419922,0.0556641,-0.0476074,1.2666
