t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2278.0,5.0,1192.76,306.072,1.40089,662.232,662.135,-11.3251,306.569,0.106342,57.3335,57.3153,-1.44555,719.564,719.451,-12.7707
0.263,12.5,0.0,2279.0,5.01,1195.67,300.342,1.38632,659.825,659.787,-7.05233,300.768,0.108867,59.2391,59.2084,-1.90792,719.052,718.996,-8.96025
0.513,12.5,0.0,2279.0,4.98,1188.51,299.46,1.38429,660.332,660.297,-6.80658,299.841,0.109915,59.6491,59.631,-1.46985,719.975,719.927,-8.27644
0.763,12.5,0.0,2279.0,5.0,1193.28,301.551,1.39542,659.169,659.151,-4.91038,301.926,0.109704,59.2417,59.2199,-1.60794,718.4,718.371,-6.51832
1.013,12.5,0.0,2279.0,4.98,1188.51,306.848,1.41271,664.033,663.978,-8.55284,307.239,0.110136,58.792,58.7638,-1.82247,722.816,722.742,-10.3753
1.263,12.5,0.0,2279.0,4.95,1181.35,297.748,1.37375,658.999,658.939,-8.90589,298.099,0.109785,59.832,59.8164,-1.3665,718.829,718.755,-10.2724
1.513,12.5,0.0,2279.0,4.98,1188.51,301.108,1.39952,660.649,660.633,-4.55375,301.457,0.111918,60.2137,60.194,-1.53687,720.853,720.827,-6.09062
1.763,12.5,0.0,2279.0,4.97,1186.12,303.463,1.39888,658.698,658.642,-8.5818,303.866,0.108377,58.6016,58.5655,-2.05652,717.286,717.207,-10.6383
2.013,12.5,0.0,2279.0,4.95,1181.35,306.69,1.40424,658.093,658.06,-6.5991,307.159,0.110776,59.2673,59.2343,-1.97885,717.346,717.295,-8.57795
2.263,12.5,0.0,2278.0,4.99,1190.37,299.575,1.37519,658.152,658.051,-11.5036,299.985,0.10988,59.7017,59.6886,-1.2486,717.853,717.74,-12.7522
2.513,12.5,0.0,2278.0,4.95,1180.83,298.319,1.38514,659.779,659.731,-7.95596,298.68,0.109297,59.029,59.0118,-1.42642,718.804,718.743,-9.38238
2.763,12.5,0.0,2279.0,4.93,1176.58,303.45,1.4025,659.055,659.027,-6.05568,303.839,0.111145,59.8676,59.8453,-1.63374,718.913,718.872,-7.68943
3.013,12.5,0.0,2279.0,4.95,1181.35,304.385,1.40519,659.586,659.562,-5.63584,304.712,0.11086,59.5049,59.4717,-1.98786,719.074,719.034,-7.6237
3.263,12.5,0.0,2278.0,5.01,1195.14,304.039,1.40095,661.362,661.294,-9.4798,304.442,0.111265,60.0143,59.992,-1.63734,721.372,721.286,-11.1171
3.513,12.5,0.0,2278.0,4.95,1180.83,299.465,1.37836,659.728,659.668,-8.92816,299.859,0.109485,59.4024,59.3882,-1.29905,719.128,719.056,-10.2272
3.763,12.5,0.0,2278.0,4.99,1190.37,299.514,1.3818,653.219,653.203,-4.62127,299.82,0.110731,59.881,59.8581,-1.65292,713.088,713.061,-6.27419
4.013,12.5,0.0,2278.0,4.97,1185.6,301.775,1.3914,658.02,658.001,-5.09536,302.145,0.111475,59.8414,59.8192,-1.62985,717.851,717.82,-6.7252
4.263,12.5,0.0,2278.0,4.96,1183.22,301.487,1.402,662.427,662.41,-4.69147,301.84,0.111824,60.2674,60.2495,-1.46616,722.686,722.66,-6.15763
4.513,12.5,0.0,2279.0,4.97,1186.12,301.824,1.39533,659.709,659.671,-7.07031,302.225,0.110588,59.3666,59.3347,-1.94805,719.063,719.006,-9.01836
4.763,12.5,0.0,2280.0,4.95,1181.87,304.21,1.40154,659.724,659.667,-8.62946,304.628,0.110573,59.4282,59.3956,-1.96722,719.141,719.063,-10.5967
5.013,12.5,0.0,2280.0,4.99,1191.42,303.822,1.40415,661.427,661.395,-6.52018,304.245,0.111505,60.1013,60.0775,-1.69227,721.519,721.472,-8.21246
5.263,12.5,0.0,2283.0,4.77,1140.39,311.045,1.28001,654.205,654.117,-10.758,311.512,0.115644,61.173,61.1459,-1.82047,715.374,715.263,-12.5785
5.513,12.5,0.16,2294.0,4.24,1018.56,245.772,1.10103,474.821,364.423,304.386,246.707,0.496494,150.172,-12.8444,149.622,574.221,351.578,454.008
5.763,12.5,0.96,2312.0,4.32,1045.92,246.443,1.09901,486.522,378.565,305.6,247.439,0.493732,149.759,-4.8157,149.682,589.042,373.75,455.282
6.013,12.5,1.6,2304.0,5.45,1314.95,316.669,1.43887,777.594,777.593,-1.23441,317.25,0.168146,90.2601,90.1813,-3.77052,867.789,867.775,-5.00493
6.263,12.5,1.44,2285.0,5.43,1299.32,317.809,1.37652,759.036,759.029,-3.37286,318.383,0.139784,75.235,75.2105,-1.91866,834.256,834.239,-5.29152
6.513,12.5,0.96,2276.0,4.72,1124.98,314.206,1.24981,701.421,701.411,-3.74493,314.761,0.118365,63.1858,63.1796,-0.886351,764.605,764.591,-4.63128
6.763,12.5,0.8,2281.0,4.9,1170.44,311.345,1.09604,610.852,610.847,-2.25669,311.82,0.0962711,50.6502,50.6255,-1.58079,661.484,661.473,-3.83747
7.013,12.5,0.8,2278.0,5.0,1192.76,312.382,1.22868,683.661,683.628,-6.67837,312.862,0.114749,61.8427,61.8207,-1.65,745.495,745.449,-8.32837
7.263,12.5,0.48,2280.0,4.9,1169.93,312.033,1.14118,635.886,635.862,-5.58275,312.536,0.102235,54.6912,54.6706,-1.5007,690.569,690.532,-7.08345
7.513,12.5,0.48,2278.0,5.0,1192.76,312.379,1.21196,675.72,675.673,-7.94997,312.874,0.111576,60.0054,59.9697,-2.07047,735.711,735.643,-10.0204
7.763,12.5,0.32,2280.0,5.02,1198.58,311.92,1.15994,646.213,646.175,-7.00661,312.384,0.106538,56.7096,56.6782,-1.88871,702.91,702.853,-8.89533
8.013,12.5,0.16,2279.0,4.99,1190.9,312.582,1.20001,664.895,664.833,-9.11406,313.035,0.110736,59.7363,59.7041,-1.96024,724.622,724.537,-11.0743
8.263,12.5,0.0,2279.0,5.03,1200.44,311.848,1.19395,664.127,664.02,-11.9136,312.271,0.108861,58.704,58.6871,-1.40866,722.83,722.707,-13.3223
8.513,12.5,0.0,2279.0,4.95,1181.35,311.392,1.18382,661.738,661.684,-8.47116,311.917,0.109187,59.0586,59.038,-1.55808,720.791,720.722,-10.0292
8.763,12.5,0.0,2279.0,4.99,1190.9,311.464,1.18766,659.264,659.204,-8.9305,311.969,0.111671,60.0433,60.0186,-1.72023,719.301,719.222,-10.6507
9.013,12.5,0.0,2279.0,4.98,1188.51,311.052,1.18113,656.545,656.472,-9.82207,311.569,0.109581,59.3632,59.3437,-1.52269,715.905,715.815,-11.3448
9.263,12.5,0.0,2279.0,4.95,1181.35,310.901,1.1851,665.844,665.757,-10.8027,311.347,0.109507,59.4122,59.3912,-1.57991,725.253,725.148,-12.3826
9.513,12.5,0.0,2278.0,4.98,1187.99,311.36,1.18382,659.352,659.254,-11.3805,311.827,0.110578,59.557,59.5291,-1.82474,718.904,718.783,-13.2053
9.763,12.5,0.0,2280.0,4.97,1186.64,311.827,1.18205,660.361,660.271,-10.9073,312.286,0.109633,59.1256,59.102,-1.66974,719.483,719.373,-12.5771
10.013,12.5,0.0,2279.0,5.0,1193.28,310.934,1.18091,657.486,657.376,-12.0355,311.432,0.109845,59.3385,59.3236,-1.32869,716.824,716.699,-13.3642
10.263,12.5,0.0,2280.0,5.0,1193.81,310.629,1.18505,665.946,665.829,-12.4661,311.125,0.110418,59.4575,59.4381,-1.51623,725.402,725.267,-13.9823
10.513,12.5,0.0,2279.0,5.0,1193.28,311.121,1.18617,664.513,664.36,-14.2512,311.616,0.109131,59.0821,59.0567,-1.73035,723.594,723.417,-15.9815
10.763,12.5,0.0,2281.0,4.94,1180.0,312.893,1.19388,663.019,662.89,-13.0483,313.41,0.109077,58.6752,58.649,-1.75478,721.691,721.539,-14.8031
11.013,12.5,0.0,2280.0,5.0,1193.81,312.849,1.19613,663.548,663.44,-12.0096,313.375,0.108449,58.6191,58.5954,-1.66583,722.165,722.035,-13.6754
