t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2281.0,4.99,1191.94,288.106,1.57844,661.641,661.572,9.54633,288.384,0.115042,61.3962,61.396,-0.160975,723.029,722.968,9.38535
0.247,12.5,0.0,2282.0,4.95,1182.9,288.92,1.59155,666.604,666.56,7.69575,289.215,0.113552,60.6237,60.6212,-0.547448,727.216,727.181,7.1483
0.497,12.5,0.0,2281.0,4.95,1182.39,289.569,1.59878,667.423,667.358,9.30279,289.806,0.11437,60.6621,60.6601,0.484024,728.084,728.018,9.78682
0.747,12.5,0.0,2282.0,4.96,1185.29,293.827,1.61934,670.441,670.351,11.0161,294.009,0.118791,62.1131,62.1115,0.448612,732.552,732.462,11.4647
0.997,12.5,0.0,2281.0,4.94,1180.0,288.344,1.56812,657.023,657.006,4.83681,288.719,0.114128,61.6435,61.641,-0.553143,718.659,718.647,4.28367
1.247,12.5,0.0,2282.0,4.92,1175.73,288.506,1.57157,657.855,657.838,4.74866,288.874,0.114853,62.116,62.1123,-0.67426,719.961,719.95,4.0744
1.497,12.5,0.0,2282.0,4.94,1180.51,288.752,1.57498,658.214,658.192,5.35285,289.102,0.113084,61.4515,61.4511,-0.20803,719.662,719.643,5.14482
1.747,12.5,0.0,2281.0,4.92,1175.22,288.078,1.59035,664.265,664.202,9.14753,288.407,0.115908,61.8319,61.8314,0.244577,726.094,726.034,9.39211
1.997,12.5,0.0,2281.0,4.95,1182.39,290.152,1.59462,665.806,665.73,10.0354,290.434,0.115814,61.2773,61.2755,0.470713,727.081,727.005,10.5061
2.247,12.5,0.0,2282.0,4.92,1175.73,290.71,1.60393,666.565,666.378,15.7819,290.969,0.117265,62.2656,62.2643,0.401557,728.822,728.642,16.1835
2.497,12.5,0.0,2281.0,4.95,1182.39,290.219,1.56566,654.696,654.694,1.9205,290.617,0.114626,62.2019,62.1957,-0.873723,716.89,716.889,1.04678
2.747,12.5,0.0,2281.0,4.93,1177.61,288.154,1.57876,661.277,661.255,5.3908,288.504,0.113773,61.1015,61.1015,0.0242992,722.376,722.356,5.4151
2.997,12.5,0.0,2281.0,4.95,1182.39,288.871,1.58824,663.135,663.034,11.5213,289.149,0.117168,62.3885,62.3885,-0.0302258,725.514,725.423,11.4911
3.247,12.5,0.0,2281.0,4.94,1180.0,289.528,1.59199,664.367,664.317,8.22413,289.801,0.11619,61.9055,61.9055,-0.0597958,726.268,726.222,8.16434
3.497,12.5,0.0,2282.0,4.92,1175.73,288.091,1.56946,657.773,657.736,7.01179,288.473,0.116059,62.5569,62.5551,-0.469416,720.321,720.291,6.54238
3.747,12.5,0.0,2281.0,4.96,1184.77,290.522,1.60165,667.863,667.799,9.20415,290.782,0.116464,61.2824,61.2814,0.357657,729.143,729.081,9.5618
3.997,12.5,0.0,2282.0,4.94,1180.51,289.084,1.58863,664.006,663.958,7.92646,289.367,0.116542,61.2895,61.2895,0.00920285,725.291,725.248,7.93566
4.247,12.5,0.0,2281.0,4.95,1182.39,288.591,1.58179,662.416,662.377,7.1712,288.94,0.114963,60.9441,60.9436,0.250968,723.359,723.321,7.42217
4.497,12.5,0.0,2281.0,4.94,1180.0,294.971,1.60621,664.855,664.852,2.24557,295.347,0.1171,62.3189,62.3001,-1.53057,727.152,727.152,0.715003
4.747,12.5,0.0,2281.0,4.95,1182.39,291.62,1.5884,663.11,663.103,-2.86405,292.051,0.111256,60.8043,60.7895,-1.34357,723.905,723.893,-4.20762
4.997,12.5,0.0,2281.0,4.95,1182.39,288.716,1.56948,655.457,655.449,3.13806,289.086,0.114021,62.074,62.0697,-0.725937,717.523,717.519,2.41212
5.247,12.5,0.0,2275.0,5.19,1236.45,288.48,1.57177,659.475,659.472,1.74329,288.87,0.114034,61.1929,61.19,-0.597789,720.663,720.662,1.1455
5.497,12.5,0.0,2300.0,4.04,973.056,203.208,1.15521,422.443,330.689,262.874,203.387,0.609085,134.379,-47.468,125.716,480.85,283.221,388.59
5.747,12.5,1.6,2329.0,4.03,982.886,198.717,0.980056,457.595,363.553,277.89,198.933,0.553644,138.35,-53.266,127.685,510.656,310.287,405.575
5.997,12.5,3.04,2346.0,5.49,1348.74,312.301,1.37235,757.071,756.785,20.8028,312.947,0.189542,99.6077,98.542,-14.5313,855.35,855.327,6.27146
6.247,12.5,3.68,2321.0,5.45,1324.65,321.6,1.39031,766.527,766.518,-3.8711,322.118,0.164536,88.4814,88.4594,-1.97014,854.997,854.977,-5.84123
6.45,12.5,4.0,2303.0,5.3,1278.2,319.179,1.36699,763.973,763.953,-5.55244,319.675,0.159451,84.8141,84.8132,-0.385425,848.787,848.766,-5.93786
6.7,12.5,3.84,2285.0,5.27,1261.03,316.337,1.33687,744.837,744.813,-6.00738,316.906,0.131426,71.1092,71.0757,-2.17983,815.93,815.889,-8.1872
6.95,12.5,3.52,2274.0,4.55,1083.5,314.519,1.27225,703.042,703.033,-3.66963,314.98,0.114315,61.2074,61.1893,-1.48717,764.24,764.222,-5.1568
7.2,12.5,3.36,2279.0,4.76,1136.0,310.862,1.06613,587.622,587.621,1.01044,311.383,0.0881695,46.2405,46.2096,-1.69076,633.831,633.831,-0.680321
