t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2277.0,5.0,1192.23,290.008,1.55347,653.023,653.012,3.87128,290.4,0.111364,60.2922,60.2879,-0.724871,713.307,713.3,3.1464
0.216,12.5,0.0,2278.0,4.94,1178.44,290.014,1.55015,651.539,651.531,3.10288,290.391,0.109679,59.6828,59.6771,-0.824148,711.212,711.208,2.27873
0.466,12.5,0.0,2278.0,4.95,1180.83,297.162,1.58723,656.297,656.275,5.43539,297.537,0.113295,60.1247,60.1003,-1.71401,716.385,716.375,3.72138
0.716,12.5,0.0,2277.0,4.96,1182.7,294.033,1.56815,655.023,654.993,-6.29243,294.445,0.106563,57.846,57.8276,-1.45934,712.862,712.82,-7.75177
0.966,12.5,0.0,2279.0,4.95,1181.35,291.701,1.55013,647.714,647.709,2.64076,292.12,0.110336,59.8742,59.8653,-1.03308,707.576,707.574,1.60768
1.216,12.5,0.0,2278.0,4.98,1187.99,296.436,1.58822,656.806,656.732,9.90292,296.715,0.114482,61.7122,61.6874,-1.74736,718.466,718.419,8.15556
1.466,12.5,0.0,2277.0,4.97,1185.08,296.907,1.58285,655.984,655.984,0.858568,297.268,0.109788,59.1041,59.0894,-1.31794,715.073,715.073,-0.459369
1.716,12.5,0.0,2278.0,4.94,1178.44,296.77,1.58364,656.233,656.233,0.120623,297.11,0.109956,59.2723,59.2528,-1.52009,715.487,715.485,-1.39947
1.966,12.5,0.0,2277.0,4.96,1182.7,294.666,1.56738,650.772,650.772,-0.214941,295.099,0.112025,60.3207,60.292,-1.85813,711.067,711.064,-2.07307
2.216,12.5,0.0,2277.0,4.96,1182.7,294.264,1.56489,651.436,651.42,-4.61024,294.694,0.108174,58.9956,58.9784,-1.42373,710.424,710.398,-6.03397
2.466,12.5,0.0,2277.0,4.96,1182.7,296.051,1.6011,660.362,660.29,9.73499,296.23,0.114675,61.5391,61.5208,-1.50038,721.858,721.811,8.2346
2.716,12.5,0.0,2277.0,4.96,1182.7,296.847,1.59056,658.019,658.002,4.62662,297.153,0.112096,60.271,60.2424,-1.85545,718.25,718.245,2.77117
2.966,12.5,0.0,2277.0,4.99,1189.85,294.702,1.57438,653.26,653.259,-0.679466,295.118,0.111179,60.199,60.1814,-1.4587,713.444,713.441,-2.13817
3.216,12.5,0.0,2278.0,4.97,1185.6,293.446,1.58534,655.085,654.979,11.7778,293.639,0.113321,61.3448,61.3241,-1.5921,716.376,716.303,10.1857
3.466,12.5,0.0,2277.0,4.97,1185.08,296.254,1.59685,661.274,661.259,4.46102,296.511,0.110221,59.8421,59.8184,-1.68494,721.083,721.077,2.77608
3.716,12.5,0.0,2277.0,4.98,1187.47,295.916,1.59727,662.162,662.146,4.70087,296.193,0.109538,59.4219,59.3933,-1.84544,721.544,721.539,2.85543
3.966,12.5,0.0,2278.0,4.99,1190.37,293.177,1.59689,661.854,661.769,10.5505,293.347,0.113389,61.6167,61.586,-1.94544,723.407,723.355,8.60501
4.216,12.5,0.0,2277.0,5.0,1192.23,295.507,1.59172,657.205,657.055,14.0463,295.714,0.116644,62.2856,62.2742,-1.19474,719.444,719.329,12.8516
4.466,12.5,0.0,2277.0,4.99,1189.85,296.741,1.58905,657.166,657.161,2.45884,297.111,0.111912,60.0735,60.0537,-1.54163,717.216,717.215,0.917212
4.716,12.5,0.0,2278.0,4.97,1185.6,295.835,1.5751,652.562,652.562,0.605793,296.251,0.112455,60.7791,60.7477,-1.95598,713.311,713.309,-1.35018
4.966,12.5,0.0,2278.0,4.94,1178.44,295.952,1.56892,650.212,650.212,0.335689,296.35,0.11129,59.8587,59.8319,-1.79027,710.046,710.044,-1.45458
5.216,12.5,0.0,2278.0,4.9,1168.9,309.999,1.39185,654.025,653.905,-12.5452,310.498,0.126292,65.4471,65.418,-1.95265,719.469,719.323,-14.4979
5.466,12.5,2.08,2363.0,1.0,247.453,44.8529,0.614124,19.9,6.37568,18.8511,44.4106,0.35044,10.2152,-10.0496,1.83173,21.0066,-3.67397,20.6828
5.716,12.5,7.84,2479.0,0.91,236.236,41.8286,0.150131,2.49628,-2.49532,0.069427,41.4959,0.0399763,0.157263,-0.0477116,-0.149851,2.5443,-2.54303,-0.0804238
5.966,12.5,13.92,2494.0,5.47,1428.61,305.401,0.677867,336.391,335.38,26.0567,305.962,0.137105,60.4221,60.3721,2.45768,396.778,395.752,28.5144
6.216,12.5,18.56,2466.0,5.12,1322.18,316.138,1.35142,763.177,763.176,0.808583,316.687,0.288005,160.33,160.303,-2.95492,923.481,923.479,-2.14634
6.466,12.5,21.12,2402.0,5.1,1282.84,320.186,1.32653,742.09,742.078,-4.27193,320.832,0.230879,126.442,126.412,-2.76307,868.518,868.49,-7.035
6.716,12.5,21.76,2333.0,5.15,1258.2,320.339,1.32193,737.986,737.96,-6.28927,320.905,0.175838,95.6914,95.6603,-2.43867,833.666,833.62,-8.72794
6.966,12.5,20.8,2266.0,5.19,1231.56,319.071,1.31834,735.762,735.728,-7.14502,319.697,0.122159,66.2943,66.2717,-1.73301,802.048,801.999,-8.87803
7.216,12.5,19.52,2247.0,3.18,748.271,312.342,0.671127,374.972,374.851,9.50259,312.953,0.0533908,6.15084,6.09649,0.815862,381.087,380.948,10.3185
7.466,12.5,18.56,2250.0,3.15,742.201,313.184,0.674931,374.049,374.009,5.4208,313.773,0.0300861,6.99766,6.96307,-0.694886,381.002,380.973,4.72591
7.716,12.5,17.92,2257.0,3.13,739.783,312.801,0.674827,374.878,374.875,1.67582,313.368,0.030852,8.67965,8.60667,-1.12317,383.482,383.481,0.552652
7.966,12.5,17.44,2264.0,3.2,758.674,312.406,0.681596,379.545,379.545,0.0567035,313.029,0.0411059,12.1125,12.1122,-0.0879378,391.657,391.657,-0.0312343
8.216,12.5,17.12,2270.0,3.25,772.57,313.136,0.685416,381.505,381.5,-1.98476,313.729,0.0498973,14.4298,14.4291,0.145486,395.933,395.929,-1.83927
8.466,12.5,16.96,2272.0,3.47,825.594,313.366,0.750494,418.441,418.403,-5.6179,313.963,0.0764349,22.1322,22.1321,0.0583736,440.57,440.535,-5.55953
