t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2280.0,5.0,1193.81,318.114,1.22858,680.706,680.517,-16.0424,318.6,0.113978,58.6758,58.6753,-0.237704,739.371,739.192,-16.2801
0.263,12.5,0.0,2280.0,4.97,1186.64,317.789,1.22854,680.98,680.78,-16.4935,318.246,0.114377,58.691,58.6909,-0.0807402,739.657,739.471,-16.5742
0.513,12.5,0.0,2281.0,5.02,1199.11,314.857,1.21847,685.1,684.913,-16.0005,315.35,0.112883,59.4432,59.4367,-0.879436,744.541,744.35,-16.8799
0.763,12.5,0.0,2279.0,5.03,1200.44,312.954,1.21063,682.055,681.861,-16.2955,313.435,0.110976,58.5697,58.5654,-0.704284,740.621,740.426,-16.9998
1.013,12.5,0.0,2281.0,5.01,1196.72,315.853,1.23158,677.839,677.685,-14.424,316.178,0.111809,57.3522,57.3499,0.517341,735.167,735.035,-13.9066
1.263,12.5,0.0,2281.0,5.01,1196.72,317.968,1.23173,681.645,681.465,-15.6718,318.387,0.115502,59.5958,59.5957,-0.095636,741.229,741.061,-15.7675
1.513,12.5,0.0,2281.0,5.02,1199.11,316.413,1.20761,676.763,676.646,-12.5805,316.909,0.112146,58.4791,58.4763,-0.569466,735.24,735.122,-13.1499
1.763,12.5,0.0,2281.0,5.03,1201.49,313.416,1.22496,678.923,678.716,-16.7617,313.865,0.111717,57.8435,57.8409,0.548527,736.735,736.557,-16.2132
2.013,12.5,0.0,2281.0,4.97,1187.16,318.376,1.23909,681.218,681.044,-15.4256,318.779,0.113157,58.0189,58.0174,-0.417038,739.231,739.061,-15.8427
2.263,12.5,0.0,2281.0,5.04,1203.88,316.876,1.21694,681.269,681.117,-14.379,317.315,0.11428,58.8723,58.872,-0.215209,740.133,739.989,-14.5942
2.513,12.5,0.0,2279.0,5.02,1198.05,314.412,1.20909,679.216,679.013,-16.5979,314.9,0.110876,58.3846,58.3832,-0.402827,737.592,737.396,-17.0007
2.763,12.5,0.0,2281.0,4.98,1189.55,315.857,1.24028,683.073,682.958,-12.5574,316.258,0.113244,58.3336,58.333,0.262446,741.393,741.291,-12.2949
3.013,12.5,0.0,2279.0,5.03,1200.44,318.692,1.22357,676.94,676.76,-15.603,319.15,0.113091,58.1244,58.1243,-0.127485,735.053,734.885,-15.7305
3.263,12.5,0.0,2281.0,4.99,1191.94,315.056,1.21679,682.115,681.944,-15.3038,315.476,0.111703,58.7792,58.7768,-0.533695,740.89,740.72,-15.8375
3.513,12.5,0.0,2281.0,5.01,1196.72,314.626,1.22942,679.424,679.271,-14.4231,315.085,0.111515,57.4277,57.4261,0.425331,736.83,736.697,-13.9977
3.763,12.5,0.0,2281.0,4.97,1187.16,314.838,1.23216,682.004,681.791,-17.0409,315.335,0.113195,57.9554,57.9546,0.306388,739.935,739.746,-16.7345
4.013,12.5,0.0,2281.0,4.98,1189.55,316.725,1.23966,681.768,681.577,-16.1115,317.081,0.114077,57.9826,57.9807,0.470376,739.723,739.558,-15.6411
4.263,12.5,0.0,2281.0,4.98,1189.55,308.222,1.19645,679.644,679.485,-14.7015,308.844,0.106669,57.0359,57.035,-0.335306,736.673,736.52,-15.0368
4.513,12.5,0.0,2281.0,4.95,1182.39,309.111,1.21275,683.234,683.088,-14.1254,309.69,0.10838,56.8279,56.8278,-0.104417,740.053,739.916,-14.2299
4.763,12.5,0.0,2281.0,4.97,1187.16,309.224,1.20119,679.2,679.063,-13.6271,309.862,0.107897,57.2619,57.2613,-0.264268,736.455,736.324,-13.8913
5.013,12.5,0.0,2281.0,4.96,1184.77,309.869,1.21188,681.079,680.892,-15.9577,310.408,0.109849,57.5252,57.5251,0.0849149,738.588,738.417,-15.8728
5.263,12.5,0.0,2290.0,4.73,1134.29,314.548,1.22961,685.449,685.361,-10.9982,315.097,0.109547,56.39,56.389,0.350145,741.826,741.749,-10.648
5.513,12.5,0.16,2290.0,4.74,1136.69,195.398,1.96854,602.984,601.017,48.6717,195.42,0.499111,198.002,19.8956,197.0,667.747,620.912,245.672
5.778,12.5,0.32,2289.0,5.02,1203.31,193.443,1.92826,596.217,594.501,45.2025,193.63,0.50907,198.146,22.1069,196.909,662.437,616.608,242.111
6.013,12.5,0.0,2279.0,5.47,1305.45,310.957,1.36436,776.482,776.474,-3.41233,311.581,0.132245,72.0038,71.9923,-1.28889,848.479,848.466,-4.70122
6.263,12.5,0.0,2278.0,4.51,1075.87,317.274,1.30721,719.576,719.574,1.87464,317.775,0.115846,61.8813,61.8599,-1.62649,781.434,781.434,0.248145
6.513,12.5,0.0,2282.0,5.1,1218.75,308.81,1.19129,673.553,673.55,-1.97987,309.398,0.104799,54.7331,54.7327,-0.222927,728.286,728.282,-2.2028
6.763,12.5,0.0,2278.0,5.01,1195.14,310.181,1.22634,694.509,694.491,-5.01952,310.807,0.107428,57.4147,57.4144,-0.166127,751.923,751.905,-5.18565
7.013,12.5,0.0,2280.0,4.93,1177.09,309.644,1.18283,666.911,666.899,-3.94994,310.264,0.103532,54.7084,54.7079,-0.235311,721.619,721.607,-4.18525
7.263,12.5,0.0,2279.0,5.0,1193.28,310.298,1.21272,686.956,686.914,-7.57545,310.862,0.107507,57.5024,57.5014,-0.3332,744.457,744.415,-7.90865
7.513,12.5,0.0,2279.0,4.97,1186.12,309.682,1.18944,671.427,671.38,-7.98016,310.332,0.103872,55.0509,55.0508,-0.12438,726.476,726.431,-8.10454
7.763,12.5,0.0,2280.0,4.98,1189.03,310.755,1.20371,682.245,682.172,-9.97611,311.378,0.106046,56.6334,56.6327,-0.270998,738.876,738.805,-10.2471
8.013,12.5,0.0,2279.0,4.96,1183.74,310.785,1.19545,676.658,676.573,-10.6728,311.407,0.104087,55.5416,55.5393,-0.507291,732.198,732.113,-11.1801
8.263,12.5,0.0,2279.0,4.98,1188.51,310.925,1.20064,680.489,680.421,-9.60749,311.595,0.106531,56.6005,56.5979,-0.542336,737.089,737.019,-10.1498
8.513,12.5,0.0,2280.0,4.96,1184.25,310.941,1.20184,678.569,678.496,-9.90301,311.543,0.104515,56.1932,56.1928,-0.207408,734.759,734.689,-10.1104
8.763,12.5,0.0,2280.0,4.92,1174.7,311.042,1.19734,677.967,677.887,-10.3549,311.621,0.106045,56.3358,56.3332,-0.537599,734.301,734.221,-10.8925
9.013,12.5,0.0,2281.0,4.98,1189.55,309.98,1.19239,676.554,676.467,-10.8628,310.633,0.105802,56.3136,56.3111,-0.531132,732.867,732.778,-11.394
9.263,12.5,0.0,2281.0,4.92,1175.22,311.842,1.19431,675.302,675.23,-9.86877,312.521,0.103872,55.7688,55.7676,-0.364231,731.069,730.997,-10.233
9.513,12.5,0.0,2280.0,4.98,1189.03,311.755,1.20488,681.019,680.924,-11.3663,312.408,0.105231,56.916,56.9127,-0.612944,737.934,737.836,-11.9792
9.763,12.5,0.0,2281.0,4.94,1180.0,311.49,1.20098,679.175,679.091,-10.6323,312.138,0.105548,56.4273,56.4233,-0.668531,735.601,735.515,-11.3009
10.013,12.5,0.0,2281.0,4.96,1184.77,312.275,1.20536,679.123,679.046,-10.2175,312.9,0.106498,56.9655,56.9626,-0.568402,736.088,736.009,-10.7859
10.263,12.5,0.0,2281.0,4.98,1189.55,312.93,1.2001,678.069,677.979,-11.0752,313.576,0.10576,56.1101,56.1063,-0.647404,734.178,734.085,-11.7226
10.513,12.5,0.0,2281.0,4.96,1184.77,311.537,1.20355,679.67,679.577,-11.2405,312.207,0.106022,56.7988,56.7949,-0.666832,736.468,736.372,-11.9073
10.763,12.5,0.0,2281.0,4.98,1189.55,312.783,1.20043,678.0,677.915,-10.7919,313.442,0.105674,56.5891,56.583,-0.837247,734.59,734.498,-11.6292
11.013,12.5,0.0,2281.0,4.96,1184.77,313.799,1.21603,683.648,683.537,-12.2751,314.433,0.105759,56.8231,56.812,-1.12026,740.471,740.349,-13.3954
11.263,12.5,0.0,2281.0,4.97,1187.16,316.143,1.21204,676.354,676.26,-11.2703,316.774,0.105383,56.0503,56.0408,-1.02976,732.404,732.301,-12.3
11.513,12.5,0.0,2281.0,4.96,1184.77,315.631,1.21819,678.519,678.387,-13.383,316.319,0.106495,56.3725,56.3544,-1.42913,734.89,734.741,-14.8122
11.763,12.5,0.0,2280.0,4.96,1184.25,315.903,1.21938,679.203,679.082,-12.8059,316.526,0.108248,57.5303,57.5058,-1.68,736.73,736.588,-14.4859
12.013,12.5,0.0,2281.0,4.97,1187.16,316.43,1.21529,677.631,677.53,-11.6893,317.061,0.106393,56.3887,56.3723,-1.35952,734.019,733.903,-13.0488
12.263,12.5,0.0,2280.0,5.01,1196.19,316.418,1.21492,676.924,676.834,-10.9901,317.121,0.107612,57.2131,57.1991,-1.26773,734.136,734.034,-12.2579
12.513,12.5,0.0,2280.0,4.96,1184.25,316.056,1.22263,678.976,678.877,-11.6407,316.669,0.106223,56.7045,56.686,-1.44635,735.679,735.563,-13.0871
12.763,12.5,0.0,2280.0,4.97,1186.64,316.615,1.22196,679.405,679.3,-11.9585,317.177,0.108626,57.4643,57.4461,-1.44619,736.868,736.746,-13.4047
13.013,12.5,0.0,2281.0,4.97,1187.16,316.711,1.22023,675.907,675.823,-10.6829,317.316,0.107378,57.3814,57.3544,-1.75938,733.283,733.177,-12.4423
13.263,12.5,0.0,2281.0,4.97,1187.16,316.054,1.21965,676.166,676.083,-10.61,316.697,0.107242,57.13,57.1025,-1.77075,733.29,733.185,-12.3807
13.513,12.5,0.0,2281.0,4.96,1184.77,317.064,1.22902,677.152,677.065,-10.8466,317.593,0.109284,57.5285,57.4971,-1.90165,734.672,734.562,-12.7483
13.763,12.5,0.0,2281.0,4.97,1187.16,317.392,1.23082,678.156,678.037,-12.7051,317.956,0.110073,58.2262,58.1927,-1.97369,736.376,736.23,-14.6788
14.013,12.5,0.0,2281.0,4.95,1182.39,317.316,1.22576,673.949,673.838,-12.229,317.842,0.108094,56.6721,56.644,-1.78478,730.616,730.482,-14.0138
14.263,12.5,0.0,2281.0,4.97,1187.16,316.924,1.22192,674.653,674.557,-11.3634,317.487,0.11058,58.3294,58.3064,-1.63496,732.979,732.864,-12.9984
14.513,12.5,0.0,2281.0,4.96,1184.77,317.214,1.23385,677.129,677.048,-10.5059,317.734,0.109418,57.8731,57.8429,-1.87177,734.995,734.891,-12.3777
14.763,12.5,0.0,2281.0,4.97,1187.16,316.481,1.23176,676.302,676.2,-11.7664,316.993,0.109237,57.8993,57.8696,-1.85363,734.196,734.069,-13.62
15.013,12.5,0.0,2282.0,4.93,1178.12,316.401,1.23204,674.572,674.449,-12.9001,316.923,0.110563,58.2693,58.2397,-1.85702,732.837,732.688,-14.7571
15.263,12.5,0.0,2281.0,4.92,1175.22,316.451,1.23677,679.062,678.95,-12.3492,316.92,0.109168,57.7634,57.741,-1.6071,736.823,736.691,-13.9563
15.513,12.5,0.0,2281.0,4.95,1182.39,312.889,1.23139,676.374,676.279,-11.3828,313.296,0.111828,59.2091,59.1898,-1.51068,735.582,735.469,-12.8935
15.763,12.5,0.0,2281.0,4.93,1177.61,312.709,1.22971,675.994,675.881,-12.3543,313.066,0.109741,58.5574,58.5304,-1.77794,734.548,734.412,-14.1322
16.013,12.5,0.0,2281.0,4.93,1177.61,312.193,1.23011,676.936,676.844,-11.1579,312.583,0.109802,58.27,58.2388,-1.90741,735.199,735.083,-13.0653
16.263,12.5,0.0,2280.0,4.93,1177.09,312.12,1.23275,679.002,678.881,-12.8202,312.528,0.11128,58.3831,58.3584,-1.69838,737.382,737.239,-14.5186
16.513,12.5,0.0,2281.0,4.96,1184.77,311.331,1.22444,676.258,676.145,-12.3862,311.719,0.110724,58.3954,58.3552,-2.16703,734.644,734.5,-14.5532
16.763,12.5,0.0,2280.0,4.95,1181.87,311.625,1.23008,678.13,678.007,-12.8762,312.075,0.109968,58.728,58.6882,-2.16169,736.849,736.696,-15.0379
17.013,12.5,0.0,2280.0,4.95,1181.87,310.678,1.22723,679.279,679.168,-12.297,311.124,0.111271,58.8948,58.864,-1.90493,738.168,738.032,-14.2019
17.263,12.5,0.0,2280.0,4.99,1191.42,310.6,1.22103,676.243,676.11,-13.4245,311.049,0.1093,58.1847,58.1573,-1.78577,734.425,734.267,-15.2103
17.513,12.5,0.0,2280.0,4.95,1181.87,310.377,1.22037,677.432,677.333,-11.5735,310.794,0.110722,58.6533,58.6169,-2.06718,736.076,735.95,-13.6407
17.763,12.5,0.0,2280.0,4.95,1181.87,310.699,1.21274,672.824,672.704,-12.7213,311.068,0.112521,59.3622,59.3313,-1.91528,732.181,732.035,-14.6365
18.013,12.5,0.0,2280.0,4.97,1186.64,310.18,1.21763,678.469,678.353,-12.5735,310.568,0.110959,58.8353,58.807,-1.82287,737.3,737.16,-14.3964
18.263,12.5,0.0,2279.0,4.97,1186.12,309.631,1.21065,674.959,674.838,-12.8141,310.059,0.110515,58.6904,58.6628,-1.80092,733.646,733.501,-14.615
