t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var],Unnamed: 20
10.107,12.5,0,2280,4.96,1184.25,317.34,1.2464,690.198,690.014,-15.9182,317.756,0.117051,59.2098,59.2078,0.489981,749.381,749.222,-15.4283,
10.341,12.5,0,2279,4.99,1190.9,317.389,1.22359,684.466,684.36,-12.0307,317.836,0.115143,60.0966,60.0919,-0.754594,744.561,744.452,-12.7853,
10.591,12.5,0,2281,4.92,1175.22,309.269,1.20692,689.682,689.522,-14.8395,309.771,0.115145,59.8843,59.883,-0.407797,749.56,749.405,-15.2473,
10.841,12.5,0,2280,4.97,1186.64,315.48,1.25271,694.012,693.83,-15.9016,315.886,0.116588,59.2085,59.2075,0.341034,753.198,753.038,-15.5605,
11.075,12.5,0,2280,4.95,1181.87,314.074,1.23371,689.373,689.238,-13.6509,314.505,0.114076,59.9379,59.9304,-0.951032,749.31,749.168,-14.6019,
11.31,12.5,0,2280,5.03,1200.97,317.333,1.23268,688.763,688.615,-14.2566,317.853,0.113555,59.3477,59.3152,-1.96233,748.106,747.93,-16.219,
11.544,12.5,0,2281,4.98,1189.55,313.366,1.2275,684.343,684.235,-12.1439,313.786,0.113721,59.5397,59.5355,-0.705891,743.882,743.771,-12.8498,
11.747,12.5,0,2280,4.98,1189.03,310.288,1.22439,685.395,685.296,-11.6442,310.811,0.113737,60.3156,60.3091,-0.885841,745.71,745.605,-12.53,
11.95,12.5,0,2279,4.99,1190.9,310.827,1.22329,689.145,688.991,-14.561,311.332,0.113218,58.296,58.2954,0.260389,747.424,747.287,-14.3006,
12.169,12.5,0,2281,4.99,1191.94,308.129,1.22552,692.18,691.971,-17.009,308.652,0.111435,58.5339,58.5339,0.0303307,750.697,750.505,-16.9787,
12.403,12.5,0,2279,4.98,1188.51,311.134,1.23218,687.418,687.208,-16.9914,311.649,0.11037,57.4409,57.4392,0.444293,744.831,744.647,-16.5471,
12.622,12.5,0,2278,5.03,1199.91,313.4,1.22685,686.81,686.682,-13.2167,314.003,0.109118,57.9811,57.9796,-0.425078,744.787,744.662,-13.6417,
12.857,12.5,0,2281,5.02,1199.11,315.692,1.22298,681.383,681.261,-12.918,316.227,0.112216,59.0969,59.0811,-1.36247,740.479,740.342,-14.2805,
13.075,12.5,0,2280,4.97,1186.64,313.389,1.2323,680.366,680.271,-11.3827,313.857,0.116842,59.9523,59.9509,0.412774,740.303,740.222,-10.9699,
13.325,12.5,0,2281,4.95,1182.39,312.374,1.22451,685.529,685.42,-12.2107,312.959,0.111871,58.16,58.1595,0.235179,743.676,743.58,-11.9755,
13.544,12.5,0,2278,5.06,1207.07,314.097,1.21083,688.177,688.011,-15.1015,314.574,0.114686,59.7782,59.7686,-1.0725,747.955,747.78,-16.174,
13.747,12.5,0,2279,4.99,1190.9,313.607,1.2345,684.673,684.541,-13.4798,314.021,0.118124,60.5258,60.5215,0.722428,745.171,745.062,-12.7574,
13.982,12.5,0,2280,4.97,1186.64,314.295,1.23826,690.714,690.577,-13.7738,314.897,0.110271,58.0535,58.0509,-0.554597,748.765,748.628,-14.3284,
14.232,12.5,0,2281,4.91,1172.83,314.355,1.22366,683.718,683.559,-14.7073,314.834,0.114834,59.9493,59.9433,-0.846034,743.665,743.503,-15.5533,
14.466,12.5,0,2279,4.97,1186.12,315.957,1.23217,690.981,690.722,-18.9146,316.348,0.117589,59.7814,59.7795,0.465595,750.728,750.502,-18.449,
14.7,12.5,0,2281,4.96,1184.77,318.618,1.23007,686.805,686.584,-17.4114,319.11,0.116696,60.0252,60.0205,-0.752064,746.826,746.605,-18.1635,
14.919,12.5,0,2281,5.03,1201.49,317.973,1.22846,685.993,685.831,-14.8863,318.493,0.112777,59.5406,59.5171,-1.67329,745.532,745.348,-16.5596,
15.122,12.5,0,2281,4.98,1189.55,311.224,1.19864,683.985,683.897,-10.9806,311.82,0.10848,58.0856,58.0846,-0.336934,742.068,741.982,-11.3175,
15.357,12.5,0,2278,5.05,1204.69,309.273,1.22044,692.062,691.824,-18.1437,309.77,0.113076,58.6481,58.6458,0.511947,750.677,750.47,-17.6318,
15.591,12.5,0,2281,4.94,1180.0,319.582,1.23749,683.201,683.045,-14.573,320.097,0.113939,59.5266,59.5128,-1.2803,742.727,742.558,-15.8532,
15.81,12.5,0,2280,4.94,1179.48,312.936,1.23686,684.891,684.784,-12.0768,313.425,0.115118,58.5891,58.5838,0.789355,743.454,743.368,-11.2874,
16.06,12.5,0,2280,4.98,1189.03,312.733,1.23767,692.75,692.552,-16.5337,313.233,0.112733,58.8628,58.8626,0.126811,751.594,751.415,-16.4069,
16.294,12.5,0,2281,4.93,1177.61,316.628,1.24783,688.742,688.589,-14.5374,317.066,0.113071,58.5427,58.5417,-0.348611,747.279,747.13,-14.886,
16.497,12.5,0,2280,5.02,1198.58,316.17,1.2223,686.217,686.049,-15.1471,316.675,0.114582,59.6049,59.5963,-1.00989,745.821,745.646,-16.157,
16.732,12.5,0,2279,5.02,1198.05,316.876,1.23941,687.704,687.578,-13.1833,317.381,0.113356,58.1729,58.1713,-0.427792,745.873,745.749,-13.6111,
16.982,12.5,0,2279,4.95,1181.35,314.544,1.22841,685.896,685.692,-16.7257,314.977,0.11579,59.7382,59.7358,0.539081,745.603,745.427,-16.1866,
17.216,12.5,0,2278,5.04,1202.3,316.894,1.2569,691.098,690.885,-17.1737,317.302,0.115914,59.1693,59.1693,-0.00933306,750.251,750.054,-17.183,
17.45,12.5,0,2281,4.94,1180.0,313.347,1.21754,685.118,685.01,-12.2107,313.935,0.111333,58.6741,58.668,-0.84813,743.792,743.678,-13.0588,
17.669,12.5,0,2281,4.95,1182.39,310.589,1.2295,685.861,685.644,-17.2348,310.889,0.118166,61.1378,61.1354,-0.536625,746.991,746.78,-17.7715,
17.872,12.5,0,2280,5.05,1205.74,309.842,1.22495,688.029,687.799,-17.7959,310.259,0.115384,59.4841,59.483,-0.362487,747.502,747.282,-18.1584,
18.107,12.5,0,2282,4.97,1187.68,312.09,1.20209,683.963,683.844,-12.7792,312.554,0.115672,60.4508,60.4409,-1.09655,744.414,744.284,-13.8757,
18.357,12.5,0,2279,4.97,1186.12,317.783,1.22474,683.268,683.146,-12.9212,318.297,0.113425,59.1009,59.1009,0.0100756,742.359,742.247,-12.9111,
18.56,12.5,0,2280,5.0,1193.81,318.228,1.24436,689.425,689.239,-16.0059,318.677,0.117149,60.3565,60.3565,-0.0437207,749.767,749.596,-16.0496,
18.794,12.5,0,2281,4.98,1189.55,319.572,1.2273,683.73,683.562,-15.1838,320.055,0.119934,60.7637,60.7635,-0.15453,744.483,744.325,-15.3384,
19.044,12.5,0,2282,4.96,1185.29,318.513,1.25051,692.019,691.838,-15.811,318.947,0.119136,60.3845,60.3845,-0.0316936,752.389,752.222,-15.8427,
19.294,12.5,0,2281,4.95,1182.39,318.73,1.23128,685.73,685.507,-17.4776,319.187,0.120168,60.5665,60.5664,-0.0325865,746.279,746.074,-17.5102,
19.544,12.5,0,2281,4.97,1187.16,318.182,1.24411,690.972,690.774,-16.5418,318.622,0.117937,59.8585,59.8584,0.118797,750.812,750.633,-16.423,
19.794,12.5,0,2281,4.94,1180.0,318.747,1.22786,685.071,684.888,-15.8304,319.216,0.120293,61.3447,61.3441,-0.280239,746.406,746.232,-16.1106,
20.044,12.5,0,2281,4.97,1187.16,319.123,1.24908,691.119,690.917,-16.7101,319.549,0.1172,59.8516,59.8509,-0.303535,750.961,750.768,-17.0137,
20.294,12.5,0,2282,4.96,1185.29,317.206,1.2213,685.28,685.163,-12.6509,317.689,0.117557,60.769,60.761,-0.98518,746.049,745.924,-13.6361,
20.544,12.5,0,2281,4.98,1189.55,314.463,1.21477,687.18,686.996,-15.8926,314.898,0.117582,61.3911,61.3776,-1.28452,748.571,748.374,-17.1771,
20.794,12.5,0,2281,4.96,1184.77,318.073,1.24657,691.35,691.2,-14.3775,318.443,0.118996,60.7135,60.7134,0.119066,752.049,751.914,-14.2584,
21.044,12.5,0,2283,4.94,1181.03,319.182,1.23612,691.456,691.257,-16.6012,319.643,0.118449,60.0915,60.0873,-0.710783,751.544,751.344,-17.312,
21.294,12.5,0,2281,4.96,1184.77,316.453,1.21655,685.971,685.846,-13.0783,316.947,0.11803,61.1446,61.1401,-0.739104,747.114,746.986,-13.8174,
21.544,12.5,0,2281,4.94,1180.0,316.539,1.21591,686.128,685.949,-15.6651,316.97,0.11695,60.3618,60.3561,-0.827208,746.487,746.305,-16.4923,
21.794,12.5,0,2282,4.91,1173.35,316.281,1.22654,690.744,690.556,-16.131,316.717,0.116064,60.5101,60.5039,-0.866052,751.252,751.06,-16.9971,
22.044,12.5,0,2281,4.95,1182.39,312.817,1.20979,685.393,685.224,-15.2031,313.287,0.116661,61.5399,61.5282,-1.20409,746.933,746.753,-16.4072,
22.294,12.5,0,2282,4.92,1175.73,310.366,1.21545,685.998,685.784,-17.133,310.789,0.113031,59.8509,59.815,-2.07131,745.846,745.599,-19.2043,
22.544,12.5,0,2282,4.95,1182.9,311.005,1.21572,685.67,685.512,-14.7466,311.415,0.114935,60.4725,60.4466,-1.77139,746.141,745.958,-16.518,
22.794,12.5,0,2282,4.93,1178.12,317.956,1.23474,691.053,690.884,-15.3019,318.396,0.119218,60.9565,60.9522,-0.724019,752.007,751.836,-16.0259,
23.044,12.5,0,2281,4.93,1177.61,314.171,1.22049,684.436,684.291,-14.0912,314.651,0.115762,59.9879,59.9797,-0.990009,744.424,744.271,-15.0813,
23.294,12.5,0,2281,4.94,1180.0,311.961,1.22473,692.579,692.404,-15.5571,312.446,0.115699,60.895,60.8837,-1.1739,753.474,753.288,-16.731,
23.544,12.5,0,2280,4.94,1179.48,310.08,1.22402,686.721,686.509,-17.0793,310.512,0.114032,59.6239,59.5896,-2.01966,746.343,746.098,-19.0989,
23.794,12.5,0,2281,4.96,1184.77,310.268,1.20932,681.088,680.924,-14.9557,310.75,0.115219,61.1665,61.1401,-1.79425,742.253,742.064,-16.7499,
24.044,12.5,0,2280,4.96,1184.25,316.79,1.23509,689.831,689.668,-14.9651,317.25,0.115146,59.6682,59.6638,-0.727916,749.496,749.332,-15.693,
24.294,12.5,0,2281,4.94,1180.0,312.552,1.21281,687.373,687.228,-14.1522,313.047,0.11664,61.3238,61.3053,-1.50572,748.697,748.533,-15.6579,
24.544,12.5,0,2281,4.94,1180.0,312.84,1.20886,683.354,683.191,-14.91,313.281,0.115492,60.5151,60.5045,-1.13156,743.869,743.696,-16.0415,
24.794,12.5,0,2281,4.95,1182.39,313.322,1.21982,687.851,687.732,-12.8124,313.716,0.116687,61.2375,61.2234,-1.31471,749.088,748.955,-14.1271,
25.044,12.5,0,2279,4.97,1186.12,309.158,1.21258,686.604,686.445,-14.7697,309.618,0.112426,59.5529,59.5344,-1.48416,746.157,745.98,-16.2539,
25.294,12.5,0,2281,4.94,1180.0,318.028,1.23536,689.516,689.375,-13.9381,318.488,0.115285,60.2174,60.2089,-1.0071,749.733,749.584,-14.9452,
25.544,12.5,0,2280,4.97,1186.64,312.951,1.20623,682.452,682.307,-14.0866,313.394,0.116774,61.1587,61.1472,-1.1875,743.611,743.454,-15.2741,
25.794,12.5,0,2282,4.92,1175.73,312.078,1.20036,681.813,681.669,-14.0291,312.535,0.116723,61.4005,61.3913,-1.06107,743.214,743.06,-15.0902,
26.044,12.5,0,2280,4.95,1181.87,311.885,1.21384,684.192,684.026,-15.0668,312.324,0.114989,60.7487,60.7347,-1.3037,744.94,744.761,-16.3705,
26.294,12.5,0,2281,4.96,1184.77,310.528,1.2102,682.102,681.903,-16.4705,310.942,0.113523,60.3071,60.285,-1.63046,742.409,742.188,-18.101,
26.544,12.5,0,2281,4.99,1191.94,318.134,1.24103,690.287,690.165,-12.9787,318.627,0.118343,60.726,60.7186,-0.948606,751.013,750.884,-13.9273,
26.794,12.5,0,2281,4.93,1177.61,314.265,1.21684,686.516,686.299,-17.2401,314.743,0.116751,60.4793,60.4764,-0.595936,746.989,746.776,-17.836,
27.044,12.5,0,2281,4.91,1172.83,311.561,1.22539,692.043,691.838,-16.8483,312.015,0.114673,60.5709,60.5609,-1.09921,752.613,752.399,-17.9475,
27.294,12.5,0,2281,4.96,1184.77,310.221,1.22042,686.381,686.186,-16.3611,310.671,0.113592,60.2769,60.2403,-2.10123,746.654,746.426,-18.4624,
27.544,12.5,0,2282,4.95,1182.9,311.379,1.232,686.119,685.967,-14.4339,311.826,0.113471,59.8311,59.8018,-1.87181,745.947,745.769,-16.3057,
27.794,12.5,0,2281,4.94,1180.0,313.931,1.21653,687.069,686.915,-14.5584,314.312,0.116704,60.6026,60.5953,-0.941353,747.671,747.51,-15.4998,
28.044,12.5,0,2279,4.96,1183.74,309.016,1.2159,687.114,686.948,-15.1336,309.405,0.112583,59.8125,59.7937,-1.49754,746.927,746.741,-16.6311,
28.294,12.5,0,2281,4.92,1175.22,312.749,1.23638,680.469,680.345,-12.9527,313.144,0.116041,60.9513,60.9222,-1.88583,741.416,741.267,-14.8386,
28.544,12.5,0,2281,4.95,1182.39,311.515,1.22707,685.069,684.863,-16.7933,311.914,0.11257,59.2587,59.2245,-2.01279,744.326,744.088,-18.8061,
28.794,12.5,0,2281,4.94,1180.0,311.187,1.23155,682.827,682.676,-14.3335,311.609,0.114671,60.765,60.7341,-1.93698,743.589,743.411,-16.2705,
29.044,12.5,0,2279,4.98,1188.51,314.098,1.21532,686.719,686.619,-11.7435,314.499,0.113203,59.6291,59.6233,-0.825438,746.348,746.242,-12.5689,
29.294,12.5,0,2280,4.95,1181.87,311.387,1.20771,686.586,686.442,-14.0505,311.769,0.117502,61.8418,61.8185,-1.69674,748.426,748.26,-15.7473,
29.544,12.5,0,2280,4.97,1186.64,310.638,1.22186,682.815,682.668,-14.1752,311.078,0.113743,60.0999,60.0812,-1.50115,742.915,742.749,-15.6763,
29.794,12.5,0,2281,4.93,1177.61,310.455,1.22711,685.279,685.123,-14.626,310.848,0.114256,59.8595,59.8312,-1.84161,745.136,744.954,-16.4676,
30.044,12.5,0,2280,4.99,1191.42,314.941,1.20905,684.443,684.241,-16.6194,315.442,0.115461,60.5583,60.5533,-0.772631,744.997,744.794,-17.392,
30.294,12.5,0,2281,4.95,1182.39,310.475,1.20186,681.55,681.408,-13.9235,310.925,0.115281,61.1546,61.1291,-1.76323,742.703,742.537,-15.6867,
30.544,12.5,0,2280,4.99,1191.42,310.644,1.23284,689.949,689.83,-12.8417,311.024,0.113306,59.854,59.8217,-1.96614,749.798,749.652,-14.8078,
30.794,12.5,0,2281,4.95,1182.39,310.863,1.23002,686.875,686.676,-16.5371,311.359,0.112455,59.184,59.1623,-1.60101,746.059,745.839,-18.1381,
31.044,12.5,0,2280,4.97,1186.64,315.639,1.21078,684.514,684.357,-14.678,316.107,0.118468,61.1952,61.1898,-0.806827,745.707,745.547,-15.4848,
31.294,12.5,0,2281,4.96,1184.77,310.425,1.21194,690.264,690.071,-16.322,310.898,0.113032,59.9029,59.8844,-1.48981,750.167,749.955,-17.8119,
31.544,12.5,0,2280,4.95,1181.87,310.847,1.22194,685.987,685.793,-16.3234,311.251,0.115188,60.7118,60.6813,-1.92501,746.697,746.474,-18.2484,
31.794,12.5,0,2281,4.98,1189.55,311.059,1.21919,683.14,682.977,-14.9521,311.449,0.111905,59.1593,59.1358,-1.66965,742.298,742.112,-16.6217,
32.044,12.5,0,2282,4.94,1180.51,314.171,1.24476,689.142,688.992,-14.3698,314.613,0.111501,58.7098,58.6892,-1.55709,747.851,747.681,-15.9269,
32.294,12.5,0,2281,4.97,1187.16,311.786,1.21171,686.14,685.912,-17.7083,312.254,0.115229,60.6643,60.6505,-1.29631,746.804,746.562,-19.0046,
32.544,12.5,0,2280,4.97,1186.64,310.002,1.2224,683.755,683.578,-15.5609,310.475,0.113278,59.9351,59.8979,-2.11175,743.686,743.476,-17.6727,
32.794,12.5,0,2281,4.97,1187.16,314.937,1.24657,682.904,682.772,-13.4182,315.33,0.115152,60.4139,60.3917,-1.63949,743.316,743.163,-15.0577,
33.044,12.5,0,2280,4.98,1189.03,311.234,1.21106,686.879,686.699,-15.698,311.68,0.114473,60.0851,60.0654,-1.54121,746.964,746.765,-17.2392,
33.294,12.5,0,2281,4.97,1187.16,310.926,1.21584,687.386,687.244,-13.9667,311.381,0.117511,61.2121,61.1779,-2.04406,748.593,748.422,-16.0107,
33.544,12.5,0,2280,4.94,1179.48,312.271,1.22222,679.798,679.676,-12.9212,312.715,0.11244,59.008,58.9789,-1.85105,738.802,738.654,-14.7723,
33.794,12.5,0,2281,4.98,1189.55,312.839,1.21399,690.673,690.528,-14.1556,313.28,0.116102,61.5876,61.577,-1.14108,752.26,752.105,-15.2967,
34.044,12.5,0,2280,4.97,1186.64,310.354,1.20675,678.76,678.595,-14.9559,310.777,0.113548,60.4086,60.3926,-1.3913,739.168,738.988,-16.3472,
34.294,12.5,0,2281,4.92,1175.22,311.945,1.23648,688.109,687.927,-15.8112,312.364,0.114321,59.7456,59.7133,-1.96397,747.852,747.641,-17.7752,
34.544,12.5,0,2280,4.96,1184.25,313.805,1.21621,687.037,686.818,-17.3485,314.265,0.115784,60.5223,60.5168,-0.814212,747.556,747.335,-18.1627,
34.794,12.5,0,2281,4.95,1182.39,309.214,1.21348,687.5,687.378,-12.9576,309.63,0.11343,60.2719,60.2513,-1.57587,747.77,747.629,-14.5334,
35.044,12.5,0,2279,4.99,1190.9,312.597,1.23497,682.097,681.98,-12.6792,312.934,0.113533,60.3319,60.3027,-1.87651,742.425,742.282,-14.5557,
35.294,12.5,0,2281,4.95,1182.39,312.625,1.23461,684.543,684.384,-14.7908,312.995,0.113077,59.7186,59.6868,-1.94847,744.259,744.07,-16.7393,
35.544,12.5,0,2280,4.95,1181.87,315.817,1.24296,686.282,686.158,-13.0184,316.257,0.114932,60.2212,60.1858,-2.06354,746.496,746.344,-15.082,
35.794,12.5,0,2281,4.95,1182.39,310.586,1.2125,682.841,682.674,-15.0828,311.028,0.115085,60.9809,60.9551,-1.77504,743.82,743.629,-16.8578,
36.044,12.5,0,2280,4.96,1184.25,311.279,1.23407,685.069,684.863,-16.7943,311.695,0.113783,59.9681,59.9474,-1.57763,745.037,744.81,-18.3719,
36.294,12.5,0,2282,4.95,1182.9,316.599,1.23803,682.479,682.357,-12.9448,316.995,0.112838,59.3833,59.348,-2.04764,741.856,741.705,-14.9924,
36.544,12.5,0,2281,4.94,1180.0,311.326,1.21468,687.87,687.701,-15.2466,311.792,0.116669,61.3205,61.2893,-1.95698,749.188,748.991,-17.2035,
36.794,12.5,0,2281,4.99,1191.94,311.359,1.22048,681.807,681.704,-11.8669,311.778,0.114649,60.9021,60.8678,-2.04148,742.702,742.572,-13.9084,
37.044,12.5,0,2281,4.95,1182.39,316.739,1.25497,687.897,687.746,-14.4274,317.238,0.112966,58.8575,58.8343,-1.65255,746.753,746.58,-16.08,
37.294,12.5,0,2282,4.98,1190.07,310.307,1.21264,687.735,687.576,-14.7946,310.762,0.113833,60.5428,60.5132,-1.89337,748.275,748.089,-16.688,
37.544,12.5,0,2280,4.98,1189.03,313.545,1.23532,684.02,683.848,-15.3374,313.867,0.113022,59.4541,59.4299,-1.69675,743.473,743.278,-17.0341,
37.794,12.5,0,2282,5.02,1199.63,316.756,1.22777,684.564,684.434,-13.3386,317.405,0.111275,58.7737,58.76,-1.26902,743.338,743.194,-14.6076,
38.044,12.5,0,2282,4.97,1187.68,316.762,1.21048,680.048,679.922,-13.0607,317.393,0.109625,57.8497,57.8424,-0.914565,737.897,737.765,-13.9752,
38.294,12.5,0,2282,5.0,1194.85,316.326,1.22694,686.188,686.071,-12.6848,316.92,0.109531,57.8389,57.8279,-1.12833,744.027,743.899,-13.8131,
38.544,12.5,0,2280,4.97,1186.64,313.494,1.21404,686.556,686.335,-17.4058,314.022,0.111074,59.4109,59.3995,-1.16492,745.966,745.735,-18.5707,
38.778,12.5,0,2280,5.0,1193.81,314.985,1.21743,686.851,686.646,-16.7672,315.43,0.116741,60.5227,60.5161,-0.894336,747.371,747.163,-17.6615,
39.028,12.5,0,2280,4.97,1186.64,312.244,1.20335,682.857,682.711,-14.1045,312.671,0.11589,60.9472,60.933,-1.31724,743.804,743.644,-15.4218,
39.278,12.5,0,2280,5.0,1193.81,318.854,1.23649,687.867,687.631,-18.0061,319.327,0.11732,59.8415,59.8413,0.135389,747.686,747.472,-17.8707,
