t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2279.0,5.02,1198.05,313.385,1.19184,674.619,674.506,-12.312,314.021,0.106721,56.8793,56.8773,-0.467807,731.495,731.384,-12.7798
0.231,12.5,0.0,2281.0,4.98,1189.55,315.613,1.19995,676.951,676.768,-15.7564,316.123,0.110452,58.2539,58.2458,-0.974656,735.204,735.013,-16.7311
0.481,12.5,0.0,2279.0,4.97,1186.12,313.783,1.19267,673.701,673.583,-12.6074,314.478,0.107662,57.2237,57.2197,-0.678669,730.923,730.803,-13.2861
0.684,12.5,0.0,2282.0,4.94,1180.51,313.876,1.19791,674.225,674.051,-15.3007,314.362,0.111854,59.2735,59.2523,-1.58446,733.498,733.304,-16.8852
0.934,12.5,0.0,2281.0,4.95,1182.39,313.849,1.19439,675.345,675.188,-14.5542,314.407,0.108826,57.0667,57.0663,0.194,732.395,732.255,-14.3602
1.184,12.5,0.0,2281.0,5.03,1201.49,316.108,1.20549,671.668,671.527,-13.7495,316.663,0.110579,58.2569,58.2349,-1.59957,729.923,729.762,-15.349
1.434,12.5,0.0,2281.0,4.96,1184.77,315.02,1.20291,676.887,676.718,-15.1353,315.488,0.111837,58.8233,58.8061,-1.42383,735.71,735.524,-16.5592
1.684,12.5,0.0,2280.0,5.01,1196.19,313.912,1.20471,678.112,677.988,-12.9389,314.443,0.110154,57.4814,57.4811,0.202779,735.58,735.469,-12.7362
1.934,12.5,0.0,2281.0,4.95,1182.39,315.238,1.2075,671.893,671.73,-14.8015,315.716,0.10776,57.33,57.3069,-1.62665,729.222,729.036,-16.4281
2.184,12.5,0.0,2279.0,4.98,1188.51,314.685,1.20748,681.122,680.952,-15.2231,315.199,0.113126,58.5464,58.5448,0.426602,739.645,739.497,-14.7965
2.434,12.5,0.0,2279.0,5.0,1193.28,312.29,1.1891,676.14,676.037,-11.8056,312.959,0.105765,56.5481,56.5475,-0.266481,732.684,732.585,-12.0721
2.684,12.5,0.0,2281.0,4.94,1180.0,314.525,1.20162,676.914,676.762,-14.3481,314.985,0.112279,59.0008,58.9876,-1.25063,735.915,735.749,-15.5987
2.934,12.5,0.0,2280.0,4.95,1181.87,315.234,1.20209,671.981,671.878,-11.7773,315.863,0.106207,56.7388,56.7129,-1.71438,728.716,728.591,-13.4917
3.138,12.5,0.0,2281.0,4.92,1175.22,312.818,1.21175,676.601,676.473,-13.157,313.32,0.1098,57.8224,57.7913,-1.89634,734.419,734.265,-15.0533
3.388,12.5,0.0,2280.0,5.01,1196.19,314.184,1.20674,679.141,678.962,-15.5953,314.708,0.1131,58.5605,58.5603,0.170521,737.683,737.522,-15.4247
3.638,12.5,0.0,2279.0,5.0,1193.28,314.177,1.19894,672.062,671.93,-13.3107,314.764,0.10787,57.6295,57.598,-1.90519,729.687,729.528,-15.2159
3.841,12.5,0.0,2280.0,5.03,1200.97,315.963,1.211,678.336,678.175,-14.7859,316.494,0.114298,59.1384,59.1379,-0.243181,737.466,737.313,-15.029
4.091,12.5,0.0,2280.0,4.97,1186.64,318.241,1.2087,673.91,673.767,-13.8689,318.885,0.106376,56.3357,56.3244,-1.12975,730.246,730.092,-14.9986
