t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2279.0,5.02,1198.05,308.246,1.2003,680.167,680.042,-13.0162,308.874,0.108067,57.573,57.5708,-0.501255,737.737,737.613,-13.5174
0.247,12.5,0.0,2280.0,4.96,1184.25,309.864,1.22513,683.646,683.47,-15.4993,310.321,0.111625,58.018,58.0149,0.606192,741.635,741.485,-14.8931
0.497,12.5,0.0,2281.0,4.98,1189.55,310.705,1.22701,682.495,682.329,-15.0382,311.169,0.110996,58.0016,58.0008,0.310263,740.477,740.33,-14.728
0.747,12.5,0.0,2280.0,4.95,1181.87,310.257,1.22992,685.906,685.749,-14.6422,310.776,0.110773,57.8616,57.8605,0.354859,743.747,743.61,-14.2874
0.997,12.5,0.0,2280.0,5.0,1193.81,312.955,1.23107,681.913,681.76,-14.4566,313.334,0.11274,57.9747,57.9735,0.365867,739.867,739.733,-14.0908
1.247,12.5,0.0,2280.0,4.98,1189.03,312.633,1.2363,683.635,683.458,-15.5828,313.041,0.112112,57.501,57.4988,0.496192,741.11,740.957,-15.0866
1.497,12.5,0.0,2281.0,4.96,1184.77,309.9,1.20121,680.281,680.169,-12.3387,310.531,0.108129,57.6223,57.6202,-0.493241,737.901,737.789,-12.832
1.747,12.5,0.0,2280.0,4.97,1186.64,307.45,1.21254,679.92,679.764,-14.5586,307.999,0.110396,57.663,57.6629,-0.13828,737.573,737.427,-14.6969
1.997,12.5,0.0,2280.0,4.96,1184.25,313.885,1.23959,686.149,685.931,-17.2763,314.289,0.114592,58.4345,58.4316,0.580106,744.55,744.363,-16.6962
2.247,12.5,0.0,2280.0,4.99,1191.42,313.851,1.23689,682.513,682.346,-15.1034,314.238,0.113625,58.0797,58.0795,0.137299,740.576,740.425,-14.9661
2.497,12.5,0.0,2280.0,4.99,1191.42,316.983,1.24207,681.892,681.765,-13.1774,317.349,0.115504,59.0258,59.0257,0.103136,740.906,740.79,-13.0743
2.747,12.5,0.0,2280.0,4.96,1184.25,308.878,1.21171,683.99,683.815,-15.4843,309.418,0.109398,57.4197,57.4196,-0.107112,741.399,741.235,-15.5914
2.997,12.5,0.0,2279.0,5.0,1193.28,312.874,1.23857,682.505,682.363,-13.9285,313.245,0.114873,59.23,59.2292,0.304525,741.717,741.592,-13.6239
3.247,12.5,0.0,2280.0,4.98,1189.03,314.9,1.23621,680.04,679.893,-14.1402,315.314,0.115429,58.9415,58.9413,0.154785,738.966,738.834,-13.9854
3.497,12.5,0.0,2280.0,4.97,1186.64,317.195,1.24073,683.9,683.771,-13.3207,317.607,0.115245,58.9595,58.9577,0.460431,742.84,742.728,-12.8603
3.747,12.5,0.0,2279.0,5.0,1193.28,309.305,1.21669,683.728,683.579,-14.2509,309.845,0.110674,57.4707,57.47,0.290212,741.181,741.049,-13.9607
3.997,12.5,0.0,2280.0,4.99,1191.42,309.068,1.2208,683.935,683.782,-14.4736,309.608,0.110416,58.2039,58.2036,0.185511,742.123,741.985,-14.2881
4.247,12.5,0.0,2279.0,4.98,1188.51,311.683,1.23135,682.79,682.62,-15.2315,312.141,0.113553,58.2652,58.264,0.379418,741.033,740.884,-14.852
4.497,12.5,0.0,2279.0,4.98,1188.51,316.386,1.23919,683.376,683.244,-13.4606,316.791,0.116149,59.2299,59.2299,0.0352283,742.595,742.474,-13.4254
4.747,12.5,0.0,2280.0,5.0,1193.81,318.272,1.25114,684.91,684.757,-14.4724,318.69,0.1168,59.229,59.2283,-0.286221,744.131,743.985,-14.7587
4.997,12.5,0.0,2280.0,4.99,1191.42,307.571,1.21939,683.758,683.574,-15.8944,308.048,0.109951,57.7744,57.7738,0.274927,741.512,741.348,-15.6195
5.247,12.5,0.32,2301.0,3.51,845.77,294.18,1.41872,645.262,644.616,28.8593,294.5,0.240717,60.3433,57.7082,17.6375,703.862,702.325,46.4968
5.497,12.5,0.8,2311.0,4.19,1014.01,200.363,1.43074,492.94,422.738,253.541,199.768,0.505427,154.402,-28.0922,151.825,565.744,394.645,405.366
5.747,12.5,1.76,2305.0,5.51,1330.0,243.858,1.52602,553.41,531.551,154.002,243.595,0.42691,91.3393,12.2419,90.5152,596.238,543.793,244.517
5.997,12.5,2.4,2307.0,5.47,1321.49,293.019,1.84637,762.388,762.187,17.5307,293.074,0.162018,86.8128,86.8116,0.447588,849.189,848.998,17.9783
6.247,12.5,2.56,2289.0,5.42,1299.19,286.874,1.78118,744.417,744.094,21.9236,287.069,0.146717,79.4157,79.4153,-0.262229,823.794,823.509,21.6613
6.497,12.5,2.24,2274.0,5.35,1274.01,294.624,1.79298,741.772,741.576,17.0867,294.732,0.135942,71.2362,71.2362,0.0717491,812.993,812.812,17.1585
6.747,12.5,2.08,2278.0,4.53,1080.64,296.302,1.41646,587.874,587.597,18.0165,296.457,0.0971654,48.4562,48.4557,0.217518,636.314,636.053,18.234
6.997,12.5,1.92,2279.0,5.08,1212.37,294.504,1.61698,668.59,668.409,15.5841,294.675,0.118453,60.7686,60.7686,-0.100016,729.342,729.177,15.4841
7.247,12.5,1.76,2277.0,4.76,1135.01,295.444,1.53036,633.983,633.85,12.9906,295.61,0.110192,55.8649,55.8628,0.47495,689.844,689.713,13.4655
7.497,12.5,1.6,2277.0,5.02,1197.0,295.439,1.59138,657.669,657.527,13.6351,295.556,0.116841,59.7037,59.7037,0.0688189,717.362,717.231,13.7039
7.747,12.5,1.6,2276.0,4.83,1151.19,295.893,1.554,642.053,641.98,9.65574,296.056,0.113647,57.4579,57.4572,0.284715,699.508,699.438,9.94046
7.997,12.5,1.44,2277.0,5.02,1197.0,295.284,1.59168,659.468,659.403,9.30616,295.429,0.116845,59.4273,59.4272,0.110098,718.892,718.83,9.41626
8.247,12.5,1.28,2278.0,4.89,1166.52,295.662,1.56921,649.016,648.97,7.73567,295.839,0.115647,58.4816,58.4806,0.34014,707.497,707.451,8.07581
8.497,12.5,1.12,2277.0,4.99,1189.85,295.663,1.59807,660.284,660.25,6.64007,295.842,0.119315,60.3336,60.3336,0.00580205,720.615,720.584,6.64587
8.747,12.5,0.96,2276.0,4.96,1182.18,295.441,1.5719,648.993,648.975,4.82089,295.631,0.115672,58.9581,58.9578,-0.184503,707.948,707.933,4.63639
8.997,12.5,0.8,2277.0,4.99,1189.85,296.413,1.60994,665.447,665.443,-2.32042,296.56,0.113658,57.578,57.5779,0.0562404,723.024,723.021,-2.26418
9.247,12.5,0.8,2277.0,4.97,1185.08,293.165,1.58498,655.78,655.78,-0.787956,293.332,0.112529,58.5413,58.5321,-1.03761,714.314,714.312,-1.82557
9.497,12.5,0.64,2277.0,4.96,1182.7,293.569,1.59877,662.408,662.408,-0.490439,293.763,0.115685,60.4202,60.4137,-0.890946,722.823,722.821,-1.38139
9.747,12.5,0.48,2277.0,4.95,1180.31,293.173,1.58633,657.067,657.067,-0.0806291,293.376,0.112284,58.8839,58.8781,-0.824479,715.946,715.945,-0.905108
9.997,12.5,0.32,2277.0,5.01,1194.62,294.016,1.60796,666.713,666.713,-0.441544,294.213,0.116022,60.8393,60.8352,-0.699641,727.549,727.548,-1.14118
