t/s.1,Ug_a,Ug_b,Ug_c,Ilsc_a,Ilsc_b,Ilsc_c,Imsc_a,Imsc_b,Imsc_c,Is_a,Is_b,Is_c,Ig_a,Ig_b,Ig_c,Udc,Ug_pos_d,Ug_pos_q,Ilsc_pos_d,Ilsc_pos_q,Imsc_pos_d,Imsc_pos_q,Is_pos_d,Is_pos_q,Ig_pos_d,Ig_pos_q,Ug_neg_d,Ug_neg_q,Ilsc_neg_d,Ilsc_neg_q,Imsc_neg_d,Imsc_neg_q,Is_neg_d,Is_neg_q,Ig_neg_d,Ig_neg_q,n
0.0,-0.812351,-0.0485664,0.860918,-0.0753503,0.020811,0.0545393,0.484833,0.390654,-0.875487,-0.827254,0.365371,0.461884,-0.902605,0.386182,0.516423,1.00636,0.98938,0,-0.0708008,0.000244141,0.841675,-0.487305,-0.848145,0.0517578,-0.918945,0.052002,-0.036499,-0.000244141,0.00439453,-0.00793457,-0.0102539,0.0247803,0.0302734,-0.013916,0.034668,-0.0218506,1.26648
0.002,-0.286533,-0.687638,0.974171,-0.0373164,-0.0344459,0.0717622,0.606633,0.315159,-0.921792,-0.517034,-0.31022,0.827254,-0.55435,-0.344666,0.899016,1.00083,0.990723,0,-0.0697021,-0.00390625,0.888062,-0.445068,-0.862183,-0.0200195,-0.931885,-0.0239258,-0.0161133,0.0231934,0.00488281,-0.00610352,-0.0511475,-0.0065918,0.0405273,0.0250244,0.0454102,0.0189209,1.26648
0.004,0.431323,-0.999079,0.567756,0.0121996,-0.0832442,0.0710446,0.737893,0.153385,-0.891278,0.0723847,-0.785891,0.713507,0.0845843,-0.869136,0.784551,0.999245,0.966919,0,-0.0802002,-0.0220947,0.855469,-0.363892,-0.868042,-0.0296631,-0.948242,-0.0517578,-0.0319824,0.0186768,-0.00524902,-0.00402832,0.024292,0.0267334,0.00817871,0.0322266,0.00292969,0.0281982,1.2666
0.006,0.933518,-0.734662,-0.198856,0.0566921,-0.0925733,0.0358811,0.862057,-0.0790894,-0.782968,0.596312,-0.811743,0.215431,0.653005,-0.904316,0.251312,0.999245,1.01746,0,-0.0738525,0.00292969,0.811279,-0.439819,-0.810425,-0.00488281,-0.884277,-0.00195312,0.0231934,0.0404053,0.0032959,0.0178223,-0.0114746,-0.0301514,0.0258789,0.0308838,0.0291748,0.0487061,1.2666
0.008,0.905322,-0.114863,-0.790459,0.0875499,-0.0437749,-0.0437749,0.935374,-0.267226,-0.668147,0.846212,-0.437755,-0.408457,0.933762,-0.48153,-0.452232,0.998454,0.98877,0,-0.0843506,-0.0101318,0.853882,-0.431519,-0.847656,-0.0195312,-0.932007,-0.0296631,-0.000488281,-0.00280762,0.00793457,0.00732422,-0.00170898,0.000732422,0.0102539,-0.000854492,0.0181885,0.00646973,1.26648
0.01,0.400841,0.592047,-0.992888,0.0696093,-0.00574098,-0.0638684,0.959024,-0.442181,-0.516843,0.635952,0.196473,-0.832425,0.705561,0.190732,-0.896293,1.00162,1.0033,0,-0.0740967,0.0136719,0.89917,-0.400269,-0.871826,-0.026001,-0.945923,-0.0123291,-0.0133057,0.0137939,-0.00634766,-0.0102539,-0.00830078,-0.0253906,0.00830078,0.00512695,0.00195312,-0.00512695,1.2666
0.012,-0.295678,0.968243,-0.672566,0.0121996,0.0487983,-0.0609979,0.98504,-0.627922,-0.357118,0.0930661,0.727294,-0.82036,0.105266,0.776093,-0.881358,1.00241,0.972778,0,-0.0827637,-0.000488281,0.89856,-0.46228,-0.878052,0.00891113,-0.960815,0.00842285,-0.0187988,0.0157471,-0.0177002,-0.00463867,-0.0101318,-0.0247803,0.0334473,-0.00195312,0.0157471,-0.0065918,1.2666
0.014,-0.856551,0.790938,0.0656128,-0.0344459,0.0710446,-0.0365987,0.906993,-0.746556,-0.160438,-0.522204,0.832424,-0.31022,-0.55665,0.903469,-0.346819,1.0028,0.998413,0,-0.0761719,0.013916,0.878174,-0.473755,-0.883667,0.0180664,-0.959839,0.0319824,0.0140381,0.0445557,-0.013916,-0.00146484,0.0339355,0.0144043,0.00671387,-0.0194092,-0.00720215,-0.020874,1.26648
0.016,-0.948759,0.232039,0.71672,-0.0710446,0.0344459,0.0365987,0.767456,-0.810067,0.042611,-0.773827,0.501523,0.272305,-0.844872,0.535969,0.308903,1.00399,0.98291,0,-0.0664062,-0.00964355,0.839111,-0.38916,-0.833984,-0.0439453,-0.900391,-0.0535889,0.0032959,0.0100098,0.00817871,0.00012207,-0.0284424,-0.0078125,0.0540771,0.0113525,0.0622559,0.0114746,1.26648
0.018,-0.508291,-0.487205,0.995496,-0.0502335,-0.0186582,0.0688917,0.679949,-0.939486,0.259536,-0.694549,-0.0430862,0.737635,-0.744782,-0.0617443,0.806527,1.00083,0.968262,0,-0.074707,-0.0090332,0.858398,-0.452759,-0.844727,0.0281982,-0.919434,0.019165,0.00744629,0.0279541,0.0112305,-0.000244141,-0.00952148,-0.00744629,0.0268555,0.00183105,0.0380859,0.00158691,1.2666
