t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2281.0,4.92,1175.22,317.781,1.20806,676.519,676.412,-12.0075,318.47,0.111449,59.154,59.1375,-1.3974,735.672,735.55,-13.4049
0.232,12.5,0.0,2281.0,5.01,1196.72,318.529,1.22203,683.3,683.17,-13.3541,319.146,0.110301,59.2432,59.2286,-1.31544,742.543,742.398,-14.6696
0.482,12.5,0.0,2281.0,4.94,1180.0,318.423,1.21082,677.011,676.903,-12.1271,319.084,0.1114,59.1121,59.0903,-1.60837,736.121,735.993,-13.7355
0.732,12.5,0.0,2280.0,5.0,1193.81,315.267,1.2032,683.928,683.814,-12.4742,315.935,0.111787,59.6433,59.6326,-1.12919,743.571,743.447,-13.6033
0.982,12.5,0.0,2281.0,4.97,1187.16,314.129,1.1933,678.838,678.758,-10.4275,314.8,0.109629,58.5619,58.5499,-1.18495,737.399,737.308,-11.6125
1.232,12.5,0.0,2281.0,4.99,1191.94,312.149,1.20832,688.006,687.857,-14.3286,312.865,0.111201,59.4347,59.4284,-0.867279,747.439,747.285,-15.1959
1.482,12.5,0.0,2281.0,4.95,1182.39,316.186,1.22975,680.976,680.823,-14.4028,316.701,0.112175,59.8464,59.8074,-2.15825,740.816,740.631,-16.5611
1.732,12.5,0.0,2279.0,4.99,1190.9,313.534,1.20907,686.302,686.136,-15.1083,314.038,0.113233,60.4126,60.4072,-0.808054,746.713,746.543,-15.9163
1.935,12.5,0.0,2279.0,5.0,1193.28,313.367,1.19582,679.293,679.166,-13.1393,313.864,0.113458,60.3428,60.3349,-0.97616,739.636,739.501,-14.1155
2.185,12.5,0.0,2280.0,4.96,1184.25,310.926,1.20917,682.798,682.593,-16.7392,311.43,0.113237,61.1479,61.1313,-1.42737,743.946,743.724,-18.1666
2.435,12.5,0.0,2278.0,5.05,1204.69,311.263,1.20148,680.031,679.835,-16.3282,311.784,0.112221,60.2768,60.2417,-2.05694,740.305,740.077,-18.3851
2.685,12.5,0.0,2280.0,4.95,1181.87,310.691,1.20102,680.19,680.003,-15.9545,311.217,0.112917,61.2447,61.2284,-1.41155,741.435,741.231,-17.366
2.935,12.5,0.0,2279.0,5.03,1200.44,309.981,1.20235,682.13,681.975,-14.5133,310.467,0.112205,60.2827,60.2677,-1.34403,742.412,742.243,-15.8573
3.185,12.5,0.0,2279.0,4.99,1190.9,311.975,1.21857,681.484,681.355,-13.285,312.473,0.11412,60.8852,60.8481,-2.12377,742.363,742.203,-15.4088
3.435,12.5,0.0,2278.0,5.07,1209.46,313.618,1.22049,681.572,681.374,-16.3926,314.091,0.11324,60.1951,60.1628,-1.97189,741.765,741.537,-18.3645
3.685,12.5,0.0,2280.0,4.98,1189.03,314.336,1.21394,677.671,677.434,-17.916,314.81,0.112502,59.7184,59.6955,-1.65449,737.389,737.129,-19.5705
3.935,12.5,0.0,2280.0,5.02,1198.58,313.758,1.20072,683.933,683.771,-14.8594,314.247,0.113481,60.7609,60.7572,-0.678038,744.69,744.528,-15.5375
4.185,12.5,0.0,2280.0,4.97,1186.64,311.013,1.1963,677.57,677.425,-14.0349,311.527,0.114871,61.8016,61.7855,-1.41071,739.372,739.211,-15.4457
4.435,12.5,0.0,2279.0,5.03,1200.44,311.739,1.21305,682.114,681.939,-15.4509,312.208,0.113493,60.4433,60.4147,-1.86118,742.556,742.354,-17.3121
4.685,12.5,0.0,2280.0,4.97,1186.64,311.523,1.21442,680.39,680.208,-15.7087,312.022,0.112895,60.2513,60.2253,-1.76842,740.64,740.434,-17.4771
4.935,12.5,0.0,2279.0,5.04,1202.83,310.652,1.22108,683.907,683.707,-16.5213,311.126,0.112723,60.244,60.2225,-1.60621,744.151,743.93,-18.1275
5.185,12.5,0.0,2277.0,5.12,1220.85,316.209,1.20433,682.366,682.238,-13.1781,316.772,0.114608,61.1721,61.1682,-0.690959,743.536,743.406,-13.869
5.435,12.5,0.16,2292.0,4.61,1106.48,255.95,0.86577,541.454,522.764,141.034,256.442,0.509883,182.054,3.46144,182.021,617.477,526.225,323.055
5.685,12.5,0.8,2305.0,4.58,1105.52,256.976,0.891749,551.955,533.431,141.795,257.47,0.502433,181.307,11.6991,180.929,633.496,545.13,322.723
5.935,12.5,0.8,2290.0,5.48,1314.15,316.143,1.37264,784.931,784.917,-4.64536,316.754,0.149017,81.9432,81.8936,-2.85068,866.843,866.811,-7.49604
6.185,12.5,0.64,2277.0,5.31,1266.15,316.279,1.34359,757.715,757.696,-5.31512,316.835,0.125544,67.4738,67.4715,-0.562449,825.188,825.168,-5.87757
6.435,12.5,0.32,2278.0,4.76,1135.51,310.649,1.12668,633.673,633.672,0.928582,311.164,0.0986072,52.3626,52.3324,-1.78014,686.005,686.005,-0.851556
6.685,12.5,0.32,2281.0,5.0,1194.33,311.797,1.22078,689.015,688.994,-5.43359,312.279,0.112324,60.2053,60.1756,-1.88848,749.205,749.169,-7.32207
6.935,12.5,0.16,2279.0,4.93,1176.58,311.055,1.21282,687.863,687.83,-6.67278,311.566,0.112932,60.4957,60.4695,-1.78018,748.348,748.3,-8.45296
7.185,12.5,0.0,2280.0,4.97,1186.64,310.346,1.18693,671.988,671.959,-6.20613,310.805,0.109621,58.9325,58.9046,-1.81456,730.908,730.864,-8.0207
7.435,12.5,0.0,2278.0,4.97,1185.6,310.78,1.2039,682.939,682.871,-9.66891,311.266,0.113084,60.2892,60.2713,-1.46822,743.226,743.142,-11.1371
7.685,12.5,0.0,2281.0,4.95,1182.39,310.685,1.19789,679.395,679.309,-10.8449,311.185,0.110717,59.3482,59.3209,-1.79869,738.738,738.629,-12.6436
7.935,12.5,0.0,2280.0,4.96,1184.25,311.742,1.2042,678.674,678.579,-11.3097,312.214,0.112988,60.035,60.0106,-1.71061,738.705,738.59,-13.0203
8.185,12.5,0.0,2281.0,4.91,1172.83,311.189,1.20147,677.43,677.315,-12.4624,311.719,0.111121,59.5974,59.5754,-1.61589,737.025,736.891,-14.0783
8.435,12.5,0.0,2280.0,4.95,1181.87,311.336,1.198,676.546,676.427,-12.6514,311.829,0.111867,59.6344,59.6064,-1.82515,736.176,736.034,-14.4766
8.685,12.5,0.0,2282.0,5.03,1202.02,310.636,1.20823,683.179,683.035,-13.9957,311.125,0.113682,61.232,61.2139,-1.4875,744.41,744.249,-15.4832
8.935,12.5,0.0,2281.0,4.94,1180.0,310.591,1.20656,681.615,681.453,-14.8644,311.111,0.112005,59.4576,59.4327,-1.71952,741.071,740.886,-16.5839
9.185,12.5,0.0,2282.0,4.94,1180.51,311.06,1.20597,682.512,682.387,-13.0606,311.52,0.112938,60.6713,60.6483,-1.66956,743.181,743.035,-14.7301
