t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2280.0,4.94,1179.48,308.032,1.36857,689.961,689.916,-7.84871,308.361,0.116978,59.961,59.9589,0.500769,749.911,749.875,-7.34794
0.216,12.5,0.0,2280.0,5.01,1196.19,308.602,1.36746,688.736,688.675,-9.15852,308.945,0.115927,59.4366,59.4336,0.597755,748.157,748.108,-8.56077
0.466,12.5,0.0,2281.0,4.9,1170.44,307.075,1.35585,685.528,685.46,-9.68164,307.344,0.115265,59.2128,59.2051,0.952471,744.716,744.665,-8.72917
0.716,12.5,0.0,2280.0,4.98,1189.03,306.882,1.37245,692.397,692.308,-11.1198,307.189,0.114067,58.0888,58.0829,0.830564,750.461,750.391,-10.2893
0.966,12.5,0.0,2280.0,4.97,1186.64,306.125,1.35742,687.367,687.298,-9.72336,306.491,0.113452,58.7617,58.7597,0.483702,746.115,746.058,-9.23966
1.216,12.5,0.0,2280.0,5.01,1196.19,304.98,1.36167,689.926,689.813,-12.4992,305.32,0.113227,58.4475,58.4417,0.819689,748.346,748.255,-11.6795
1.466,12.5,0.0,2280.0,4.96,1184.25,310.076,1.37618,692.791,692.698,-11.3302,310.32,0.116299,59.1407,59.1384,0.519852,751.914,751.837,-10.8104
1.716,12.5,0.0,2281.0,4.99,1191.94,312.048,1.36908,691.453,691.243,-17.0439,312.367,0.117523,59.5553,59.5553,-0.0558364,750.993,750.798,-17.0997
1.966,12.5,0.0,2280.0,4.98,1189.03,305.089,1.3576,690.38,690.286,-11.3521,305.408,0.112855,58.1524,58.1502,0.514604,748.515,748.436,-10.8375
2.216,12.5,0.0,2281.0,4.95,1182.39,307.74,1.35999,686.319,686.242,-10.2812,308.051,0.117397,59.8549,59.8527,0.513505,746.158,746.094,-9.7677
2.466,12.5,0.0,2280.0,4.95,1181.87,312.977,1.36987,686.921,686.773,-14.2808,313.314,0.115923,58.9383,58.9378,0.258331,745.843,745.711,-14.0225
2.716,12.5,0.0,2281.0,4.93,1177.61,311.508,1.37787,694.289,694.097,-16.3548,311.847,0.115129,58.6985,58.6985,0.0733249,752.971,752.795,-16.2814
2.966,12.5,0.0,2281.0,4.98,1189.55,302.611,1.35478,692.12,692.012,-12.2324,302.992,0.110293,57.8536,57.8528,0.293852,749.96,749.865,-11.9385
3.216,12.5,0.0,2281.0,4.95,1182.39,306.655,1.36423,689.537,689.412,-13.1583,306.895,0.113417,58.371,58.3656,0.795994,747.879,747.777,-12.3623
3.466,12.5,0.0,2280.0,5.0,1193.81,309.206,1.37717,693.047,692.938,-12.296,309.498,0.115996,59.0457,59.0444,0.388065,752.077,751.982,-11.908
3.716,12.5,0.0,2282.0,4.94,1180.51,303.918,1.34453,690.404,690.255,-14.3254,304.346,0.108619,57.3788,57.3785,0.186336,747.767,747.634,-14.139
3.966,12.5,0.0,2281.0,4.96,1184.77,304.157,1.3477,688.911,688.82,-11.2139,304.491,0.112626,58.4325,58.4317,0.299041,747.331,747.251,-10.9149
4.216,12.5,0.0,2280.0,4.99,1191.42,309.272,1.37429,693.153,693.035,-12.7834,309.51,0.116686,59.3811,59.3791,0.491102,752.514,752.414,-12.2923
4.466,12.5,0.0,2281.0,4.95,1182.39,311.153,1.36493,687.01,686.882,-13.3025,311.374,0.116463,59.4701,59.4671,0.602756,746.457,746.349,-12.6998
4.716,12.5,0.0,2280.0,4.98,1189.03,303.228,1.3454,690.562,690.439,-13.0545,303.657,0.109359,57.8025,57.8025,-0.0079286,748.355,748.241,-13.0624
4.966,12.5,0.0,2280.0,4.95,1181.87,302.908,1.33199,685.484,685.416,-9.65149,303.368,0.112979,58.991,58.9905,-0.22232,744.472,744.406,-9.87381
5.216,12.5,0.0,2277.0,5.12,1220.85,309.789,1.28024,687.998,687.844,-14.5539,310.165,0.112448,58.4531,58.4483,0.750872,746.42,746.292,-13.803
5.466,12.5,0.0,2280.0,4.99,1191.42,285.736,1.24529,682.83,682.548,19.6269,285.92,0.233418,106.693,42.1312,98.0218,734.167,724.679,117.649
5.716,12.5,0.0,2279.0,4.93,1176.58,279.522,1.16639,659.344,659.149,16.0482,279.844,0.242251,108.091,40.4112,100.253,709.162,699.56,116.301
5.966,12.5,0.0,2281.0,4.84,1156.11,304.991,1.30725,669.63,669.544,10.7248,305.384,0.10281,52.9788,52.9779,-0.308034,722.597,722.522,10.4168
6.216,12.5,0.0,2279.0,4.99,1190.9,308.394,1.35557,690.658,690.644,4.44173,308.914,0.108865,57.9372,57.9281,-1.02927,748.58,748.572,3.41246
6.419,12.5,0.0,2280.0,4.88,1165.15,311.698,1.3625,686.585,686.583,1.67154,312.056,0.10787,55.9057,55.9045,-0.368378,742.488,742.487,1.30317
6.653,12.5,0.0,2279.0,5.01,1195.67,311.632,1.3662,688.38,688.38,-0.504186,312.068,0.109868,57.6883,57.6657,-1.61655,746.049,746.046,-2.12074
6.903,12.5,0.0,2278.0,4.91,1171.29,311.853,1.35681,683.841,683.835,-2.7345,312.326,0.108248,56.8084,56.7926,-1.33835,740.639,740.628,-4.07285
7.153,12.5,0.0,2279.0,4.97,1186.12,311.369,1.35601,683.085,683.076,-3.48323,311.74,0.10773,57.1846,57.1579,-1.74714,740.252,740.234,-5.23037
7.403,12.5,0.0,2278.0,4.95,1180.83,311.117,1.34882,682.221,682.188,-6.66272,311.562,0.107403,56.7529,56.7336,-1.48017,738.967,738.922,-8.14289
7.653,12.5,0.0,2280.0,4.95,1181.87,311.12,1.35097,680.32,680.288,-6.6269,311.493,0.108011,57.3625,57.3299,-1.93256,737.668,737.618,-8.55946
7.903,12.5,0.0,2279.0,5.0,1193.28,311.152,1.36817,687.399,687.345,-8.65302,311.568,0.108546,57.7999,57.7726,-1.77618,745.19,745.117,-10.4292
8.153,12.5,0.0,2280.0,4.97,1186.64,310.997,1.36723,686.559,686.516,-7.6742,311.36,0.109111,57.5111,57.4969,-1.27891,744.067,744.013,-8.95311
8.403,12.5,0.0,2279.0,5.0,1193.28,310.803,1.36336,685.066,685.015,-8.40125,311.205,0.110803,58.3351,58.3156,-1.50774,743.396,743.33,-9.90899
8.653,12.5,0.0,2280.0,4.95,1181.87,311.365,1.36655,685.283,685.226,-8.83299,311.744,0.108805,57.8168,57.7935,-1.64232,743.093,743.019,-10.4753
8.903,12.5,0.0,2280.0,5.0,1193.81,311.386,1.37088,687.996,687.922,-10.1424,311.798,0.110659,58.3447,58.3178,-1.77341,746.335,746.239,-11.9158
9.153,12.5,0.0,2280.0,4.97,1186.64,306.003,1.33376,682.403,682.291,-12.3492,306.344,0.112713,59.6209,59.6045,-1.39718,742.023,741.896,-13.7464
9.357,12.5,0.0,2281.0,4.98,1189.55,306.205,1.3407,687.083,686.967,-12.6514,306.511,0.114297,60.4252,60.4072,-1.47694,747.508,747.374,-14.1283
9.607,12.5,0.0,2280.0,4.97,1186.64,304.783,1.3447,685.021,684.945,-10.215,305.107,0.111114,58.7822,58.7423,-2.1644,743.79,743.687,-12.3794
9.857,12.5,0.0,2279.0,5.05,1205.21,304.713,1.34145,685.662,685.571,-11.1711,305.069,0.113655,60.2837,60.2525,-1.93767,745.939,745.824,-13.1088
10.107,12.5,0.0,2279.0,5.0,1193.28,304.539,1.3302,680.764,680.681,-10.6455,304.869,0.114195,60.4948,60.4686,-1.77919,741.254,741.15,-12.4247
10.357,12.5,0.0,2279.0,5.01,1195.67,304.538,1.34196,686.332,686.248,-10.7383,304.825,0.113294,59.9433,59.9143,-1.86268,746.268,746.162,-12.601
10.607,12.5,0.0,2279.0,4.99,1190.9,304.906,1.32877,682.973,682.884,-11.0309,305.223,0.114811,60.5278,60.4992,-1.86181,743.495,743.384,-12.8927
10.857,12.5,0.0,2280.0,4.99,1191.42,305.215,1.33924,686.228,686.122,-12.0054,305.546,0.115267,60.9421,60.9163,-1.77178,747.166,747.039,-13.7772
11.107,12.5,0.0,2279.0,5.01,1195.67,304.983,1.32483,681.714,681.6,-12.4622,305.309,0.114717,60.3877,60.3652,-1.64882,742.099,741.965,-14.1111
11.357,12.5,0.0,2280.0,5.01,1196.19,304.842,1.32966,682.141,682.051,-11.051,305.189,0.114594,61.0332,61.0132,-1.56523,743.172,743.065,-12.6163
11.607,12.5,0.0,2280.0,4.99,1191.42,304.298,1.32679,679.049,678.956,-11.2524,304.666,0.114639,61.0277,61.0056,-1.64055,740.074,739.962,-12.8929
11.841,12.5,0.0,2281.0,4.96,1184.77,311.996,1.36804,687.55,687.45,-11.6858,312.244,0.118251,60.4933,60.4933,0.0205006,748.034,747.944,-11.6653
12.044,12.5,0.0,2281.0,4.94,1180.0,311.926,1.36482,684.958,684.869,-11.0538,312.202,0.117483,60.3485,60.3478,0.306094,745.294,745.217,-10.7477
12.278,12.5,0.0,2280.0,5.02,1198.58,299.373,1.33558,684.494,684.419,-10.1224,299.717,0.110841,58.7871,58.7866,-0.247911,743.278,743.206,-10.3703
12.528,12.5,0.0,2280.0,4.97,1186.64,305.245,1.33943,688.15,688.004,-14.1678,305.71,0.111778,58.8576,58.8539,-0.66232,747.005,746.858,-14.8301
12.732,12.5,0.0,2282.0,4.97,1187.68,308.166,1.3277,678.655,678.501,-14.4576,308.568,0.1122,59.3529,59.3308,-1.62024,738.007,737.832,-16.0778
12.982,12.5,0.0,2281.0,5.0,1194.33,304.864,1.34553,686.948,686.84,-12.2037,305.107,0.119275,61.7631,61.7616,-0.423657,748.708,748.602,-12.6274
13.232,12.5,0.0,2281.0,4.97,1187.16,306.219,1.34949,684.775,684.708,-9.59152,306.536,0.115656,59.8448,59.844,0.303255,744.61,744.552,-9.28826
13.482,12.5,0.0,2281.0,4.97,1187.16,307.057,1.35829,687.285,687.22,-9.46047,307.34,0.117105,60.2459,60.2428,0.609846,747.516,747.463,-8.85063
13.732,12.5,0.0,2281.0,4.95,1182.39,306.157,1.34445,684.704,684.626,-10.3098,306.564,0.113906,59.0455,59.0414,0.692166,743.73,743.667,-9.61761
13.982,12.5,0.0,2281.0,5.02,1199.11,303.274,1.35028,689.039,688.935,-11.9888,303.583,0.11297,59.6616,59.636,-1.74825,748.697,748.571,-13.7371
14.185,12.5,0.0,2281.0,5.01,1196.72,304.162,1.34643,685.306,685.235,-9.84715,304.488,0.112965,60.2355,60.2048,-1.92565,745.533,745.44,-11.7728
14.435,12.5,0.0,2279.0,5.01,1195.67,307.152,1.32787,683.24,683.078,-14.8887,307.505,0.113693,59.4937,59.4737,-1.54212,742.734,742.552,-16.4308
14.653,12.5,0.0,2281.0,4.95,1182.39,310.881,1.37216,691.302,691.164,-13.8468,311.331,0.10913,57.6662,57.6509,-1.3263,748.968,748.815,-15.1731
14.888,12.5,0.0,2280.0,4.96,1184.25,306.25,1.3412,685.93,685.821,-12.2083,306.528,0.115444,59.6372,59.6371,-0.121655,745.56,745.458,-12.3299
15.138,12.5,0.0,2281.0,4.98,1189.55,310.525,1.36674,690.602,690.427,-15.5195,311.005,0.108342,57.5379,57.522,-1.35423,748.14,747.949,-16.8738
15.372,12.5,0.0,2281.0,4.96,1184.77,307.171,1.37893,695.756,695.634,-13.0173,307.452,0.112472,58.0482,58.0473,-0.321347,753.8,753.682,-13.3387
15.607,12.5,0.0,2278.0,5.02,1197.53,302.214,1.35071,685.149,685.089,-9.1173,302.361,0.117568,60.9432,60.928,-1.35957,746.09,746.017,-10.4769
15.81,12.5,0.0,2282.0,4.99,1192.46,316.613,1.38301,688.432,688.299,-13.5532,316.983,0.115372,59.2082,59.2082,0.00849076,747.629,747.507,-13.5447
16.028,12.5,0.0,2280.0,4.97,1186.64,312.073,1.38986,687.366,687.285,-10.548,312.312,0.117312,59.9799,59.9786,0.399514,747.333,747.264,-10.1485
16.263,12.5,0.0,2280.0,4.97,1186.64,306.551,1.36254,682.485,682.41,-10.0986,306.821,0.113242,59.6852,59.6715,-1.27662,742.169,742.082,-11.3752
16.497,12.5,0.0,2280.0,5.02,1198.58,311.612,1.36795,687.591,687.442,-14.3025,311.964,0.114615,59.6156,59.6013,-1.30749,747.207,747.044,-15.61
16.732,12.5,0.0,2279.0,4.95,1181.35,308.346,1.3605,688.655,688.506,-14.3313,308.606,0.11631,60.2767,60.2696,-0.922729,748.931,748.776,-15.254
16.95,12.5,0.0,2281.0,5.02,1199.11,304.235,1.38225,693.768,693.652,-12.6947,304.381,0.115655,59.4778,59.4538,-1.69063,753.243,753.106,-14.3853
17.153,12.5,0.0,2282.0,4.95,1182.9,308.637,1.39217,693.265,693.173,-11.3138,308.74,0.117615,60.304,60.2625,-2.23767,753.557,753.435,-13.5514
17.403,12.5,0.0,2280.0,4.97,1186.64,311.483,1.36538,681.965,681.879,-10.8076,311.872,0.112255,58.5469,58.5291,-1.44294,740.51,740.409,-12.2506
17.638,12.5,0.0,2280.0,4.94,1179.48,310.354,1.36883,684.154,684.052,-11.8117,310.6,0.117698,60.7095,60.6868,-1.65885,744.861,744.739,-13.4706
17.872,12.5,0.0,2280.0,4.97,1186.64,310.716,1.3622,686.289,686.205,-10.6974,310.968,0.117574,60.2966,60.2956,0.347218,746.572,746.501,-10.3502
18.122,12.5,0.0,2279.0,4.95,1181.35,306.792,1.35312,690.451,690.311,-13.9338,307.062,0.117656,60.527,60.527,0.00660874,750.967,750.838,-13.9272
18.372,12.5,0.0,2280.0,5.03,1200.97,305.149,1.35713,689.596,689.494,-11.8231,305.364,0.116489,60.6618,60.6563,-0.814594,750.257,750.151,-12.6377
18.622,12.5,0.0,2279.0,5.01,1195.67,303.675,1.3361,688.863,688.734,-13.3404,304.053,0.116297,60.3499,60.3496,-0.214222,749.206,749.084,-13.5547
18.825,12.5,0.0,2281.0,5.01,1196.72,305.701,1.34842,686.116,685.985,-13.4014,305.933,0.117732,60.5846,60.5839,-0.292655,746.694,746.569,-13.694
19.028,12.5,0.0,2280.0,4.94,1179.48,304.22,1.34318,684.177,684.115,-9.20433,304.547,0.114104,59.3697,59.3677,-0.484864,743.546,743.483,-9.68919
19.232,12.5,0.0,2281.0,4.92,1175.22,302.797,1.33584,686.222,686.144,-10.3674,303.287,0.109989,58.6479,58.6479,0.0106102,744.863,744.791,-10.3568
19.466,12.5,0.0,2281.0,4.97,1187.16,309.626,1.36109,691.663,691.53,-13.5691,309.915,0.117889,60.6188,60.6102,-1.02022,752.282,752.14,-14.5893
19.669,12.5,0.0,2279.0,4.98,1188.51,304.839,1.33355,686.338,686.179,-14.7441,305.224,0.116985,60.5481,60.5481,-0.0536604,746.874,746.727,-14.7978
19.903,12.5,0.0,2279.0,5.01,1195.67,302.618,1.33667,687.494,687.362,-13.4414,302.905,0.113973,59.7757,59.7757,-0.0932542,747.261,747.138,-13.5346
20.122,12.5,0.0,2281.0,4.95,1182.39,304.013,1.34924,688.323,688.242,-10.5073,304.371,0.113629,59.7608,59.7577,-0.611497,748.083,748.0,-11.1188
20.357,12.5,0.0,2280.0,4.97,1186.64,307.586,1.33873,683.701,683.561,-13.8107,308.077,0.109046,58.3883,58.3845,-0.66555,742.087,741.946,-14.4763
20.607,12.5,0.0,2280.0,5.01,1196.19,310.865,1.36132,686.913,686.789,-13.0672,311.171,0.117653,60.281,60.2726,-1.00448,747.194,747.061,-14.0717
20.825,12.5,0.0,2279.0,5.0,1193.28,310.506,1.36287,688.098,688.001,-11.5422,310.811,0.112836,59.2828,59.2736,-1.04416,747.38,747.274,-12.5864
21.06,12.5,0.0,2280.0,4.96,1184.25,307.295,1.33781,684.764,684.61,-14.4873,307.568,0.117142,60.6198,60.6197,0.105005,745.369,745.23,-14.3823
21.31,12.5,0.0,2282.0,4.98,1190.07,306.072,1.34676,688.476,688.326,-14.3853,306.341,0.11615,60.3032,60.3023,-0.329033,748.773,748.628,-14.7143
21.513,12.5,0.0,2279.0,5.03,1200.44,307.783,1.35445,691.824,691.686,-13.8006,308.155,0.113339,58.6686,58.6658,0.571602,750.469,750.352,-13.229
21.747,12.5,0.0,2282.0,4.93,1178.12,308.971,1.34102,684.341,684.159,-15.7636,309.388,0.111594,59.2879,59.2575,-1.89984,743.626,743.416,-17.6635
21.982,12.5,0.0,2282.0,4.98,1190.07,303.096,1.33374,691.017,690.843,-15.519,303.459,0.116126,60.7034,60.7031,-0.189835,751.71,751.546,-15.7088
22.216,12.5,0.0,2280.0,4.94,1179.48,307.729,1.35182,688.464,688.292,-15.3693,307.964,0.116844,60.0647,60.0646,-0.132793,748.517,748.357,-15.5021
