t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2278.0,4.98,1187.99,310.195,1.17481,667.928,667.795,-13.3468,310.811,0.108878,57.9488,57.9487,-0.117917,725.868,725.744,-13.4647
0.262,12.5,0.0,2278.0,4.95,1180.83,310.759,1.18347,671.55,671.401,-14.1111,311.397,0.109793,58.0502,58.0502,-0.0894433,729.59,729.451,-14.2006
0.512,12.5,0.0,2278.0,4.98,1187.99,310.389,1.1741,668.469,668.335,-13.3628,311.02,0.107975,57.1003,57.1,-0.175806,725.561,725.435,-13.5386
0.762,12.5,0.0,2278.0,5.03,1199.91,309.053,1.18694,670.867,670.714,-14.3282,309.626,0.109264,57.9985,57.9974,-0.355303,728.859,728.711,-14.6835
1.012,12.5,0.0,2278.0,4.98,1187.99,315.21,1.17016,665.293,665.177,-12.3967,315.876,0.107799,58.1193,58.1095,-1.06522,723.412,723.287,-13.4619
1.262,12.5,0.0,2278.0,4.99,1190.37,311.08,1.17301,668.624,668.467,-14.5152,311.81,0.108338,58.0357,58.0311,-0.733041,726.658,726.498,-15.2482
1.512,12.5,0.0,2277.0,5.02,1197.0,309.554,1.16953,666.012,665.91,-11.619,310.125,0.108597,57.5736,57.5732,-0.215776,723.58,723.483,-11.8347
1.762,12.5,0.0,2278.0,5.0,1192.76,310.774,1.18834,671.79,671.617,-15.2097,311.391,0.10932,57.6074,57.6074,0.0587459,729.382,729.225,-15.1509
2.012,12.5,0.0,2278.0,5.0,1192.76,316.149,1.17421,666.234,666.13,-11.7471,316.85,0.107483,57.6796,57.6609,-1.46968,723.912,723.791,-13.2168
2.262,12.5,0.0,2279.0,5.0,1193.28,312.35,1.16098,665.068,664.912,-14.4153,312.986,0.10754,57.6057,57.6,-0.806529,722.672,722.512,-15.2219
2.512,12.5,0.0,2277.0,4.99,1189.85,310.518,1.16709,669.759,669.618,-13.7393,311.185,0.107217,57.7493,57.7474,-0.465488,727.505,727.366,-14.2047
2.762,12.5,0.0,2278.0,5.0,1192.76,310.034,1.17918,669.083,668.916,-14.9613,310.652,0.109333,57.903,57.9027,0.181242,726.969,726.818,-14.7801
3.012,12.5,0.0,2280.0,4.93,1177.09,313.228,1.19323,666.144,666.027,-12.4894,313.743,0.110542,58.1669,58.1667,0.147734,724.299,724.194,-12.3417
3.262,12.5,0.0,2279.0,4.99,1190.9,312.157,1.16725,667.742,667.607,-13.4057,312.836,0.10764,57.956,57.9553,-0.278048,725.692,725.563,-13.6837
3.512,12.5,0.0,2278.0,5.01,1195.14,309.32,1.17346,667.357,667.213,-13.8675,309.924,0.108868,57.8876,57.8856,-0.477656,725.24,725.099,-14.3451
3.762,12.5,0.0,2278.0,4.98,1187.99,313.574,1.2013,670.607,670.463,-13.9017,314.04,0.111073,57.7058,57.7029,0.579145,728.288,728.166,-13.3225
4.012,12.5,0.0,2278.0,4.98,1187.99,311.448,1.16121,664.318,664.184,-13.3082,312.147,0.107711,58.1663,58.1607,-0.808925,722.483,722.345,-14.1171
4.262,12.5,0.0,2278.0,4.98,1187.99,311.68,1.16579,666.574,666.436,-13.5736,312.408,0.106335,57.686,57.6823,-0.653005,724.258,724.118,-14.2266
4.512,12.5,0.0,2278.0,5.0,1192.76,310.787,1.17951,671.003,670.835,-15.0128,311.416,0.107072,57.566,57.5655,-0.230112,728.56,728.401,-15.2429
4.762,12.5,0.0,2278.0,4.98,1187.99,311.561,1.19701,668.83,668.68,-14.1669,312.032,0.109408,57.8256,57.8256,0.00705946,726.643,726.505,-14.1599
5.012,12.5,0.0,2278.0,4.98,1187.99,315.51,1.19797,665.269,665.111,-14.5369,315.99,0.112366,58.5275,58.5269,0.268242,723.778,723.637,-14.2687
5.262,12.5,0.0,2277.0,4.99,1189.85,315.229,1.19708,667.302,667.156,-13.9334,315.77,0.112289,58.3831,58.3813,0.464326,725.662,725.537,-13.4691
5.512,12.5,0.0,2276.0,4.32,1029.64,292.855,1.30793,557.031,541.241,131.688,293.738,0.439188,113.732,71.05,88.8075,650.783,612.291,220.495
5.762,12.5,0.32,2295.0,4.6,1105.53,258.494,1.07056,520.434,455.473,251.786,259.622,0.508359,169.028,9.04069,168.786,626.621,464.514,420.572
6.012,12.5,0.48,2303.0,6.08,1466.31,302.304,1.15485,640.12,629.363,116.854,303.065,0.349729,80.3512,52.9269,60.4571,704.953,682.29,177.311
6.262,12.5,0.48,2281.0,5.54,1323.32,313.171,1.35746,771.721,771.717,-2.53782,313.789,0.134454,72.7565,72.7537,-0.636247,844.477,844.471,-3.17406
6.512,12.5,0.16,2275.0,4.49,1069.69,314.475,1.19357,666.79,666.788,-1.28481,315.02,0.108612,57.511,57.5037,-0.913056,724.296,724.292,-2.19787
6.762,12.5,0.16,2281.0,5.19,1239.71,310.026,1.16027,656.731,656.73,0.235795,310.585,0.104899,54.8561,54.8535,-0.532225,711.584,711.584,-0.29643
