t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2279.0,4.95,1181.35,309.525,1.20522,678.454,678.32,-13.5065,310.066,0.112142,59.7069,59.6826,-1.70137,738.159,738.002,-15.2078
0.247,12.5,0.0,2279.0,4.97,1186.12,308.08,1.20208,678.823,678.659,-14.9289,308.57,0.112123,59.9437,59.9274,-1.4,738.767,738.587,-16.3289
0.497,12.5,0.0,2280.0,4.94,1179.48,310.174,1.20983,675.341,675.181,-14.694,310.701,0.110425,59.0946,59.0704,-1.68952,734.434,734.252,-16.3835
0.747,12.5,0.0,2278.0,4.96,1183.22,311.822,1.22313,677.821,677.672,-14.1964,312.331,0.111423,59.1426,59.1137,-1.8478,736.961,736.786,-16.0442
0.997,12.5,0.0,2278.0,5.0,1192.76,314.354,1.22048,676.313,676.107,-16.7021,314.86,0.112548,59.3856,59.352,-1.99559,735.696,735.459,-18.6976
1.247,12.5,0.0,2279.0,4.98,1188.51,310.527,1.19827,679.246,679.103,-13.9263,311.016,0.112136,60.1476,60.1337,-1.291,739.393,739.237,-15.2173
1.497,12.5,0.0,2278.0,4.99,1190.37,308.999,1.20995,677.272,677.1,-15.2695,309.534,0.112537,59.5604,59.5403,-1.54758,736.832,736.64,-16.8171
1.747,12.5,0.0,2280.0,4.98,1189.03,313.454,1.22575,675.127,674.973,-14.4255,313.958,0.111452,59.5531,59.5247,-1.84163,734.678,734.498,-16.2671
1.997,12.5,0.0,2279.0,4.99,1190.9,310.147,1.22451,681.192,680.974,-17.202,310.649,0.11148,58.9972,58.9777,-1.51681,740.189,739.952,-18.7188
2.247,12.5,0.0,2279.0,4.99,1190.9,313.101,1.2062,678.55,678.405,-14.0296,313.617,0.114163,59.8524,59.8501,-0.529336,738.398,738.255,-14.5589
2.497,12.5,0.0,2279.0,5.0,1193.28,309.93,1.21196,684.787,684.612,-15.4445,310.511,0.11332,60.3282,60.3182,-1.09838,745.114,744.931,-16.5429
2.747,12.5,0.0,2279.0,5.01,1195.67,310.081,1.20637,680.826,680.674,-14.388,310.65,0.111955,59.5799,59.571,-1.03148,740.406,740.245,-15.4194
