t/s.1,Ug_a,Ug_b,Ug_c,Ilsc_a,Ilsc_b,Ilsc_c,Imsc_a,Imsc_b,Imsc_c,Is_a,Is_b,Is_c,Ig_a,Ig_b,Ig_c,Udc,Ug_pos_d,Ug_pos_q,Ilsc_pos_d,Ilsc_pos_q,Imsc_pos_d,Imsc_pos_q,Is_pos_d,Is_pos_q,Ig_pos_d,Ig_pos_q,Ug_neg_d,Ug_neg_q,Ilsc_neg_d,Ilsc_neg_q,Imsc_neg_d,Imsc_neg_q,Is_neg_d,Is_neg_q,Ig_neg_d,Ig_neg_q,n
0.0,-0.835213,-0.0107925,0.846006,-0.0724798,0.0200934,0.0523864,-0.288535,-0.671061,0.959596,-0.825531,0.40501,0.420521,-0.898011,0.425103,0.472907,1.0028,0.985962,0,-0.0667725,-0.00231934,0.838745,-0.48877,-0.8396,0.0634766,-0.906372,0.0611572,-0.0269775,-0.00683594,0.00646973,-0.00500488,0.00622559,0.0227051,0.0196533,-0.012207,0.026123,-0.0172119,1.26648
0.002,-0.313205,-0.673762,0.986967,-0.0387516,-0.0308578,0.0696093,-0.437533,-0.516477,0.95401,-0.529098,-0.274028,0.803126,-0.56785,-0.304886,0.872735,0.99964,0.998535,0,-0.0646973,-0.00158691,0.880981,-0.39856,-0.848145,-0.0217285,-0.912842,-0.0233154,-0.0168457,0.020874,0.00549316,-0.0090332,0.00231934,-0.0333252,0.0238037,0.0395508,0.0292969,0.0305176,1.26648
0.004,0.406176,-0.996767,0.590591,0.0186582,-0.0846794,0.0660212,-0.57707,-0.359497,0.936567,0.031022,-0.742805,0.711783,0.0496802,-0.827485,0.777804,0.998454,0.967285,0,-0.0863037,-0.0142822,0.882324,-0.411011,-0.846313,-0.0435791,-0.932617,-0.0578613,-0.0321045,0.0211182,-0.000244141,0.00854492,0.00927734,-0.00012207,-0.0118408,0.0124512,-0.012085,0.0209961,1.26648
0.006,0.928946,-0.755477,-0.173469,0.0602803,-0.0897028,0.0294225,-0.772186,-0.160575,0.932761,0.601483,-0.837595,0.236112,0.661763,-0.927298,0.265535,0.998454,1.01917,0,-0.0771484,-0.00170898,0.83728,-0.484009,-0.841797,0.0274658,-0.918945,0.0257568,0.0249023,0.0368652,0.00146484,0.0148926,0.00976562,-0.0236816,-0.012085,0.0224609,-0.0106201,0.0373535,1.26648
0.008,0.925898,-0.154179,-0.771719,0.0818089,-0.0509512,-0.0308578,-0.811209,0.0251648,0.786044,0.794509,-0.425691,-0.368818,0.876318,-0.476642,-0.399675,0.99885,0.984619,0,-0.0755615,-0.00671387,0.841553,-0.365112,-0.834473,-0.0760498,-0.910034,-0.0827637,0.00634766,-0.012207,0.0012207,0.0145264,-0.0275879,-0.0174561,0.0283203,0.00549316,0.029541,0.0200195,1.2666
0.01,0.429799,0.570462,-1.00026,0.064586,-0.0100467,-0.0545393,-0.938921,0.251648,0.687273,0.673867,0.15511,-0.828978,0.738453,0.145063,-0.883517,1.00162,1.00415,0,-0.0714111,0.00854492,0.845947,-0.432251,-0.866333,-0.00598145,-0.937744,0.00256348,-0.0123291,0.0106201,-0.00866699,-0.000976562,0.0178223,0.00512695,0.0178223,-0.0164795,0.00915527,-0.0174561,1.26648
0.012,-0.276626,0.965931,-0.689305,0.0136348,0.0423397,-0.0559745,-0.962572,0.440983,0.521589,0.137876,0.691102,-0.828978,0.151511,0.733442,-0.884952,1.00201,0.986084,0,-0.0750732,0.00354004,0.84082,-0.420044,-0.869263,-0.00500488,-0.944336,-0.00146484,-0.0133057,0.00500488,-0.0153809,-0.00292969,-0.00292969,0.038208,0.0177002,-0.0322266,0.00231934,-0.0351562,1.26648
0.014,-0.842071,0.81021,0.0318614,-0.032293,0.0674565,-0.0351635,-0.967302,0.61474,0.352562,-0.463607,0.884128,-0.420521,-0.4959,0.951584,-0.455684,1.0032,0.995361,0,-0.0732422,0.0118408,0.811768,-0.510864,-0.868896,0.0805664,-0.942139,0.0924072,0.0113525,0.041626,-0.013916,-0.00378418,-0.00915527,-0.0246582,0.0126953,0.0124512,-0.0012207,0.00866699,1.2666
0.016,-0.966287,0.268271,0.698015,-0.064586,0.0373164,0.0272696,-0.89162,0.691433,0.200188,-0.801403,0.542886,0.258517,-0.865989,0.580202,0.285787,1.00399,0.980957,0,-0.0533447,-0.0032959,0.867065,-0.4104,-0.880981,-0.0115967,-0.934326,-0.0148926,0.00964355,0.000610352,0.000732422,0.00866699,-0.0297852,0.0203857,0.0581055,-0.0240479,0.0588379,-0.0153809,1.26648
0.018,-0.534963,-0.459453,0.994416,-0.0516688,-0.0200934,0.0717622,-0.808844,0.789695,0.0191487,-0.651463,-0.110301,0.761763,-0.703131,-0.130394,0.833525,1.00122,0.967163,0,-0.0750732,-0.00256348,0.931519,-0.351318,-0.872314,-0.039917,-0.947388,-0.0424805,0.0133057,0.0250244,0.0166016,-0.00512695,-0.0870361,-0.0556641,0.0605469,0.0252686,0.0771484,0.0201416,1.2666
