t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2279.0,5.02,1198.05,314.69,1.21848,684.609,684.466,-13.9954,315.268,0.110764,58.0221,58.0215,0.267256,742.614,742.488,-13.7282
0.231,12.5,0.0,2281.0,4.93,1177.61,314.166,1.20908,672.595,672.467,-13.1586,314.611,0.109911,58.5775,58.5413,-2.06138,731.166,731.008,-15.2199
0.481,12.5,0.0,2279.0,4.97,1186.12,316.284,1.22356,689.744,689.563,-15.7969,316.838,0.110748,56.969,56.9671,0.46493,746.687,746.53,-15.332
0.747,12.5,0.0,2281.0,4.94,1180.0,314.158,1.20576,677.52,677.421,-11.628,314.751,0.106404,57.0393,57.018,-1.56001,734.557,734.439,-13.188
0.997,12.5,0.0,2279.0,5.01,1195.67,317.131,1.21493,680.437,680.257,-15.6384,317.609,0.114126,58.9779,58.9761,-0.459564,739.408,739.233,-16.098
1.247,12.5,0.0,2279.0,5.01,1195.67,313.15,1.20229,676.504,676.344,-14.6884,313.746,0.106595,57.3061,57.2825,-1.64445,733.809,733.627,-16.3328
1.45,12.5,0.0,2278.0,5.06,1207.07,312.748,1.19701,679.762,679.597,-14.9872,313.233,0.112921,59.7403,59.7218,-1.48742,739.502,739.319,-16.4746
1.7,12.5,0.0,2281.0,4.94,1180.0,314.519,1.21172,679.919,679.761,-14.6338,315.039,0.108668,56.7673,56.7673,-0.00757372,736.674,736.528,-14.6414
1.95,12.5,0.0,2281.0,5.01,1196.72,313.021,1.20589,680.386,680.248,-13.7253,313.523,0.112068,59.3845,59.3599,-1.70853,739.769,739.608,-15.4338
2.153,12.5,0.0,2280.0,4.96,1184.25,313.558,1.20917,681.193,681.04,-14.4391,314.064,0.112698,58.5737,58.5722,0.40657,739.745,739.612,-14.0326
2.403,12.5,0.0,2280.0,5.01,1196.19,316.935,1.20265,673.688,673.586,-11.7435,317.527,0.110069,58.1654,58.1498,-1.34801,731.852,731.735,-13.0915
2.668,12.5,0.0,2280.0,4.95,1181.87,315.13,1.20099,679.946,679.792,-14.4806,315.637,0.113053,59.2634,59.2544,-1.03746,739.209,739.046,-15.5181
2.918,12.5,0.0,2279.0,4.98,1188.51,312.595,1.20987,684.941,684.79,-14.3624,313.204,0.111646,58.1095,58.1093,0.153829,743.035,742.9,-14.2085
3.168,12.5,0.0,2280.0,4.97,1186.64,313.755,1.19895,674.886,674.698,-15.9286,314.276,0.112705,59.42,59.3948,-1.73143,734.305,734.093,-17.66
3.372,12.5,0.0,2280.0,4.97,1186.64,314.514,1.2222,685.862,685.68,-15.7683,315.017,0.113985,58.5994,58.5982,0.374099,744.438,744.278,-15.3942
3.622,12.5,0.0,2281.0,4.95,1182.39,312.967,1.2012,674.64,674.533,-11.9947,313.53,0.107114,58.0423,58.0087,-1.97519,732.675,732.542,-13.9699
3.872,12.5,0.0,2280.0,4.99,1191.42,315.82,1.22214,685.382,685.225,-14.6752,316.312,0.113373,58.983,58.9818,0.374725,744.344,744.207,-14.3004
4.122,12.5,0.0,2281.0,4.96,1184.77,314.206,1.20711,675.61,675.454,-14.5241,314.813,0.108477,57.2651,57.2635,-0.434879,732.87,732.717,-14.959
4.372,12.5,0.0,2278.0,5.05,1204.69,316.355,1.22856,683.676,683.454,-17.392,316.833,0.113621,59.1697,59.1628,-0.90785,742.843,742.617,-18.2998
4.575,12.5,0.0,2279.0,4.97,1186.12,314.224,1.20519,680.451,680.331,-12.7566,314.904,0.106347,56.921,56.9183,-0.555902,737.37,737.249,-13.3125
4.825,12.5,0.0,2279.0,5.03,1200.44,315.721,1.21841,682.997,682.822,-15.4761,316.143,0.11221,58.4332,58.4304,-0.574418,741.426,741.252,-16.0505
5.075,12.5,0.0,2281.0,4.98,1189.55,314.182,1.2138,681.235,681.085,-14.3028,314.666,0.110722,57.4765,57.4712,0.777574,738.68,738.556,-13.5252
5.325,12.5,0.0,2279.0,5.02,1198.05,314.847,1.21078,676.562,676.399,-14.8512,315.391,0.109721,58.3665,58.3342,-1.94223,734.925,734.734,-16.7935
5.575,12.5,0.0,2286.0,4.76,1139.49,240.659,1.22745,567.137,566.871,17.3528,240.975,0.532993,207.72,18.7707,206.87,627.098,585.642,224.223
5.825,12.5,0.16,2293.0,4.77,1145.38,240.14,1.29232,601.665,600.67,34.5857,240.493,0.501347,195.952,17.7535,195.146,659.716,618.424,229.732
6.075,12.5,0.48,2298.0,5.37,1292.27,319.416,1.41443,799.957,799.86,12.4909,319.906,0.152877,80.9979,79.0438,-17.6842,878.919,878.904,-5.1933
6.325,12.5,0.0,2278.0,5.12,1221.38,318.509,1.35715,760.134,760.128,-3.06462,319.1,0.124811,65.9816,65.9815,-0.119134,826.116,826.11,-3.18376
6.559,12.5,0.0,2279.0,4.83,1152.71,313.515,1.11366,623.525,623.524,1.00012,314.13,0.0959876,49.2489,49.2421,-0.821313,672.766,672.766,0.178812
6.809,12.5,0.0,2280.0,5.07,1210.52,316.113,1.24094,697.712,697.676,-7.08722,316.602,0.116861,60.6486,60.6457,-0.585852,758.36,758.322,-7.67307
7.075,12.5,0.0,2277.0,4.94,1177.93,313.804,1.19481,677.898,677.887,-3.83222,314.424,0.106309,56.6438,56.6396,-0.689143,734.541,734.527,-4.52137
7.325,12.5,0.0,2278.0,5.06,1207.07,316.521,1.20539,678.518,678.482,-6.97329,317.01,0.110419,57.6993,57.6671,-1.92677,736.203,736.149,-8.90006
7.559,12.5,0.0,2281.0,4.94,1180.0,312.993,1.21861,684.163,684.12,-7.67818,313.556,0.110141,57.1765,57.1753,0.357592,741.332,741.295,-7.32059
7.809,12.5,0.0,2279.0,4.99,1190.9,315.396,1.20171,673.899,673.855,-7.73665,315.99,0.106605,56.9417,56.9132,-1.80246,730.83,730.768,-9.53911
8.059,12.5,0.0,2278.0,5.01,1195.14,315.743,1.22294,684.056,683.973,-10.6313,316.25,0.11311,58.0029,58.0007,0.508159,742.043,741.974,-10.1231
8.293,12.5,0.0,2280.0,4.92,1174.7,315.991,1.21265,675.891,675.811,-10.3924,316.523,0.109197,57.8704,57.838,-1.9377,733.752,733.649,-12.3301
8.497,12.5,0.0,2279.0,4.96,1183.74,315.976,1.20638,679.073,678.948,-13.0432,316.435,0.11223,58.3855,58.3823,-0.605431,737.456,737.33,-13.6487
8.747,12.5,0.0,2280.0,4.94,1179.48,314.596,1.2048,680.067,679.969,-11.5461,315.176,0.108505,56.4303,56.4302,0.116533,736.488,736.399,-11.4296
9.012,12.5,0.0,2280.0,4.95,1181.87,314.601,1.20608,674.141,674.053,-10.9036,315.147,0.106932,57.5139,57.4865,-1.77573,731.65,731.54,-12.6794
9.262,12.5,0.0,2279.0,5.06,1207.6,318.017,1.22888,683.744,683.621,-12.9833,318.383,0.114047,59.0026,59.0026,-0.019202,742.737,742.623,-13.0025
9.497,12.5,0.0,2281.0,4.93,1177.61,316.461,1.20436,678.322,678.25,-9.86168,317.072,0.106738,57.1024,57.0937,-0.996707,735.424,735.344,-10.8584
9.747,12.5,0.0,2280.0,5.02,1198.58,315.087,1.21638,681.771,681.641,-13.3063,315.549,0.111312,59.199,59.1732,-1.74779,740.967,740.814,-15.054
9.997,12.5,0.0,2279.0,4.95,1181.35,315.095,1.21696,681.442,681.293,-14.2386,315.552,0.11341,58.9528,58.9525,0.161601,740.379,740.246,-14.077
10.231,12.5,0.0,2281.0,5.0,1194.33,315.237,1.21297,678.532,678.421,-12.2603,315.784,0.10854,58.331,58.2938,-2.08076,736.855,736.715,-14.341
10.434,12.5,0.0,2280.0,4.93,1177.09,316.034,1.20333,680.035,679.905,-13.3072,316.466,0.113651,59.6123,59.6096,-0.560457,739.644,739.514,-13.8677
10.684,12.5,0.0,2282.0,4.97,1187.68,311.633,1.19653,683.479,683.327,-14.4369,312.266,0.110116,58.0556,58.0547,-0.320442,741.528,741.381,-14.7574
10.934,12.5,0.0,2281.0,4.94,1180.0,314.752,1.20774,676.073,675.98,-11.1891,315.3,0.109426,58.3533,58.3137,-2.15024,734.415,734.294,-13.3393
11.184,12.5,0.0,2280.0,4.98,1189.03,315.854,1.20966,681.941,681.825,-12.5771,316.316,0.114641,59.5611,59.5574,-0.663973,741.5,741.382,-13.2411
11.434,12.5,0.0,2282.0,4.94,1180.51,315.878,1.19744,680.49,680.416,-10.018,316.555,0.1087,57.8471,57.8365,-1.10885,738.336,738.252,-11.1269
11.684,12.5,0.0,2281.0,4.98,1189.55,317.281,1.22919,677.168,677.068,-11.6309,317.66,0.114998,59.4901,59.4849,-0.786385,736.658,736.553,-12.4173
11.903,12.5,0.0,2281.0,5.01,1196.72,313.137,1.19758,680.81,680.702,-12.141,313.734,0.111262,58.9809,58.9511,-1.8727,739.786,739.653,-14.0137
12.137,12.5,0.0,2281.0,4.94,1180.0,313.878,1.20565,682.286,682.15,-13.6058,314.481,0.108543,58.5965,58.5603,-2.05761,740.876,740.711,-15.6634
12.34,12.5,0.0,2281.0,4.95,1182.39,314.851,1.21547,682.33,682.148,-15.7353,315.293,0.114445,59.4565,59.4479,-1.01178,741.785,741.596,-16.7471
12.59,12.5,0.0,2281.0,5.01,1196.72,314.896,1.21463,683.836,683.649,-16.0004,315.354,0.115853,59.7393,59.7393,-0.0493908,743.562,743.388,-16.0498
12.825,12.5,0.0,2279.0,5.01,1195.67,315.498,1.21096,678.444,678.26,-15.7919,315.951,0.11277,59.2487,59.2384,-1.10593,737.692,737.498,-16.8978
13.075,12.5,0.0,2280.0,4.99,1191.42,318.191,1.2087,682.078,681.918,-14.7909,318.777,0.112298,58.7847,58.7782,-0.878183,740.861,740.696,-15.6691
13.293,12.5,0.0,2280.0,4.93,1177.09,316.606,1.21602,677.546,677.343,-16.5902,317.103,0.112768,58.7813,58.7769,-0.717942,736.324,736.12,-17.3081
13.543,12.5,0.0,2280.0,4.96,1184.25,317.729,1.21103,683.164,682.983,-15.7089,318.315,0.11234,58.9091,58.8814,-1.80721,742.071,741.864,-17.5161
13.762,12.5,0.0,2281.0,4.95,1182.39,320.965,1.20473,671.167,671.095,-9.83712,321.621,0.108932,58.39,58.3406,-2.40159,729.538,729.435,-12.2387
13.997,12.5,0.0,2282.0,5.02,1199.63,305.947,1.18909,682.245,682.055,-16.1043,306.532,0.108023,58.4431,58.4384,-0.74023,740.684,740.493,-16.8446
14.215,12.5,0.0,2281.0,4.97,1187.16,314.528,1.22247,680.638,680.418,-17.2805,314.948,0.115163,59.6921,59.6866,-0.811181,740.326,740.105,-18.0917
14.434,12.5,0.0,2281.0,4.98,1189.55,315.181,1.20768,683.315,683.169,-14.1165,315.704,0.111656,58.7308,58.7112,-1.51573,742.045,741.881,-15.6323
14.668,12.5,0.0,2281.0,5.02,1199.11,310.313,1.20599,680.05,679.884,-15.0638,310.859,0.110057,57.8313,57.8296,0.440199,737.858,737.713,-14.6236
14.887,12.5,0.0,2279.0,5.01,1195.67,311.294,1.18079,684.266,684.098,-15.1915,311.935,0.108898,58.3496,58.3465,-0.606261,742.612,742.444,-15.7977
15.106,12.5,0.0,2281.0,4.94,1180.0,311.875,1.20106,685.119,684.955,-15.0037,312.464,0.111106,58.3,58.2996,-0.214265,743.41,743.254,-15.2179
15.325,12.5,0.0,2280.0,4.98,1189.03,317.571,1.21128,679.173,679.018,-14.5116,318.209,0.110232,58.4006,58.3897,-1.1259,737.574,737.408,-15.6375
15.543,12.5,0.0,2280.0,4.98,1189.03,312.954,1.20531,682.109,681.926,-15.8097,313.525,0.109476,58.1255,58.1213,-0.701193,740.231,740.047,-16.5109
15.778,12.5,0.0,2281.0,4.93,1177.61,315.655,1.22028,678.107,677.971,-13.6049,316.124,0.112982,60.2113,60.1803,-1.93217,738.315,738.151,-15.5371
16.012,12.5,0.0,2280.0,4.97,1186.64,310.255,1.20319,677.278,677.089,-15.9633,310.676,0.112503,59.0225,59.0213,-0.371905,736.292,736.111,-16.3352
16.262,12.5,0.0,2281.0,4.99,1191.94,315.762,1.20013,679.596,679.41,-15.8818,316.307,0.11295,59.4049,59.3999,-0.768879,738.998,738.81,-16.6506
16.497,12.5,0.0,2281.0,4.91,1172.83,312.632,1.21858,682.894,682.742,-14.4295,313.186,0.113227,58.3158,58.3158,-0.0527961,741.199,741.057,-14.4823
16.731,12.5,0.0,2281.0,4.98,1189.55,312.581,1.2168,683.384,683.2,-15.842,313.113,0.11212,58.1492,58.1483,0.318965,741.511,741.349,-15.523
16.981,12.5,0.0,2281.0,4.96,1184.77,312.302,1.20609,682.061,681.932,-13.2427,312.86,0.112432,58.7792,58.7788,0.201336,740.826,740.711,-13.0413
17.215,12.5,0.0,2278.0,5.01,1195.14,315.275,1.20907,675.979,675.825,-14.4405,315.797,0.110338,58.3258,58.3208,-0.761197,734.303,734.146,-15.2017
17.434,12.5,0.0,2281.0,4.96,1184.77,315.964,1.21963,680.73,680.538,-16.1734,316.424,0.113151,59.431,59.4134,-1.44618,740.161,739.951,-17.6196
17.684,12.5,0.0,2280.0,4.98,1189.03,313.578,1.22138,686.096,685.94,-14.6232,314.113,0.111518,57.8764,57.8754,0.342183,743.952,743.815,-14.281
17.934,12.5,0.0,2281.0,4.97,1187.16,315.028,1.21216,677.525,677.362,-14.8595,315.568,0.107852,57.5683,57.5371,-1.89578,735.09,734.899,-16.7553
18.184,12.5,0.0,2279.0,5.0,1193.28,315.307,1.21724,684.675,684.5,-15.4836,315.796,0.11286,58.8198,58.8193,0.227461,743.475,743.319,-15.2562
18.387,12.5,0.0,2281.0,4.93,1177.61,317.421,1.21854,677.502,677.407,-11.3421,317.967,0.108974,58.2145,58.1879,-1.76141,735.712,735.595,-13.1035
18.637,12.5,0.0,2280.0,4.97,1186.64,315.495,1.21772,681.672,681.475,-16.3879,315.912,0.11375,59.5393,59.5319,-0.940764,741.21,741.007,-17.3287
18.872,12.5,0.0,2281.0,5.01,1196.72,313.168,1.19237,682.17,682.013,-14.6205,313.846,0.10721,57.545,57.5433,-0.449511,739.71,739.557,-15.0701
19.075,12.5,0.0,2278.0,4.97,1185.6,316.097,1.21553,678.895,678.65,-18.2088,316.615,0.112167,59.3351,59.314,-1.58121,738.23,737.964,-19.79
19.325,12.5,0.0,2280.0,4.96,1184.25,316.035,1.21694,680.597,680.434,-14.9201,316.608,0.108229,57.1141,57.1127,-0.394221,737.705,737.546,-15.3144
19.543,12.5,0.0,2282.0,4.97,1187.68,315.498,1.20961,678.916,678.742,-15.3545,315.98,0.1126,59.0109,59.0047,-0.85451,737.925,737.747,-16.209
19.747,12.5,0.0,2280.0,4.97,1186.64,313.076,1.2026,679.757,679.599,-14.6347,313.662,0.109865,58.0563,58.0561,0.169487,737.797,737.656,-14.4652
19.997,12.5,0.0,2281.0,4.96,1184.77,315.492,1.21517,680.61,680.441,-15.18,315.905,0.113297,59.297,59.2888,-0.984697,739.906,739.73,-16.1646
20.247,12.5,0.0,2280.0,4.96,1184.25,313.842,1.19998,677.327,677.163,-14.892,314.449,0.109316,58.3606,58.3594,-0.368491,735.681,735.523,-15.2605
20.497,12.5,0.0,2280.0,4.97,1186.64,314.952,1.20909,677.884,677.687,-16.3459,315.45,0.112674,59.4476,59.4236,-1.68766,737.331,737.11,-18.0336
20.7,12.5,0.0,2282.0,4.92,1175.73,314.091,1.20516,677.491,677.381,-12.1863,314.653,0.112158,58.9877,58.986,0.44786,736.46,736.367,-11.7384
20.95,12.5,0.0,2279.0,5.02,1198.05,315.268,1.21445,680.208,680.033,-15.4581,315.735,0.111397,59.4057,59.3746,-1.92254,739.611,739.407,-17.3807
21.215,12.5,0.0,2281.0,4.97,1187.16,315.002,1.20542,678.709,678.55,-14.6687,315.469,0.114817,59.2772,59.2771,0.120737,737.971,737.827,-14.548
21.465,12.5,0.0,2280.0,4.99,1191.42,315.466,1.22069,680.799,680.654,-14.045,315.997,0.111217,59.1892,59.1463,-2.25218,739.98,739.801,-16.2972
21.715,12.5,0.0,2282.0,4.95,1182.9,314.076,1.21122,682.351,682.254,-11.4508,314.564,0.111787,58.2375,58.237,0.242928,740.576,740.491,-11.2079
21.918,12.5,0.0,2281.0,5.01,1196.72,314.867,1.21641,681.512,681.384,-13.2125,315.352,0.110051,58.6803,58.6466,-1.99009,740.186,740.03,-15.2026
22.168,12.5,0.0,2281.0,4.94,1180.0,316.636,1.20741,679.49,679.336,-14.4239,317.16,0.114926,59.2382,59.2374,-0.303976,738.721,738.574,-14.7279
22.434,12.5,0.0,2279.0,4.97,1186.12,314.67,1.20062,678.054,677.9,-14.4496,315.264,0.108953,58.0698,58.0624,-0.922782,736.123,735.962,-15.3724
22.684,12.5,0.0,2281.0,4.95,1182.39,315.364,1.19977,676.607,676.424,-15.7352,315.764,0.113126,59.0195,59.0111,-0.993593,735.625,735.435,-16.7288
22.95,12.5,0.0,2280.0,5.03,1200.97,313.385,1.22394,690.625,690.435,-16.1973,313.974,0.111568,58.2633,58.2633,0.031919,748.873,748.698,-16.1654
23.2,12.5,0.0,2281.0,4.96,1184.77,315.105,1.20519,676.107,675.931,-15.3998,315.649,0.112266,59.382,59.3556,-1.76939,735.487,735.287,-17.1691
23.434,12.5,0.0,2281.0,4.98,1189.55,314.032,1.20835,684.113,683.96,-14.4908,314.669,0.110958,58.3801,58.3791,-0.33911,742.487,742.339,-14.8299
23.637,12.5,0.0,2280.0,4.96,1184.25,315.487,1.20673,677.498,677.324,-15.3333,316.009,0.113346,60.1511,60.1084,-2.26712,737.643,737.433,-17.6004
23.887,12.5,0.0,2280.0,4.98,1189.03,313.883,1.20453,681.808,681.639,-15.1531,314.425,0.111654,58.1873,58.1856,0.435268,739.971,739.825,-14.7178
24.122,12.5,0.0,2281.0,4.97,1187.16,315.108,1.21274,681.665,681.474,-16.1126,315.562,0.1108,59.0931,59.0549,-2.12461,740.754,740.529,-18.2372
24.325,12.5,0.0,2281.0,4.96,1184.77,314.746,1.21106,680.599,680.456,-13.9713,315.246,0.11345,59.2618,59.2602,0.434821,739.84,739.716,-13.5365
24.575,12.5,0.0,2281.0,4.97,1187.16,314.069,1.21354,676.4,676.267,-13.4282,314.542,0.111447,59.2334,59.1987,-2.02757,735.628,735.465,-15.4557
24.825,12.5,0.0,2280.0,4.99,1191.42,315.909,1.21314,683.524,683.298,-17.5927,316.409,0.114013,59.3068,59.3062,-0.274311,742.819,742.604,-17.8671
25.075,12.5,0.0,2281.0,5.01,1196.72,315.442,1.20057,678.26,678.138,-12.852,316.068,0.108566,58.0435,58.0387,-0.743191,736.303,736.177,-13.5952
25.325,12.5,0.0,2279.0,5.0,1193.28,314.327,1.20762,677.531,677.354,-15.5113,314.864,0.113264,59.8507,59.822,-1.85158,737.38,737.176,-17.3629
25.528,12.5,0.0,2280.0,4.98,1189.03,314.555,1.21635,682.672,682.531,-13.8753,315.092,0.113888,59.0637,59.0624,0.380633,741.717,741.594,-13.4947
25.778,12.5,0.0,2280.0,4.95,1181.87,313.956,1.2091,676.704,676.598,-12.0183,314.455,0.112127,59.5327,59.4937,-2.15682,736.228,736.091,-14.1751
26.043,12.5,0.0,2281.0,4.96,1184.77,315.328,1.21138,683.885,683.721,-14.9549,315.801,0.114889,58.9395,58.9395,0.0612613,742.81,742.661,-14.8937
26.293,12.5,0.0,2280.0,4.98,1189.03,313.084,1.20079,678.902,678.766,-13.5712,313.668,0.111879,59.4354,59.4144,-1.58056,738.336,738.181,-15.1517
26.528,12.5,0.0,2280.0,4.97,1186.64,315.324,1.21124,680.773,680.653,-12.8262,315.857,0.113637,58.7795,58.7795,-0.0542709,739.544,739.432,-12.8805
26.731,12.5,0.0,2279.0,5.0,1193.28,315.797,1.21239,678.366,678.22,-14.0629,316.279,0.110297,58.9111,58.8681,-2.25287,737.269,737.088,-16.3158
26.981,12.5,0.0,2281.0,4.95,1182.39,315.512,1.2135,680.966,680.837,-13.269,316.054,0.114086,59.2824,59.2797,0.562054,740.226,740.117,-12.7069
27.231,12.5,0.0,2280.0,4.98,1189.03,316.606,1.21352,679.862,679.723,-13.7388,317.197,0.110212,58.8138,58.7993,-1.3045,738.675,738.522,-15.0433
27.481,12.5,0.0,2281.0,4.95,1182.39,316.116,1.2052,677.673,677.524,-14.2227,316.544,0.115736,60.0934,60.093,-0.208319,737.758,737.617,-14.4311
27.731,12.5,0.0,2280.0,4.97,1186.64,315.516,1.20917,682.096,681.963,-13.4701,316.157,0.107093,57.4864,57.4836,-0.571306,739.58,739.447,-14.0414
27.981,12.5,0.0,2282.0,4.97,1187.68,315.054,1.2079,676.839,676.687,-14.3381,315.534,0.111425,59.4867,59.4605,-1.76269,736.324,736.148,-16.1008
28.231,12.5,0.0,2281.0,4.95,1182.39,313.996,1.20679,681.638,681.514,-12.9751,314.601,0.109402,57.5109,57.5104,0.247436,739.134,739.025,-12.7276
28.434,12.5,0.0,2281.0,4.97,1187.16,315.127,1.21044,681.425,681.307,-12.7255,315.653,0.108803,58.5877,58.5467,-2.19068,740.004,739.853,-14.9161
28.684,12.5,0.0,2280.0,4.97,1186.64,314.496,1.21178,683.214,683.092,-12.8946,315.046,0.112679,58.6528,58.6503,0.540534,741.845,741.742,-12.354
28.934,12.5,0.0,2282.0,4.95,1182.9,315.075,1.22288,680.973,680.849,-12.9441,315.632,0.109443,58.7735,58.7491,-1.69434,739.743,739.599,-14.6384
29.184,12.5,0.0,2281.0,4.96,1184.77,315.876,1.20603,678.186,678.014,-15.2486,316.276,0.113864,59.3808,59.3765,-0.71617,737.563,737.391,-15.9648
29.418,12.5,0.0,2280.0,5.01,1196.19,316.492,1.20881,680.263,680.155,-12.1294,317.13,0.109402,58.252,58.2439,-0.971872,738.515,738.399,-13.1012
29.622,12.5,0.0,2281.0,4.93,1177.61,315.843,1.2167,681.403,681.213,-16.0661,316.213,0.111942,58.8172,58.8062,-1.13494,740.219,740.019,-17.201
29.872,12.5,0.0,2280.0,5.02,1198.58,313.968,1.21113,684.585,684.418,-15.1511,314.551,0.110154,58.1328,58.1328,0.00373001,742.705,742.55,-15.1474
30.106,12.5,0.0,2281.0,4.93,1177.61,315.275,1.20938,679.252,679.122,-13.2931,315.7,0.113399,59.7758,59.7542,-1.6073,739.026,738.876,-14.9004
30.356,12.5,0.0,2280.0,5.0,1193.81,313.793,1.19776,679.173,679.089,-10.7278,314.436,0.107814,57.5818,57.5751,-0.879651,736.755,736.664,-11.6074
30.59,12.5,0.0,2279.0,5.03,1200.44,315.437,1.21131,682.128,681.944,-15.8306,315.855,0.114786,59.8529,59.8428,-1.09842,741.98,741.787,-16.9291
30.793,12.5,0.0,2281.0,4.94,1180.0,313.682,1.21334,684.025,683.91,-12.539,314.194,0.111875,58.2411,58.2399,0.380688,742.25,742.15,-12.1584
31.043,12.5,0.0,2279.0,5.02,1198.05,314.653,1.21032,678.286,678.147,-13.7225,315.193,0.109874,58.549,58.5078,-2.19743,736.826,736.654,-15.9199
31.293,12.5,0.0,2282.0,4.94,1180.51,315.22,1.22272,685.665,685.508,-14.7082,315.729,0.114133,59.1903,59.1898,0.258949,744.838,744.697,-14.4493
31.543,12.5,0.0,2279.0,4.96,1183.74,314.453,1.20459,677.679,677.567,-12.3177,315.088,0.109331,57.5559,57.5472,-1.00013,735.235,735.114,-13.3178
31.793,12.5,0.0,2281.0,4.96,1184.77,317.836,1.22011,683.194,682.992,-16.6222,318.286,0.114981,58.9405,58.9402,0.175821,742.114,741.932,-16.4464
31.997,12.5,0.0,2281.0,5.0,1194.33,315.327,1.20816,679.358,679.262,-11.4036,315.932,0.108482,57.6736,57.6679,-0.814733,737.031,736.93,-12.2184
32.247,12.5,0.0,2280.0,4.98,1189.03,315.076,1.21629,685.158,684.952,-16.7949,315.621,0.114164,58.9758,58.9733,0.544333,744.102,743.925,-16.2506
32.45,12.5,0.0,2280.0,4.98,1189.03,314.641,1.19965,679.46,679.312,-14.2059,315.297,0.108091,58.1544,58.1523,-0.499983,737.61,737.464,-14.7059
32.7,12.5,0.0,2279.0,4.95,1181.35,314.434,1.20935,679.355,679.194,-14.8163,314.865,0.111604,59.4375,59.4135,-1.68758,738.792,738.607,-16.5039
32.95,12.5,0.0,2279.0,5.0,1193.28,315.194,1.21614,683.609,683.437,-15.3646,315.69,0.114029,58.7142,58.7137,0.256698,742.304,742.15,-15.1079
33.2,12.5,0.0,2281.0,4.93,1177.61,315.167,1.21018,678.615,678.473,-13.8488,315.787,0.109464,58.677,58.6396,-2.09535,737.285,737.113,-15.9441
33.45,12.5,0.0,2280.0,4.98,1189.03,316.296,1.2215,686.313,686.159,-14.5059,316.728,0.113506,59.116,59.1154,-0.283514,745.421,745.275,-14.7895
