t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var],Unnamed: 20
10.013,12.5,0,2280,5.0,1193.81,317.726,1.23766,680.905,680.819,-10.8257,318.261,0.1119,58.1151,58.0789,-2.0513,739.01,738.898,-12.877,
10.263,12.5,0,2280,4.97,1186.64,313.557,1.23852,685.26,685.154,-12.0655,314.015,0.112821,58.4763,58.4459,-1.88497,743.731,743.6,-13.9504,
10.497,12.5,0,2282,4.93,1178.12,316.918,1.25169,694.855,694.617,-18.1753,317.321,0.116843,59.3464,59.3436,0.574928,754.166,753.961,-17.6004,
10.747,12.5,0,2282,4.95,1182.9,310.7,1.21794,692.598,692.477,-12.9491,311.259,0.10928,57.6961,57.6959,-0.166293,750.287,750.173,-13.1154,
10.997,12.5,0,2282,4.91,1173.35,310.135,1.20459,685.453,685.316,-13.6586,310.723,0.109863,58.702,58.702,0.0751741,744.142,744.018,-13.5834,
11.247,12.5,0,2279,5.01,1195.67,310.295,1.20744,686.901,686.761,-13.8574,310.852,0.109145,57.7701,57.7701,0.0418063,744.66,744.531,-13.8156,
11.497,12.5,0,2279,4.94,1178.96,313.793,1.21924,691.612,691.373,-18.1833,314.239,0.115937,59.8999,59.8997,-0.147842,751.496,751.273,-18.3312,
11.747,12.5,0,2280,4.99,1191.42,313.612,1.23489,692.052,691.875,-15.6179,314.107,0.115785,59.2517,59.2498,0.467184,751.278,751.125,-15.1507,
11.981,12.5,0,2281,4.96,1184.77,313.454,1.23559,690.53,690.307,-17.5629,313.927,0.110858,58.0721,58.0675,-0.733028,748.598,748.374,-18.2959,
12.2,12.5,0,2279,4.99,1190.9,315.298,1.2078,680.687,680.557,-13.2839,315.768,0.116773,60.5193,60.5089,-1.12296,741.206,741.066,-14.4069,
12.45,12.5,0,2281,4.95,1182.39,312.268,1.2009,687.196,686.995,-16.6069,312.703,0.11739,60.5584,60.5584,-0.0165378,747.738,747.553,-16.6234,
12.685,12.5,0,2280,4.99,1191.42,313.112,1.24579,693.356,693.138,-17.3825,313.472,0.114451,58.2917,58.2886,0.599772,751.614,751.427,-16.7827,
12.935,12.5,0,2282,4.96,1185.29,316.713,1.24549,689.033,688.844,-16.1331,317.104,0.116105,58.8207,58.819,0.448444,747.828,747.663,-15.6847,
13.185,12.5,0,2281,4.97,1187.16,313.013,1.2551,687.914,687.759,-14.6333,313.409,0.114687,58.7677,58.7676,-0.0896605,746.672,746.526,-14.723,
13.419,12.5,0,2281,4.99,1191.94,310.342,1.23725,693.987,693.855,-13.5129,310.705,0.112659,58.0548,58.0548,0.086563,752.03,751.91,-13.4263,
13.653,12.5,0,2278,5.04,1202.3,315.862,1.2448,692.7,692.529,-15.3799,316.295,0.112988,58.5452,58.5404,-0.747691,751.243,751.07,-16.1276,
13.888,12.5,0,2280,4.98,1189.03,308.615,1.22981,684.321,684.151,-15.2804,308.945,0.114051,59.3548,59.3487,-0.853271,743.674,743.499,-16.1337,
14.122,12.5,0,2281,4.96,1184.77,312.973,1.24241,693.85,693.588,-19.0558,313.406,0.113084,58.7367,58.7358,-0.337267,752.574,752.324,-19.393,
14.356,12.5,0,2281,5.01,1196.72,311.917,1.22106,690.918,690.727,-16.2149,312.324,0.113157,59.6207,59.6103,-1.10857,750.538,750.338,-17.3235,
14.575,12.5,0,2279,5.04,1202.83,314.107,1.2404,691.349,691.116,-17.934,314.455,0.114249,59.1069,59.1058,-0.354368,750.445,750.222,-18.2883,
14.825,12.5,0,2279,5.0,1193.28,314.25,1.2412,691.939,691.688,-18.6475,314.617,0.116369,59.5786,59.5786,0.0637356,751.496,751.266,-18.5838,
15.075,12.5,0,2280,4.96,1184.25,314.658,1.24005,682.625,682.502,-12.947,315.147,0.113247,58.6622,58.6525,-1.06344,741.287,741.154,-14.0105,
15.278,12.5,0,2280,5.0,1193.81,314.989,1.21371,686.395,686.227,-15.2208,315.432,0.119098,60.9437,60.9428,0.334002,747.318,747.169,-14.8868,
15.497,12.5,0,2282,4.94,1180.51,313.515,1.23301,689.187,688.971,-17.2721,313.853,0.116439,59.6064,59.6057,-0.275996,748.782,748.577,-17.5481,
15.747,12.5,0,2280,4.98,1189.03,318.016,1.23934,691.679,691.475,-16.8185,318.474,0.115465,59.0437,59.0427,-0.348793,750.714,750.517,-17.1673,
15.997,12.5,0,2281,4.97,1187.16,308.128,1.20539,691.271,691.005,-19.1818,308.55,0.11725,60.7108,60.7107,0.0668559,751.959,751.716,-19.1149,
16.2,12.5,0,2280,4.97,1186.64,313.195,1.23377,687.612,687.438,-15.4457,313.603,0.111083,58.5559,58.515,-2.18696,746.161,745.953,-17.6327,
16.435,12.5,0,2280,4.97,1186.64,313.507,1.22628,684.723,684.545,-15.6136,313.939,0.115377,59.6601,59.655,-0.780225,744.38,744.2,-16.3938,
16.653,12.5,0,2282,4.97,1187.68,309.598,1.23461,690.043,689.842,-16.655,310.005,0.116544,60.2932,60.291,-0.516199,750.33,750.133,-17.1712,
16.888,12.5,0,2278,5.03,1199.91,314.111,1.22272,683.587,683.395,-16.2276,314.502,0.116477,59.9332,59.928,-0.788255,743.518,743.323,-17.0159,
17.122,12.5,0,2281,4.95,1182.39,313.178,1.22241,684.158,684.016,-13.9579,313.575,0.115135,59.9748,59.9539,-1.58416,744.132,743.97,-15.542,
17.341,12.5,0,2281,4.97,1187.16,311.126,1.23966,690.834,690.632,-16.7404,311.473,0.115814,59.6143,59.6081,-0.859565,750.446,750.24,-17.5999,
17.56,12.5,0,2281,4.93,1177.61,317.871,1.2097,682.636,682.483,-14.4538,318.508,0.113491,59.0889,59.0786,-1.10361,741.725,741.562,-15.5574,
17.81,12.5,0,2280,5.0,1193.81,308.223,1.2115,691.012,690.828,-15.9819,308.656,0.112613,59.6352,59.62,-1.34605,750.648,750.448,-17.328,
18.013,12.5,0,2281,4.95,1182.39,306.444,1.22507,687.674,687.474,-16.5915,306.686,0.115942,60.2888,60.2766,-1.21115,747.962,747.75,-17.8026,
18.263,12.5,0,2279,5.03,1200.44,311.019,1.24031,688.554,688.314,-18.1857,311.413,0.115024,58.6397,58.6395,-0.138012,747.178,746.953,-18.3237,
18.497,12.5,0,2281,4.92,1175.22,306.188,1.2153,688.803,688.635,-15.1899,306.553,0.117702,61.3189,61.3023,-1.4266,750.121,749.937,-16.6165,
18.731,12.5,0,2283,4.9,1171.47,318.669,1.24535,687.129,686.948,-15.7664,319.111,0.11192,57.2958,57.2874,-0.982905,744.424,744.236,-16.7493,
18.95,12.5,0,2279,5.03,1200.44,305.304,1.20442,686.818,686.608,-16.9723,305.632,0.115085,60.7038,60.6822,-1.62117,747.521,747.29,-18.5935,
19.169,12.5,0,2279,4.96,1183.74,312.802,1.22768,685.386,685.273,-12.4649,313.26,0.112795,58.7796,58.7734,-0.851674,744.166,744.046,-13.3166,
19.403,12.5,0,2281,4.98,1189.55,305.961,1.23086,690.709,690.551,-14.7653,306.309,0.113689,59.7381,59.7197,-1.48353,750.447,750.271,-16.2488,
19.638,12.5,0,2279,4.98,1188.51,314.253,1.23129,687.628,687.47,-14.7401,314.623,0.116495,59.8738,59.8631,-1.13194,747.501,747.333,-15.8721,
19.872,12.5,0,2281,4.95,1182.39,308.317,1.24069,688.165,687.995,-15.3065,308.633,0.114733,59.4285,59.4212,-0.93259,747.592,747.416,-16.2391,
20.106,12.5,0,2279,5.02,1198.05,314.364,1.23036,687.327,687.095,-17.8778,314.695,0.11539,59.8132,59.8047,-1.00944,747.138,746.899,-18.8872,
20.341,12.5,0,2281,4.99,1191.94,314.3,1.24263,689.959,689.743,-17.27,314.68,0.116534,60.128,60.1245,-0.656398,750.082,749.868,-17.9264,
20.575,12.5,0,2280,4.95,1181.87,313.035,1.23807,687.833,687.582,-18.5909,313.331,0.116124,59.7829,59.7791,-0.671787,747.609,747.361,-19.2627,
20.825,12.5,0,2280,4.93,1177.09,311.178,1.24305,693.269,693.057,-17.1561,311.559,0.110758,58.1902,58.1815,-1.00596,751.458,751.238,-18.1621,
21.044,12.5,0,2280,4.98,1189.03,313.065,1.23198,685.768,685.624,-14.0728,313.4,0.115997,59.829,59.8264,-0.567277,745.594,745.45,-14.6401,
21.294,12.5,0,2282,4.94,1180.51,320.099,1.26948,683.987,683.787,-16.5423,320.435,0.115876,60.2519,60.2106,-2.23221,744.234,743.997,-18.7745,
21.528,12.5,0,2279,4.99,1190.9,314.114,1.23272,688.474,688.323,-14.4178,314.467,0.114365,59.3387,59.3321,-0.887254,747.811,747.655,-15.3051,
21.778,12.5,0,2279,5.02,1198.05,314.442,1.24374,687.065,686.872,-16.2733,314.788,0.116423,59.9713,59.9647,-0.88647,747.034,746.837,-17.1598,
21.997,12.5,0,2282,4.92,1175.73,313.244,1.22319,687.996,687.775,-17.4073,313.669,0.114194,59.3223,59.3133,-1.02949,747.316,747.089,-18.4368,
22.247,12.5,0,2281,4.95,1182.39,314.244,1.24557,688.985,688.763,-17.4773,314.565,0.117533,59.9057,59.8979,-0.967265,748.888,748.661,-18.4445,
22.466,12.5,0,2280,4.98,1189.03,317.445,1.25239,686.378,686.279,-11.6182,317.736,0.118786,60.6725,60.6532,-1.53246,747.048,746.932,-13.1507,
22.7,12.5,0,2281,4.99,1191.94,313.098,1.24269,684.546,684.376,-15.2608,313.518,0.114939,59.8804,59.865,-1.3547,744.426,744.241,-16.6155,
22.935,12.5,0,2282,4.98,1190.07,312.665,1.22576,687.237,687.03,-16.867,313.045,0.116535,59.6574,59.6572,-0.164822,746.881,746.687,-17.0318,
23.153,12.5,0,2280,4.96,1184.25,317.159,1.23874,684.012,683.895,-12.648,317.432,0.116236,60.6789,60.664,-1.34508,744.691,744.559,-13.9931,
23.388,12.5,0,2280,5.01,1196.19,314.782,1.23248,683.096,682.972,-12.9923,315.213,0.112394,58.6,58.596,-0.687676,741.695,741.568,-13.68,
23.622,12.5,0,2282,4.97,1187.68,317.965,1.24209,687.24,687.082,-14.7096,318.384,0.117406,60.1067,60.0786,-1.83736,747.344,747.161,-16.5469,
23.856,12.5,0,2281,4.97,1187.16,318.127,1.24784,684.054,683.888,-15.0573,318.484,0.114998,59.2096,59.1958,-1.27841,743.263,743.084,-16.3357,
24.075,12.5,0,2280,4.99,1191.42,317.613,1.25099,688.531,688.382,-14.3416,318.0,0.115866,59.9156,59.8924,-1.66842,748.446,748.274,-16.0101,
24.325,12.5,0,2281,4.98,1189.55,316.069,1.25107,687.461,687.212,-18.4898,316.406,0.117133,59.5097,59.4966,-1.24754,746.97,746.709,-19.7373,
24.56,12.5,0,2282,4.99,1192.46,312.279,1.24918,690.614,690.334,-19.6805,312.691,0.11203,58.1029,58.079,-1.66754,748.717,748.413,-21.348,
24.794,12.5,0,2280,4.96,1184.25,316.114,1.26087,690.893,690.681,-17.1246,316.383,0.115091,59.1269,59.0905,-2.07518,750.017,749.771,-19.1998,
25.013,12.5,0,2280,4.96,1184.25,309.872,1.23337,689.17,689.013,-14.7137,310.21,0.115664,59.6847,59.6765,-0.988683,748.855,748.69,-15.7024,
25.231,12.5,0,2280,4.95,1181.87,311.753,1.22201,690.145,689.993,-14.5164,312.292,0.112077,58.4555,58.4523,-0.610634,748.598,748.445,-15.127,
25.466,12.5,0,2283,4.96,1185.81,312.658,1.22241,689.783,689.626,-14.7381,313.058,0.115389,60.485,60.4716,-1.27308,750.268,750.097,-16.0111,
25.669,12.5,0,2280,4.97,1186.64,319.249,1.24435,688.427,688.24,-16.0465,319.687,0.11571,59.8743,59.8533,-1.58446,748.301,748.094,-17.631,
25.888,12.5,0,2279,5.01,1195.67,319.046,1.2498,684.12,683.919,-16.5772,319.376,0.114952,58.9816,58.9682,-1.26045,743.101,742.887,-17.8376,
26.122,12.5,0,2280,4.97,1186.64,311.792,1.24364,690.79,690.588,-16.6722,312.237,0.108468,57.4301,57.4202,-1.06793,748.219,748.009,-17.7401,
26.325,12.5,0,2280,4.98,1189.03,315.215,1.238,681.088,680.922,-15.0611,315.585,0.111993,58.5386,58.5158,-1.63464,739.626,739.437,-16.6957,
26.575,12.5,0,2281,4.95,1182.39,317.376,1.24407,685.216,685.079,-13.6909,317.851,0.109909,57.9866,57.9602,-1.75001,743.2,743.04,-15.4409,
26.81,12.5,0,2281,4.93,1177.61,316.072,1.21871,683.642,683.494,-14.2415,316.48,0.118218,60.52,60.5172,-0.591908,744.159,744.011,-14.8334,
27.06,12.5,0,2281,4.97,1187.16,316.28,1.22599,686.891,686.744,-14.1691,316.684,0.11833,61.0427,61.039,-0.680315,747.931,747.783,-14.8495,
27.31,12.5,0,2280,4.99,1191.42,315.917,1.2144,682.965,682.846,-12.7773,316.357,0.11698,60.8613,60.8565,-0.758949,743.825,743.702,-13.5363,
27.56,12.5,0,2281,4.96,1184.77,315.304,1.21783,685.733,685.587,-14.1502,315.744,0.116145,60.4083,60.4015,-0.905398,746.14,745.988,-15.0556,
27.81,12.5,0,2280,5.0,1193.81,315.357,1.21759,685.61,685.507,-11.8432,315.803,0.116865,60.6606,60.654,-0.891615,746.27,746.161,-12.7348,
28.06,12.5,0,2281,4.94,1180.0,315.746,1.22306,687.948,687.813,-13.6472,316.216,0.116024,60.0112,60.0048,-0.877998,747.959,747.818,-14.5252,
28.31,12.5,0,2282,4.95,1182.9,314.973,1.23392,694.48,694.28,-16.6439,315.406,0.116248,59.7333,59.7302,-0.604822,754.208,754.01,-17.2487,
28.56,12.5,0,2280,4.94,1179.48,314.444,1.22915,689.474,689.275,-16.5556,314.855,0.114023,59.324,59.3226,-0.39705,748.79,748.598,-16.9526,
28.81,12.5,0,2281,4.95,1182.39,314.132,1.21952,687.867,687.751,-12.6252,314.529,0.116162,60.8087,60.8049,-0.683013,748.674,748.556,-13.3082,
29.06,12.5,0,2280,4.94,1179.48,314.151,1.22602,690.629,690.495,-13.5855,314.63,0.115855,60.1569,60.1531,-0.676476,750.784,750.648,-14.262,
29.31,12.5,0,2282,4.94,1180.51,314.685,1.21997,688.193,688.029,-14.9988,315.154,0.11589,60.2257,60.2239,-0.470116,748.413,748.253,-15.4689,
29.56,12.5,0,2281,4.96,1184.77,313.257,1.22101,689.865,689.627,-18.1265,313.75,0.114603,59.727,59.7202,-0.903303,749.589,749.347,-19.0298,
29.81,12.5,0,2281,4.94,1180.0,312.825,1.21275,684.939,684.747,-16.1822,313.308,0.116204,60.2759,60.2651,-1.1385,745.214,745.013,-17.3207,
30.06,12.5,0,2281,4.92,1175.22,312.904,1.22007,685.675,685.492,-15.8655,313.318,0.113891,59.8475,59.8407,-0.903809,745.521,745.332,-16.7693,
30.31,12.5,0,2281,4.94,1180.0,312.724,1.22529,691.103,690.85,-18.6755,313.076,0.116166,60.4164,60.4071,-1.05951,751.517,751.257,-19.7351,
30.56,12.5,0,2281,4.95,1182.39,312.675,1.22679,689.874,689.661,-17.1248,313.13,0.114888,59.9381,59.9273,-1.1412,749.811,749.589,-18.266,
30.81,12.5,0,2282,4.93,1178.12,312.209,1.21727,687.451,687.212,-18.1265,312.671,0.11432,59.9285,59.9187,-1.083,747.378,747.131,-19.2095,
31.06,12.5,0,2280,4.98,1189.03,312.091,1.21985,687.707,687.546,-14.8662,312.503,0.113572,59.6475,59.6316,-1.37551,747.354,747.178,-16.2417,
31.31,12.5,0,2280,4.97,1186.64,312.031,1.21922,688.654,688.512,-13.9948,312.43,0.113363,59.4789,59.4582,-1.56933,748.132,747.97,-15.5641,
31.56,12.5,0,2280,4.98,1189.03,311.721,1.21672,686.831,686.697,-13.5358,312.153,0.114937,60.4504,60.4318,-1.4982,747.28,747.129,-15.034,
31.81,12.5,0,2280,4.94,1179.48,311.69,1.22585,690.669,690.458,-17.0797,312.102,0.112702,58.8957,58.8848,-1.13126,749.564,749.343,-18.211,
32.06,12.5,0,2281,4.98,1189.55,311.451,1.22028,688.957,688.815,-13.9885,311.884,0.113739,60.0976,60.0803,-1.44256,749.054,748.895,-15.4311,
32.31,12.5,0,2280,4.95,1181.87,310.935,1.20422,682.594,682.521,-10.0182,311.363,0.114315,60.3535,60.3352,-1.4839,742.945,742.856,-11.5021,
32.56,12.5,0,2281,4.99,1191.94,310.844,1.21113,687.274,687.156,-12.7548,311.253,0.114528,60.3353,60.3131,-1.63391,747.608,747.469,-14.3887,
32.81,12.5,0,2281,4.97,1187.16,310.867,1.20301,682.633,682.52,-12.3982,311.275,0.113922,59.8132,59.8006,-1.22944,742.446,742.321,-13.6276,
33.06,12.5,0,2281,5.0,1194.33,310.608,1.20327,683.889,683.764,-13.0936,311.021,0.115516,60.9379,60.9234,-1.32769,744.827,744.687,-14.4212,
33.31,12.5,0,2279,4.99,1190.9,310.357,1.20165,679.053,678.936,-12.5759,310.785,0.113164,60.1675,60.1452,-1.63787,739.218,739.081,-14.2137,
33.56,12.5,0,2281,4.98,1189.55,310.36,1.21748,688.318,688.193,-13.1403,310.807,0.113652,60.237,60.2145,-1.64513,748.553,748.407,-14.7855,
33.81,12.5,0,2281,4.97,1187.16,309.911,1.20523,680.404,680.287,-12.6235,310.324,0.113024,59.5346,59.5153,-1.51589,739.938,739.803,-14.1394,
34.06,12.5,0,2281,4.96,1184.77,310.224,1.20738,683.149,683.05,-11.6461,310.654,0.116749,61.4267,61.4097,-1.44554,744.575,744.459,-13.0916,
34.31,12.5,0,2282,4.95,1182.9,309.996,1.22334,688.739,688.527,-17.0988,310.449,0.112735,59.6313,59.6112,-1.54989,748.37,748.138,-18.6487,
34.56,12.5,0,2281,4.94,1180.0,310.018,1.23372,691.265,691.067,-16.5454,310.449,0.113379,59.5768,59.5575,-1.51715,750.842,750.625,-18.0625,
34.81,12.5,0,2282,4.95,1182.9,309.957,1.21717,683.145,682.974,-15.2834,310.371,0.113706,60.0703,60.0363,-2.02137,743.212,743.011,-17.3047,
35.06,12.5,0,2280,4.99,1191.42,309.828,1.22471,688.432,688.271,-14.931,310.235,0.113131,59.3746,59.3469,-1.81397,747.805,747.617,-16.7449,
35.31,12.5,0,2281,4.94,1180.0,309.668,1.21884,684.552,684.402,-14.2979,310.139,0.112882,59.7899,59.768,-1.61707,744.341,744.17,-15.915,
35.56,12.5,0,2281,4.96,1184.77,310.735,1.2163,684.686,684.508,-15.6124,311.146,0.114237,60.0782,60.0516,-1.78681,744.763,744.56,-17.3992,
35.81,12.5,0,2282,4.95,1182.9,309.959,1.21747,682.72,682.553,-15.1107,310.338,0.112483,59.8575,59.8298,-1.81878,742.576,742.383,-16.9295,
36.06,12.5,0,2280,4.99,1191.42,310.183,1.2289,690.123,689.875,-18.4869,310.593,0.112211,58.7874,58.7624,-1.71577,748.91,748.638,-20.2026,
36.31,12.5,0,2280,5.0,1193.81,309.478,1.21606,683.209,683.097,-12.3214,309.873,0.113625,60.223,60.2013,-1.61622,743.429,743.299,-13.9376,
36.56,12.5,0,2281,4.96,1184.77,310.435,1.22671,688.433,688.287,-14.144,310.816,0.114057,59.4813,59.4354,-2.33536,747.904,747.723,-16.4793,
36.81,12.5,0,2281,4.97,1187.16,310.268,1.22172,683.601,683.418,-15.8139,310.658,0.112411,59.3148,59.2853,-1.86987,742.914,742.704,-17.6838,
37.06,12.5,0,2281,4.94,1180.0,310.433,1.23672,688.774,688.601,-15.4349,310.835,0.112634,59.3746,59.3376,-2.09578,748.144,747.939,-17.5307,
37.31,12.5,0,2281,4.96,1184.77,310.481,1.22527,683.52,683.439,-10.5365,310.917,0.113809,60.5587,60.5167,-2.25563,744.065,743.955,-12.7921,
37.56,12.5,0,2281,4.99,1191.94,310.453,1.23375,688.056,687.925,-13.4228,310.827,0.113639,59.4604,59.424,-2.08025,747.51,747.349,-15.5031,
37.81,12.5,0,2280,5.02,1198.58,310.63,1.22388,680.932,680.848,-10.7334,311.026,0.113449,59.2565,59.2242,-1.95539,740.181,740.072,-12.6888,
38.06,12.5,0,2280,4.99,1191.42,310.921,1.22758,682.623,682.515,-12.1112,311.34,0.11349,59.8511,59.8257,-1.74339,742.47,742.341,-13.8546,
38.31,12.5,0,2282,4.94,1180.51,311.043,1.22896,680.841,680.756,-10.7631,311.419,0.113084,59.4239,59.3889,-2.03946,740.256,740.145,-12.8025,
38.56,12.5,0,2281,4.98,1189.55,311.543,1.23759,683.995,683.832,-14.947,311.901,0.112498,59.0702,59.0321,-2.12065,743.06,742.864,-17.0677,
38.81,12.5,0,2281,4.96,1184.77,311.657,1.23409,679.917,679.79,-13.1548,312.088,0.114798,60.326,60.2902,-2.07789,740.237,740.08,-15.2327,
39.06,12.5,0,2281,4.96,1184.77,311.815,1.24453,687.282,687.116,-15.1084,312.215,0.110794,58.6106,58.5772,-1.97731,745.889,745.693,-17.0857,
