t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2277.0,5.0,1192.23,314.854,1.20514,671.553,671.427,-13.0237,315.306,0.110957,58.4152,58.4131,-0.496973,729.965,729.84,-13.5207
0.263,12.5,0.0,2278.0,4.94,1178.44,313.547,1.19579,669.117,669.018,-11.4986,314.14,0.107078,57.5517,57.5164,-2.0156,726.66,726.535,-13.5142
0.466,12.5,0.0,2280.0,5.0,1193.81,314.276,1.1976,669.572,669.423,-14.1466,314.738,0.110826,58.5469,58.5425,-0.713583,728.117,727.965,-14.8602
0.716,12.5,0.0,2279.0,4.96,1183.74,311.893,1.18911,672.652,672.54,-12.2991,312.6,0.105326,56.5303,56.5291,-0.357048,729.179,729.069,-12.6561
0.966,12.5,0.0,2279.0,4.97,1186.12,314.201,1.20283,671.975,671.799,-15.384,314.655,0.110575,58.8737,58.8643,-1.05397,730.848,730.663,-16.438
1.169,12.5,0.0,2279.0,4.98,1188.51,310.554,1.19209,673.953,673.822,-13.3117,311.163,0.107092,56.9876,56.9872,-0.221119,730.934,730.809,-13.5328
1.419,12.5,0.0,2278.0,4.98,1187.99,312.989,1.20187,670.004,669.854,-14.1707,313.482,0.10847,58.3349,58.3151,-1.52037,728.339,728.169,-15.6911
1.669,12.5,0.0,2280.0,4.98,1189.03,315.368,1.20778,671.252,671.114,-13.6117,315.953,0.11155,57.7034,57.7033,0.0663126,728.943,728.817,-13.5454
1.919,12.5,0.0,2278.0,4.97,1185.6,314.801,1.20142,670.979,670.849,-13.1984,315.434,0.108401,57.4957,57.4804,-1.32541,728.474,728.329,-14.5238
2.153,12.5,0.0,2278.0,4.99,1190.37,313.851,1.192,671.222,671.089,-13.3961,314.282,0.110543,58.8164,58.8119,-0.733152,730.037,729.901,-14.1293
2.403,12.5,0.0,2280.0,4.96,1184.25,312.896,1.19459,672.269,672.125,-13.9055,313.463,0.108397,57.0366,57.0365,0.0828418,729.293,729.162,-13.8226
