t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0,12.5,0.0,2279.0,4.98,1188.51,310.617,1.21232,675.104,674.911,-16.1375,311.006,0.110103,58.3725,58.3463,-1.74931,733.476,733.258,-17.8869
0.231,12.5,0.0,2279.0,5.02,1198.05,316.259,1.2263,672.543,672.415,-13.142,316.735,0.111037,58.2511,58.2289,-1.60869,730.792,730.644,-14.7507
0.481,12.5,0.0,2279.0,4.98,1188.51,315.901,1.22443,675.447,675.302,-13.9949,316.417,0.110117,58.5676,58.5387,-1.83984,734.011,733.841,-15.8348
0.731,12.5,0.0,2279.0,5.0,1193.28,315.947,1.21957,671.842,671.689,-14.3413,316.449,0.109269,58.0749,58.0539,-1.5625,729.916,729.743,-15.9038
0.981,12.5,0.0,2280.0,4.99,1191.42,316.77,1.22111,672.631,672.519,-12.2785,317.297,0.109598,57.9545,57.9301,-1.68315,730.583,730.449,-13.9616
1.231,12.5,0.0,2279.0,5.01,1195.67,309.414,1.20721,673.226,673.049,-15.4409,309.89,0.110023,58.6371,58.611,-1.74833,731.861,731.66,-17.1892
1.481,12.5,0.0,2279.0,5.0,1193.28,309.834,1.21401,676.669,676.487,-15.6984,310.266,0.110371,58.8417,58.8196,-1.61157,735.51,735.306,-17.3099
1.731,12.5,0.0,2279.0,5.05,1205.21,310.378,1.20743,671.7,671.553,-14.05,310.834,0.109581,58.4629,58.4404,-1.62506,730.161,729.993,-15.6751
1.981,12.5,0.0,2280.0,4.96,1184.25,309.747,1.2042,675.813,675.667,-14.0335,310.143,0.111435,59.4066,59.3811,-1.73916,735.217,735.048,-15.7727
2.231,12.5,0.0,2279.0,4.96,1183.74,310.199,1.20792,673.763,673.578,-15.7582,310.662,0.110375,58.8448,58.8215,-1.65787,732.607,732.4,-17.4161
2.481,12.5,0.0,2279.0,4.99,1190.9,311.311,1.20553,669.173,669.008,-14.8614,311.699,0.111583,59.3318,59.2981,-2.00075,728.501,728.306,-16.8621
2.731,12.5,0.0,2282.0,4.99,1192.46,310.719,1.20851,675.732,675.574,-14.5796,311.192,0.110925,59.5686,59.5473,-1.59209,735.299,735.122,-16.1717
2.981,12.5,0.0,2282.0,5.0,1194.85,312.126,1.21966,672.127,671.988,-13.6844,312.545,0.110591,58.6868,58.6635,-1.65275,730.812,730.651,-15.3371
3.231,12.5,0.0,2282.0,5.02,1199.63,310.529,1.18926,674.136,673.977,-14.6158,311.044,0.110268,58.8702,58.8612,-1.03305,733.006,732.839,-15.6488
